UTILITY CHARATERISTICS,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
2023,2,10000,Evergy Metro,MO,Investor Owned,Final,"22,578.196","193,012.936","270,486","29,894.025","318,886.079","33,664","6,985.114","103,521.660",897,19.393,189.079,1,"59,477","615,610","305,048"
2023,2,12698,Evergy Missouri West,MO,Investor Owned,Final,"31,023.133","270,907.765","301,386","21,984.427","235,363.829","40,730","6,675.623","100,385.579",230,0.000,0.000,0,"59,683","606,657","342,346"
2023,2,17833,City Utilities of Springfield - (MO),MO,Municipal,Final,"10,043.301","88,575.052","103,614","12,660.991","121,670.474","16,274","3,151.799","36,083.555",233,0.000,0.000,0,"25,856","246,329","120,121"
2023,2,19436,Union Electric Co - (MO),MO,Investor Owned,Final,"101,836.699","1,039,200.728","1,086,605","80,427.563","997,725.340","165,016","18,745.664","288,278.992","3,592",137.732,"1,840.529",1,"201,148","2,327,046","1,255,214"
2023,2,59579,Sunnova,MO,Behind the Meter,Final,0.119,1.291,4,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,1,4
2023,2,88888,State Total,MO,,Final,"326,057.328","2,871,053.560","2,893,643","202,964.589","2,158,583.758","401,697","74,371.360","958,001.929","9,848",157.132,"2,029.524",2,"603,550","5,989,669","3,305,190"
2023,2,0,State Adjustment 2023,MS,,Final,"69,936.864","528,130.695","519,881","42,407.240","309,994.586","103,208","20,614.939","228,795.822","6,184",0.000,0.000,0,"132,959","1,066,921","629,273"
2023,2,3841,Coast Electric Power Assn - (MS),MS,Cooperative,Final,"12,200.000","92,453.000","80,805","4,037.000","31,394.000","7,524","1,397.000","19,656.000",9,0.000,0.000,0,"17,634","143,503","88,338"
2023,2,6641,4-County Electric Power Assn,MS,Cooperative,Final,"7,118.000","54,187.000","40,097","3,285.000","20,374.000","10,355","1,047.000","14,663.000",8,0.000,0.000,0,"11,450","89,224","50,460"
2023,2,12685,Entergy Mississippi LLC,MS,Investor Owned,Final,"58,189.359","426,834.486","383,331","48,465.865","365,952.675","71,432","17,447.527","191,003.886","4,127",0.000,0.000,0,"124,103","983,791","458,890"
2023,2,12686,Mississippi Power Co,MS,Investor Owned,Final,"21,900.565","134,768.852","156,771","24,895.010","193,075.180","34,322","27,932.941","356,514.873",431,0.000,0.000,0,"74,729","684,359","191,524"
2023,2,17252,Singing River Elec Cooperative,MS,Cooperative,Final,"8,299.590","67,109.383","70,932","2,339.674","22,050.058","7,765",654.148,"7,168.970",15,0.000,0.000,0,"11,293","96,328","78,712"
2023,2,17647,Southern Pine Electric Cooperative,MS,Cooperative,Final,"10,229.919","79,814.626","64,413","2,693.949","21,032.044","5,410","5,096.973","52,783.101",47,0.000,0.000,0,"18,021","153,630","69,870"
2023,2,18642,Tennessee Valley Authority,MS,Federal,Final,0.000,0.000,0,796.614,"9,747.393",2,"15,518.369","331,749.069",6,0.000,0.000,0,"16,315","341,496",8
2023,2,19273,City of Tupelo - (MS),MS,Municipal,Final,"1,265.000","10,818.000","10,548","2,644.000","22,212.000","5,088",659.000,"10,505.000",3,0.000,0.000,0,"4,568","43,535","15,639"
2023,2,88888,State Total,MS,,Final,"189,139.297","1,394,116.042","1,326,778","131,564.352","995,831.936","245,106","90,367.897","1,212,839.721","10,830",0.000,0.000,0,"411,072","3,602,788","1,582,714"
2023,2,0,State Adjustment 2023,MT,,Final,"12,236.737","114,124.822","93,283","6,571.931","65,814.571","11,646","23,126.708","277,866.102","7,207",0.000,0.000,0,"41,935","457,805","112,136"
2023,2,6395,Flathead Electric Coop Inc,MT,Cooperative,Final,"9,844.000","108,901.000","61,271","3,326.000","47,528.000","12,182",868.000,"15,125.000",95,0.000,0.000,0,"14,038","171,554","73,548"
2023,2,12087,McKenzie Electric Coop Inc,MT,Cooperative,Final,3.580,45.060,26,1.119,10.883,11,2.604,7.855,79,0.000,0.000,0,7,64,116
2023,2,12199,Montana-Dakota Utilities Co,MT,Investor Owned,Final,"1,708.000","15,699.000","19,644","2,115.000","21,141.000","5,686","1,521.000","20,487.000",121,0.000,0.000,0,"5,344","57,327","25,451"
2023,2,12692,"Missoula Electric Coop, Inc",MT,Cooperative,Final,"1,866.218","19,981.809","14,300",417.595,"4,632.457","1,507",96.170,"1,226.434",272,0.000,0.000,0,"2,380","25,841","16,079"
2023,2,12825,NorthWestern Energy LLC - (MT),MT,Investor Owned,Final,"36,869.341","252,960.677","320,547","37,313.284","264,742.516","77,440","2,329.371","23,366.693",519,0.000,0.000,0,"76,512","541,070","398,506"
2023,2,19156,Powder River Energy Corp,MT,Cooperative,Final,6.570,54.110,51,2.040,12.690,20,499.360,"6,970.000",103,0.000,0.000,0,508,"7,037",174
2023,2,19545,"Black Hills Power, Inc.",MT,Investor Owned,Final,1.435,22.000,13,1.990,21.000,24,783.181,"11,840.000",4,0.000,0.000,0,787,"11,883",41
2023,2,19603,USBIA-Mission Valley Power,MT,Federal,Final,"2,819.990","34,282.140","15,847","1,079.860","14,760.930","5,641",1.240,19.600,"1,095",0.000,0.000,0,"3,901","49,063","22,583"
2023,2,20169,Avista Corp,MT,Investor Owned,Final,2.595,29.913,9,14.515,153.470,24,0.000,0.000,0,0.000,0.000,0,17,183,33
2023,2,20997,Yellowstone Valley Elec Co-op,MT,Cooperative,Final,"2,776.751","23,427.247","20,535",746.050,"6,216.760","1,698",9.561,23.750,240,0.000,0.000,0,"3,532","29,668","22,473"
2023,2,27000,WAPA-- Western Area Power Administration,MT,Federal,Final,0.000,0.000,0,325.858,"11,976.609",8,0.457,33.335,2,0.000,0.000,0,326,"12,010",10
2023,2,88888,State Total,MT,,Final,"68,135.217","569,527.778","545,526","51,915.242","437,010.886","115,887","29,237.652","356,965.769","9,737",0.000,0.000,0,"149,288","1,363,504","671,150"
2023,2,0,State Adjustment 2023,NC,,Final,"164,262.342","1,214,827.862","1,312,338","71,593.230","593,328.824","169,819","29,278.691","357,347.283","1,516",0.566,7.395,0,"265,135","2,165,511","1,483,673"
2023,2,3046,Duke Energy Progress - (NC),NC,Investor Owned,Final,"166,537.798","1,242,220.533","1,307,992","95,579.454","925,426.505","217,633","42,149.142","594,930.759","2,865",0.000,0.000,0,"304,266","2,762,578","1,528,490"
2023,2,5416,"Duke Energy Carolinas, LLC",NC,Investor Owned,Final,"183,529.407","1,575,314.022","1,858,370","140,755.547","1,691,925.726","307,531","52,404.997","860,359.671","4,562",82.797,"1,060.611",1,"376,773","4,128,660","2,170,464"
2023,2,6235,Fayetteville Public Works Commission,NC,Municipal,Final,"8,255.000","75,243.000","75,534","5,371.000","49,105.000","9,388","2,265.000","31,679.000",37,0.000,0.000,0,"15,891","156,027","84,959"
2023,2,9837,Jones-Onslow Elec Member Corp,NC,Cooperative,Final,"8,725.000","68,417.000","76,998","1,686.000","15,959.000","4,512",205.000,"2,357.000",4,0.000,0.000,0,"10,616","86,733","81,514"
2023,2,16496,Rutherford Elec Member Corp,NC,Cooperative,Final,"11,592.675","90,256.477","69,363","1,932.703","15,156.263","5,696","1,343.917","17,032.927",29,0.000,0.000,0,"14,869","122,446","75,088"
2023,2,18642,Tennessee Valley Authority,NC,Federal,Final,0.000,0.000,0,0.000,6.316,1,0.000,0.000,0,0.000,0.000,0,0,6,1
2023,2,19876,Virginia Electric & Power Co,NC,Investor Owned,Final,"15,337.610","120,558.000","106,943","6,742.095","64,361.000","18,970","10,597.577","130,797.000",48,0.000,0.000,0,"32,677","315,716","125,961"
2023,2,24889,Brunswick Electric Member Corp,NC,Cooperative,Final,"13,321.688","95,948.396","95,511","3,212.144","28,029.342","11,275",0.000,0.000,0,0.000,0.000,0,"16,534","123,978","106,786"
2023,2,59579,Sunnova,NC,Behind the Meter,Final,2.224,19.132,224,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,2,19,224
2023,2,60025,Greenbacker Renewable Energy Corporation,NC,Behind the Meter,Final,0.000,0.000,0,15.010,100.060,3,0.000,0.000,0,0.000,0.000,0,15,100,3
2023,2,88888,State Total,NC,,Final,"571,563.744","4,482,804.422","4,903,273","326,887.183","3,383,398.036","744,828","138,244.324","1,994,503.640","9,061",83.363,"1,068.006",1,"1,036,779","9,861,774","5,657,163"
2023,2,0,State Adjustment 2023,ND,,Final,"6,815.558","64,024.220","49,157","3,851.154","38,722.569","8,386","7,899.147","107,355.920","2,063",0.000,0.000,0,"18,566","210,103","59,606"
2023,2,4717,Dakota Valley Elec Coop Inc,ND,Cooperative,Final,"1,337.749","14,438.973","5,648",104.671,968.208,471,"3,228.559","41,302.512",717,0.000,0.000,0,"4,671","56,710","6,836"
2023,2,12087,McKenzie Electric Coop Inc,ND,Cooperative,Final,945.390,"13,474.133","5,340","12,371.433","154,182.366","6,920","19,721.261","295,826.666","1,102",0.000,0.000,0,"33,038","463,483","13,362"
2023,2,12090,"McLean Electric Coop, Inc",ND,Cooperative,Final,637.000,"5,672.000","3,654",324.000,"2,269.000",447,301.000,"3,914.000",97,0.000,0.000,0,"1,262","11,855","4,198"
2023,2,12199,Montana-Dakota Utilities Co,ND,Investor Owned,Final,"7,714.000","70,026.000","79,192","8,759.000","89,073.000","14,502","1,938.000","26,318.000",88,0.000,0.000,0,"18,411","185,417","93,782"
2023,2,12301,Nodak Electric Coop Inc,ND,Cooperative,Final,"4,302.000","39,270.000","20,328","2,512.000","73,788.000",3,"4,656.000","53,544.000",528,0.000,0.000,0,"11,470","166,602","20,859"
2023,2,13196,Northern Plains Electric Coop,ND,Cooperative,Final,"2,310.000","25,582.000","10,244",683.000,"6,680.000","1,447",627.000,"7,145.000",178,0.000,0.000,0,"3,620","39,407","11,869"
2023,2,13694,"North Central Elec Coop, Inc - (ND)",ND,Cooperative,Final,"1,275.678","17,995.571","6,046",870.881,"8,236.931","1,507",65.796,"1,077.200",5,0.000,0.000,0,"2,212","27,310","7,558"
2023,2,13781,Northern States Power Co - Minnesota,ND,Investor Owned,Final,"8,363.361","72,494.022","82,397","7,624.865","73,173.628","13,387","2,011.745","24,015.919",24,0.000,0.000,0,"18,000","169,684","95,808"
2023,2,14232,Otter Tail Power Co,ND,Investor Owned,Final,"5,944.030","67,204.364","45,561","10,326.839","163,642.034","13,650",4.737,44.400,2,0.000,0.000,0,"16,276","230,891","59,213"
2023,2,19790,Verendrye Electric Coop Inc,ND,Cooperative,Final,"2,251.000","24,783.000","14,223","1,212.000","12,831.000","2,315","1,158.000","16,902.000",70,0.000,0.000,0,"4,621","54,516","16,608"
2023,2,20413,Mountrail-Williams Elec Coop,ND,Cooperative,Final,"1,459.426","22,523.161","11,200","3,940.844","72,994.195","2,635","24,568.002","306,228.559","4,809",0.000,0.000,0,"29,968","401,746","18,644"
2023,2,24949,Cass County Elec Coop Inc,ND,Cooperative,Final,"7,058.000","64,610.000","49,502","4,304.000","41,326.000","6,708","1,711.000","14,044.000",604,0.000,0.000,0,"13,073","119,980","56,814"
2023,2,27000,WAPA-- Western Area Power Administration,ND,Federal,Final,0.000,0.000,0,478.264,"17,120.384",15,3.492,194.254,4,0.000,0.000,0,482,"17,315",19
2023,2,55959,Roughrider Electric Cooperativ,ND,Cooperative,Final,"1,709.106","18,781.324","11,030","3,298.739","29,066.219","3,883","1,902.433","22,789.404",75,0.000,0.000,0,"6,910","70,637","14,988"
2023,2,88888,State Total,ND,,Final,"52,122.298","520,878.768","393,522","60,661.690","784,073.534","76,276","69,796.172","920,701.834","10,366",0.000,0.000,0,"182,580","2,225,654","480,164"
2023,2,0,State Adjustment 2023,NE,,Final,"28,608.504","271,443.660","204,189","25,081.479","303,210.994","47,000","13,309.580","80,483.138","34,481",0.000,0.000,0,"67,000","655,138","285,670"
2023,2,4373,Cornhusker Public Power Dist,NE,Political Subdivision,Final,"1,305.246","13,175.365","7,298",543.934,"6,415.928",539,577.808,"9,128.684","2,422",0.000,0.000,0,"2,427","28,720","10,259"
2023,2,4911,Dawson Power District,NE,Political Subdivision,Final,"3,066.952","30,955.471","16,006",623.952,"6,532.958","1,537",464.770,"7,961.951","5,834",0.000,0.000,0,"4,156","45,450","23,377"
2023,2,6779,City of Fremont - (NE),NE,Municipal,Final,"1,528.438","15,099.474","13,704",517.736,"5,186.141","1,903","1,965.315","24,239.400",505,0.000,0.000,0,"4,011","44,525","16,112"
2023,2,8245,City of Hastings - (NE),NE,Municipal,Final,955.401,"9,271.587","11,405",866.199,"9,024.865","2,287","1,051.502","15,619.568",44,0.000,0.000,0,"2,873","33,916","13,736"
2023,2,11018,Lincoln Electric System,NE,Municipal,Final,"10,240.091","111,031.000","131,326","8,826.780","111,453.000","17,645","2,351.234","32,767.000",229,0.000,0.000,0,"21,418","255,251","149,200"
2023,2,11251,Loup River Public Power Dist,NE,Political Subdivision,Final,"2,971.000","32,538.000","16,080","1,900.000","20,414.000","3,846","3,129.000","45,978.000",591,0.000,0.000,0,"8,000","98,930","20,517"
2023,2,12539,Midwest Electric Member Corp - (NE),NE,Cooperative,Final,392.333,"3,789.296","2,352",423.400,"3,590.903","2,212",0.000,0.000,0,0.000,0.000,0,816,"7,380","4,564"
2023,2,13337,Nebraska Public Power District,NE,Political Subdivision,Final,"7,312.551","81,706.803","72,775","5,445.177","77,605.638","19,061","6,918.401","157,008.859",61,0.000,0.000,0,"19,676","316,321","91,897"
2023,2,13664,Norris Public Power District,NE,Political Subdivision,Final,"2,834.000","34,535.000","17,734","1,178.000","12,167.000","6,344","2,499.000","39,481.000","2,748",0.000,0.000,0,"6,511","86,183","26,826"
2023,2,14127,Omaha Public Power District,NE,Political Subdivision,Final,"31,301.000","278,286.000","355,386","26,149.000","298,349.000","49,674","22,415.000","356,941.000",133,0.000,0.000,0,"79,865","933,576","405,193"
2023,2,17642,Southern Public Power District,NE,Political Subdivision,Final,"1,529.740","21,106.820","15,215",434.728,"4,833.070","2,791","2,691.645","44,105.549","9,768",0.000,0.000,0,"4,656","70,045","27,774"
2023,2,27000,WAPA-- Western Area Power Administration,NE,Federal,Final,0.000,0.000,0,335.544,"12,459.051",12,0.000,0.000,0,0.000,0.000,0,336,"12,459",12
2023,2,27058,"High West Energy, Inc",NE,Cooperative,Final,253.000,"1,959.000","1,756",88.000,772.000,61,437.000,"3,730.000","1,142",0.000,0.000,0,778,"6,461","2,959"
2023,2,40606,City of Grand Island - (NE),NE,Municipal,Final,"1,703.853","20,284.850","22,060","1,521.214","16,402.461","4,599","1,745.888","26,801.360",96,0.000,0.000,0,"4,971","63,489","26,755"
2023,2,88888,State Total,NE,,Final,"94,002.109","925,182.326","887,286","73,935.143","888,417.009","159,511","59,556.143","844,245.509","58,054",0.000,0.000,0,"227,493","2,657,845","1,104,851"
2023,2,0,State Adjustment 2023,NH,,Final,"19,902.116","75,106.954","109,202","41,854.677","225,894.540","36,138","23,058.421","143,444.224","1,404",0.000,0.000,0,"84,815","444,446","146,744"
2023,2,13441,New Hampshire Elec Coop Inc,NH,Cooperative,Final,"12,667.997","48,225.268","72,771","3,009.965","11,920.580","9,275",806.224,"4,299.401",12,0.000,0.000,0,"16,484","64,445","82,058"
2023,2,15472,Public Service Co of NH,NH,Investor Owned,Final,"68,256.833","211,346.368","362,827","22,108.701","65,259.067","51,019","2,086.019","5,213.073","1,565",0.000,0.000,0,"92,452","281,819","415,411"
2023,2,24590,Unitil Energy Systems,NH,Investor Owned,Final,"14,542.150","39,833.587","60,973","5,294.273","14,146.347","9,109",767.383,"3,701.849",33,0.000,0.000,0,"20,604","57,682","70,115"
2023,2,26510,Liberty Utilities (Granite State Electric) Corp,NH,Investor Owned,Final,"9,153.906","27,382.529","38,238","5,985.816","14,709.810","5,669",475.661,"1,182.886",107,0.000,0.000,0,"15,615","43,275","44,014"
2023,2,57313,Tesla Inc.,NH,Behind the Meter,Final,79.700,475.710,"1,205",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,80,476,"1,205"
2023,2,59579,Sunnova,NH,Behind the Meter,Final,8.933,78.758,170,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,9,79,170
2023,2,59647,Sunrun Inc.,NH,Behind the Meter,Final,234.002,542.130,"1,466",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,234,542,"1,466"
2023,2,60981,"TerraForm US Energy Services, LLC",NH,Behind the Meter,Final,0.000,0.000,0,4.812,56.663,1,0.000,0.000,0,0.000,0.000,0,5,57,1
2023,2,88888,State Total,NH,,Final,"124,845.637","402,991.304","646,852","78,258.244","331,987.007","111,211","27,193.708","157,841.433","3,121",0.000,0.000,0,"230,298","892,820","761,184"
2023,2,0,State Adjustment 2023,NJ,,Final,"37,864.612","180,053.743","197,773","200,688.612","1,490,005.144","108,686","44,492.981","349,650.017","2,692","3,618.158","26,696.005",6,"286,664","2,046,405","309,157"
2023,2,963,Atlantic City Electric Co,NJ,Investor Owned,Final,"53,085.123","280,757.118","465,164","16,639.986","105,497.241","52,995",806.627,"6,733.663",334,0.000,0.000,0,"70,532","392,988","518,493"
2023,2,9726,Jersey Central Power & Lt Co,NJ,Investor Owned,Final,"79,220.703","597,257.355","936,534","34,081.610","261,498.663","95,166","2,146.566","19,386.161","1,384",0.000,0.000,0,"115,449","878,142","1,033,084"
2023,2,15477,Public Service Elec & Gas Co,NJ,Investor Owned,Final,"158,910.452","890,585.519","1,936,408","99,380.350","796,788.380","270,969","5,867.851","80,032.028","6,942",373.170,"4,887.860",2,"264,532","1,772,294","2,214,321"
2023,2,16213,Rockland Electric Co,NJ,Investor Owned,Final,"7,187.117","42,589.992","62,751","3,636.184","25,340.697","7,989",62.949,598.745,12,0.000,0.000,0,"10,886","68,529","70,752"
2023,2,57313,Tesla Inc.,NJ,Behind the Meter,Final,"1,180.380","5,780.920","10,057",20.540,252.760,75,0.000,0.000,0,0.000,0.000,0,"1,201","6,034","10,132"
2023,2,59579,Sunnova,NJ,Behind the Meter,Final,"3,776.851","18,975.099","34,666",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"3,777","18,975","34,666"
2023,2,59580,"SunPower Capital, LLC",NJ,Behind the Meter,Final,656.969,"3,043.482","5,068",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,657,"3,043","5,068"
2023,2,59622,"Ahana Renewables, LLC",NJ,Behind the Meter,Final,0.000,0.000,0,5.599,88.600,10,0.000,0.000,0,0.000,0.000,0,6,89,10
2023,2,59647,Sunrun Inc.,NJ,Behind the Meter,Final,"3,715.855","18,110.603","39,086",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"3,716","18,111","39,086"
2023,2,59943,Spruce Finance,NJ,Behind the Meter,Final,586.346,"3,162.557","6,288",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,586,"3,163","6,288"
2023,2,60025,Greenbacker Renewable Energy Corporation,NJ,Behind the Meter,Final,0.000,0.000,0,75.930,280.850,8,0.000,0.000,0,0.000,0.000,0,76,281,8
2023,2,60981,"TerraForm US Energy Services, LLC",NJ,Behind the Meter,Final,0.000,0.000,0,295.647,"2,379.845",148,0.000,0.000,0,0.000,0.000,0,296,"2,380",148
2023,2,61098,Longroad Energy,NJ,Behind the Meter,Final,0.000,0.000,0,22.481,168.476,76,0.000,0.000,0,0.000,0.000,0,22,168,76
2023,2,61823,"Greenskies Renewable Energy, LLC",NJ,Behind the Meter,Final,0.000,0.000,0,55.725,"1,809.658",23,0.000,0.000,0,0.000,0.000,0,56,"1,810",23
2023,2,65242,"Scale Sustainable I, LLC",NJ,Behind the Meter,Final,0.000,0.000,0,9.716,132.330,1,0.000,0.000,0,0.000,0.000,0,10,132,1
2023,2,88888,State Total,NJ,,Final,"346,184.408","2,040,316.388","3,693,795","354,912.380","2,684,242.644","536,146","53,376.974","456,400.614","11,364","3,991.328","31,583.865",8,"758,465","5,212,544","4,241,313"
2023,2,0,State Adjustment 2023,NM,,Final,"14,372.392","93,638.410","176,678","11,572.742","98,971.607","31,477","8,147.909","107,929.963","2,924",0.000,0.000,0,"34,093","300,540","211,079"
2023,2,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Final,858.011,"7,816.031","5,872",622.049,"4,185.590","4,749","5,547.926","58,080.306","4,286",0.000,0.000,0,"7,028","70,082","14,907"
2023,2,5701,El Paso Electric Co,NM,Investor Owned,Final,"6,667.000","61,563.000","93,853","5,778.000","62,536.000","12,534",425.000,"6,175.000",9,0.000,0.000,0,"12,870","130,274","106,396"
2023,2,6204,City of Farmington - (NM),NM,Municipal,Final,"3,098.479","25,472.486","37,179","3,227.448","29,566.235","10,117","1,537.525","22,381.833",7,0.000,0.000,0,"7,863","77,421","47,303"
2023,2,11204,Los Alamos County,NM,Municipal,Final,700.735,"5,698.827","7,706",569.975,"4,472.623",783,"2,106.297","27,994.427",1,0.000,0.000,0,"3,377","38,166","8,490"
2023,2,13314,Navajo Tribal Utility Authority,NM,State,Final,"1,180.000","6,853.000","10,009",829.000,"4,522.000",929,39.000,106.000,141,0.000,0.000,0,"2,048","11,481","11,079"
2023,2,15473,Public Service Co of NM,NM,Investor Owned,Final,"38,939.000","258,902.000","486,875","31,848.000","270,678.000","59,473","10,107.000","189,413.000",191,0.000,0.000,0,"80,894","718,993","546,539"
2023,2,17718,Southwestern Public Service Co,NM,Investor Owned,Final,"12,639.949","110,354.962","99,731","15,707.815","178,188.791","26,788","23,633.851","443,277.724",157,0.000,0.000,0,"51,982","731,821","126,676"
2023,2,22690,Roosevelt County Elec Coop Inc,NM,Cooperative,Final,776.000,"6,197.000","3,896",145.000,908.000,666,770.000,"5,969.000","1,567",0.000,0.000,0,"1,691","13,074","6,129"
2023,2,27000,WAPA-- Western Area Power Administration,NM,Federal,Final,0.000,0.000,0,264.602,"4,854.214",3,7.199,357.309,1,0.000,0.000,0,272,"5,212",4
2023,2,57313,Tesla Inc.,NM,Behind the Meter,Final,38.650,194.860,350,67.290,677.990,773,0.000,0.000,0,0.000,0.000,0,106,873,"1,123"
2023,2,59579,Sunnova,NM,Behind the Meter,Final,86.708,504.576,920,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,87,505,920
2023,2,59647,Sunrun Inc.,NM,Behind the Meter,Final,238.094,"1,708.275","3,159",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,238,"1,708","3,159"
2023,2,88888,State Total,NM,,Final,"79,595.018","578,903.427","926,228","70,631.921","659,561.050","148,292","52,321.707","861,684.562","9,284",0.000,0.000,0,"202,549","2,100,149","1,083,804"
2023,2,0,State Adjustment 2023,NV,,Final,"2,371.406","20,510.248","-13,737","22,314.726","274,909.339","4,660","13,611.782","196,366.938",818,0.003,0.003,0,"38,298","491,787","-8,259"
2023,2,2008,City of Boulder City - (NV),NV,Municipal,Final,704.645,"6,999.977","7,126",439.936,"3,780.279","1,055",7.170,59.167,6,0.000,0.000,0,"1,152","10,839","8,187"
2023,2,13073,"Mt Wheeler Power, Inc",NV,Cooperative,Final,895.590,"12,274.980","5,162",415.530,"4,819.540","1,710","2,059.440","30,667.130",342,0.000,0.000,0,"3,371","47,762","7,214"
2023,2,13407,Nevada Power Co,NV,Investor Owned,Final,"94,851.981","520,877.343","892,236","45,776.743","326,606.819","113,580","44,820.017","392,579.693","1,527",67.699,512.528,1,"185,516","1,240,576","1,007,344"
2023,2,17166,Sierra Pacific Power Co,NV,Investor Owned,Final,"36,924.941","230,182.212","323,651","29,862.900","228,098.799","48,526","20,163.848","206,271.119","1,528",0.000,0.000,0,"86,952","664,552","373,705"
2023,2,18260,Surprise Valley Electrification,NV,Cooperative,Final,0.828,8.257,4,1.066,10.121,7,0.000,0.000,0,0.000,0.000,0,2,18,11
2023,2,19840,"Valley Electric Assn, Inc",NV,Cooperative,Final,"5,758.896","34,411.142","21,855","2,390.733","20,214.776","2,454",49.227,427.430,196,0.000,0.000,0,"8,199","55,053","24,505"
2023,2,20332,Wells Rural Electric Co,NV,Cooperative,Final,746.000,"8,626.000","4,510",443.000,"5,241.000",940,"2,743.000","47,005.000",161,0.000,0.000,0,"3,932","60,872","5,611"
2023,2,22814,Raft Rural Elec Coop Inc,NV,Cooperative,Final,196.337,"2,182.851","1,521",174.807,"2,649.085",262,0.269,5.381,51,0.000,0.000,0,371,"4,837","1,834"
2023,2,27000,WAPA-- Western Area Power Administration,NV,Federal,Final,0.000,0.000,0,35.142,"1,717.000",3,0.000,0.000,0,0.000,0.000,0,35,"1,717",3
2023,2,57313,Tesla Inc.,NV,Behind the Meter,Final,"1,431.000","7,421.220","12,391",12.240,191.020,7,0.000,0.000,0,0.000,0.000,0,"1,443","7,612","12,398"
2023,2,59579,Sunnova,NV,Behind the Meter,Final,461.213,"3,927.586","6,631",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,461,"3,928","6,631"
2023,2,59580,"SunPower Capital, LLC",NV,Behind the Meter,Final,121.434,609.639,796,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,121,610,796
2023,2,59647,Sunrun Inc.,NV,Behind the Meter,Final,"2,150.396","12,524.503","17,008",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"2,150","12,525","17,008"
2023,2,59943,Spruce Finance,NV,Behind the Meter,Final,13.810,109.435,153,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,14,109,153
2023,2,60025,Greenbacker Renewable Energy Corporation,NV,Behind the Meter,Final,0.000,0.000,0,9.700,138.710,1,0.000,0.000,0,0.000,0.000,0,10,139,1
2023,2,88888,State Total,NV,,Final,"146,628.477","860,665.393","1,279,307","101,876.523","868,376.488","173,205","83,454.753","873,381.858","4,629",67.702,512.531,1,"332,027","2,602,936","1,457,142"
2023,2,0,State Adjustment 2023,NY,,Final,"109,233.185","511,125.689","733,031","540,214.354","3,485,402.445","283,211","57,127.106","1,007,882.105","-2,298","31,090.657","195,771.069",4,"737,665","5,200,181","1,013,948"
2023,2,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Final,"46,691.000","172,101.000","229,801","20,969.000","139,142.000","37,540",782.000,"3,801.000",745,0.000,0.000,0,"68,442","315,044","268,086"
2023,2,4226,Consolidated Edison Co-NY Inc,NY,Investor Owned,Final,"329,683.000","861,604.000","2,658,466","180,708.000","934,741.000","470,045","15,124.000","29,420.000","7,192",399.000,767.000,2,"525,914","1,826,532","3,135,705"
2023,2,6369,Fishers Island Utility Co Inc,NY,Investor Owned,Final,99.157,259.662,658,32.438,142.878,115,0.000,0.000,0,0.000,0.000,0,132,403,773
2023,2,9645,Jamestown Board of Public Util,NY,Municipal,Final,"1,523.584","18,163.495","16,153","1,161.074","13,176.245","2,760",642.817,"8,779.565",122,0.000,0.000,0,"3,327","40,119","19,035"
2023,2,11171,Long Island Power Authority,NY,State,Final,"135,970.768","612,056.206","1,027,625","113,500.136","615,505.586","124,546",0.000,0.000,0,"2,674.626","20,065.925",1,"252,146","1,247,628","1,152,172"
2023,2,13511,New York State Elec & Gas Corp,NY,Investor Owned,Final,"82,853.343","502,715.669","694,198","22,807.778","153,194.000","83,724",679.137,"9,072.951",567,176.856,"1,496.131",1,"106,517","666,479","778,490"
2023,2,13573,Niagara Mohawk Power Corp.,NY,Investor Owned,Final,"180,344.252","942,861.378","1,413,511","40,619.032","322,357.114","125,429","6,545.278","88,685.033",614,0.000,0.000,0,"227,509","1,353,904","1,539,554"
2023,2,14154,Orange & Rockland Utils Inc,NY,Investor Owned,Final,"29,937.053","100,761.321","184,098","11,088.300","61,161.225","22,565",447.962,"6,382.044",37,0.000,0.000,0,"41,473","168,305","206,700"
2023,2,14711,Pennsylvania Electric Co,NY,Investor Owned,Final,383.165,"2,699.176","3,347",309.701,"2,238.971",448,0.000,0.000,0,0.000,0.000,0,693,"4,938","3,795"
2023,2,16183,Rochester Gas & Electric Corp,NY,Investor Owned,Final,"30,907.000","198,346.000","291,117","7,529.000","54,445.000","21,655",292.000,"1,981.000",217,0.000,0.000,0,"38,728","254,772","312,989"
