UTILITY_ID,UTILNAME,STATE_CODE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MWh),RES_CONS ,COM_REV (Thousand $),COM_SALES (MWh),COM_CONS,IND_REV (Thousand $),IND_SALES (MWh),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MWh),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MWh),TOT_CONS
11824,Matanuska Electric Assn Inc,AK,2007R,6,3715,27774,49757,1981,17969,3445,0,0,0,0,0,0,5696,45743,53202
19277,TDX North Slope Generating Co,AK,2007R,6,0,0,0,417,2584,64,0,0,0,0,0,0,417,2584,64
19558,Homer Electric Assn Inc,AK,2007R,6,1641,9390,23974,1596,10854,3640,1611,22317,27,0,0,0,4848,42561,27641
88888,Total EPM,AK,2007R,6,21894,142639,0,26083,213473,0,13935,120066,0,,,0,61912,476178,0
0,State Level Adjustment,AL,2007R,6,81686,845201,0,43612,496053,0,20216,342174,0,,,0,145514,1683428,0
195,Alabama Power Co,AL,2007R,6,187619,1865589,1201152,125855,1379805,217271,116807,1923106,5777,0,0,0,430281,5168500,1424200
4958,Decatur Utilities,AL,2007R,6,2093,31385,22658,2071,28427,3881,3261,67992,20,0,0,0,7425,127804,26559
6422,Florence City of,AL,2007R,6,4205,55394,39321,829,9419,6868,3054,43417,729,0,0,0,8088,108230,46918
9094,Huntsville City of,AL,2007R,6,13671,191099,135610,10573,149831,19084,6111,106959,106,0,0,0,30355,447889,154800
9739,Joe Wheeler Elec Member Corp,AL,2007R,6,3877,45500,34428,2113,22665,8158,2016,37011,19,0,0,0,8006,105176,42605
17252,Singing River Elec Pwr Assn,AL,2007R,6,37,372,290,6,70,20,0,0,0,0,0,0,43,442,310
18642,Tennessee Valley Authority,AL,2007R,6,0,0,0,0,0,0,20611,518135,22,0,0,0,20611,518135,22
88888,Total EPM,AL,2007R,6,293188,3034540,0,185059,2086270,0,172076,3038794,0,,,0,650323,8159604,0
0,State Level Adjustment,AR,2007R,6,38717,428444,0,18293,239666,0,27665,546566,0,,,0,84675,1214676,0
814,Entergy Arkansas Inc,AR,2007R,6,51957,611898,577660,33352,548360,86949,31599,648593,23711,0,0,0,116908,1808851,688320
817,Arkansas Valley Elec Coop Corp,AR,2007R,6,4480,49858,47986,1020,13355,3396,1110,20204,12,0,0,0,6610,83417,51394
3093,Carroll Electric Coop Corp,AR,2007R,6,7525,79701,68972,2042,24341,4810,1112,20569,17,0,0,0,10679,124611,73799
5860,Empire District Electric Co,AR,2007R,6,265,3090,3601,247,3308,752,395,7137,8,0,0,0,907,13535,4361
6342,First Electric Coop Corp,AR,2007R,6,9010,84360,75786,1613,14666,4797,2619,40960,1507,0,0,0,13242,139986,82090
14063,Oklahoma Gas & Electric Co,AR,2007R,6,5004,68177,53200,5719,88989,9897,6271,107141,444,0,0,0,16994,264307,63541
17698,Southwestern Electric Power Co,AR,2007R,6,7311,96106,94664,7932,127213,16846,8316,141889,695,0,0,0,23559,365208,112205
88888,Total EPM,AR,2007R,6,124269,1421634,0,70218,1059898,0,79087,1533059,0,,,0,273574,4014591,0
0,State Level Adjustment,AZ,2007R,6,14048.285,125376.934,0,15585.532,234899.719,0,5042.273,93513.07,0,,,0,34676.09,453789.723,0
176,Ajo Improvement Co,AZ,2007R,6,56,464,828,48,510,185,23,201,1,0,0,0,127,1175,1014
803,Arizona Public Service Co,AZ,2007R,6,143068,1418207,960809,99274,1156422,116101,15130,214841,3952,0,0,0,257472,2789470,1080862
12919,Morenci Water and Electric,AZ,2007R,6,125,1042,1828,140,1370,262,8337,159064,1,0,0,0,8602,161476,2091
13314,Navajo Tribal Utility Authority,AZ,2007R,6,842,9950,25708,1327,14836,3252,799,9423,8,0,0,0,2968,34209,28968
16572,Salt River Project,AZ,2007R,6,123131,1273107,831611,79248,984498,89428,15470,266177,46,0,0,0,217849,2523782,921085
19189,Trico Electric Cooperative Inc,AZ,2007R,6,5191,37227,35769,1576,13143,1674,463,5569,55,0,0,0,7230,55939,37498
19728,"UNS Electric, Inc",AZ,2007R,6,8766,88507,79143,5806,58649,10387,1178,15766,11,0,0,0,15750,162922,89541
21538,"Mohave Electric Cooperative, Inc",AZ,2007R,6,4458.715,40447.066,34983,2078.468,21714.281,3935,469.727,6870.93,24,0,0,0,7006.91,69032.277,38942
24211,Tucson Electric Power Co,AZ,2007R,6,42618,441570,359520,23303,226755,34544,19402,288248,653,0,0,0,85323,956573,394717
25866,Ak-Chin Electric Utility Authority,AZ,2007R,6,64,570,290,158,2110,76,3,66,45,0,0,0,225,2746,411
88888,Total EPM,AZ,2007R,6,342368,3436468,0,228544,2714907,0,66317,1059739,0,,,0,637229,7211114,0
0,State Level Adjustment,CA,2007R,6,56490,389290,0,177479,1579934,0,157961,1572715,0,,,0,394131,3573367,0
4390,City of Corona,CA,2007R,6,32,191,333,454,3653,316,275,2594,9,0,0,0,761,6438,658
9216,Imperial Irrigation District,CA,2007R,6,20112,167118,119855,21364,164996,19038,1016,8050,893,0,0,0,42492,340164,139786
11208,Los Angeles City of,CA,2007R,6,58619,569914,1247117,114697,1157528,187109,16714,189801,13636,1335,14795,314,191365,1932038,1448176
12745,Modesto Irrigation District,CA,2007R,6,9402,69399,92579,8449,77549,19236,4996,68107,206,0,0,0,22847,215055,112021
14328,Pacific Gas & Electric Co,CA,2007R,6,365742,2468188,4506292,512856,3295159,632763,97843,857627,1002,0,0,0,976441,6620974,5140057
14354,PacifiCorp,CA,2007R,6,2470,25081,35156,2006,23449,7689,1257,20534,1978,0,0,0,5733,69064,44823
14534,City of Pasadena,CA,2007R,6,2767,21064,52972,9078,75020,7499,0,0,0,86,678,1,11931,96762,60472
16534,Sacramento Municipal Util Dist,CA,2007R,6,44480,391598,520295,6289,52482,53665,47393,512330,12929,256,2875,127,98418,959285,587016
16609,San Diego Gas & Electric Co,CA,2007R,6,89942,554889,1206604,95534,583436,147504,26129,193734,506,668,8260,4,212273,1340319,1354618
16612,San Francisco City & County of,CA,2007R,6,0,0,0,5272,57009,5,61,1200,1,336,8961,1,5669,67170,7
17166,Sierra Pacific Power Co,CA,2007R,6,2457,16175,40747,1858,13345,5305,708,6314,41,0,0,0,5023,35834,46093
17609,Southern California Edison Co,CA,2007R,6,374211,2295307,4211304,550039,3498456,564575,95689,777576,35863,753,5392,54,1020692,6576731,4811796
17612,Southern California Water Co,CA,2007R,6,1152,6023,21708,862,3880,1501,56,368,4,0,0,0,2070,10271,23213
18260,Surprise Valley Electrification Corp.,CA,2007R,6,154,2076,2767,45,606,809,512,9155,726,0,0,0,711,11837,4302
19281,Turlock Irrigation District,CA,2007R,6,8238,63846,71121,2834,30985,23583,8731,87284,4309,0,0,0,19803,182115,99013
19840,"Valley Electric Assn, Inc",CA,2007R,6,1,8,14,0,0,0,117,1324,29,0,0,0,118,1332,43
27000,Western Area Power Admn.,CA,2007R,6,,,,,,,,,,38,2361,1,38,2361,1
88888,Total EPM,CA,2007R,6,1036269,7040167,0,1509116,10617487,0,459458,4308713,0,,,0,3010516,22041117,0
0,State Level Adjustment,CO,2007R,6,33650,324661,0,22045,253379,0,20134,297297,0,,,0,75829,875337,0
3989,Colorado Springs City of,CO,2007R,6,9205,104764,182061,11969,163047,24397,6489,98601,219,0,0,0,27663,366412,206677
6604,Fort Collins City of,CO,2007R,6,2328,32641,56625,2377,39871,6867,1709,39613,18,0,0,0,6414,112125,63510
9336,Intermountain Rural Elec Assn,CO,2007R,6,9976,97928,123879,4575,48212,10901,1074,13829,59,0,0,0,15625,159969,134839
10066,K C Electric Association,CO,2007R,6,288,2502,3214,492,5270,2280,1117,14137,749,0,0,0,1897,21909,6243
12698,Aquila Inc,CO,2007R,6,4817,43559,80570,4634,63144,12044,2506,46347,100,0,0,0,11957,153050,92714
12866,Moon Lake Electric Assn Inc,CO,2007R,6,67,933,1529,215,3226,673,2506,43146,11,0,0,0,2788,47305,2213
15257,"Poudre Valley R  E  A, Inc",CO,2007R,6,2312,25236,30974,404,4318,3501,3181,44985,957,0,0,0,5897,74539,35432
15466,Public Service Co of Colorado,CO,2007R,6,67953,722337,1118683,98659,1184269,209168,27239,480536,343,260,3392,1,194111,2390534,1328195
16603,"San Luis Valley R E C, Inc",CO,2007R,6,606,4340,8447,272,2395,934,1586,13204,2615,0,0,0,2464,19939,11996
19499,"United Power, Inc",CO,2007R,6,4926,41482,53432,4128,39632,8893,687,8896,658,0,0,0,9741,90010,62983
88888,Total EPM,CO,2007R,6,136128,1400383,0,149770,1806763,0,68228,1100591,0,,,0,354386,4311129,0
0,State Level Adjustment,CT,2007R,6,17742,70670,0,82610,522757,0,44160,300937,0,,,0,144491,894166,0
4176,Connecticut Light & Power Co,CT,2007R,6,142422,743666,1047065,84351,520770,102327,10504,92738,3031,1950,15130,2,239227,1372304,1152425
7716,Groton Dept of Utilities,CT,2007R,6,1068,7389,11037,1467,11505,1558,3647,32780,3,0,0,0,6182,51674,12598
19497,United Illuminating Co,CT,2007R,6,41915,189965,290155,31345,237560,30436,4808,69676,1460,0,0,0,78068,497201,322051
20038,Wallingford Town of,CT,2007R,6,2323,19077,20968,2593,23757,3644,1305,13527,23,0,0,0,6221,56361,24635
88888,Total EPM,CT,2007R,6,205470,1030767,0,202366,1316349,0,64424,509658,0,,,0,474189,2871706,0
0,State Level Adjustment,DC,2007R,6,148,577,0,76701,665418,0,2421,24215,0,,,0,82504,719621,0
15270,Potomac Electric Power Co,DC,2007R,6,20423,171102,210267,28972,195942,21792,0,0,0,0,0,0,49395,367044,232059
88888,Total EPM,DC,2007R,6,20571,171679,0,105673,861360,0,2421,24215,0,,,0,131899,1086665,0
0,State Level Adjustment,DE,2007R,6,3127,21404,0,19553,199054,0,16454,188064,0,,,0,39134,408522,0
5027,Conectiv,DE,2007R,6,32424,225215,260113,16966,124957,27363,2896,40404,160,0,0,0,52286,390576,287636
5070,Delaware Electric Cooperative,DE,2007R,6,8136,69102,70671,1846,18234,7427,0,0,0,0,0,0,9982,87336,78098
5335,Dover City of,DE,2007R,6,1913,14873,18807,2739,21992,3535,2672,25695,42,0,0,0,7324,62560,22384
13519,Newark City of,DE,2007R,6,1103,7982,10355,841,5948,1359,2130,17890,53,0,0,0,4074,31820,11767
88888,Total EPM,DE,2007R,6,46703,338576,0,41945,370185,0,24152,272053,0,,,0,112800,980814,0
0,State Level Adjustment,FL,2007R,6,220668,1942865,0,139249,1361506,0,28047,338613,0,,,0,387965,3642994,0
6452,Florida Power & Light Co.,FL,2007R,6,548658,4811755,3979397,393403,3942849,498874,27180,324126,19102,776,7940,23,970017,9086670,4497396
6455,Progress Energy Florida,FL,2007R,6,202792,1709203,1439464,125598,1332087,188233,26033,315387,2668,0,0,0,354423,3356677,1630365
6457,Florida Public Utilities Co,FL,2007R,6,2185,29061,23749,1991,29687,4560,407,8380,2,0,0,0,4583,67128,28311
7801,Gulf Power Co,FL,2007R,6,53058,560569,372139,30188,377359,54291,11839,180210,302,0,0,0,95085,1118138,426732
9617,Jacksonville Electric Authority,FL,2007R,6,44835,506326,365939,29291,388484,48121,15960,275862,223,23,330,1,90109,1171002,414284
18454,Tampa Electric Co,FL,2007R,6,90462,791789,586491,72334,714391,78154,15708,191152,1408,7,64,1,178511,1697396,666054
88888,Total EPM,FL,2007R,6,1162658,10351568,0,792054,8146363,0,125174,1633730,0,,,0,2080693,20140005,0
0,State Level Adjustment,GA,2007R,6,192965,2049751,0,84686,968084,0,35835,644080,0,,,0,313487,3661915,0
3408,Chattanooga City of,GA,2007R,6,979,13097,9768,428,5494,1204,136,2196,3,0,0,0,1543,20787,10975
3916,Cobb Electric Membership Corp,GA,2007R,6,21823,259661,172816,9471,106555,19568,1082,21180,46,0,0,0,32376,387396,192430
7140,Georgia Power Co,GA,2007R,6,266365,2721590,2015097,245502,3061658,301352,136885,2194576,8236,1076,14515,1,649828,7992339,2324686
9601,Jackson Electric Member Corp,GA,2007R,6,23395,241714,184208,11149,129334,18513,3061,56283,82,0,0,0,37605,427331,202803
88888,Total EPM,GA,2007R,6,505527,5285813,0,351236,4271125,0,176999,2918315,0,,,0,1034839,12489768,0
0,State Level Adjustment,HI,2007R,6,-19,4,0,-18,18,0,-11,0,0,,,0,-48,23,0
8287,Hawaii Electric Light Co Inc,HI,2007R,6,11307,35955,64078,11656,38817,13671,5222,20773,70,0,0,0,28185,95545,77819
10071,Kauai Island Utility Cooperative,HI,2007R,6,5043,14177,26700,4103,11385,4674,4974,14911,129,0,0,0,14120,40473,31503
11843,Maui Electric Co Ltd,HI,2007R,6,10496,37475,55337,9954,35548,10073,8805,35847,139,0,0,0,29255,108870,65549
19547,Hawaiian Electric Co Inc,HI,2007R,6,36336,180852,259472,38119,213145,33691,39724,253729,351,0,0,0,114179,647726,293514
88888,Total EPM,HI,2007R,6,63163,268463,0,63814,298913,0,58714,325260,0,,,0,185691,892637,0
0,State Level Adjustment,IA,2007R,6,37454,384761,0,20843,289447,0,14556,242408,0,,,0,72853,916615,0
471,Amana Society Service Co,IA,2007R,6,79,685,707,88,796,179,515,6390,1,0,0,0,682,7871,887
9417,Interstate Power and Light Co,IA,2007R,6,33153,295569,407489,27182,343147,72434,37336,671730,2690,0,0,0,97671,1310446,482613
12341,MidAmerican Energy Co,IA,2007R,6,42555,467371,539725,31165,446257,85888,30662,715507,1280,0,0,0,104382,1629135,626893
88888,Total EPM,IA,2007R,6,113241,1148386,0,79278,1079647,0,83069,1636035,0,,,0,275588,3864067,0
0,State Level Adjustment,ID,2007R,6,4369,52031,0,2091,33713,0,964,21614,0,,,0,7424,107358,0
9187,Idaho Falls City of,ID,2007R,6,1061,16630,21723,1327,20892,3414,388,7854,8,0,0,0,2776,45376,25145
9191,Idaho Power Co,ID,2007R,6,23608,361266,383815,14697,304935,58113,28213,674178,16642,0,0,0,66518,1340379,458570
10454,Kootenai Electric Coop Inc,ID,2007R,6,1293,17537,20009,601,8700,1769,109,2772,46,0,0,0,2003,29009,21824
11273,Lower Valley Energy Inc,ID,2007R,6,45,736,1227,11,195,168,122,2991,42,0,0,0,178,3922,1437
14354,PacifiCorp,ID,2007R,6,3789,44431,54497,2154,29268,7956,14738,352883,5519,0,0,0,20681,426582,67972
16565,Salmon River Electric Coop Inc,ID,2007R,6,160,1849,2053,95,1248,432,545,19623,189,0,0,0,800,22720,2674
20169,Avista Corp,ID,2007R,6,5604,78635,100883,5649,82932,16067,4383,103420,478,0,0,0,15636,264987,117428
22814,Raft Rural Elec Coop Inc,ID,2007R,6,80,1066,1243,62,1339,269,875,26096,863,0,0,0,1017,28501,2375
88888,Total EPM,ID,2007R,6,40009,574181,0,26687,483222,0,50337,1211431,0,,,0,117033,2268834,0
0,State Level Adjustment,IL,2007R,6,30887,494704,0,177190,2478732,0,237256,3526895,0,,,0,447737,6541087,0
3252,Central Illinois Light Co,IL,2007R,6,22278,203344,180883,10632,119642,22947,2523,28840,70,0,0,0,35433,351826,203900
3253,Central Illinois Pub Serv Co,IL,2007R,6,39750,380246,331162,16747,180047,52951,6485,109285,546,57,746,1,63039,670324,384660
4110,Commonwealth Edison Co,IL,2007R,6,298514,2628517,3421516,145814,1452574,324881,9723,136577,150,0,0,0,454051,4217668,3746547
9208,Illinois Power Co,IL,2007R,6,57274,529920,544793,33114,345933,69449,1381,27312,37,1,8,4,91770,903173,614283
9417,Interstate Power and Light Co,IL,2007R,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12341,MidAmerican Energy Co,IL,2007R,6,5811,59940,75299,4138,60309,9056,2624,59383,89,0,0,0,12573,179632,84444
13032,Mt Carmel Public Utility Co,IL,2007R,6,400,4572,4595,124,1338,872,296,4211,107,0,0,0,820,10121,5574
88888,Total EPM,IL,2007R,6,454914,4301243,0,387759,4638575,0,260288,3892503,0,,,0,1105423,12873831,0
0,State Level Adjustment,IN,2007R,6,72509,792211,0,24293,310579,0,31762,531648,0,,,0,128565,1634438,0
261,AGC Division of APG Inc,IN,2007R,6,0,0,0,0,0,0,11046,382075,1,0,0,0,11046,382075,1
9273,Indianapolis Power & Light Co,IN,2007R,6,31882,453791,416309,14825,187157,47208,36737,679909,4613,0,0,0,83444,1320857,468130
9324,Indiana Michigan Power Co,IN,2007R,6,24955,378571,398641,23395,417178,52325,24631,597625,4124,0,0,0,72981,1393374,455090
13756,Northern Indiana Pub Serv Co,IN,2007R,6,34842,327611,398073,35321,378334,53055,41640,781865,2516,139,1334,1,111942,1489144,453645
15470,Duke Energy Indiana Inc,IN,2007R,6,63019,782769,669241,49036,775452,99333,47887,1031060,2871,0,0,0,159942,2589281,771445
17633,Southern Indiana Gas & Elec Co,IN,2007R,6,13368,137948,127454,10860,145197,18908,11593,214871,203,0,0,0,35821,498016,146565
88888,Total EPM,IN,2007R,6,240575,2872901,0,157730,2213897,0,205296,4219053,0,,,0,603741,9307185,0
0,State Level Adjustment,KS,2007R,6,29560,276755,0,25806,279044,0,16065,279903,0,,,0,71432,835702,0
5860,Empire District Electric Co,KS,2007R,6,838,8535,8769,428,4817,1403,471,6540,50,0,0,0,1737,19892,10222
9996,Kansas City City of,KS,2007R,6,4020,45244,57203,6173,85073,6994,3636,63769,95,0,0,0,13829,194086,64292
10000,Kansas City Power & Light Co,KS,2007R,6,23889,283345,208306,19753,276768,26072,2171,35906,1021,0,0,0,45813,596019,235399
10005,Kansas Gas & Electric Co,KS,2007R,6,23988,275641,273402,21079,283549,33962,16587,328986,3516,0,0,0,61654,888176,310880
12524,Midwest Energy Inc,KS,2007R,6,1839,21121,29693,2583,30323,14912,2677,39934,3205,0,0,0,7099,91378,47810
22500,Westar Energy Inc,KS,2007R,6,24966,307460,314210,26339,399352,46992,9403,171770,1188,0,0,0,60708,878582,362390
88888,Total EPM,KS,2007R,6,109100,1218101,0,102161,1358926,0,51010,926808,0,,,0,262272,3503835,0
0,State Level Adjustment,KY,2007R,6,68951,818264,0,31017,390489,0,24266,412558,0,,,0,124235,1621311,0
5748,Electric Energy Inc,KY,2007R,6,0,0,0,0,0,0,11088,180000,1,0,0,0,11088,180000,1
9964,Kenergy Corp,KY,2007R,6,3968,59420,44695,1935,31139,9528,23711,682862,31,0,0,0,29614,773421,54254
10171,Kentucky Utilities Company,KY,2007R,6,31098,501126,413199,31843,553969,87947,24058,521105,1855,0,0,0,86999,1576200,503001
11249,Louisville Gas and Electric Company,KY,2007R,6,30777,454529,353401,31871,465352,47770,12489,244576,397,0,0,0,75137,1164457,401568
14724,Pennyrile Rural Electric Coop,KY,2007R,6,3924,46783,36975,2052,22604,9348,1950,30357,33,0,0,0,7926,99744,46356
17564,South Kentucky Rural  Electric Coop Corp,KY,2007R,6,4369,52869,57383,579,6171,4428,1695,27226,422,0,0,0,6643,86266,62233
18642,Tennessee Valley Authority,KY,2007R,6,0,0,0,0,0,0,47505,700705,22,0,0,0,47505,700705,22
19446,"Union Light, Heat & Power Co",KY,2007R,6,11480,145118,118806,11936,162259,14583,4861,71346,392,0,0,0,28277,378723,133781
20130,Warren Rural Elec Coop Corp,KY,2007R,6,4673,57323,48524,2426,26940,9988,3572,58409,44,0,0,0,10671,142672,58556
22053,Kentucky Power Co,KY,2007R,6,11264,150896,143743,8362,111990,30052,11419,257990,1433,0,0,0,31045,520876,175228
49998,City of Berea Municipal Utilities,KY,2007R,6,240,3642,4256,180,2250,643,222,4195,53,0,0,0,642,10087,4952
88888,Total EPM,KY,2007R,6,170744,2289970,0,122201,1773163,0,166836,3191329,0,,,0,459782,7254462,0
0,State Level Adjustment,LA,2007R,6,55377,697225,0,28506,359973,0,5577,84139,0,,,0,89461,1141337,0
3265,Cleco Power LLC,LA,2007R,6,39193,309834,230394,26465,230174,38935,22120,260241,662,0,0,0,87778,800249,269991
7806,Entergy Gulf States Inc,LA,2007R,6,43837,443647,315472,40748,450616,48996,58886,885491,4580,0,0,0,143471,1779754,369048
11241,Entergy Louisiana Inc,LA,2007R,6,71468,755428,567290,50808,548704,78939,66886,1108482,8784,0,0,0,189162,2412614,655013
13478,Entergy New Orleans Inc,LA,2007R,6,13099,109784,110376,21845,212316,13734,3835,43944,2766,30,212,21,38809,366256,126897
17698,Southwestern Electric Power Co,LA,2007R,6,19162,233458,155599,14423,216900,19157,4862,83412,1993,0,0,0,38447,533770,176749
88888,Total EPM,LA,2007R,6,242136,2549376,0,182795,2018683,0,162166,2465709,0,,,0,587128,7033980,0
0,State Level Adjustment,MA,2007R,6,52994,355574,0,228605,1561020,0,89758,665448,0,,,0,374366,2613443,0
6374,Fitchburg Gas and Electric Light Company,MA,2007R,6,2715,13589,24199,1447,7719,3790,340,2180,8,0,0,0,4502,23488,27997
8774,Holyoke City of,MA,2007R,6,890,7788,14321,1843,16208,2675,484,5996,73,0,0,0,3217,29992,17069
11804,Massachusetts Electric Co,MA,2007R,6,105947,641128,1043219,52304,326176,120541,6761,46055,3186,0,0,0,165012,1013359,1166946
13206,Nantucket Electric Co,MA,2007R,6,1369,7220,10961,517,2657,1180,0,0,0,0,0,0,1886,9877,12141
15748,Reading Town of,MA,2007R,6,2029,20845,24787,245,2659,558,3042,38388,2777,0,0,0,5316,61892,28122
20455,Western Massachusetts Elec Co,MA,2007R,6,19252,110553,179900,7896,47928,16063,2103,15845,542,0,0,0,29251,174326,196505
54913,NSTAR Electric Company,MA,2007R,6,80248,434916,794394,62895,355968,118552,4894,30382,1295,0,0,0,148037,821266,914241
88888,Total EPM,MA,2007R,6,265444,1591613,0,355752,2320335,0,107382,804294,0,,,0,731587,4747643,0
0,State Level Adjustment,MD,2007R,6,43041,324213,0,220743,1992966,0,42856,448729,0,,,0,311066,2810706,0
1167,Baltimore Gas & Electric Co,MD,2007R,6,158231,1092756,1071327,54765,399111,85672,2930,25960,3581,0,0,0,215926,1517827,1160580
5027,Conectiv,MD,2007R,6,19861,142123,169464,8803,62238,21067,327,2902,170,0,0,0,28991,207263,190701
15263,The Potomac Edison Co,MD,2007R,6,20618,263928,216055,10434,83754,22549,3117,31485,2035,0,0,0,34169,379167,240639
15270,Potomac Electric Power Co,MD,2007R,6,74118,471225,444422,27708,193943,30548,0,0,0,0,0,0,101826,665168,474970
88888,Total EPM,MD,2007R,6,315869,2294245,0,322453,2732012,0,49230,509076,0,,,0,691978,5580131,0
0,State Level Adjustment,ME,2007R,6,57209,341542,0,44970,361306,0,35507,277753,0,,,0,137686,980601,0
3266,Central Maine Power Co,ME,2007R,6,1,6,27,2,13,6,0,0,0,0,0,0,3,19,33
5609,Eastern Maine Electric Coop,ME,2007R,6,0,0,0,0,0,0,11,35,1,0,0,0,11,35,1
11477,Town of Madison (ME),ME,2007R,6,106,1094,2221,32,322,299,73,880,18,0,0,0,211,2296,2538
88888,Total EPM,ME,2007R,6,57316,342642,0,45004,361641,0,35591,278668,0,,,0,137911,982951,0
0,State Level Adjustment,MI,2007R,6,27538,278085,0,28413,371156,0,29497,425788,0,,,0,85442,1075008,0
392,Alpena Power Co,MI,2007R,6,678,6541,13677,907,9822,4009,741,11720,5,0,0,0,2326,28083,17691
4254,Consumers Energy Co,MI,2007R,6,131814,1180755,1575982,112061,1164782,213481,77151,992993,8582,0,0,0,321026,3338530,1798045
5107,City of Detroit,MI,2007R,6,2,18,78,3360,41039,123,0,0,0,40,381,1,3402,41438,202
5109,Detroit Edison Co,MI,2007R,6,157250,1450744,2038004,169715,1898450,207731,78030,1187619,1284,0,0,0,404995,4536813,2247019
5659,Edison Sault Electric Co,MI,2007R,6,958,11835,18967,1917,26096,3695,952,15438,5,0,0,0,3827,53369,22667
9324,Indiana Michigan Power Co,MI,2007R,6,5927,100083,108971,4906,76994,17250,4177,89817,1054,0,0,0,15010,266894,127275
10704,Lansing City of,MI,2007R,6,4300,48939,83078,8497,109512,12928,2478,38326,283,0,0,0,15275,196777,96289
13780,Northern States Power Co,MI,2007R,6,358,3711,7763,348,3916,1444,140,2139,3,0,0,0,846,9766,9210
19578,Upper Peninsula Power Co,MI,2007R,6,2736,18662,45950,2561,22293,5767,1732,27318,15,0,0,0,7029,68273,51732
20847,Wisconsin Electric Power Co,MI,2007R,6,1491,13648,24267,1302,14759,2973,9672,224197,88,0,0,0,12465,252604,27328
20860,Wisconsin Public Service Corp,MI,2007R,6,486,6132,8010,228,2769,873,866,17980,36,0,0,0,1580,26881,8919
88888,Total EPM,MI,2007R,6,333538,3119153,0,334215,3741588,0,205436,3033335,0,,,0,873223,9894436,0
0,State Level Adjustment,MN,2007R,6,58183.041,648178.097,0,27811.386,361901.391,0,22724.967,337460.166,0,,,0,108719.394,1347540.654,0
689,Anoka Electric Coop,MN,2007R,6,10636,109417,111565,5471,72161,9409,606,10237,329,0,0,0,16713,191815,121303
5574,East Central Energy,MN,2007R,6,4295.959,35849.903,47251,2050.614,22536.609,4668,573.033,9493.834,116,0,0,0,6919.606,67880.346,52035
9417,Interstate Power and Light Co,MN,2007R,6,2619,25507,36183,1247,13958,6762,2156,28833,606,0,0,0,6022,68298,43551
10596,City of Lake Crystal,MN,2007R,6,69,747,1051,48,635,183,0,0,0,0,0,0,117,1382,1234
12647,"ALLETE, Inc.",MN,2007R,6,5965,68781,118568,8370,109804,20430,29300,545476,433,0,0,0,43635,724061,139431
13781,Northern States Power Co,MN,2007R,6,84055,813851,1069628,109888,1238703,128891,53120,784093,479,128,1594,1,247191,2838241,1198999
13815,Northwestern Wisconsin Elec Co,MN,2007R,6,3,25,57,2,16,21,0,0,0,0,0,0,5,41,78
14232,Otter Tail Power Co,MN,2007R,6,2460,34001,48125,4706,76562,12164,1578,33184,10,0,0,0,8744,143747,60299
16181,Rochester Public Utilities,MN,2007R,6,3185,28446,42286,5115,57994,4507,1746,28313,2,0,0,0,10046,114753,46795
17267,Sioux Valley Energy,MN,2007R,6,377,4607,2783,7,90,28,163,2761,76,0,0,0,547,7458,2887
20996,Wright-Hennepin Coop Elec Assn,MN,2007R,6,3747,41673,39901,2074,29920,4871,336,5262,48,0,0,0,6157,76855,44820
25177,Dakota Electric Association,MN,2007R,6,9388,92874,92177,483,4579,4364,5790,82225,2635,0,0,0,15661,179678,99176
88888,Total EPM,MN,2007R,6,184983,1903957,0,167273,1988860,0,118093,1867338,0,,,0,470477,5761750,0
0,State Level Adjustment,MO,2007R,6,76488,900844,0,31805,417358,0,19797,300316,0,,,0,128086,1618386,0
3093,Carroll Electric Coop Corp,MO,2007R,6,801,8145,9924,174,1950,771,0,0,0,0,0,0,975,10095,10695
4675,Cuivre River Electric Coop Inc,MO,2007R,6,4697,62066,52323,1219,22667,4386,0,0,0,0,0,0,5916,84733,56709
5860,Empire District Electric Co,MO,2007R,6,12565,125905,122821,12710,145600,23168,5649,82293,286,0,0,0,30924,353798,146275
9231,Independence City of,MO,2007R,6,5560,48200,51431,4635,50371,5120,266,3695,12,0,0,0,10461,102266,56563
10000,Kansas City Power & Light Co,MO,2007R,6,22188,237847,238573,28694,387755,31133,8001,150980,1120,0,0,0,58883,776582,270826
12698,Aquila Inc,MO,2007R,6,29102,286795,270096,23173,288096,38548,7363,121010,245,0,0,0,59638,695901,308889
17833,City Utilities of Springfield,MO,2007R,6,5982,76926,92108,8109,133664,13723,2389,44341,263,0,0,0,16480,254931,106094
19436,Union Electric Co,MO,2007R,6,111007,1249950,1025472,93591,1281603,145337,43583,819483,6299,128,1619,1,248309,3352655,1177109
88888,Total EPM,MO,2007R,6,268390,2996678,0,204110,2729064,0,87048,1522118,0,,,0,559672,7249347,0
0,State Level Adjustment,MS,2007R,6,56898,622370,0,30643,332324,0,22186,345134,0,,,0,109727,1299828,0
3841,Coast Electric Power Assn,MS,2007R,6,8982,88594,67591,2573,25967,6020,1461,23584,12,0,0,0,13016,138145,73623
6641,4-County Electric Power Assn,MS,2007R,6,3928,44341,35599,2035,21635,7907,1615,20805,21,0,0,0,7578,86781,43527
