UTILITY CHARATERISTICS,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
2020,5,4922,Dayton Power & Light Co,OH,Investor Owned,Final,"20,132.000","194,112.000","249,882","6,554.000","65,959.000","18,888",471.000,"7,750.000",408,16.000,232.000,1,"27,173","268,053","269,179"
2020,5,13998,Ohio Edison Co,OH,Investor Owned,Final,"26,754.833","225,202.296","303,882","7,200.262","58,462.208","24,992","1,127.428","13,370.713",210,0.000,0.000,0,"35,083","297,035","329,084"
2020,5,14006,Ohio Power Co,OH,Investor Owned,Final,"86,893.000","662,459.000","835,853","15,921.000","129,617.000","80,926","2,286.000","21,495.000","3,618",0.000,0.000,0,"105,100","813,571","920,397"
2020,5,14015,Ohio Valley Electric Corp,OH,Investor Owned,Final,0.000,0.000,0,0.000,0.000,0,209.000,"7,695.000",1,0.000,0.000,0,209,"7,695",1
2020,5,18997,The Toledo Edison Co,OH,Investor Owned,Final,"7,571.232","59,222.495","84,731","1,874.281","13,265.440","7,596",309.616,"3,761.769",80,0.000,0.000,0,"9,755","76,250","92,407"
2020,5,57313,SolarCity Corporation,OH,Behind the Meter,Final,0.000,0.000,0,64.420,783.310,19,0.000,0.000,0,0.000,0.000,0,64,783,19
2020,5,61098,Longroad Energy,OH,Behind the Meter,Final,0.000,0.000,0,5.486,49.560,1,0.000,0.000,0,0.000,0.000,0,5,50,1
2020,5,88888,Total EPM,OH,,Final,"465,605.273","3,695,774.746","5,004,923","307,607.323","3,161,756.119","636,360","206,330.149","3,316,616.235","19,738",177.422,"2,614.367",3,"979,720","10,176,761","5,661,024"
2020,5,0,Adjustment 2020,OK,,Final,"52,396.944","456,544.880","499,449","29,866.867","282,486.703","97,536","18,629.204","310,058.979","3,559",0.000,0.000,0,"100,893","1,049,091","600,544"
2020,5,817,Arkansas Valley Elec Coop Corp,OK,Cooperative,Final,433.149,"3,600.367","4,262",209.221,"2,162.031",517,0.000,0.000,0,0.000,0.000,0,642,"5,762","4,779"
2020,5,5860,Empire District Electric Co,OK,Investor Owned,Final,277.126,"2,989.424","3,802",286.879,"3,438.200",912,259.799,"4,278.260",11,0.000,0.000,0,824,"10,706","4,725"
2020,5,7490,Grand River Dam Authority,OK,State,Final,0.000,0.000,0,20.527,226.981,50,"10,355.625","245,108.197",32,0.000,0.000,0,"10,376","245,335",82
2020,5,13734,Northeast Oklahoma Electric Co,OK,Cooperative,Final,"3,954.000","30,305.000","35,934","1,130.000","9,574.000","3,679",196.000,"2,471.000",12,0.000,0.000,0,"5,280","42,350","39,625"
2020,5,14062,Oklahoma Electric Coop Inc,OK,Cooperative,Final,"6,740.000","54,393.000","53,165","2,208.000","19,036.000","5,063",925.000,"15,025.000",55,0.000,0.000,0,"9,873","88,454","58,283"
2020,5,14063,Oklahoma Gas & Electric Co,OK,Investor Owned,Final,"55,158.743","605,979.995","678,514","43,454.395","649,499.498","105,569","22,731.327","575,016.087","9,451",0.000,0.000,0,"121,344","1,830,496","793,534"
2020,5,15474,Public Service Co of Oklahoma,OK,Investor Owned,Final,"39,731.147","434,987.104","483,278","28,441.353","450,009.942","72,063","18,249.747","449,631.379","6,814",0.000,0.000,0,"86,422","1,334,628","562,155"
2020,5,19785,Verdigris Valley Elec Coop Inc,OK,Cooperative,Final,"3,997.000","32,185.000","33,097",413.000,"3,083.000","3,743",574.000,"5,332.000",671,0.000,0.000,0,"4,984","40,600","37,511"
2020,5,88888,Total EPM,OK,,Final,"162,688.109","1,620,984.770","1,791,501","106,030.242","1,419,516.355","289,132","71,920.702","1,606,920.902","20,605",0.000,0.000,0,"340,639","4,647,422","2,101,238"
2020,5,0,Adjustment 2020,OR,,Final,"31,018.809","310,892.398","341,381","17,748.927","234,125.316","47,979","31,037.936","663,798.696","8,769",0.006,0.072,0,"79,806","1,208,816","398,129"
2020,5,1738,Bonneville Power Administration,OR,Federal,Final,0.000,0.000,0,13.901,369.525,1,0.000,0.000,0,0.000,0.000,0,14,370,1
2020,5,6022,City of Eugene - (OR),OR,Municipal,Final,"7,156.000","58,004.000","85,214","5,273.000","57,326.000","8,752","2,702.000","45,050.000","1,239",0.000,0.000,0,"15,131","160,380","95,205"
2020,5,9191,Idaho Power Co,OR,Investor Owned,Final,"1,032.780","11,209.827","13,607",617.718,"9,783.542","3,554","1,929.236","32,015.777","2,231",0.000,0.000,0,"3,580","53,009","19,392"
2020,5,14354,PacifiCorp,OR,Investor Owned,Final,"43,342.519","402,159.042","524,812","36,905.037","384,576.877","69,891","12,430.604","155,378.189","9,175",127.212,"1,304.358",1,"92,805","943,418","603,879"
2020,5,15248,Portland General Electric Co,OR,Investor Owned,Final,"71,795.683","559,614.692","789,974","48,052.756","470,349.824","106,008","18,319.246","282,965.773","4,313",67.536,721.689,1,"138,235","1,313,652","900,296"
2020,5,18260,Surprise Valley Electrification,OR,Cooperative,Final,108.275,"1,046.550","1,172",41.148,372.724,437,221.426,"2,556.004",292,0.000,0.000,0,371,"3,975","1,901"
2020,5,28541,Clatskanie Peoples Util Dist,OR,Political Subdivision,Final,389.043,"5,420.142","3,712",93.387,"1,417.638",532,"3,932.437","77,738.226",6,0.000,0.000,0,"4,415","84,576","4,250"
2020,5,40437,Emerald People's Utility Dist,OR,Political Subdivision,Final,"1,941.794","17,482.631","19,217",765.690,"7,345.806","2,010",444.159,"5,926.330",695,0.000,0.000,0,"3,152","30,755","21,922"
2020,5,57313,SolarCity Corporation,OR,Behind the Meter,Final,225.510,"2,429.500","3,659",85.320,926.170,48,0.000,0.000,0,0.000,0.000,0,311,"3,356","3,707"
2020,5,59647,Sunrun Inc.,OR,Behind the Meter,Final,4.504,50.946,94,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,5,51,94
2020,5,60981,"TerraForm US Energy Services, LLC",OR,Behind the Meter,Final,0.000,0.000,0,10.027,133.493,3,0.000,0.000,0,0.000,0.000,0,10,133,3
2020,5,61098,Longroad Energy,OR,Behind the Meter,Final,0.000,0.000,0,13.265,187.129,24,0.000,0.000,0,0.000,0.000,0,13,187,24
2020,5,88888,Total EPM,OR,,Final,"157,014.917","1,368,309.728","1,782,842","109,620.176","1,166,914.044","239,239","71,017.044","1,265,428.995","26,720",194.754,"2,026.119",2,"337,847","3,802,679","2,048,803"
2020,5,0,Adjustment 2020,PA,,Final,"200,522.196","1,296,553.394","1,753,079","158,399.626","1,930,321.017","325,140","213,157.209","3,468,598.988","12,811","1,818.978","18,125.895",5,"573,898","6,713,599","2,091,035"
2020,5,3597,Citizens Electric Co - (PA),PA,Investor Owned,Final,681.613,"6,301.043","5,852",180.189,"1,486.256","1,081",66.549,652.049,13,0.000,0.000,0,928,"8,439","6,946"
2020,5,5487,Duquesne Light Co,PA,Investor Owned,Final,"35,811.990","218,044.960","391,734","8,573.500","75,082.580","37,167","1,222.710","15,246.130",365,0.000,0.000,0,"45,608","308,374","429,266"
2020,5,12390,Metropolitan Edison Co,PA,Investor Owned,Final,"35,473.726","291,933.820","371,110","4,711.135","39,350.686","38,110",985.680,"11,343.855",154,0.000,0.000,0,"41,171","342,628","409,374"
2020,5,14711,Pennsylvania Electric Co,PA,Investor Owned,Final,"36,987.308","254,264.694","379,512","6,651.610","51,918.473","50,149",955.274,"9,269.929",179,0.000,0.000,0,"44,594","315,453","429,840"
2020,5,14715,PPL Electric Utilities Corp,PA,Investor Owned,Final,"79,049.303","568,984.943","784,920","13,852.978","122,470.890","90,168",729.764,"8,040.307","1,051",0.000,0.000,0,"93,632","699,496","876,139"
2020,5,14716,Pennsylvania Power Co,PA,Investor Owned,Final,"11,796.728","94,793.841","113,277","1,941.580","17,043.301","11,439",411.714,"3,381.912",66,0.000,0.000,0,"14,150","115,219","124,782"
2020,5,14940,PECO Energy Co,PA,Investor Owned,Final,"80,998.392","621,954.240","1,079,141","14,218.694","136,114.287","92,077","2,043.222","37,534.880",330,0.000,0.000,0,"97,260","795,603","1,171,548"
2020,5,15045,Pike County Light & Power Co,PA,Investor Owned,Final,170.120,"1,605.030","2,814",164.840,"1,976.161",717,0.000,0.000,0,0.000,0.000,0,335,"3,581","3,531"
2020,5,19390,"UGI Utilities, Inc",PA,Investor Owned,Final,"4,344.679","40,640.043","55,005","1,099.570","11,147.185","7,657",85.641,"1,624.849",100,0.000,0.000,0,"5,530","53,412","62,762"
2020,5,20334,Wellsborough Electric Co,PA,Investor Owned,Final,481.015,"3,390.697","5,116",215.145,"1,585.086","1,167",44.111,574.753,2,0.000,0.000,0,740,"5,551","6,285"
2020,5,20387,West Penn Power Company,PA,Investor Owned,Final,"45,752.088","399,999.357","482,906","7,118.838","66,475.182","64,754","1,255.961","21,452.149",339,0.000,0.000,0,"54,127","487,927","547,999"
2020,5,57313,SolarCity Corporation,PA,Behind the Meter,Final,"1,013.060","7,402.750","6,952",18.530,253.920,8,0.000,0.000,0,0.000,0.000,0,"1,032","7,657","6,960"
2020,5,59579,Sunnova,PA,Behind the Meter,Final,303.248,"2,061.290","1,746",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,303,"2,061","1,746"
2020,5,59580,"SunPower Capital, LLC",PA,Behind the Meter,Final,2.271,54.793,53,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,2,55,53
2020,5,59624,"Vivint Solar, Inc.",PA,Behind the Meter,Final,348.558,"2,655.158","2,854",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,349,"2,655","2,854"
2020,5,59647,Sunrun Inc.,PA,Behind the Meter,Final,159.313,"1,286.075",380,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,159,"1,286",380
2020,5,60981,"TerraForm US Energy Services, LLC",PA,Behind the Meter,Final,0.000,0.000,0,47.394,555.570,19,0.000,0.000,0,0.000,0.000,0,47,556,19
2020,5,61098,Longroad Energy,PA,Behind the Meter,Final,0.000,0.000,0,34.041,253.807,5,0.000,0.000,0,0.000,0.000,0,34,254,5
2020,5,61823,"Greenskies Renewable Energy, LLC",PA,Behind the Meter,Final,0.000,0.000,0,73.600,889.200,1,0.000,0.000,0,0.000,0.000,0,74,889,1
2020,5,88888,Total EPM,PA,,Final,"533,895.608","3,811,926.128","5,436,451","217,301.270","2,456,923.601","719,659","220,957.835","3,577,719.801","15,410","1,818.978","18,125.895",5,"973,974","9,864,695","6,171,525"
2020,5,0,Adjustment 2020,RI,,Final,"5,382.682","21,613.492","44,052","33,131.610","203,651.539","15,073","5,991.020","39,342.632",498,287.561,664.402,1,"44,793","265,272","59,624"
2020,5,1857,Block Island Utility District,RI,Political Subdivision,Final,78.200,241.101,"1,268",163.470,494.447,699,0.000,0.000,0,0.000,0.000,0,242,736,"1,967"
2020,5,13214,The Narragansett Electric Co,RI,Investor Owned,Final,"41,182.454","196,996.963","400,180","10,169.213","76,888.189","44,892","1,497.944","7,480.131","1,156",0.000,0.000,0,"52,850","281,365","446,228"
2020,5,14537,Pascoag Utility District,RI,Municipal,Final,354.830,"2,439.040","4,280",46.550,261.830,536,177.840,"1,233.080",63,0.000,0.000,0,579,"3,934","4,879"
2020,5,57313,SolarCity Corporation,RI,Behind the Meter,Final,12.550,91.500,95,31.190,311.870,214,0.000,0.000,0,0.000,0.000,0,44,403,309
2020,5,59579,Sunnova,RI,Behind the Meter,Final,94.431,762.003,849,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,94,762,849
2020,5,59624,"Vivint Solar, Inc.",RI,Behind the Meter,Final,17.843,97.481,115,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,18,97,115
2020,5,59647,Sunrun Inc.,RI,Behind the Meter,Final,57.766,283.066,448,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,58,283,448
2020,5,61823,"Greenskies Renewable Energy, LLC",RI,Behind the Meter,Final,0.000,0.000,0,1.281,24.600,1,0.000,0.000,0,0.000,0.000,0,1,25,1
2020,5,88888,Total EPM,RI,,Final,"47,180.756","222,524.646","451,287","43,543.314","281,632.475","61,415","7,666.804","48,055.843","1,717",287.561,664.402,1,"98,678","552,877","514,420"
2020,5,0,Adjustment 2020,SC,,Final,"90,800.703","675,210.858","734,611","30,535.963","261,948.417","105,520","18,905.605","266,987.681",766,0.000,0.000,0,"140,242","1,204,147","840,897"
2020,5,1613,Berkeley Electric Coop Inc,SC,Cooperative,Final,"15,363.000","110,745.000","95,199","4,837.000","37,649.000","12,346","7,227.000","142,775.000",9,0.000,0.000,0,"27,427","291,169","107,554"
2020,5,3046,Duke Energy Progress - (NC),SC,Investor Owned,Final,"17,366.474","141,548.432","138,820","13,005.352","130,592.897","31,938","10,944.745","173,619.146",597,0.000,0.000,0,"41,317","445,760","171,355"
2020,5,5416,"Duke Energy Carolinas, LLC",SC,Investor Owned,Final,"51,631.676","437,062.791","516,318","36,895.696","404,508.863","98,009","35,383.029","652,033.864","1,504",0.000,0.000,0,"123,910","1,493,606","615,831"
2020,5,11118,Lockhart Power Co,SC,Investor Owned,Final,545.054,"3,754.990","4,891",194.130,"1,304.477","1,252",610.117,"6,924.700",8,0.000,0.000,0,"1,349","11,984","6,151"
2020,5,14398,Palmetto Electric Coop Inc,SC,Cooperative,Final,"7,459.683","59,178.518","63,751","3,575.080","28,569.049","11,013",594.570,"6,031.396",30,0.000,0.000,0,"11,629","93,779","74,794"
2020,5,17539,"Dominion Energy South Carolina, Inc",SC,Investor Owned,Final,"81,774.000","589,014.000","645,612","68,894.000","636,265.000","102,801","28,010.000","436,472.000",784,0.000,0.000,0,"178,678","1,661,751","749,197"
2020,5,17543,South Carolina Public Service Authority,SC,State,Final,"12,683.899","114,169.249","160,001","11,117.800","116,085.780","30,991","14,537.939","298,590.405",28,0.000,0.000,0,"38,340","528,845","191,020"
2020,5,59579,Sunnova,SC,Behind the Meter,Final,0.790,9.593,14,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,1,10,14
2020,5,59624,"Vivint Solar, Inc.",SC,Behind the Meter,Final,105.521,963.539,901,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,106,964,901
2020,5,59647,Sunrun Inc.,SC,Behind the Meter,Final,861.082,"7,237.750","6,819",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,861,"7,238","6,819"
2020,5,61823,"Greenskies Renewable Energy, LLC",SC,Behind the Meter,Final,0.000,0.000,0,28.500,361.700,1,0.000,0.000,0,0.000,0.000,0,29,362,1
2020,5,88888,Total EPM,SC,,Final,"278,591.882","2,138,894.720","2,366,937","169,083.521","1,617,285.183","393,871","116,213.005","1,983,434.192","3,726",0.000,0.000,0,"563,888","5,739,614","2,764,534"
2020,5,0,Adjustment 2020,SD,,Final,"11,191.338","90,444.170","86,069","6,189.251","58,111.861","13,171","2,823.191","34,801.488","2,234",0.000,0.000,0,"20,204","183,358","101,474"
2020,5,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,"1,247.312","7,419.849","8,375",333.016,"2,201.185","1,856",51.263,205.489,87,0.000,0.000,0,"1,632","9,827","10,318"
2020,5,2285,City of Brookings - (SD),SD,Municipal,Final,748.000,"6,093.000","9,674",271.000,"2,151.000","1,465","1,069.000","12,420.000",170,0.000,0.000,0,"2,088","20,664","11,309"
2020,5,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Final,970.660,"6,902.715","6,367",229.393,"1,945.731",662,"1,066.110","13,575.708",171,0.000,0.000,0,"2,266","22,424","7,200"
2020,5,11475,City of Madison - (SD),SD,Municipal,Final,367.000,"3,072.000","2,857",252.000,"2,642.000",410,244.000,"2,650.000",49,0.000,0.000,0,863,"8,364","3,316"
2020,5,12199,Montana-Dakota Utilities Co,SD,Investor Owned,Final,551.000,"4,543.000","6,446",498.000,"4,740.000","2,060",59.000,695.000,8,0.000,0.000,0,"1,108","9,978","8,514"
2020,5,12341,MidAmerican Energy Co,SD,Investor Owned,Final,324.216,"3,984.200","4,173",299.851,"4,109.205",970,580.811,"12,405.334",22,0.000,0.000,0,"1,205","20,499","5,165"
2020,5,13337,Nebraska Public Power District,SD,Political Subdivision,Final,121.869,"1,410.507","1,088",90.829,"1,531.877",223,0.000,0.000,0,0.000,0.000,0,213,"2,942","1,311"
2020,5,13750,"Northern Electric Coop, Inc",SD,Cooperative,Final,"1,096.471","10,096.158","5,338",359.055,"3,733.021",854,681.674,"8,118.443",236,0.000,0.000,0,"2,137","21,948","6,428"
2020,5,13781,Northern States Power Co - Minnesota,SD,Investor Owned,Final,"5,613.572","55,121.284","84,222","5,363.737","69,693.894","12,495","1,596.895","26,790.658",26,0.000,0.000,0,"12,574","151,606","96,743"
2020,5,13809,NorthWestern Energy - (SD),SD,Investor Owned,Final,"4,539.000","36,996.000","50,657","4,795.000","44,780.000","13,193","2,437.000","32,735.000",63,0.000,0.000,0,"11,771","114,511","63,913"
2020,5,14232,Otter Tail Power Co,SD,Investor Owned,Final,533.401,"7,697.370","8,837","1,316.351","26,612.381","2,883",0.000,0.000,0,0.000,0.000,0,"1,850","34,310","11,720"
2020,5,15040,City of Pierre - (SD),SD,Municipal,Final,530.104,"5,439.537","6,129",210.162,"1,871.366","1,025",348.952,"5,331.891",164,0.000,0.000,0,"1,089","12,643","7,318"
2020,5,16286,Rosebud Electric Coop Inc,SD,Cooperative,Final,466.000,"4,197.000","4,743",134.000,"1,372.000",742,4.000,15.000,30,0.000,0.000,0,604,"5,584","5,515"
2020,5,17267,Sioux Valley SW Elec Coop,SD,Cooperative,Final,"2,591.587","21,730.082","20,014",419.601,"2,961.549","2,123","1,941.191","24,441.727",486,0.000,0.000,0,"4,952","49,133","22,623"
2020,5,19293,Southeastern Electric Coop Inc - (SD),SD,Cooperative,Final,"2,005.804","16,144.397","16,576","1,129.840","11,654.588","2,229",853.215,"9,514.131",261,0.000,0.000,0,"3,989","37,313","19,066"
2020,5,19545,"Black Hills Power, Inc. d/b/a",SD,Investor Owned,Final,"5,181.020","35,762.000","57,392","6,963.523","53,836.000","13,178","1,274.349","12,067.000",5,0.000,0.000,0,"13,419","101,665","70,575"
2020,5,19896,City of Volga - (SD),SD,Municipal,Final,102.184,784.938,986,12.822,95.959,131,315.638,"3,704.889",38,0.000,0.000,0,431,"4,586","1,155"
2020,5,20187,Watertown Municipal Utilities,SD,Municipal,Final,675.000,"7,225.000","10,686",706.000,"8,427.000","2,444",691.000,"9,965.000",104,0.000,0.000,0,"2,072","25,617","13,234"
2020,5,20401,West River Electric Assn Inc,SD,Cooperative,Final,"1,819.085","12,141.009","15,782",839.431,"6,044.362","1,975",203.751,"1,909.639",19,0.000,0.000,0,"2,862","20,095","17,776"
2020,5,27000,WAPA-- Western Area Power Administration,SD,Federal,Final,0.000,0.000,0,558.940,"23,794.627",18,0.037,24.859,2,0.000,0.000,0,559,"23,819",20
2020,5,88888,Total EPM,SD,,Final,"40,674.623","337,204.216","406,411","30,971.802","332,309.606","74,107","16,241.077","211,371.256","4,175",0.000,0.000,0,"87,888","880,885","484,693"
2020,5,0,Adjustment 2020,TN,,Final,"86,067.569","793,900.720","843,587","68,350.189","632,063.627","195,746","26,904.859","477,484.026",355,0.000,0.000,0,"181,323","1,903,448","1,039,688"
2020,5,727,Appalachian Electric Coop,TN,Cooperative,Final,"4,430.000","38,137.000","40,751","1,965.000","17,040.000","6,813",331.000,"6,161.000",7,0.000,0.000,0,"6,726","61,338","47,571"
2020,5,814,Entergy Arkansas LLC,TN,Investor Owned,Final,0.131,1.254,1,0.271,2.074,3,0.142,0.594,3,0.000,0.000,0,1,4,7
2020,5,2247,City of Bristol - (TN),TN,Municipal,Final,"2,766.000","29,252.000","28,940","2,275.000","20,438.000","4,728",515.000,"9,346.000",9,0.000,0.000,0,"5,556","59,036","33,677"
2020,5,3408,City of Chattanooga - (TN),TN,Municipal,Final,"13,703.000","124,949.000","153,097","14,341.000","135,258.000","25,009","4,698.000","77,730.000",66,0.000,0.000,0,"32,742","337,937","178,172"
2020,5,3704,City of Clarksville - (TN),TN,Municipal,Final,"6,738.000","59,334.000","64,730","4,144.000","38,319.000","8,485",346.000,"5,647.000",3,0.000,0.000,0,"11,228","103,300","73,218"
2020,5,3758,City of Cleveland - (TN),TN,Municipal,Final,"2,677.000","23,182.000","27,354","2,679.000","25,153.000","4,667","1,147.000","19,512.000",16,0.000,0.000,0,"6,503","67,847","32,037"
2020,5,3812,City of Clinton - (TN),TN,Municipal,Final,"2,773.000","24,155.000","25,479","1,447.000","12,486.000","4,579",882.000,"12,890.000",10,0.000,0.000,0,"5,102","49,531","30,068"
2020,5,4624,Cumberland Elec Member Corp,TN,Cooperative,Final,"11,450.000","98,328.000","89,477","4,300.000","36,363.000","11,214","2,936.000","44,345.000",25,0.000,0.000,0,"18,686","179,036","100,716"
2020,5,5399,Duck River Elec Member Corp,TN,Cooperative,Final,"7,719.000","66,513.000","65,612","4,084.000","32,277.000","11,954",812.000,"16,447.000",14,0.000,0.000,0,"12,615","115,237","77,580"
2020,5,7174,Gibson Electric Members Corp,TN,Cooperative,Final,"3,176.000","26,642.000","28,877","1,356.000","11,669.000","5,973",819.000,"14,027.000",7,0.000,0.000,0,"5,351","52,338","34,857"
2020,5,7625,City of Greeneville - (TN),TN,Municipal,Final,"3,032.000","29,773.000","31,126","2,282.000","21,709.000","7,457","1,322.000","25,847.000",18,0.000,0.000,0,"6,636","77,329","38,601"
2020,5,9777,Johnson City - (TN),TN,Municipal,Final,"7,046.000","63,388.000","68,448","5,065.000","49,660.000","11,303",586.000,"7,680.000",13,0.000,0.000,0,"12,697","120,728","79,764"
2020,5,10331,Kingsport Power Co,TN,Investor Owned,Final,"4,468.221","45,270.732","42,222","3,055.001","28,684.623","5,983","3,348.507","41,412.054",193,0.000,0.000,0,"10,872","115,367","48,398"
2020,5,10421,Knoxville Utilities Board,TN,Municipal,Final,"17,015.000","153,608.000","182,355","16,016.000","148,090.000","24,259","2,836.000","65,202.000",30,0.000,0.000,0,"35,867","366,900","206,644"
2020,5,10906,City of Lenoir - (TN),TN,Municipal,Final,"5,822.000","55,357.000","55,805","5,109.000","50,383.000","13,066",278.000,"4,284.000",6,0.000,0.000,0,"11,209","110,024","68,877"
2020,5,12293,City of Memphis - (TN),TN,Municipal,Final,"31,160.537","320,740.398","375,875","40,312.540","416,557.999","43,960","8,019.605","143,223.463",102,0.000,0.000,0,"79,493","880,522","419,937"
2020,5,12470,Middle Tennessee E M C,TN,Cooperative,Final,"22,331.000","217,712.000","207,358","15,336.000","149,991.000","29,984","1,746.000","33,231.000",26,0.000,0.000,0,"39,413","400,934","237,368"
2020,5,13216,Nashville Electric Service,TN,Municipal,Final,"36,161.000","301,352.000","369,772","40,955.000","376,999.000","43,757","4,904.000","79,529.000",59,0.000,0.000,0,"82,020","757,880","413,588"
2020,5,17564,South Kentucky Rural E C C,TN,Cooperative,Final,10.707,98.853,157,3.737,31.247,28,4.756,40.654,3,0.000,0.000,0,19,171,188
2020,5,17694,Southwest Tennessee E M C,TN,Cooperative,Final,"4,690.000","40,388.000","42,478","1,750.000","13,731.000","7,965",90.000,"1,227.000",1,0.000,0.000,0,"6,530","55,346","50,444"
2020,5,18642,Tennessee Valley Authority,TN,Federal,Final,0.000,0.000,0,"1,483.000","21,666.000",6,"15,376.000","432,724.000",17,0.000,0.000,0,"16,859","454,390",23
2020,5,19574,Upper Cumberland E M C,TN,Cooperative,Final,"4,467.000","39,007.000","42,860","2,344.000","19,692.000","7,848",581.000,"10,039.000",9,0.000,0.000,0,"7,392","68,738","50,717"
2020,5,19898,Volunteer Electric Coop,TN,Cooperative,Final,"10,027.000","93,245.000","98,629","4,690.000","41,931.000","20,318","1,200.000","23,124.000",13,0.000,0.000,0,"15,917","158,300","118,960"
2020,5,88888,Total EPM,TN,,Final,"287,730.165","2,644,333.957","2,884,990","243,342.738","2,300,194.570","495,105","79,682.869","1,551,152.791","1,005",0.000,0.000,0,"610,756","6,495,681","3,381,100"
2020,5,0,Adjustment 2020,TX,,Final,"1,200,003.463","9,983,417.884","9,587,637","658,596.872","8,888,330.842","1,259,942","405,336.373","8,068,894.569","249,479",886.047,"13,084.534",3,"2,264,823","26,953,728","11,097,061"
2020,5,5701,El Paso Electric Co,TX,Investor Owned,Final,"23,538.000","187,871.000","296,369","21,082.000","215,585.000","37,915","2,987.000","66,076.000",39,0.000,0.000,0,"47,607","469,532","334,323"
2020,5,13830,Nueces Electric Cooperative,TX,Cooperative,Final,"2,513.551","17,718.114","15,688",516.836,"4,374.100","1,926","1,876.492","35,782.438",25,0.000,0.000,0,"4,907","57,875","17,639"
2020,5,16604,City of San Antonio - (TX),TX,Municipal,Final,"79,770.161","784,064.842","777,403","72,539.127","833,081.932","90,884","3,342.584","46,265.383",41,0.000,0.000,0,"155,652","1,663,412","868,328"
2020,5,17698,Southwestern Electric Power Co,TX,Investor Owned,Final,"15,747.497","140,647.288","152,382","12,566.998","145,877.601","30,562","12,399.071","175,852.540","4,474",0.000,0.000,0,"40,714","462,377","187,418"
2020,5,17718,Southwestern Public Service Co,TX,Investor Owned,Final,"17,578.706","191,650.760","214,619","18,107.891","275,194.248","57,769","18,115.521","556,748.339",152,0.000,0.000,0,"53,802","1,023,593","272,540"
2020,5,55937,Entergy Texas Inc.,TX,Investor Owned,Final,"43,593.805","422,646.745","408,661","23,385.287","299,387.523","51,947","31,736.611","676,166.224","5,632",0.000,0.000,0,"98,716","1,398,200","466,240"
2020,5,57313,SolarCity Corporation,TX,Behind the Meter,Final,815.670,"7,228.330","7,251",253.900,"2,839.280","1,271",0.000,0.000,0,0.000,0.000,0,"1,070","10,068","8,522"
2020,5,59579,Sunnova,TX,Behind the Meter,Final,250.249,"1,987.112","1,690",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,250,"1,987","1,690"
2020,5,59647,Sunrun Inc.,TX,Behind the Meter,Final,379.662,"2,567.094","2,624",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,380,"2,567","2,624"
2020,5,60981,"TerraForm US Energy Services, LLC",TX,Behind the Meter,Final,0.000,0.000,0,5.770,95.290,2,0.000,0.000,0,0.000,0.000,0,6,95,2
2020,5,88888,Total EPM,TX,,Final,"1,384,190.764","11,739,799.169","11,464,324","807,054.681","10,664,765.816","1,532,218","475,793.652","9,625,785.493","259,842",886.047,"13,084.534",3,"2,667,925","32,043,435","13,256,387"
2020,5,0,Adjustment 2020,UT,,Final,"12,804.161","141,476.980","162,443","8,393.699","97,763.435","23,019","2,393.971","36,334.318",591,0.000,0.028,0,"23,592","275,575","186,053"
2020,5,2010,City of Bountiful,UT,Municipal,Final,"1,105.000","10,276.000","15,427",564.000,"5,694.000","1,620",11.000,112.000,1,0.000,0.000,0,"1,680","16,082","17,048"
2020,5,11135,City of Logan - (UT),UT,Municipal,Final,669.000,"6,353.000","17,328","1,274.000","14,913.000","2,380",614.000,"8,347.000",7,0.000,0.000,0,"2,557","29,613","19,715"
2020,5,12866,Moon Lake Electric Assn Inc,UT,Cooperative,Final,803.656,"9,500.215","12,672",564.307,"6,927.876","2,634","2,176.026","24,411.454","1,986",0.000,0.000,0,"3,544","40,840","17,292"
2020,5,13073,"Mt Wheeler Power, Inc",UT,Cooperative,Final,12.650,134.090,216,15.450,168.100,134,89.270,"1,383.120",77,0.000,0.000,0,117,"1,685",427
2020,5,13314,Navajo Tribal Utility Authority,UT,State,Final,118.000,962.000,"1,762",120.000,994.000,233,989.000,"17,674.000",1,0.000,0.000,0,"1,227","19,630","1,996"
2020,5,14354,PacifiCorp,UT,Investor Owned,Final,"58,916.031","552,344.498","854,526","58,127.175","658,723.223","93,071","39,352.353","672,568.974","8,045",431.643,"4,033.588",1,"156,827","1,887,670","955,643"
2020,5,15444,Provo City Corp,UT,Municipal,Final,"1,573.000","14,624.000","29,405","2,273.000","22,787.000","4,495",615.000,"9,638.000",1,0.000,0.000,0,"4,461","47,049","33,901"
