UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
5027,Conectiv,DE,2003,6,17336,184989,249670,19574,255864,29806,7575,138686,280,492,3195,322,44977,582734,280078
5070,Delaware Electric Coop Inc,DE,2003,6,4851,50093,59730,868,10915,5261,48,798,1,65,468,471,5832,62274,65463
5335,Dover City of,DE,2003,6,1136,11747,17636,1501,16926,2836,1628,28194,34,95,641,1,4360,57508,20507
13519,Newark City of,DE,2003,6,727,6814,10693,567,4667,1312,1389,17796,53,,,,2683,29277,12058
88888,Total EPM,DE,2003,6,26078,272676,0,24747,310430,0,20196,394489,0,,,0,71021,977595,0
0,State Level Adjustment,FL,2003,6,162924,1956791,0,139795,1951221,0,27972,542890,0,,,0,297017,4008080,0
6452,Florida Power & Light Co,FL,2003,6,423063,4971750,3643371,263962,3695787,446035,20083,342396,16792,5798,48943,2866,712906,9058876,4109064
6455,Florida Power Corp,FL,2003,6,161661,1846387,1320653,68907,1067882,152799,20737,376493,2653,16147,264412,21295,267452,3555174,1497400
6457,Florida Public Utilities Co,FL,2003,6,1806,29864,22687,1398,27062,4146,226,5740,2,24,243,24,3454,62909,26859
7801,Gulf Power Co,FL,2003,6,36743,501319,338543,19480,330297,50380,9448,204263,286,258,1850,471,65929,1037729,389680
18454,Tampa Electric Co,FL,2003,6,71956,772797,529937,41888,532832,65888,13102,213103,1202,12064,135927,6416,139010,1654659,603443
88888,Total EPM,FL,2003,6,858153,10078908,0,535430,7605081,0,91568,1684885,0,,,0,1485768,19377427,0
0,State Level Adjustment,GA,2003,6,123294,1516855,0,67607,880689,0,26080,621890,0,,,0,210251,2948813,0
3916,Cobb Electric Membership Corp,GA,2003,6,13906,162908,153719,5496,72656,11580,562,16868,41,899,11146,5598,20863,263578,170938
7140,Georgia Power Co,GA,2003,6,157818,1950220,1751318,143274,2316669,254677,93648,2195376,8051,4570,49564,3393,399310,6511829,2017439
9601,Jackson Electric Member Corp,GA,2003,6,14008,162241,159539,6385,83099,12219,1840,41766,67,1116,14811,2547,23349,301917,174372
16687,Savannah Electric & Power Co,GA,2003,6,15024,166862,120887,10314,124850,16890,3725,63437,82,903,10212,503,29966,365361,138362
88888,Total EPM,GA,2003,6,324050,3959086,0,233076,3477963,0,125855,2939337,0,,,0,683739,10391498,0
0,State Level Adjustment,HI,2003,6,193,611,0,2459,19943,0,185,1063,0,,,0,2102,16794,0
8287,Hawaii Electric Light Co Inc,HI,2003,6,6818,30505,56394,7169,34919,11178,3118,18880,61,74,356,109,17179,84660,67742
10071,Kauai Island Utility Cooperative,HI,2003,6,2790,12376,24588,2307,10101,4241,2985,14847,118,130,708,3053,8212,38032,32000
11843,Maui Electric Co Ltd,HI,2003,6,6357,34269,51471,6412,33697,8836,5101,33057,131,75,449,160,17945,101472,60598
19547,Hawaiian Electric Co Inc,HI,2003,6,25643,171658,250466,25256,200595,31717,29213,254446,356,456,3310,1088,80568,630009,283627
88888,Total EPM,HI,2003,6,41801,249419,0,43603,299255,0,40602,322293,0,,,0,126006,870967,0
0,State Level Adjustment,IA,2003,6,29212,325118,0,25161,420636,0,13762,285154,0,,,0,60692,923800,0
471,Amana Society Service Co,IA,2003,6,44,619,697,50,870,168,385,6476,1,3,64,4,482,8029,870
9417,Interstate Power and Light Co,IA,2003,6,26539,264392,399969,20306,273545,68255,29094,634057,1600,740,6069,916,76679,1178063,470740
12341,MidAmerican Energy Co,IA,2003,6,34181,370589,511461,21906,304655,71350,21414,486626,1138,6700,100975,11599,84201,1262845,595548
88888,Total EPM,IA,2003,6,89976,960718,0,67423,999706,0,64655,1412313,0,,,0,222054,3372737,0
0,State Level Adjustment,ID,2003,6,3452,46018,0,2359,37370,0,1184,27135,0,,,0,6378,103634,0
967,Atlanta Power Co Inc,ID,2003,6,3,9,55,3,16,6,,,,,,,6,25,61
9187,Idaho Falls City of,ID,2003,6,1143,15842,20138,1558,20035,3124,251,4168,7,262,3564,23,3214,43609,23292
9191,Idaho Power Co,ID,2003,6,19530,328396,335235,12405,283248,50540,27810,633940,15609,197,2368,392,59942,1247952,401776
10454,Kootenai Electric Coop Inc,ID,2003,6,911,14119,16859,388,6587,1349,61,1175,1,8,36,114,1368,21917,18323
11273,Lower Valley Energy Inc,ID,2003,6,96,2200,1139,77,1760,156,21,484,40,2,44,139,196,4488,1474
14354,PacifiCorp,ID,2003,6,1310,14471,47199,898,14418,6731,12884,321953,5422,15,99,202,15107,350941,59554
16565,Salmon River Electric Coop Inc,ID,2003,6,194,1947,1894,139,2047,433,493,12442,200,2,27,2,828,16463,2529
20169,Avista Corp,ID,2003,6,3989,62493,91857,4782,71489,14941,2636,59921,527,131,751,154,11538,194654,107479
22814,Raft Rural Elec Coop Inc,ID,2003,6,77,1124,1182,50,1081,235,899,29621,495,,,,1026,31826,1912
88888,Total EPM,ID,2003,6,30705,486619,0,22659,438051,0,46239,1090839,0,,,0,99603,2015509,0
0,State Level Adjustment,IL,2003,6,32653,369041,0,79802,1186615,0,77297,1691039,0,,,0,147278,2546097,0
3252,Central Illinois Light Co,IL,2003,6,11595,138341,181403,11903,153708,22898,9370,198358,203,134,1972,2,33002,492379,204506
3253,Central Illinois Pub Serv Co,IL,2003,6,18327,209860,270557,14458,175335,39360,8156,171705,1096,839,12373,1059,41780,569273,312072
4110,Commonwealth Edison Co,IL,2003,6,173476,1826188,3276040,171558,2149322,318287,52274,951504,956,40741,677469,15780,438049,5604483,3611063
9208,Illinois Power Co,IL,2003,6,33434,379915,528958,31392,360892,65350,26121,568027,317,2024,28935,5490,92971,1337769,600115
9417,Interstate Power and Light Co,IL,2003,6,452,5890,10728,316,4227,1943,879,17168,57,30,416,55,1677,27701,12783
12341,MidAmerican Energy Co,IL,2003,6,4763,46489,74586,2969,37481,7824,2704,59506,92,1026,16940,1158,11462,160416,83660
13032,Mt Carmel Public Utility Co,IL,2003,6,311,3435,4606,105,1108,852,155,1942,106,188,4108,2,759,10593,5566
17535,South Beloit Wtr Gas & Elec,IL,2003,6,415,5741,7686,284,4623,896,476,8834,48,6,51,12,1181,19249,8642
19436,Union Electric Co,IL,2003,6,4557,49090,56240,5454,63823,8833,5130,151093,289,127,1036,92,15268,265042,65454
88888,Total EPM,IL,2003,6,279983,3033990,0,318241,4137134,0,182562,3819176,0,,,0,783427,11033002,0
0,State Level Adjustment,IN,2003,6,43051,596486,0,24438,402006,0,20090,397362,0,,,0,84070,1367464,0
261,AGC Division of APG Inc,IN,2003,6,,,,,,,6236,374575,1,,,,6236,374575,1
9273,Indianapolis Power & Light Co,IN,2003,6,22379,348651,401779,9962,153808,44571,29471,643357,4366,915,5977,666,62727,1151793,451382
9324,Indiana Michigan Power Co,IN,2003,6,20024,289457,394437,19158,338622,47776,23148,582178,4238,413,4762,1688,62743,1215019,448139
13756,Northern Indiana Pub Serv Co,IN,2003,6,22308,229733,384750,25194,308399,48694,30120,706725,2560,1160,9761,796,78782,1254618,436800
15470,PSI Energy Inc,IN,2003,6,44981,610776,648806,30156,569259,87636,34250,921235,3604,924,7336,1748,110311,2108606,741794
17633,Southern Indiana Gas & Elec Co,IN,2003,6,7333,96308,116781,6678,116926,16956,8341,226642,174,174,1181,17,22526,441057,133928
88888,Total EPM,IN,2003,6,160076,2171411,0,115586,1889020,0,151656,3852074,0,,,0,427395,7913132,0
0,State Level Adjustment,KS,2003,6,26441,243755,0,20468,210666,0,11455,216330,0,,,0,56676,651522,0
5860,Empire District Electric Co,KS,2003,6,633,8222,8782,294,3787,1293,335,6596,45,36,568,166,1298,19173,10286
9996,Kansas City City of,KS,2003,6,2562,38273,57607,4392,66774,7132,3145,67403,111,196,6006,240,10295,178456,65090
10000,Kansas City Power & Light Co,KS,2003,6,18186,230787,196331,17502,252139,24238,1972,33826,1067,368,1142,58,38028,517894,221694
10005,Kansas Gas & Electric Co,KS,2003,6,19700,260927,266810,15184,247934,30760,12702,292623,3488,407,3569,0,47993,805053,301058
12524,Midwest Energy Inc,KS,2003,6,1284,14311,21990,1661,18356,11108,1806,25559,2544,76,661,143,4827,58887,35785
12698,Aquila Inc,KS,2003,6,3434,35683,52393,3890,44751,15761,3644,70401,79,229,2070,426,11197,152905,68659
17718,Southwestern Public Service Co,KS,2003,6,40,757,1038,53,1039,396,0,0,0,4,95,37,97,1891,1471
22500,Westar Energy Inc,KS,2003,6,18564,283080,309803,18174,365907,47436,7347,169554,1596,373,5118,,44458,823659,358835
88888,Total EPM,KS,2003,6,90844,1115795,0,81618,1211353,0,42406,882292,0,,,0,214869,3209440,0
0,State Level Adjustment,KY,2003,6,39891,611064,0,33086,596143,0,19547,414775,0,,,0,79013,1354667,0
1594,Berea College,KY,2003,6,160,2868,3971,100,1645,668,262,4875,56,9,111,482,531,9499,5177
5748,Electric Energy Inc,KY,2003,6,,,,,,,14429,403200,1,,,,14429,403200,1
9964,Kenergy Corp,KY,2003,6,2922,48341,44863,1156,19918,6059,17792,680284,28,245,3951,808,22115,752494,51758
10171,Kentucky Utilities Co,KY,2003,6,18351,359362,392552,15947,338315,74472,18289,492090,1986,5690,122335,8479,58277,1312102,477489
11249,Louisville Gas and Electric Company,KY,2003,6,19660,301949,338589,17822,303353,41153,9881,232272,402,5510,108056,5780,52873,945630,385924
14724,Pennyrile Rural Electric Coop,KY,2003,6,2365,33069,34741,1397,18140,8929,1467,25901,34,100,1250,185,5329,78360,43889
17564,South Kentucky Rural  Electric Coop,KY,2003,6,2696,39719,54170,330,4674,3440,1128,20953,375,38,547,691,4192,65893,58676
18642,Tennessee Valley Authority,KY,2003,6,,,,,,,21038,469237,18,115,2449,4,21153,471686,22
19446,"Union Light, Heat & Power Co",KY,2003,6,6961,99778,113561,6737,111093,12547,3435,63788,389,1547,26355,1207,18680,301014,127704
20130,Warren Rural Elec Coop Corp,KY,2003,6,3081,43886,45517,1579,21186,7917,2264,41476,44,174,1503,476,7098,108051,53954
22053,Kentucky Power Co,KY,2003,6,7970,137963,144177,6144,110040,27000,8001,240595,1457,83,758,446,22198,489356,173080
88888,Total EPM,KY,2003,6,104057,1677999,0,84298,1524507,0,117533,3089446,0,,,0,305888,6291952,0
0,State Level Adjustment,LA,2003,6,53532,681300,0,38967,498491,0,6388,95944,0,,,0,82506,1061004,0
3265,Cleco Power LLC,LA,2003,6,28607,328708,218615,12769,166365,31656,12857,215241,715,4211,54436,6229,58444,764750,257215
7806,Entergy Gulf States Inc,LA,2003,6,41087,456347,294633,31358,376748,42755,45797,827123,3800,1945,21152,1561,120187,1681370,342749
11241,Entergy Louisiana Inc,LA,2003,6,71109,859434,570525,43318,520063,71430,55789,1017160,7322,3348,41782,5560,173564,2438439,654837
13478,Entergy New Orleans Inc,LA,2003,6,20743,232948,172330,15842,212721,16604,2538,37020,1131,6698,94369,1622,45821,577058,191687
17698,Southwestern Electric Power Co,LA,2003,6,14369,205412,147585,9963,188876,17355,3495,80168,1939,199,3249,99,28026,477705,166978
88888,Total EPM,LA,2003,6,229447,2764149,0,152217,1963264,0,126864,2272656,0,,,0,508548,7000326,0
0,State Level Adjustment,MA,2003,6,24447,221250,0,60888,563331,0,35905,424858,0,,,0,119004,1211919,0
1998,Boston Edison Co,MA,2003,6,39644,299405,591320,83673,651415,89915,10705,87431,1567,1158,8087,6364,135180,1046338,689166
2886,Cambridge Electric Light Co,MA,2003,6,1490,11738,34401,8856,95767,7127,171,1853,46,134,604,309,10651,109962,41883
4089,Commonwealth Electric Co,MA,2003,6,17922,130697,252758,12023,105104,35323,2067,21724,182,146,702,874,32158,258227,289137
6374,Fitchburg Gas & Elec Light Co,MA,2003,6,1514,11681,23553,1089,8412,3252,1394,12519,33,72,340,610,4069,32952,27448
8774,Holyoke City of,MA,2003,6,852,7401,14310,1451,13037,2075,486,7072,112,194,1707,567,2983,29217,17064
11804,Massachusetts Electric Co,MA,2003,6,67992,581939,1058244,58373,525102,128515,19246,195604,4587,798,2981,832,146409,1305626,1192178
13206,Nantucket Electric Co,MA,2003,6,714,6253,9928,432,3661,1271,,,,5,18,3,1151,9932,11202
15748,Reading Town of,MA,2003,6,1627,16380,24229,,,,2963,36613,2657,254,2677,447,4844,55670,27333
20455,Western Massachusetts Elec Co,MA,2003,6,11514,104764,183419,9710,101114,17426,5630,70706,831,422,1768,641,27276,278352,202317
88888,Total EPM,MA,2003,6,167716,1391508,0,236495,2066943,0,78567,858380,0,,,0,483725,4338195,0
0,State Level Adjustment,MD,2003,6,23174,289763,0,32176,416892,0,43629,1219387,0,,,0,98650,1945296,0
1167,Baltimore Gas & Electric Co,MD,2003,6,73087,808250,1058266,22565,249173,106891,48980,725882,8679,1485,8814,406,146117,1792119,1174242
5027,Conectiv,MD,2003,6,11154,126815,162667,10288,121694,23597,2422,37735,276,96,164,264,23960,286408,186804
15263,The Potomac Edison Co,MD,2003,6,14589,210263,199782,9459,149857,24829,11959,396060,2719,314,1350,344,36321,757530,227674
15270,Potomac Electric Power Co,MD,2003,6,35623,357976,381851,36016,489656,35477,0,0,0,355,4587,99,71994,852219,417427
88888,Total EPM,MD,2003,6,157627,1793067,0,110504,1427272,0,106990,2379064,0,,,0,377042,5633572,0
0,State Level Adjustment,ME,2003,6,37502,271398,0,32062,317936,0,19672,324747,0,,,0,89231,914066,0
3266,Central Maine Power Co,ME,2003,6,1,7,27,1,14,6,,,,,,1,2,21,34
5609,Eastern Maine Electric Coop,ME,2003,6,,,,,,,7,93,1,,,,7,93,1
11477,Town of Madison (ME),ME,2003,6,117,1050,2099,35,330,333,1222,18082,19,4,15,20,1378,19477,2471
88888,Total EPM,ME,2003,6,37620,272455,0,32098,318280,0,20901,342922,0,,,0,90618,933657,0
0,State Level Adjustment,MI,2003,6,22498,270095,0,28092,434297,0,52921,1031356,0,,,0,96561,1688287,0
392,Alpena Power Co,MI,2003,6,596,6356,13534,725,8661,3687,402,8751,5,,,,1723,23768,17226
4254,Consumers Energy Co,MI,2003,6,78783,933030,1529221,70500,950736,199558,49044,895222,8804,2083,14639,1925,200410,2793627,1739508
5109,Detroit Edison Co,MI,2003,6,111353,1248132,1949074,127923,1477450,182018,57382,1103721,943,4070,28289,1976,300728,3857592,2134011
5659,Edison Sault Electric Co,MI,2003,6,762,11054,18778,1409,19781,3741,767,17036,4,23,204,38,2961,48075,22561
9324,Indiana Michigan Power Co,MI,2003,6,4990,84880,106227,3865,60815,15675,4197,91994,1114,113,791,336,13165,238480,123352
10704,Lansing City of,MI,2003,6,2985,41077,83022,5732,91831,13163,2760,57771,327,542,3056,2016,12019,193735,98528
13780,Northern States Power Co,MI,2003,6,264,3475,7925,147,2058,1199,150,3115,33,19,127,55,580,8775,9212
19578,Upper Peninsula Power Co,MI,2003,6,2304,19760,45318,1953,21198,5593,915,14215,13,80,351,281,5252,55524,51205
20847,Wisconsin Electric Power Co,MI,2003,6,1550,13288,23846,1203,11989,2896,6725,158934,13,35,199,65,9513,184410,26820
20860,Wisconsin Public Service Corp,MI,2003,6,320,4984,7958,323,5831,927,420,13527,8,8,46,27,1071,24388,8920
88888,Total EPM,MI,2003,6,226405,2636131,0,241872,3084647,0,175683,3395642,0,,,0,643983,9116661,0
0,State Level Adjustment,MN,2003,6,43647,541178,0,25333,352648,0,19795,384115,0,,,0,85414,1245405,0
689,Anoka Electric Coop,MN,2003,6,7336,79364,99600,4013,54635,6749,594,10029,314,128,1161,273,12071,145189,106936
5574,East Central Energy,MN,2003,6,2694,31302,43738,1171,17597,3327,371,8074,18,19,156,72,4255,57129,47155
9417,Interstate Power and Light Co,MN,2003,6,2127,22442,35912,886,11636,6561,1594,25717,245,170,2318,343,4777,62113,43061
12647,"ALLETE, Inc.",MN,2003,6,4285,59876,112716,4975,79167,19258,20089,499387,480,433,6379,684,29782,644809,133138
13781,Northern States Power Co,MN,2003,6,52126,593482,1037988,67812,1007354,119816,38988,778106,614,2130,17424,4863,161056,2396366,1163281
13815,Northwestern Wisconsin Elec Co,MN,2003,6,2,19,53,2,19,14,0,0,0,0,0,0,4,38,67
14232,Otter Tail Power Co,MN,2003,6,2287,31202,46923,4207,70441,11508,1293,29154,9,194,2616,357,7981,133413,58797
16181,Rochester Public Utilities,MN,2003,6,2024,22580,38634,2505,34789,4024,2093,38144,22,151,1507,4,6773,97020,42684
17267,Sioux Valley Energy,MN,2003,6,292,3779,2680,22,317,76,103,1904,52,0,0,0,417,6000,2808
20996,Wright-Hennepin Coop Elec Assn,MN,2003,6,2494,30599,33732,1322,19680,1583,324,5466,7,29,169,1757,4169,55914,37079
25177,Dakota Electric Association,MN,2003,6,6328,70597,85413,2265,25889,5065,2746,43550,656,107,806,270,11446,140842,91404
88888,Total EPM,MN,2003,6,125642,1486420,0,114513,1674172,0,87990,1823646,0,,,0,328145,4984238,0
0,State Level Adjustment,MO,2003,6,48222,680524,0,24933,405098,0,16366,316846,0,,,0,85040,1340235,0
3093,Carroll Electric Coop Corp,MO,2003,6,539,7043,9134,122,1868,719,0,0,0,1,9,10,662,8920,9863
4675,Cuivre River Electric Coop Inc,MO,2003,6,3001,43380,45192,615,13136,2635,0,0,0,46,247,325,3662,56763,48152
5860,Empire District Electric Co,MO,2003,6,8507,104551,113010,7755,108984,20231,4233,75804,292,541,7161,1401,21036,296500,134934
9231,Independence City of,MO,2003,6,3215,39191,49562,2838,47524,4877,166,3691,12,62,570,61,6281,90976,54512
10000,Kansas City Power & Light Co,MO,2003,6,17427,204586,233419,24390,350508,30286,7104,142053,1213,342,5451,56,49263,702598,264974
12698,Aquila Inc,MO,2003,6,16815,219260,248960,12578,199064,33524,5841,121589,276,2354,37677,2470,37588,577590,285230
17833,City Utilities of Springfield,MO,2003,6,3594,58032,84009,5372,116184,13132,1536,39458,130,145,3205,1,10647,216879,97272
19436,Union Electric Co,MO,2003,6,86429,976058,1014834,79481,1118862,146779,32030,530070,5324,990,7912,1383,198930,2632902,1168320
88888,Total EPM,MO,2003,6,187749,2332625,0,158084,2361228,0,67276,1229511,0,,,0,413109,5923363,0
0,State Level Adjustment,MS,2003,6,53235,643006,0,30875,357915,0,18616,312259,0,,,0,99104,1269050,0
3841,Coast Electric Power Assn,MS,2003,6,6552,90308,61051,1578,22160,5016,772,18520,7,235,2102,279,9137,133090,66353
6641,4-County Electric Power Assn,MS,2003,6,2991,39619,34487,1131,13849,6393,860,16096,18,145,1253,170,5127,70817,41068
12685,Entergy Mississippi Inc,MS,2003,6,37767,422279,345294,29471,361654,56170,15488,244760,3525,2677,35979,3583,85403,1064672,408572
12686,Mississippi Power Co,MS,2003,6,17925,219183,159244,14727,269087,33075,13079,358499,514,410,3320,107,46141,850089,192940
17252,Singing River Elec Pwr Assn,MS,2003,6,5881,82593,55514,1673,23794,6061,340,6672,11,30,212,66,7924,113271,61652
17647,Southern Pine Elec Power Assn,MS,2003,6,5894,76010,57784,1553,21458,3384,2447,49710,17,14,75,21,9908,147253,61206
18642,Tennessee Valley Authority,MS,2003,6,,,,,,,7847,270436,7,,,,7847,270436,7
19273,Tupelo City of,MS,2003,6,729,12152,10831,1593,26227,4199,919,18229,15,112,1189,17,3353,57797,15062
88888,Total EPM,MS,2003,6,130974,1585150,0,82601,1096144,0,60368,1295181,0,,,0,273944,3976475,0
0,State Level Adjustment,MT,2003,6,5803,66538,0,6916,106509,0,8317,233504,0,,,0,19876,400712,0
1738,Bonneville Power Admin,MT,2003,6,,,,,,,227,2880,1,,,,227,2880,1
6395,Flathead Electric Coop Inc,MT,2003,6,2819,34141,44514,2097,28783,8143,1722,31309,407,48,310,2172,6686,94543,55236
12199,MDU Resources Group Inc,MT,2003,6,831,11219,18551,932,16701,4630,764,17422,138,71,1329,354,2598,46671,23673
12825,NorthWestern Energy LLC,MT,2003,6,10412,139332,243514,12929,190061,52971,2261,43359,2557,970,3256,3043,26572,376008,302085
19156,Powder River Energy Corporation,MT,2003,6,2,27,88,18,310,70,0,0,0,0,0,0,20,337,158
19545,Black Hills Power Inc,MT,2003,6,0,3,13,1,13,21,46,952,3,0,0,,47,968,37
19603,USBIA-Mission Valley Power,MT,2003,6,610,11341,13002,442,7667,2828,63,1497,1,19,152,2755,1134,20657,18586
20169,Avista Corp,MT,2003,6,,4,9,,2,1,,,,,1,7,,7,17
20997,Yellowstone Valley Elec Co-op,MT,2003,6,772,10145,12727,187,2757,1096,0,0,0,51,791,178,1010,13693,14001
88888,Total EPM,MT,2003,6,21249,272750,0,23522,352803,0,13400,330923,0,,,0,58170,956476,0
0,State Level Adjustment,NC,2003,6,93352,989996,0,63086,810490,0,16571,304646,0,,,0,163558,1958451,0
3046,Progress Energy Carolinas,NC,2003,6,75713,940858,968261,60543,905792,170001,43029,854787,3761,5872,107993,2299,185157,2809430,1144322
5416,Duke Power Co,NC,2003,6,103182,1367940,1419073,99247,1679343,227940,65536,1409423,5871,2031,19552,8686,269996,4476258,1661570
6235,Fayetteville Public Works Comm,NC,2003,6,5367,61914,62933,4635,64853,7004,1534,32926,29,430,6341,26894,11966,166034,96860
9837,Jones-Onslow Elec Member Corp,NC,2003,6,4076,46558,47979,1253,17139,4134,,,,,,,5329,63697,52113
16496,Rutherford Elec Member Corp,NC,2003,6,4873,53951,58101,786,9147,3663,464,12002,28,7,69,67,6130,75169,61859
18642,Tennessee Valley Authority,NC,2003,6,,,,,,,19,398,4,,,,19,398,4
19876,Virginia Electric & Power Co,NC,2003,6,10604,116024,95876,4601,64677,15200,5496,148080,79,1040,12552,2264,21741,341333,113419
24889,Brunswick Electric Member Corp,NC,2003,6,6264,65017,63834,1235,15739,1570,,,,70,173,282,7569,80929,65686
88888,Total EPM,NC,2003,6,303431,3642258,0,235386,3567180,0,132649,2762262,0,,,0,671465,9971699,0
0,State Level Adjustment,ND,2003,6,2329,30197,0,2643,51276,0,3991,110328,0,,,0,7612,167763,0
4717,Dakota Valley Elec Coop Inc,ND,2003,6,465,5009,4998,185,2618,424,601,17444,3,83,273,365,1334,25344,5790
12087,McKenzie Electric Coop Inc,ND,2003,6,183,2443,4069,484,5816,1025,482,10927,7,,,,1149,19186,5101
12090,"McLean Electric Coop, Inc",ND,2003,6,174,1697,2710,45,557,224,26,708,1,28,406,36,273,3368,2971
12199,MDU Resources Group Inc,ND,2003,6,2637,37251,59923,3446,54161,9747,576,11980,169,277,5159,1424,6936,108551,71263
12301,Nodak Electric Coop Inc,ND,2003,6,1298,17322,15505,8,221,7,778,17857,364,280,5881,117,2364,41281,15993
13196,Northern Plains Electric Coop,ND,2003,6,765,9357,9176,220,3099,1108,204,4822,10,16,209,414,1205,17487,10708
13694,"North Central Elec Coop, Inc",ND,2003,6,347,4623,5308,409,5617,1462,30,670,4,21,272,354,807,11182,7128
13781,Northern States Power Co,ND,2003,6,2880,40443,73173,4382,72370,11560,1146,26824,25,163,1648,277,8571,141285,85035
14088,Oliver-Mercer Elec Coop Inc,ND,2003,6,177,2292,2496,67,954,523,447,8522,4,24,185,902,715,11953,3925
14232,Otter Tail Power Co,ND,2003,6,2172,30015,44174,3821,61154,12010,279,5231,2,168,2492,511,6440,98892,56697
19790,Verendrye Electric Coop Inc,ND,2003,6,526,6598,8880,396,6148,1165,165,3900,6,235,6850,53,1322,23496,10104
20395,West Plains Electric Coop Inc,ND,2003,6,253,3570,4283,64,930,862,644,9466,727,1,19,9,962,13985,5881
20413,Mountrail-Williams Elec Coop,ND,2003,6,292,3499,5352,234,2745,1181,295,6074,165,32,405,125,853,12723,6823
24949,Cass County Elec Coop Inc,ND,2003,6,1632,20368,21680,948,17460,2087,171,4265,18,23,239,428,2774,42332,24213
88888,Total EPM,ND,2003,6,16130,214684,0,17352,285126,0,9835,239018,0,,,0,43317,738828,0
0,State Level Adjustment,NE,2003,6,13493,166716,0,16395,238139,0,8130,144779,0,,,0,34599,502046,0
4373,Cornhusker Public Power Dist,NE,2003,6,646,8691,6607,237,4059,310,670,5756,1662,18,266,16,1571,18772,8595
4911,Dawson Power District,NE,2003,6,772,10285,14689,265,4402,1327,313,4691,4776,8,84,17,1358,19462,20809
6779,Freemont City of,NE,2003,6,447,7836,11703,178,2896,1459,771,16764,461,9,112,449,1405,27608,14072
8245,Hastings City of,NE,2003,6,442,6604,10317,435,7215,1957,749,19930,102,60,1295,185,1686,35044,12561
11018,Lincoln Electric System,NE,2003,6,6350,77263,102486,5549,97500,13952,2280,49899,233,1309,25061,1406,15488,249723,118077
11251,Loup River Public Power Dist,NE,2003,6,775,12037,14056,710,10443,2746,2055,50355,438,135,2678,459,3675,75513,17699
13337,Nebraska Public Power District,NE,2003,6,4917,47110,68194,4331,64627,14873,2828,106127,720,734,11889,2236,12810,229753,86023
13664,Norris Public Power District,NE,2003,6,1305,14554,12926,345,3770,3085,932,10716,1109,15,137,132,2597,29177,17252
14127,Omaha Public Power District,NE,2003,6,17871,231674,270213,17900,300429,38410,9822,260817,128,1087,5309,434,46680,798229,309185
17642,Southern Public Power District,NE,2003,6,811,12699,14822,186,2120,2087,1988,42295,8233,0,0,0,2985,57114,25142
40606,Grand Island City of,NE,2003,6,718,12088,18903,636,11112,3209,922,25859,77,44,756,727,2320,49815,22916
88888,Total EPM,NE,2003,6,48547,607557,0,47167,746712,0,31460,737988,0,,,0,127174,2092256,0
0,State Level Adjustment,NH,2003,6,641,4708,0,2150,22046,0,2939,22739,0,,,0,4285,38371,0
4184,Connecticut Valley Elec Co,NH,2003,6,637,4446,9184,758,6230,1541,165,1742,3,16,67,15,1576,12485,10743
13441,New Hampshire Elec Coop Inc,NH,2003,6,4300,27929,63820,2286,16708,9481,169,1616,10,29,127,91,6784,46380,73402
15472,Public Service Co of NH,NH,2003,6,26370,215957,388410,26401,252498,63503,14850,157718,2758,365,1490,503,67986,627663,455174
24590,Unitil Energy Systems,NH,2003,6,3666,33754,60451,2602,23992,9186,2464,26322,128,983,9174,2673,9715,93242,72438
26510,Granite State Electric Co,NH,2003,6,2154,19486,32997,2395,25711,5887,466,5315,219,53,263,51,5068,50775,39154
88888,Total EPM,NH,2003,6,37768,306280,0,36592,347185,0,21053,215452,0,,,0,95414,868916,0
0,State Level Adjustment,NJ,2003,6,4072,46931,0,11364,97756,0,9857,144161,0,,,0,19350,264272,0
963,Atlantic City Electric Co,NJ,2003,6,30193,272350,454694,29911,317644,60922,6211,72107,1014,740,3003,512,67055,665104,517142
9726,Jersey Central Power & Lt Co,NJ,2003,6,81869,712855,927611,73201,717275,113353,21273,260214,2706,1849,8201,1372,178192,1698545,1045042
15477,Public Service Elec & Gas Co,NJ,2003,6,110224,1082177,1781454,160420,1869170,246156,41591,572058,8453,4293,25803,8648,316528,3549208,2044711
16213,Rockland Electric Co,NJ,2003,6,5253,56812,62266,6103,71926,8663,578,7571,112,68,411,27,12002,136720,71068
88888,Total EPM,NJ,2003,6,231611,2171125,0,280999,3073771,0,79510,1056111,0,,,0,593127,6313849,0
0,State Level Adjustment,NM,2003,6,10748,105060,0,17591,226784,0,10222,191978,0,,,0,32861,446669,0
3287,"Central Valley Elec Coop, Inc",NM,2003,6,331,4453,4678,543,6868,5242,2626,50319,1437,,,,3500,61640,11357
5701,El Paso Electric Co,NM,2003,6,5356,46180,66085,4393,47414,7769,512,8946,25,3068,36520,1174,13329,139060,75053
9699,"Jemez Mountains Elec Coop, Inc",NM,2003,6,1009,10837,26150,779,9301,3173,102,1411,6,45,468,134,1935,22017,29463
15473,Public Service Co of NM,NM,2003,6,16329,190171,352422,22613,297844,41785,5750,115688,295,1293,21682,944,45985,625385,395446
