UTILITY_ID,UTILNAME,STATE_CODE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
814,Entergy Arkansas Inc,AR,2006,6,56879,632661,573096,36137,543747,85416,36343,649758,23463,0,0,0,129359,1826166,681975
817,Arkansas Valley Elec Coop Corp,AR,2006,6,4784,54023,47187,968,12952,3295,1155,25357,12,0,0,0,6907,92332,50494
3093,Carroll Electric Coop Corp,AR,2006,6,7127,81588,66383,1596,20867,4606,1059,20494,12,0,0,0,9782,122949,71001
5860,Empire District Electric Co,AR,2006,6,329,3687,3568,273,3466,737,458,7186,9,0,0,0,1060,14339,4314
6342,First Electric Coop Corp,AR,2006,6,9693,90958,73815,1761,14966,4714,2375,35510,1480,0,0,0,13829,141434,80009
14063,Oklahoma Gas & Electric Co,AR,2006,6,5926,69382,52778,4286,77225,9792,4107,105432,446,0,0,0,14319,252039,63016
17698,Southwestern Electric Power Co,AR,2006,6,8217,113138,93798,8114,129594,16488,8632,158832,815,0,0,0,24963,401564,111101
88888,Total EPM,AR,2006,6,133277,1496548,0,71925,1055556,0,81953,1550506,0,,,0,287155,4102610,0
0,State Level Adjustment,AZ,2006,6,13444,111931,0,11811,175532,0,6025,131209,0,,,0,31280,418673,0
176,Ajo Improvement Co,AZ,2006,6,63,525,824,50,686,175,25,224,1,0,0,0,138,1435,1000
803,Arizona Public Service Co,AZ,2006,6,157364,1506374,930281,108670,1240476,111400,16287,233275,3877,0,0,0,282321,2980125,1045558
12919,Morenci Water and Electric,AZ,2006,6,123,1205,1787,165,1614,263,7365,140361,1,0,0,0,7653,143180,2051
13314,Navajo Tribal Utility Authority,AZ,2006,6,730,9804,25892,1196,14858,3223,819,11640,5,0,0,0,2745,36302,29120
16572,Salt River Project,AZ,2006,6,123616,1297500,809518,77422,978325,84138,13167,231999,47,0,0,0,214205,2507824,893703
19189,Trico Electric Cooperative Inc,AZ,2006,6,4576,36478,33682,1443,12381,1515,444,5299,52,0,0,0,6463,54158,35249
19728,"UNS Electric, Inc",AZ,2006,6,8614,88846,78460,5799,62046,13389,1229,16491,11,0,0,0,15642,167383,91860
21538,"Mohave Electric Cooperative, Inc",AZ,2006,6,4358,40858,34090,1943,20961,3767,472,7329,26,0,0,0,6773,69148,37883
24211,Tucson Electric Power Co,AZ,2006,6,44472,462928,350987,21792,210696,33808,19641,291138,670,0,0,0,85905,964762,385465
25866,Ak-Chin Electric Utility Authority,AZ,2006,6,59,570,265,166,2417,74,3,96,45,0,0,0,228,3083,384
88888,Total EPM,AZ,2006,6,357419,3557019,0,230457,2719992,0,65477,1069061,0,,,0,653353,7346073,0
0,State Level Adjustment,CA,2006,6,53511,430189,0,197185,1821699,0,172145,1746576,0,,,0,423607,4029734,0
4390,City of Corona,CA,2006,6,20,125,246,314,2407,189,224,1926,8,0,0,0,558,4458,443
9216,Imperial Irrigation District,CA,2006,6,20865,173838,114486,20539,157949,18232,1232,8990,911,,,,42636,340777,133629
11208,Los Angeles City of,CA,2006,6,58541,574344,1240643,115694,1221728,186837,20086,245485,13951,1022,11534,325,195343,2053091,1441756
12745,Modesto Irrigation District,CA,2006,6,9446,70582,93260,8041,74731,14880,4482,64118,260,0,0,0,21969,209431,108400
14328,Pacific Gas & Electric Co,CA,2006,6,375123,2554579,4652191,495910,3155256,640790,114694,964337,1075,0,0,0,985727,6674172,5294056
14354,PacifiCorp,CA,2006,6,2522,30169,34767,2094,26573,7580,1645,24367,1966,0,0,0,6261,81109,44313
14534,City of Pasadena,CA,2006,6,2582,21827,53000,8265,74537,7400,0,0,0,29,249,4,10876,96613,60404
16534,Sacramento Municipal Util Dist,CA,2006,6,47823,418310,516614,7314,59295,52612,50039,495289,12586,227,2532,125,105403,975426,581937
16609,San Diego Gas & Electric Co,CA,2006,6,93888,569612,1195346,90449,586308,144380,21773,184733,475,741,8260,4,206851,1348913,1340205
16612,San Francisco City & County of,CA,2006,6,0,0,0,5406,57456,5,47,839,1,310,8284,1,5763,66579,7
17166,Sierra Pacific Power Co,CA,2006,6,1701,14200,40543,1302,11564,5248,828,9022,46,0,0,0,3831,34786,45837
17609,Southern California Edison Co,CA,2006,6,469119,2610530,4164798,623474,3673053,552322,106293,818440,36350,825,5435,57,1199711,7107458,4753527
17612,Southern California Water Co,CA,2006,6,1219,6474,21576,885,3967,1521,61,381,4,0,0,0,2165,10822,23101
18260,Surprise Valley Electrification Corp.,CA,2006,6,152,2065,2728,48,665,792,342,5493,713,0,0,0,542,8223,4233
19281,Turlock Irrigation District,CA,2006,6,8605,70750,70842,2548,29415,22915,7978,87963,4279,0,0,0,19131,188128,98036
19840,"Valley Electric Assn, Inc",CA,2006,6,1,7,13,0,0,0,92,1028,28,0,0,0,93,1035,41
27000,Western Area Power Admn.,CA,2006,6,,,,,,,,,,44,6548,1,44,6548,1
88888,Total EPM,CA,2006,6,1145118,7547601,0,1579468,10956603,0,501961,4658987,0,,,0,3230511,23237303,0
0,State Level Adjustment,CO,2006,6,32680,335662,0,21102,255328,0,18944,302764,0,,,0,72726,893754,0
3989,Colorado Springs City of,CO,2006,6,9443,116535,180067,12090,181960,24124,6438,107054,214,0,0,0,27971,405549,204405
6604,Fort Collins City of,CO,2006,6,2487,35396,56294,2403,40659,6740,1657,38901,18,0,0,0,6547,114956,63052
9336,Intermountain Rural Elec Assn,CO,2006,6,11235,109242,121283,5226,56388,10478,1086,14395,55,0,0,0,17547,180025,131816
10066,K C Electric Association,CO,2006,6,320,3140,3234,424,5442,2290,1179,16514,762,0,0,0,1923,25096,6286
12698,Aquila Inc,CO,2006,6,5966,54522,79539,5589,71011,12030,3095,48155,104,0,0,0,14650,173688,91673
12866,Moon Lake Electric Assn Inc,CO,2006,6,58,794,1440,186,2764,681,2049,42354,11,0,0,0,2293,45912,2132
15257,"Poudre Valley R  E  A, Inc",CO,2006,6,2289,27511,30373,384,4312,3293,2770,43505,957,0,0,0,5443,75328,34623
15466,Public Service Co of Colorado,CO,2006,6,65437,806733,1102604,98483,1251037,207703,25932,485680,327,132,1724,1,189984,2545174,1310635
16603,"San Luis Valley R E C, Inc",CO,2006,6,510,4194,8369,241,2375,865,1643,16541,2610,0,0,0,2394,23110,11844
19499,"United Power, Inc",CO,2006,6,4411,45687,50066,3480,41166,9178,701,11700,691,0,0,0,8592,98553,59935
88888,Total EPM,CO,2006,6,134836,1539416,0,149608,1912442,0,65494,1127563,0,,,0,350070,4581145,0
0,State Level Adjustment,CT,2006,6,9591,54989,0,11690,81490,0,6133,56950,0,,,0,27777,193429,0
4176,Connecticut Light & Power Co,CT,2006,6,135342,794134,1049218,121479,836035,110389,35024,291057,3840,1349,10924,2,293194,1932150,1163449
7716,Groton Dept of Utilities,CT,2006,6,1041,7491,10538,1384,11385,1497,3525,32314,3,0,0,0,5950,51190,12038
19497,United Illuminating Co,CT,2006,6,32410,201170,288554,31055,239469,29992,8165,75459,1584,0,0,0,71630,516098,320130
20038,Wallingford Town of,CT,2006,6,2400,20126,20847,2472,22541,3538,1446,14807,25,0,0,0,6318,57474,24410
88888,Total EPM,CT,2006,6,180784,1077910,0,168080,1190920,0,54293,470587,0,,,0,404869,2750341,0
0,State Level Adjustment,DC,2006,6,1648,10026,0,49517,394647,0,4317,15836,0,,,0,58429,447212,0
15270,Potomac Electric Power Co,DC,2006,6,16481,156867,205280,62009,493047,22854,0,0,0,0,0,0,78490,649914,228134
88888,Total EPM,DC,2006,6,18129,166893,0,111526,887694,0,4317,15836,0,,,0,136919,1097126,0
0,State Level Adjustment,DE,2006,6,3224,16180,0,7855,86239,0,12246,150408,0,,,0,23326,252826,0
5027,Conectiv,DE,2006,6,30216,208325,260655,31290,206993,31427,4030,91237,228,0,0,0,65536,506555,292310
5070,Delaware Electric Cooperative,DE,2006,6,7259,64650,68467,1615,16749,6958,0,0,0,0,0,0,8874,81399,75425
5335,Dover City of,DE,2006,6,1357,12850,18297,1941,20091,3280,1793,25896,37,0,0,0,5091,58837,21614
13519,Newark City of,DE,2006,6,1116,7737,10619,875,5630,1358,2231,19751,51,0,0,0,4222,33118,12028
88888,Total EPM,DE,2006,6,43172,309742,0,43576,335702,0,20300,287292,0,,,0,107049,932735,0
0,State Level Adjustment,FL,2006,6,230959,2063196,0,136942,1372856,0,28973,337794,0,,,0,396874,3773845,0
6452,Florida Power & Light Co,FL,2006,6,623087,5203578,3898813,418007,3972572,483146,33459,376497,21642,840,8091,23,1075393,9560738,4403624
6455,Progress Energy Florida,FL,2006,6,222768,1886875,1433485,132376,1391305,186913,31553,380544,2691,0,0,0,386697,3658724,1623089
6457,Florida Public Utilities Co,FL,2006,6,1967,30773,23481,1790,29917,4476,431,12780,2,0,0,0,4188,73470,27959
7801,Gulf Power Co,FL,2006,6,54600,603730,360824,29133,379763,53970,12320,199188,294,0,0,0,96053,1182681,415088
9617,Jacksonville Electric Authority,FL,2006,6,47848,538535,358594,30892,391883,45752,16244,282094,222,25,351,1,95009,1212863,404569
18454,Tampa Electric Co,FL,2006,6,92354,850001,573794,69011,721695,77175,14612,189936,1372,6,62,1,175983,1761694,652342
88888,Total EPM,FL,2006,6,1273583,11176688,0,818151,8259991,0,137592,1778833,0,,,0,2230197,21224015,0
0,State Level Adjustment,GA,2006,6,184531,2026942,0,74929,877841,0,35039,656487,0,,,0,294499,3561271,0
3408,Chattanooga City of,GA,2006,6,1018,13176,9728,452,5462,1263,154,2381,3,0,0,0,1624,21019,10994
3916,Cobb Electric Membership Corp,GA,2006,6,18728,217539,172379,8443,110219,19936,1080,21935,45,0,0,0,28251,349693,192360
7140,Georgia Power Co,GA,2006,6,229950,2443774,1852114,210416,2830824,277756,125156,2105942,7479,998,14657,1,566520,7395197,2137350
9601,Jackson Electric Member Corp,GA,2006,6,23763,248535,178264,10840,134973,17520,2618,49389,82,0,0,0,37221,432897,195866
16687,Savannah Electric & Power Co,GA,2006,6,20372,195271,130007,15642,154015,19621,6033,76842,85,0,0,0,42047,426128,149713
88888,Total EPM,GA,2006,6,478362,5145237,0,320722,4113334,0,170080,2912976,0,,,0,970162,12186205,0
0,State Level Adjustment,HI,2006,6,-28,0,0,-30,0,0,-17,0,0,,,0,-74,1,0
8287,Hawaii Electric Light Co Inc,HI,2006,6,10956,35559,61941,11384,38308,13353,5276,20811,64,0,0,0,27616,94678,75358
10071,Kauai Island Utility Cooperative,HI,2006,6,4775,13439,26111,3894,10848,4614,4646,13904,131,0,0,0,13315,38191,30856
11843,Maui Electric Co Ltd,HI,2006,6,10840,37236,54393,10366,35269,9790,8787,34234,137,0,0,0,29993,106739,64320
19547,Hawaiian Electric Co Inc,HI,2006,6,37407,179240,258575,40247,214062,33516,42705,258669,353,0,0,0,120359,651971,292444
88888,Total EPM,HI,2006,6,63950,265474,0,65861,298487,0,61397,327618,0,,,0,191209,891580,0
0,State Level Adjustment,IA,2006,6,34804,365988,0,19678,277786,0,14980,242227,0,,,0,69467,886071,0
471,Amana Society Service Co,IA,2006,6,68,671,699,83,829,178,526,7608,1,0,0,0,677,9108,878
9417,Interstate Power and Light Co,IA,2006,6,35799,316903,406990,26238,315350,71930,36372,662763,2550,0,0,0,98409,1295016,481470
12341,MidAmerican Energy Co,IA,2006,6,45025,498150,534052,30504,436220,85485,29942,690281,1237,0,0,0,105471,1624651,620774
88888,Total EPM,IA,2006,6,115696,1181712,0,76503,1030185,0,81820,1602879,0,,,0,274024,3814846,0
0,State Level Adjustment,ID,2006,6,4558,55233,0,2243,34789,0,872,19380,0,,,0,7673,109402,0
9187,Idaho Falls City of,ID,2006,6,1113,16873,21255,1416,21062,3300,409,7886,8,0,0,0,2938,45821,24563
9191,Idaho Power Co,ID,2006,6,20939,349954,374047,12719,298614,55519,23252,598350,16764,0,0,0,56910,1246918,446330
10454,Kootenai Electric Coop Inc,ID,2006,6,1023,15755,19535,482,8078,1695,108,2159,45,0,0,0,1613,25992,21275
11273,Lower Valley Energy Inc,ID,2006,6,50,856,1202,11,211,164,140,3913,42,0,0,0,201,4980,1408
14354,PacifiCorp,ID,2006,6,3849,50807,52931,1940,26554,7686,10497,262211,5455,0,0,0,16286,339572,66072
16565,Salmon River Electric Coop Inc,ID,2006,6,177,2074,2020,88,1200,424,410,12899,187,0,0,0,675,16173,2631
20169,Avista Corp,ID,2006,6,4214,64399,99561,5454,82437,15855,4520,108264,493,0,0,0,14188,255100,115909
22814,Raft Rural Elec Coop Inc,ID,2006,6,76,1057,1243,53,1130,245,806,25015,790,0,0,0,935,27202,2278
88888,Total EPM,ID,2006,6,35999,557008,0,24406,474075,0,41014,1040077,0,,,0,101419,2071160,0
0,State Level Adjustment,IL,2006,6,44684,459957,0,95886,890781,0,79696,1679919,0,,,0,220264,3030564,0
3252,Central Illinois Light Co,IL,2006,6,14305,182400,181225,11960,168510,23005,8447,150379,672,0,0,0,34712,501289,204902
3253,Central Illinois Pub Serv Co,IL,2006,6,26925,311555,328054,25624,346356,54667,15529,365153,675,50,1967,1,68128,1025031,383397
4110,Commonwealth Edison Co,IL,2006,6,210009,2349367,3377669,196789,2379585,341650,57645,988377,1016,1997,36959,2,466440,5754288,3720337
9208,Illinois Power Co,IL,2006,6,42724,516157,545794,40311,510528,73874,24020,490362,187,1,8,4,107056,1517055,619859
9417,Interstate Power and Light Co,IL,2006,6,514,7362,10765,337,4917,1938,927,18064,112,0,0,0,1778,30343,12815
12341,MidAmerican Energy Co,IL,2006,6,6125,61610,75094,4044,56074,9100,2581,52235,88,0,0,0,12750,169919,84282
13032,Mt Carmel Public Utility Co,IL,2006,6,414,4559,4600,132,1392,856,329,5695,105,0,0,0,875,11646,5561
17535,South Beloit Wtr Gas & Elec,IL,2006,6,522,7599,8502,267,4218,976,361,7841,45,0,0,0,1150,19658,9523
88888,Total EPM,IL,2006,6,346222,3900566,0,375350,4362361,0,189535,3758025,0,,,0,913153,12059793,0
0,State Level Adjustment,IN,2006,6,65541,745604,0,25627,341888,0,34489,518419,0,,,0,125656,1605911,0
261,AGC Division of APG Inc,IN,2006,6,0,0,0,0,0,0,10599,381059,1,0,0,0,10599,381059,1
9273,Indianapolis Power & Light Co,IN,2006,6,31099,411857,414535,13689,170267,46287,37384,662928,5208,0,0,0,82172,1245052,466030
9324,Indiana Michigan Power Co,IN,2006,6,24677,355207,397922,22556,378441,51636,24856,591517,4122,0,0,0,72089,1325165,453680
13756,Northern Indiana Pub Serv Co,IN,2006,6,31459,291121,395005,32075,327001,52283,44110,793171,2505,138,1377,1,107782,1412670,449794
15470,PSI Energy Inc,IN,2006,6,60799,729609,662818,49187,731379,98056,53161,1063661,2876,0,0,0,163147,2524649,763750
17633,Southern Indiana Gas & Elec Co,IN,2006,6,11321,125737,126473,9567,136840,18820,10453,214556,205,0,0,0,31341,477133,145498
88888,Total EPM,IN,2006,6,224896,2659135,0,152701,2085816,0,215052,4225311,0,,,0,592786,8971639,0
0,State Level Adjustment,KS,2006,6,28110,254193,0,21289,218687,0,14769,246814,0,,,0,64168,719694,0
5860,Empire District Electric Co,KS,2006,6,988,10366,8821,486,5070,1419,468,7055,48,0,0,0,1942,22491,10288
9996,Kansas City City of,KS,2006,6,4996,52168,57166,7489,83255,6935,4748,78330,97,0,0,0,17233,213753,64198
10000,Kansas City Power & Light Co,KS,2006,6,24848,319632,205549,19149,279051,25917,2190,38683,1074,0,0,0,46187,637366,232540
10005,Kansas Gas & Electric Co,KS,2006,6,26566,333980,272187,19884,285393,32794,13808,289134,3483,0,0,0,60258,908507,308464
12524,Midwest Energy Inc,KS,2006,6,2275,25076,28755,3112,35002,14372,3035,40505,3070,0,0,0,8422,100583,46197
12698,Aquila Inc,KS,2006,6,5646,56759,52259,5498,55603,16787,4500,67181,68,0,0,0,15644,179543,69114
17718,Southwestern Public Service Co,KS,2006,6,71,979,1027,86,1249,430,0,0,0,0,0,0,157,2228,1457
22500,Westar Energy Inc,KS,2006,6,26460,349957,311781,26517,414732,45975,9234,175564,1174,0,0,0,62211,940253,358930
88888,Total EPM,KS,2006,6,119960,1403110,0,103510,1378042,0,52752,943266,0,,,0,276222,3724418,0
0,State Level Adjustment,KY,2006,6,62212,762858,0,29566,381023,0,28788,495845,0,,,0,120566,1639725,0
5748,Electric Energy Inc,KY,2006,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9964,Kenergy Corp,KY,2006,6,3508,56178,44370,1819,29911,9390,21788,692456,31,0,0,0,27115,778545,53791
10171,Kentucky Utilities Company,KY,2006,6,28308,445997,409187,29226,492052,86415,25565,546827,1883,0,0,0,83099,1484876,497485
11249,Louisville Gas and Electric Company,KY,2006,6,25858,389060,350032,30027,435401,47084,12668,264338,400,0,0,0,68553,1088799,397516
14724,Pennyrile Rural Electric Coop,KY,2006,6,3535,40623,35823,2003,21759,9830,1608,31101,34,0,0,0,7146,93483,45687
17564,South Kentucky Rural  Electric Coop C,KY,2006,6,4199,50568,57080,523,6040,4368,1762,25593,411,0,0,0,6484,82201,61859
18642,Tennessee Valley Authority,KY,2006,6,0,0,0,0,0,0,52956,883034,22,0,0,0,52956,883034,22
19446,"Union Light, Heat & Power Co",KY,2006,6,8308,123202,117262,8896,149212,14334,3603,66727,394,0,0,0,20807,339141,131990
20130,Warren Rural Elec Coop Corp,KY,2006,6,4514,53718,47719,2309,24821,9693,3497,54803,46,0,0,0,10320,133342,57458
22053,Kentucky Power Co,KY,2006,6,11791,156350,144120,8471,111459,29659,12730,268246,1466,0,0,0,32992,536055,175245
49998,City of Berea Municipal Utilities,KY,2006,6,234,3587,4191,147,2170,647,253,4352,54,0,0,0,634,10109,4892
88888,Total EPM,KY,2006,6,152467,2082141,0,112987,1653848,0,165218,3333322,0,,,0,430672,7069310,0
0,State Level Adjustment,LA,2006,6,55637,720615,0,28415,342226,0,5894,88555,0,,,0,89946,1151396,0
3265,Cleco Power LLC,LA,2006,6,40095,335005,226489,24809,227606,38505,20152,250561,668,0,0,0,85056,813172,265662
7806,Entergy Gulf States Inc,LA,2006,6,47438,456612,308314,41761,433210,47640,58498,794053,4593,0,0,0,147697,1683875,360547
11241,Entergy Louisiana Inc,LA,2006,6,67997,801583,557941,45657,553563,77215,61341,1122390,8454,0,0,0,174995,2477536,643610
13478,Entergy New Orleans Inc,LA,2006,6,11309,96825,92866,22766,237741,13597,4209,49813,1838,27,169,21,38311,384548,108322
17698,Southwestern Electric Power Co,LA,2006,6,17279,227726,153876,12229,209483,18685,3907,79634,1959,0,0,0,33415,516843,174520
88888,Total EPM,LA,2006,6,239755,2638366,0,175637,2003829,0,154001,2385006,0,,,0,569420,7027370,0
0,State Level Adjustment,MA,2006,6,44884,295221,0,208394,1283258,0,98704,725601,0,,,0,354789,2329161,0
1998,Boston Edison Co,MA,2006,6,70996,362869,591240,73179,383084,94149,5079,29702,1176,0,0,0,149254,775655,686565
2886,Cambridge Electric Light Co,MA,2006,6,3435,16586,40458,6993,51866,6815,160,1271,18,0,0,0,10588,69723,47291
4089,Commonwealth Electric Co,MA,2006,6,17111,103169,145994,9088,57398,22419,742,6173,181,0,0,0,26941,166740,168594
6374,Fitchburg Gas and Electric Light Comp,MA,2006,6,2837,13751,24127,1547,8057,3829,227,1283,9,0,0,0,4611,23091,27965
8774,Holyoke City of,MA,2006,6,936,8060,14380,1879,16657,2683,507,6336,76,0,0,0,3322,31053,17139
11804,Massachusetts Electric Co,MA,2006,6,104721,704833,1067951,52912,369133,126970,6731,50076,3426,0,0,0,164364,1124042,1198347
13206,Nantucket Electric Co,MA,2006,6,1134,7164,10769,508,3227,1232,8,53,3,0,0,0,1650,10444,12004
15748,Reading Town of,MA,2006,6,2557,21751,24589,305,2666,553,3986,40150,2752,0,0,0,6848,64567,27894
20455,Western Massachusetts Elec Co,MA,2006,6,19364,118254,184404,7608,56166,17769,1864,17503,619,0,0,0,28836,191923,202792
49848,Massachusetts Bay Trans Auth,MA,2006,6,0,0,0,29,246,63,0,0,0,490,4291,3,519,4537,66
88888,Total EPM,MA,2006,6,267975,1651658,0,362442,2231758,0,118008,878148,0,,,0,751722,4790936,0
0,State Level Adjustment,MD,2006,6,39315,285961,0,146439,1462745,0,34901,465097,0,,,0,224081,2256492,0
1167,Baltimore Gas & Electric Co,MD,2006,6,95742,1055734,1088758,85037,604884,94767,5203,44992,4012,0,0,0,185982,1705610,1187537
5027,Conectiv,MD,2006,6,17789,142511,171582,10800,106334,25026,484,5334,219,0,0,0,29073,254179,196827
15263,The Potomac Edison Co,MD,2006,6,17001,239984,213114,15118,130910,26240,4752,48161,2687,0,0,0,36871,419055,242041
15270,Potomac Electric Power Co,MD,2006,6,64508,457515,440671,57660,389450,40176,0,0,0,0,0,0,122168,846965,480847
88888,Total EPM,MD,2006,6,234355,2181705,0,315054,2694323,0,45340,563584,0,,,0,598175,5482301,0
0,State Level Adjustment,ME,2006,6,56878,410550,0,41561,316803,0,21606,246124,0,,,0,120044,973477,0
3266,Central Maine Power Co,ME,2006,6,1,7,27,2,13,6,0,0,0,0,0,0,3,20,33
5609,Eastern Maine Electric Coop,ME,2006,6,0,0,0,0,0,0,20,140,1,0,0,0,20,140,1
11477,Town of Madison (ME),ME,2006,6,95,1186,2200,27,331,304,35,486,17,0,0,0,157,2003,2521
88888,Total EPM,ME,2006,6,56974,411743,0,41590,317147,0,21661,246750,0,,,0,120224,975640,0
0,State Level Adjustment,MI,2006,6,18952,265316,0,24959,401499,0,19819,388949,0,,,0,63730,1055764,0
392,Alpena Power Co,MI,2006,6,633,6648,13655,779,9549,3928,610,11841,5,0,0,0,2022,28038,17588
4254,Consumers Energy Co,MI,2006,6,113430,1137602,1569438,95744,1129284,214319,62787,977628,8659,0,0,0,271961,3244514,1792416
5107,City of Detroit,MI,2006,6,1,15,77,4000,46703,123,0,0,0,26,199,1,4027,46917,201
5109,Detroit Edison Co,MI,2006,6,148162,1368849,1977162,158494,1724551,190954,69485,1085012,1075,0,0,0,376141,4178412,2169191
5659,Edison Sault Electric Co,MI,2006,6,846,11415,19252,1726,26101,3680,870,16779,4,0,0,0,3442,54295,22936
9324,Indiana Michigan Power Co,MI,2006,6,5713,95423,108242,4502,68445,17059,4172,90161,1062,0,0,0,14387,254029,126363
10704,Lansing City of,MI,2006,6,3688,48772,82895,7702,112429,12922,2036,37237,285,0,0,0,13426,198438,96102
13780,Northern States Power Co,MI,2006,6,353,3723,7821,366,4377,1405,125,1904,2,0,0,0,844,10004,9228
19578,Upper Peninsula Power Co,MI,2006,6,2377,16875,42607,2322,20362,5236,1412,19309,13,0,0,0,6111,56546,47856
20847,Wisconsin Electric Power Co,MI,2006,6,1543,14039,24212,1203,12869,2941,10767,191969,85,0,0,0,13513,218877,27238
20860,Wisconsin Public Service Corp,MI,2006,6,433,5316,8012,186,2188,865,793,16767,37,0,0,0,1412,24271,8914
88888,Total EPM,MI,2006,6,296131,2973993,0,301983,3558357,0,172876,2837556,0,,,0,771016,9370105,0
0,State Level Adjustment,MN,2006,6,53710,624330,0,26042,355681,0,23657,352790,0,,,0,103408,1332801,0
689,Anoka Electric Coop,MN,2006,6,10046,104109,110631,4832,63281,9050,581,9090,321,0,0,0,15459,176480,120002
5574,East Central Energy,MN,2006,6,4357,37337,46864,1992,22945,4402,469,8227,9,0,0,0,6818,68509,51275
9417,Interstate Power and Light Co,MN,2006,6,2546,20944,36273,1313,13845,6695,1869,19577,605,0,0,0,5728,54366,43573
10596,City of Lake Crystal,MN,2006,6,67,728,1039,47,613,180,0,0,0,0,0,0,114,1341,1219
12647,"ALLETE, Inc.",MN,2006,6,5015,69898,117555,6636,109436,20263,21726,556149,454,0,0,0,33377,735483,138272
13781,Northern States Power Co,MN,2006,6,72670,761451,1054190,96229,1189509,125960,46171,753113,472,126,1652,1,215196,2705725,1180623
13815,Northwestern Wisconsin Elec Co,MN,2006,6,3,26,56,2,18,21,0,0,0,0,0,0,5,44,77
14232,Otter Tail Power Co,MN,2006,6,4028,33620,47907,7460,79350,12070,1880,33935,10,0,0,0,13368,146905,59987
16181,Rochester Public Utilities,MN,2006,6,3008,29365,41535,4740,58150,4440,1633,28964,2,0,0,0,9381,116479,45977
17267,Sioux Valley Energy,MN,2006,6,354,4572,2705,13,154,71,133,2285,61,0,0,0,500,7011,2837
20996,Wright-Hennepin Coop Elec Assn,MN,2006,6,3597,40213,38857,1785,25713,4549,358,5442,46,0,0,0,5740,71368,43452
25177,Dakota Electric Association,MN,2006,6,8631,88751,91401,448,4378,4233,5240,77629,2557,0,0,0,14319,170758,98191
88888,Total EPM,MN,2006,6,168032,1815344,0,151539,1923073,0,103717,1847201,0,,,0,423413,5587270,0
0,State Level Adjustment,MO,2006,6,71168,864201,0,29269,408032,0,19905,323305,0,,,0,120343,1595538,0
3093,Carroll Electric Coop Corp,MO,2006,6,814,8997,9764,155,1886,766,0,0,0,0,0,0,969,10883,10530
4675,Cuivre River Electric Coop Inc,MO,2006,6,4509,61992,50837,1058,19964,4051,0,0,0,0,0,0,5567,81956,54888
5860,Empire District Electric Co,MO,2006,6,12159,138947,120662,10517,136067,22890,5064,81417,299,0,0,0,27740,356431,143851
9231,Independence City of,MO,2006,6,5595,55956,51317,3899,48931,5074,200,3322,12,0,0,0,9694,108209,56403
10000,Kansas City Power & Light Co,MO,2006,6,22277,269944,238014,26883,393081,31282,7509,150330,1178,0,0,0,56669,813355,270474
12698,Aquila Inc,MO,2006,6,28171,319945,265727,18919,271881,38402,5632,110962,250,0,0,0,52722,702788,304379
17833,City Utilities of Springfield,MO,2006,6,6203,84820,90454,7534,132336,13530,2283,45283,266,0,0,0,16020,262439,104250
19436,Union Electric Co,MO,2006,6,104713,1221714,1018109,93419,1287684,143740,54330,851310,6425,109,1379,1,252571,3362087,1168275
88888,Total EPM,MO,2006,6,255609,3026516,0,191653,2699862,0,94923,1565929,0,,,0,542295,7293686,0
0,State Level Adjustment,MS,2006,6,60196,655467,0,32454,342655,0,24464,348029,0,,,0,117114,1346151,0
3841,Coast Electric Power Assn,MS,2006,6,9930,100908,64510,2445,27371,5501,237,3417,9,0,0,0,12612,131696,70020
6641,4-County Electric Power Assn,MS,2006,6,4154,46215,34882,2028,20677,7697,1360,19608,22,0,0,0,7542,86500,42601
12685,Entergy Mississippi Inc,MS,2006,6,57039,476706,356850,51798,456963,66038,22674,255597,3443,0,0,0,131511,1189266,426331
12686,Mississippi Power Co,MS,2006,6,23920,228812,146673,21137,264763,32220,19514,348709,506,0,0,0,64571,842284,179399
17252,Singing River Elec Pwr Assn,MS,2006,6,8313,87575,57393,2706,29380,7440,528,7281,11,0,0,0,11547,124236,64844
17647,Southern Pine Elec Power Assn,MS,2006,6,9388,90778,60110,2756,28286,4260,4002,55361,22,0,0,0,16146,174425,64392
18642,Tennessee Valley Authority,MS,2006,6,0,0,0,0,0,0,9106,241462,7,0,0,0,9106,241462,7
19273,Tupelo City of,MS,2006,6,1231,16768,10862,2382,30781,4582,1056,18459,14,0,0,0,4669,66008,15458
88888,Total EPM,MS,2006,6,174171,1703229,0,117706,1200876,0,82941,1297923,0,,,0,374818,4202028,0
0,State Level Adjustment,MT,2006,6,6878,78742,0,3309,65492,0,12138,265364,0,,,0,22325,409598,0
1738,Bonneville Power Admin,MT,2006,6,0,0,0,0,0,0,1283,46800,1,0,0,0,1283,46800,1
6395,Flathead Electric Coop Inc,MT,2006,6,2907,36111,48879,2324,31912,11174,1520,30704,81,0,0,0,6751,98727,60134
12087,McKenzie Electric Coop Inc,MT,2006,6,3,33,111,1,2,2,0,0,0,0,0,0,4,35,113
