UTILITY_ID,UTILNAME,STATE_CODE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MWh),RES_CONS ,COM_REV (Thousand $),COM_SALES (MWh),COM_CONS,IND_REV (Thousand $),IND_SALES (MWh),IND_CONS,TRA_REV (Thousand $),TRA_SALES (MWh),TRA_CONS,TOT_REV (Thousand $),TOT_SALES (MWh),TOT_CONS
19189,Trico Electric Cooperative Inc,AZ,2010,8,7691,50582,37817,2056,13544,1990,829,8118,44,0,0,0,10576,72244,39851
19728,"UNS Electric, Inc",AZ,2010,8,10617,107466,80171,6196,61902,10605,3117,39254,24,0,0,0,19930,208622,90800
21538,"Mohave Electric Cooperative, I",AZ,2010,8,5453.5,57005.3,34557,2048.1,24890.5,3985,457.8,6146.6,26,0,0,0,7959.4,88042.4,38568
24211,Tucson Electric Power Co,AZ,2010,8,49988,496260,365562,26500,235520,35946,22526,308240,632,0,0,0,99014,1040020,402140
25866,Ak-Chin Electric Utility Auth,AZ,2010,8,72.194,638,282,198.199,2369,80,2.551,49,22,0,0,0,272.944,3056,384
88888,Total EPM,AZ,2010,8,478076,4123425,2543288,301783,2934327,300484,77154,1033540,7172,0,0,0,857014,8091291,2850944
0,Adjustment 2010,CA,2010,8,29243.075,499935.852,685991,118982.938,2003342.903,126421,129017.406,1714974.098,6467,2041.358,30014.978,-566,279284.777,4248267.831,818313
4390,City of Corona,CA,2010,8,48.712,296.362,434,728.72,3938.263,342,357.842,2525.001,7,0,0,0,1135.274,6759.626,783
9216,Imperial Irrigation District,CA,2010,8,29114,223721,125538,19187,152101,19335,1198,8164,802,0,0,0,49499,383986,145675
11208,Los Angeles Department of Water & Power,CA,2010,8,85790.404,638822.61,1258133,162046.784,1162600.707,184161,21797.105,175148.467,12485,1627.903,12104.278,302,271262.196,1988676.062,1455081
12745,Modesto Irrigation District,CA,2010,8,15860.325,91456.317,93582,11496.827,84832.729,19294,6752.92,68511.008,155,0,0,0,34110.072,244800.054,113031
14328,Pacific Gas & Electric Co,CA,2010,8,468582.743,2886081.424,4602402,615025.938,3641496.976,646635,133351.319,995828.601,1113,0,0,0,1216960,7523407.001,5250150
14354,PacifiCorp,CA,2010,8,3087.016,27153.675,35344,2551.087,25884.148,7760,1731.133,19771.952,1985,0,0,0,7369.236,72809.775,45089
14534,City of Pasadena,CA,2010,8,3923.319,25315.111,54136,10336.83,78117.473,8665,0,0,0,108.498,757.341,1,14368.647,104189.925,62802
16534,Sacramento Municipal Util Dist,CA,2010,8,58037.293,448993.723,528626,7941.847,58155.857,55100,59190.179,471384.948,12868,639.822,4129.152,198,125809.141,982663.68,596792
16609,San Diego Gas & Electric Co,CA,2010,8,101467.764,589359.581,1230047,94616.671,557585.462,149138,23603.107,177895.398,499,618.019,8260,4,220305.561,1333100.441,1379688
16612,San Francisco City & County of,CA,2010,8,0,0,0,7336.74,70662.48,1932,25.05,567.81,1,336.98,8979.77,1,7698.77,80210.06,1934
17166,Sierra Pacific Power Co,CA,2010,8,2517,18168,41206,1746,13003,5462,916,8922,59,0,0,0,5179,40093,46727
17609,Southern California Edison Co,CA,2010,8,477671,2948844,4273092,663479,3588572,576840,101085,763454,33929,1014,5251,73,1243249,7306121,4883934
17612,Bear Valley Electric Service,CA,2010,8,1406.536,5342.439,21642,966.864,3121.445,1514,134.657,700.381,8,0,0,0,2508.057,9164.265,23164
18260,Surprise Valley Electrificatio,CA,2010,8,151.964,2037.89,2824,51.333,700.202,853,603.514,10994.496,760,0,0,0,806.811,13732.588,4437
19281,Turlock Irrigation District,CA,2010,8,10436,69626,71795,3387,29383,24102,11068,93888,4387,0,0,0,24891,192897,100284
19840,"Valley Electric Assn, Inc",CA,2010,8,1.265,9.645,12,0.279,2.037,2,126.872,1346.207,30,0,0,0,128.416,1357.889,44
27000,Western Area Power Admn.,CA,2010,8,.,.,.,.,.,.,.,.,.,37.727,1446,1,37.727,1446,1
88888,Total EPM,CA,2010,8,1287338,8475164,13024804,1719882,11473500,1827556,490958,4514076,75555,6424,70943,14,3504603,24533682,14927929
0,Adjustment 2010,CO,2010,8,49885.112,428559.931,416349,22307.714,201259.136,69169,40859.589,503259.391,9235,0,0,0,113052.415,1133078.458,494753
3989,Colorado Springs City of,CO,2010,8,12799.284,132481.294,185955,12739.43,180782.201,24773,5524.274,94745.15,291,0,0,0,31062.988,408008.645,211019
6604,Fort Collins City of,CO,2010,8,3799.068,49038.672,60884,3221.91,48168.323,7593,1995.373,41609.96,15,0,0,0,9016.351,138816.955,68492
9336,Intermountain Rural Elec Assn,CO,2010,8,12529,105919,127583,5981,52715,11788,846,8765,44,0,0,0,19356,167399,139415
10066,K C Electric Association,CO,2010,8,418,3489,3254,642,6038,2275,1564,18065,720,0,0,0,2624,27592,6249
12866,Moon Lake Electric Assn Inc,CO,2010,8,83,1231,1547,203,2853,728,2506,41012,11,0,0,0,2792,45096,2286
15257,"Poudre Valley R  E  A, Inc",CO,2010,8,3254,31366,31272,473,4298,3597,4720,61804,983,0,0,0,8447,97468,35852
15466,Public Service Co of Colorado,CO,2010,8,110046,893893,1157221,120398,1208548,209732,40841,565517,320,387,3969,1,271672,2671927,1367274
16603,"San Luis Valley R E C, Inc",CO,2010,8,702,4208,8657,332,2634,939,2697,26899,2623,0,0,0,3731,33741,12219
19499,"United Power, Inc",CO,2010,8,7288.615,64221.051,57955,4124.147,41378.933,8490,1723.447,20859.78,670,0,0,0,13136.209,126459.764,67115
27058,"High West Energy, Inc",CO,2010,8,49,418,610,26,252,19,147,958,195,0,0,0,222,1628,824
56146,Black Hills/Colorado Elec.Util,CO,2010,8,6958.796,61386.57,81873,6669.157,79882.7,12185,2827.542,31714.34,66,0,0,0,16455.495,172983.61,94124
88888,Total EPM,CO,2010,8,207812,1776212,2133160,177117,1828809,351288,106251,1415209,15173,387,3969,1,491567,5024198,2499622
0,Adjustment 2010,CT,2010,8,80438.103,436732.472,451873,167470.695,1025653.648,66530,43494.962,301253.601,2291,313.528,2989.247,1,291717.288,1766628.968,520695
4176,Connecticut Light & Power Co,CT,2010,8,132337.072,711654.225,777604,31318.766,188427.367,62668,4047.11,31149.101,2119,1311.204,12015.774,1,169014.152,943246.467,842392
7716,Groton Dept of Utilities,CT,2010,8,1669.74,10065.82,11246,1668.181,11065.761,1542,2901.079,25590.567,16,0,0,0,6239,46722.148,12804
19497,United Illuminating Co,CT,2010,8,33659,145881,185852,8618,46834,14817,527,3087,376,0,0,0,42804,195802,201045
20038,Wallingford Town of,CT,2010,8,3242.043,22266.719,20994,3137.602,23643.812,3664,1437.811,12167.529,22,0,0,0,7817.456,58078.06,24680
88888,Total EPM,CT,2010,8,251346,1326600,1447569,212213,1295625,149221,52408,373248,4824,1625,15005,2,517592,3010478,1601616
0,Adjustment 2010,DC,2010,8,1849.943,13347.101,8634,95973.764,737452.036,7536,1478.073,18171.074,1,3240.91,29356.423,1,102542.69,798326.634,16172
15270,Potomac Electric Power Co,DC,2010,8,33072.065,223192.767,218456,21585.462,145643.681,18948,0,0,0,0,0,0,54657.527,368836.448,237404
88888,Total EPM,DC,2010,8,34922,236540,227090,117559,883096,26484,1478,18171,1,3241,29356,1,157200,1167163,253576
0,Adjustment 2010,DE,2010,8,6639.155,43345.114,31932,27044.518,259772.429,8897,14510.179,146109.796,1031,0,0,0,48193.852,449227.339,41860
5027,Delmarva Power,DE,2010,8,47315.171,330345.257,260119,12519.983,99107.46,27019,2199.153,29796.626,128,0,0,0,62034.307,459249.343,287266
5070,Delaware Electric Cooperative,DE,2010,8,13085,109699,73977,2534,24476,8347,0,0,0,0,0,0,15619,134175,82324
5335,Dover City of,DE,2010,8,3755,25673,19738,3723,25923,3407,3280,28891,41,0,0,0,10758,80487,23186
13519,Newark City of,DE,2010,8,1654,10095,10486,1096,6861,1366,3317,23847,53,0,0,0,6067,40803,11905
88888,Total EPM,DE,2010,8,72448,519157,396252,46918,416140,49036,23306,228644,1253,0,0,0,142672,1163942,446541
0,Adjustment 2010,FL,2010,8,343586.453,2743742.752,1742569,167506.291,1510751.813,249667,40732.154,386844.507,4908,1.542,29.755,0,551826.44,4641368.827,1997144
6452,Florida Power & Light Co,FL,2010,8,620817,5850882,3996062,377094,4221659,505792,19513,268117,9081,620,6916,23,1018044,10347574,4510958
6455,Progress Energy Florida Inc,FL,2010,8,291237,2135860,1402438,151819,1456996,184023,26204,277073,2471,0,0,0,469260,3869929,1588932
6457,Florida Public Utilities Co,FL,2010,8,5530,37818,23631,4442,33825,4702,496,5010,2,0,0,0,10468,76653,28335
7801,Gulf Power Co,FL,2010,8,76259,595748,376642,43861,390076,53843,15751,159171,273,0,0,0,135871,1144995,430758
9617,JEA,FL,2010,8,71034.25,619898.22,369469,40641.791,405926.391,49755,19656.772,260379.877,222,26.409,285.523,1,131359.222,1286490.011,419447
18454,Tampa Electric Co,FL,2010,8,118223.797,985539.993,591365,81230.409,774001.525,78102,15723.709,167687.056,1433,6.82,60.2,1,215184.735,1927288.774,670901
88888,Total EPM,FL,2010,8,1526688,12969489,8502176,866594,8793236,1125884,138077,1524282,18390,655,7291,25,2532013,23294299,9646475
0,Adjustment 2010,GA,2010,8,298774.054,2932414.799,1658813,105279.782,1099442.507,203675,43744.36,638794.024,7696,0.001,0.005,0,447798.197,4670651.335,1870184
3408,Chattanooga City of,GA,2010,8,1585,16941,9628,599,5964,1161,44,501,1,0,0,0,2228,23406,10790
3916,Cobb Electric Membership Corp,GA,2010,8,37843,358404,174534,11773,122422,20691,1443,22126,63,0,0,0,51059,502952,195288
7140,Georgia Power Co,GA,2010,8,395170.026,3299795.474,2050961,318680.209,3383380.984,302949,157414.494,2156340.448,8195,1271.049,15125.695,1,872535.778,8854642.601,2362106
9601,Jackson Electric Member Corp,GA,2010,8,30948,323696,185342,12020,137472,19847,3094,53032,100,0,0,0,46062,514200,205289
88888,Total EPM,GA,2010,8,764320,6931251,4079278,448352,4748681,548323,205740,2870793,16055,1271,15126,1,1419683,14565852,4643657
0,Adjustment 2010,HI,2010,8,0.78,6.582,8,5.171,311.013,8,0.085,-258.883,0,0,0,0,6.036,58.712,16
8287,Hawaii Electric Light Co Inc,HI,2010,8,13283,36884,67196,13517,39063,12764,6135,20499,69,0,0,0,32935,96446,80029
10071,Kauai Island Utility Cooperative,HI,2010,8,4996.089,13831.986,27848,3696.041,10346.449,4545,4513.88,14045.824,130,0,0,0,13206.01,38224.259,32523
11843,Maui Electric Co Ltd,HI,2010,8,11132.1,36882.4,57533,10254.2,33534.4,9756,9194.1,34692.5,140,0,0,0,30580.4,105109.3,67429
19547,Hawaiian Electric Co Inc,HI,2010,8,45324.643,173855.71,262176,51791.482,218272.936,33248,53136.19,257735.548,349,0,0,0,150252.315,649864.194,295773
88888,Total EPM,HI,2010,8,74737,261461,414761,79264,301528,60321,72979,326714,688,0,0,0,226980,889702,475770
0,Adjustment 2010,IA,2010,8,46328.752,396956.718,373032,23337.579,275680.916,56372,22490.04,337837.403,3583,0,0,0,92156.371,1010475.037,432987
471,Amana Society Service Co,IA,2010,8,115,937,705,115,944,180,594,6971,1,0,0,0,824,8852,886
9417,Interstate Power and Light Co,IA,2010,8,69485,424130,407131,46919,366782,73198,52365,607193,2652,0,0,0,168769,1398105,482981
12341,MidAmerican Energy Co,IA,2010,8,60622.798,690594.756,548120,34933.335,509601.676,88158,33759.235,795281.388,1373,0,0,0,129315.368,1995477.82,637651
88888,Total EPM,IA,2010,8,176552,1512618,1328988,105305,1153009,217908,109208,1747283,7609,0,0,0,391065,4412910,1554505
0,Adjustment 2010,ID,2010,8,6385.728,69120.157,60896,2465.599,38479.244,8179,1580.004,34515.128,2687,0,0,0,10431.331,142114.529,71762
9187,Idaho Falls City of,ID,2010,8,1134,17275,22321,1409,23616,3658,378,7686,7,0,0,0,2921,48577,25986
9191,Idaho Power Co,ID,2010,8,32983.751,398424.453,394392,20910.292,330099.493,61117,35301.914,636212.42,17086,0,0,0,89195.957,1364736.366,472595
10454,Kootenai Electric Cooperative,ID,2010,8,1519.653,18219.926,20926,695.41,9117.611,2023,128.814,2973.643,47,0,0,0,2343.877,30311.18,22996
11273,Lower Valley Energy Inc,ID,2010,8,50,787,1248,14,237,307,169,4346,36,0,0,0,233,5370,1591
12692,"Missoula Electric Coop, Inc",ID,2010,8,2.688,23.021,35,4.372,46.288,22,0,0,0,0,0,0,7.06,69.309,57
14354,PacifiCorp,ID,2010,8,4247.328,42471.296,56826,1570.293,22333.461,8690,16460.416,279303.727,5567,0,0,0,22278.037,344108.484,71083
16565,Salmon River Electric Coop Inc,ID,2010,8,180,2099,2132,103,1441,433,872,20725,185,0,0,0,1155,24265,2750
20169,Avista Corp,ID,2010,8,6752.854,79306.614,105116,7138.776,84815.351,16736,5562.891,106364.04,474,0,0,0,19454.521,270486.005,122326
22814,Raft Rural Elec Coop Inc,ID,2010,8,103,1206,1237,126,2723,296,927,23532,882,0,0,0,1156,27461,2415
88888,Total EPM,ID,2010,8,53359,628932,665129,34437,512908,101461,61380,1115658,26971,0,0,0,149176,2257499,793561
0,Adjustment 2010,IL,2010,8,83194.17,700013.963,509486,287117.1,3334392.449,142689,284680.96,3919018.061,5208,2333.439,34878.432,2,657325.669,7988302.905,657385
3252,Central Illinois Light Co,IL,2010,8,23688,252064,186591,6917,68599,19333,487,9235,62,0,0,0,31092,329898,205986
3253,Central Illinois Pub Serv Co,IL,2010,8,45548,453465,324844,16473,158222,42608,.,.,.,55,797,1,62076,612484,367453
4110,Commonwealth Edison Co,IL,2010,8,439804.165,3485070.517,3422418,145401.836,1329415.688,308827,7733.13,76413.912,143,0,0,0,592939.131,4890900.117,3731388
9208,Illinois Power Co,IL,2010,8,80123,713707,537942,24263,208222,55742,1590,25879,48,65,683,1,106041,948491,593733
12341,MidAmerican Energy Co,IL,2010,8,8150.636,84745.124,75395,4541.561,66890.233,9122,2063.008,39029.859,101,0,0,0,14755.205,190665.216,84618
13032,Mt Carmel Public Utility Co,IL,2010,8,883,6640,4545,215,1563,826,336,2879,100,0,0,0,1434,11082,5471
88888,Total EPM,IL,2010,8,681391,5695706,5061221,484928,5167304,579147,296890,4072455,5662,2453,36358,4,1465663,14971823,5646034
0,Adjustment 2010,IN,2010,8,120564.749,1079240.426,725636,38039.331,401591.859,67033,38778.605,524055.22,4649,0.077,-0.078,0,197382.762,2004887.427,797318
261,AGC Division of APG Inc,IN,2010,8,0,0,0,0,0,0,12418.252,384832,1,0,0,0,12418.252,384832,1
9273,Indianapolis Power & Light Co,IN,2010,8,42661.879,556072.574,415186,17243.306,191515.302,47674,45385.208,696782.13,4748,0,0,0,105290.393,1444370.006,467608
9324,Indiana Michigan Power Co,IN,2010,8,41843.114,508033.901,396564,29016.415,409445.292,53138,30992.794,577751.16,4094,0,0,0,101852.323,1495230.353,453796
13756,Northern Indiana Pub Serv Co,IN,2010,8,46717,443371,399631,37357,399672,54431,43603,742161,2433,139,1531,1,127816,1586735,456496
15470,Duke Energy Indiana Inc,IN,2010,8,87620,974417,671775,67332,873390,101015,54241,879605,2787,0,0,0,209193,2727412,775577
17633,Southern Indiana Gas & Elec Co,IN,2010,8,24322.727,192480.57,127635,14795.997,140063.023,18422,18722.859,260812.971,109,0,0,0,57841.583,593356.564,146166
88888,Total EPM,IN,2010,8,363729,3753615,2736427,203784,2415677,341713,244142,4065999,18821,139,1531,1,811794,10236823,3096962
0,Adjustment 2010,KS,2010,8,43816.584,368663.867,311110,31846.422,316497.879,89392,18788.343,251066.133,11564,0,0,0,94451.349,936227.879,412066
3892,City of Coffeyville,KS,2010,8,737.396,8201.585,5236,720.319,8287.862,1012,2855.574,53519.31,10,0,0,0,4313.289,70008.757,6258
5860,Empire District Electric Co,KS,2010,8,1515.986,14651.153,8575,688.426,6172.241,1389,484.53,6071.676,50,0,0,0,2688.942,26895.07,10014
9996,Kansas City City of,KS,2010,8,8463,81045,56305,6985,99034,7131,3620,70113,94,0,0,0,19068,250192,63530
10000,Kansas City Power & Light Co,KS,2010,8,42550.342,380743.024,211911,27789.876,312867.965,26838,2913.035,36877.363,1004,0,0,0,73253.253,730488.352,239753
10005,Kansas Gas & Electric Co,KS,2010,8,43763.187,435789.727,278838,26385.352,325355.043,35146,19046.638,329435.59,3605,0,0,0,89195.177,1090580.36,317589
12524,Midwest Energy Inc,KS,2010,8,4771.55,43053.86,29763,3788.128,36794.487,12607,7093.73,79776.299,6244,0,0,0,15653.408,159624.646,48614
22500,Westar Energy Inc,KS,2010,8,48099.308,478868.501,322241,38359.379,468721.605,47775,11154.496,161694.167,1244,0,0,0,97613.183,1109284.273,371260
88888,Total EPM,KS,2010,8,193717,1811017,1223979,136563,1573731,221290,65956,988554,23815,0,0,0,396237,4373301,1469084
0,Adjustment 2010,KY,2010,8,112338.654,1134449.023,699884,37856.474,399819.288,80966,30061.601,434842.423,2139,0,0,0,180256.729,1969110.734,782989
5748,Electric Energy Inc,KY,2010,8,0,0,0,0,0,0,21321,447840,1,0,0,0,21321,447840,1
9964,Kenergy Corp,KY,2010,8,5880,83025,45196,2118,31236,9747,26565,704336,34,0,0,0,34563,818597,54977
10171,Kentucky Utilities Co,KY,2010,8,50503,625224,424755,46965,582094,89794,34380,559307,2233,0,0,0,131848,1766625,516782
11249,Louisville Gas & Electric Co,KY,2010,8,47943,543608,350068,42079,507565,46503,16262,240896,431,0,0,0,106284,1292069,397002
14724,Pennyrile Rural Electric Coop,KY,2010,8,6350,62577,37324,3048,26873,9361,2360,30348,34,0,0,0,11758,119798,46719
17564,South Kentucky Rural E C C,KY,2010,8,7114.252,73076.4,60701,944.452,8593.698,5073,2691.7,34158.572,542,0,0,0,10750.404,115828.67,66316
18642,Tennessee Valley Authority,KY,2010,8,0,0,0,0,0,0,26102,492142,21,0,0,0,26102,492142,21
19446,Duke Energy Kentucky,KY,2010,8,14919,170868,119902,14282,178903,14693,5538,76594,386,0,0,0,34739,426365,134981
20130,Warren Rural Elec Coop Corp,KY,2010,8,8399,86428,49815,3419,31542,10317,4375,55325,46,0,0,0,16193,173295,60178
22053,Kentucky Power Co,KY,2010,8,20668.56,215479.175,142742,12704.173,130821.184,30279,16951.808,280905.865,1428,0,0,0,50324.541,627206.224,174449
49998,City of Berea Municipal Utility,KY,2010,8,478,6334,4375,223,3123,663,312,4836,52,0,0,0,1013,14293,5090
88888,Total EPM,KY,2010,8,274593,3001069,1934762,163639,1900570,297396,186920,3361531,7347,0,0,0,625153,8263170,2239505
0,Adjustment 2010,LA,2010,8,83021.672,1006790.821,533780,32825.972,423230.52,66850,7666.828,106923.463,2865,-0.005,-0.114,0,123514.467,1536944.69,603495
3265,Cleco Power LLC,LA,2010,8,54421,433378,235460,29304,268296,39573,16007,199875,622,0,0,0,99732,901549,275655
11241,Entergy Louisiana Inc,LA,2010,8,97322.385,1072422,580599,57311.406,656372,81840,69759.64,1226619,7167,0,0,0,224393.431,2955413,669606
13478,Entergy New Orleans Inc,LA,2010,8,24994.761,216973,138452,25659.792,264838,15197,3839.611,50137,2262,100.024,990,22,54594.188,532938,155933
17698,Southwestern Electric Power Co,LA,2010,8,25691,323218,161369,15638,251986,19901,4433,84230,1963,0,0,0,45762,659434,183233
55936,Entergy Gulf States - LA LLC,LA,2010,8,57843.95,642734,327594,43817.423,542785,51388,42183.595,733571,3373,0,0,0,143844.968,1919090,382355
88888,Total EPM,LA,2010,8,343295,3695516,1977254,204557,2407508,274749,143890,2401355,18252,100,990,22,691841,8505369,2270277
0,Adjustment 2010,MA,2010,8,84587.474,606541.932,594670,169703.337,1120380.084,128932,196541.275,1314338.372,7433,1985.549,28672.033,2,452817.635,3069932.421,731037
6374,Fitchburg Gas & Elec Light Co,MA,2010,8,3130,17196,24505,1193,6287,3674,103,551,6,0,0,0,4426,24034,28185
8774,Holyoke City of,MA,2010,8,1340,11135,14520,2075,17075,2610,423,4682,71,0,0,0,3838,32892,17201
11804,Massachusetts Electric Co,MA,2010,8,110154.92,738161.4,1028728,35982.14,250219.29,115591,4559.54,34571.99,2807,0,0,0,150696.6,1022952.68,1147126
13206,Nantucket Electric Co,MA,2010,8,1823.711,11135.117,11209,575.635,3511.916,1286,0.04,0.127,2,0,0,0,2399.386,14647.16,12497
15748,Reading Town of,MA,2010,8,3511,28850,25622,243,1924,545,3799,36631,2846,0,0,0,7553,67405,29013
20455,Western Massachusetts Elec Co,MA,2010,8,18451.091,130591.206,176795,5418.187,39215.972,17631,568.839,4760.915,714,0,0,0,24438.117,174568.093,195140
54913,NSTAR Electric Company,MA,2010,8,89697,557290,790216,39076,229371,108112,11047,101290,2300,0,0,0,139820,887951,900628
88888,Total EPM,MA,2010,8,312695,2100901,2666265,254266,1667984,378381,217042,1496825,16179,1986,28672,2,785989,5294382,3060827
0,Adjustment 2010,MD,2010,8,83085.934,595533.823,379304,265149.087,2323705.523,97757,39122.953,402066.542,3419,4032.312,44706.313,5,391390.286,3366012.201,480485
84,A & N Electric Coop,MD,2010,8,30.968,268.87,280,9.505,80.57,49,0,0,0,0,0,0,40.473,349.44,329
1167,Baltimore Gas & Electric Co,MD,2010,8,179476,1197760,998084,45487,353694,75118,2806,24043,3341,0,0,0,227769,1575497,1076543
5027,Delmarva Power,MD,2010,8,34040.021,219167.731,170240,7395.154,60276.612,19578,149.454,1331.882,136,0,0,0,41584.629,280776.225,189954
15263,The Potomac Edison Company,MD,2010,8,34754.269,292820.54,216088,7957.576,73303.407,21621,2252.945,25546.034,1863,0,0,0,44964.79,391669.981,239572
15270,Potomac Electric Power Co,MD,2010,8,97598.764,582132.903,436577,18271.66,154525.476,30113,0.228,1.081,2,0,0,0,115870.652,736659.46,466692
88888,Total EPM,MD,2010,8,428986,2887684,2200573,344270,2965586,244236,44332,452989,8761,4032,44706,5,821620,6350964,2453575
0,Adjustment 2010,ME,2010,8,62345.261,394872.51,698291,47178.568,378572.573,88293,25704.048,279620.386,2789,0,0,0,135227.877,1053065.469,789373
3266,Central Maine Power Co,ME,2010,8,1,6,28,2,17,6,0,0,0,0,0,0,3,23,34
11477,Town of Madison (ME),ME,2010,8,223.234,1556.213,2245,59.349,393.351,263,81.319,584.453,17,0,0,0,363.902,2534.017,2525
88888,Total EPM,ME,2010,8,62569,396435,700564,47240,378983,88562,25785,280205,2806,0,0,0,135595,1055622,791932
0,Adjustment 2010,MI,2010,8,34558.004,265325.32,410410,48311.949,606160.73,60316,43185.528,630073.886,3014,1.722,0,0,126057.203,1501559.936,473740
392,Alpena Power Co,MI,2010,8,1087,8113,13716,1094,9466,3889,769,11595,3,0,0,0,2950,29174,17608
3828,Cloverland Electric Co-op,MI,2010,8,4475.255,39642.981,35900,2868.96,28732.683,5625,1423.34,19429.145,5,0,0,0,8767.555,87804.809,41530
4254,Consumers Energy Co,MI,2010,8,211666,1403476,1594617,117664,1092163,212198,71263,817758,8616,0,0,0,400593,3313397,1815431
5107,City of Detroit,MI,2010,8,5.5,54.3,118,4189,41817,107,0,0,0,36,367,1,4230.5,42238.3,226
5109,Detroit Edison Co,MI,2010,8,245703,1897528,1916940,163797,1674144,196040,63570,884799,823,0,0,0,473070,4456471,2113803
9324,Indiana Michigan Power Co,MI,2010,8,11762.094,137353.825,109234,7430.872,85083.213,17707,5631.146,80882.376,1005,0,0,0,24824.112,303319.414,127946
10704,Lansing City of,MI,2010,8,7136,65930,82590,11294,115658,12893,3108,39902,273,0,0,0,21538,221490,95756
13780,Northern States Power Co,MI,2010,8,408,4238,7709,405,4777,1427,152,2382,2,0,0,0,965,11397,9138
19578,Upper Peninsula Power Co,MI,2010,8,3937,22709,46144,3577,24488,5689,1455,21436,11,0,0,0,8969,68633,51844
20847,Wisconsin Electric Power Co,MI,2010,8,2224,13976,24428,1861,13654,3093,13921,223910,11,0,0,0,18006,251540,27532
20860,Wisconsin Public Service Corp,MI,2010,8,644.862,6698.549,8003,238.514,2386.494,897,898.447,15502.643,41,0,0,0,1781.823,24587.686,8941
88888,Total EPM,MI,2010,8,523607,3865045,4249809,362731,3698530,519881,205376,2747670,13804,38,367,1,1091752,10311612,4783495
0,Adjustment 2010,MN,2010,8,76025.363,663748.655,667182,35177.501,393596.685,70060,34310.624,477894.554,7466,0,0,0,145513.488,1535239.894,744708
689,Connexus Energy,MN,2010,8,15721,134091,113379,6301,67442,11182,794,9351,342,0,0,0,22816,210884,124903
5574,East Central Energy,MN,2010,8,6123.631,42698.287,47519,2662.096,24215.547,4979,695.578,9714.537,141,0,0,0,9481.305,76628.371,52639
9417,Interstate Power and Light Co,MN,2010,8,4598,34994,35808,1973,17179,6745,3576,36525,593,0,0,0,10147,88698,43146
10596,City of Lake Crystal,MN,2010,8,141,962,1031,101,809,183,0,0,0,0,0,0,242,1771,1214
12647,Minnesota Power Inc,MN,2010,8,7950.054,80426.998,121646,9470.925,116418.03,24342,27897.934,560902.33,422,0,0,0,45318.913,757747.358,146410
13781,Northern States Power Co - Minnesota,MN,2010,8,116792,1052830,1087811,121860,1369269,132739,64059,874747,462,145,1850,1,302856,3298696,1221013
13815,Northwestern Wisconsin Elec Co,MN,2010,8,3.634,25.939,56,3.989,28.556,24,0,0,0,0,0,0,7.623,54.495,80
14232,Otter Tail Power Co,MN,2010,8,4238,45346,48188,6960,90079,12184,2790,39677,11,0,0,0,13988,175102,60383
16181,Rochester Public Utilities,MN,2010,8,5025,39694,43314,6535,64376,4581,1876,23639,2,0,0,0,13436,127709,47897
17267,Sioux Valley SW Elec Coop,MN,2010,8,502.871,5521.471,2708,36.867,380.134,164,199.489,3200.53,72,0,0,0,739.227,9102.135,2944
20996,Wright-Hennepin Coop Elec Assn,MN,2010,8,5315.865,53911.037,41722,2232.233,27176.106,5089,505.358,6392.312,62,0,0,0,8053.456,87479.455,46873
25177,Dakota Electric Association,MN,2010,8,13855,113445,93678,667,4972,4804,7138,86370,2770,0,0,0,21660,204787,101252
88888,Total EPM,MN,2010,8,256291,2267694,2304042,193981,2175941,277076,143842,2128413,12343,145,1850,1,594259,6573899,2593462
0,Adjustment 2010,MO,2010,8,129107.137,1268615.237,811814,42427.895,450866.388,102029,24333.476,325115.54,2490,0,0,0,195868.508,2044597.165,916333
3093,Carroll Electric Coop Corp,MO,2010,8,1128,12765,10519,201,2482,783,0,0,0,0,0,0,1329,15247,11302
4675,Cuivre River Electric Coop Inc,MO,2010,8,7977,98907,54344,1896,27456,4900,0,0,0,0,0,0,9873,126363,59244
5860,Empire District Electric Co,MO,2010,8,21659.047,202344.07,125718,15691.785,161031.885,23529,5784.191,75702.496,284,0,0,0,43135.023,439078.451,149531
9231,Independence City of,MO,2010,8,9593.337,73501.906,51380,5460.944,50417.348,5149,281.887,3338.888,10,0,0,0,15336.168,127258.142,56539
10000,Kansas City Power & Light Co,MO,2010,8,40587.764,346161.142,238849,39117.155,438110.136,31284,9576.551,151397.58,1077,0,0,0,89281.47,935668.858,271210
12698,"UtiliCorp United, Inc",MO,2010,8,50513.136,437567.918,274360,29171.034,317413.946,38677,8453.958,123662.311,245,0,0,0,88138.128,878644.175,313282
17833,City Utilities of Springfield,MO,2010,8,11314.409,140186.391,95255,10054.614,161052.31,14034,2603.209,44195.163,309,0,0,0,23972.232,345433.864,109598
19436,Union Electric Co,MO,2010,8,172884,1626290,1036129,132254,1513924,151076,47525,786888,4493,162,1719,1,352825,3928821,1191699
88888,Total EPM,MO,2010,8,444764,4206339,2698368,276274,3122754,371461,98558,1510300,8908,162,1719,1,819759,8841112,3078738
0,Adjustment 2010,MS,2010,8,91516.185,877165.349,497260,40816.262,390914.255,92601,28175.057,327946.759,3048,0,0,0,160507.504,1596026.363,592909
3841,Coast Electric Power Assn,MS,2010,8,13436,121671,71471,3660,34497,6514,1458,20372,8,0,0,0,18554,176540,77993
