UTILITY CHARATERISTICS,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
2021,8,19547,Hawaiian Electric Co Inc,HI,Investor Owned,Final,"48,677.709","150,451.166","274,675","50,767.633","174,724.917","33,243","60,588.197","236,679.655",452,0.000,0.000,0,"160,034","561,856","308,370"
2021,8,57313,Tesla Inc.,HI,Behind the Meter,Final,364.080,"2,674.880","2,373",354.410,"3,499.760","2,373",0.000,0.000,0,0.000,0.000,0,718,"6,175","4,746"
2021,8,59579,Sunnova,HI,Behind the Meter,Final,243.069,"1,239.297","1,152",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,243,"1,239","1,152"
2021,8,59580,"SunPower Capital, LLC",HI,Behind the Meter,Final,209.439,"1,096.546","1,153",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,209,"1,097","1,153"
2021,8,59647,Sunrun Inc.,HI,Behind the Meter,Final,"2,259.412","9,529.058","11,994",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"2,259","9,529","11,994"
2021,8,59943,Spruce Finance,HI,Behind the Meter,Final,55.914,308.336,296,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,56,308,296
2021,8,60981,"TerraForm US Energy Services, LLC",HI,Behind the Meter,Final,0.000,0.000,0,45.000,183.000,6,0.000,0.000,0,0.000,0.000,0,45,183,6
2021,8,61098,Longroad Energy,HI,Behind the Meter,Final,0.000,0.000,0,51.545,243.501,7,0.000,0.000,0,0.000,0.000,0,52,244,7
2021,8,88888,Total EPM,HI,,Final,"86,614.515","259,637.631","443,969","77,956.064","254,185.087","60,044","81,974.243","303,495.695",820,0.000,0.000,0,"246,545","817,318","504,833"
2021,8,0,Adjustment 2021,IA,,Final,"51,592.778","404,237.789","398,260","28,024.342","294,702.654","60,848","30,850.714","408,860.275","6,763",0.000,0.000,0,"110,468","1,107,801","465,871"
2021,8,471,Amana Society Service Co,IA,Investor Owned,Final,121.000,887.000,706,123.000,896.000,182,559.000,"6,471.000",1,0.000,0.000,0,803,"8,254",889
2021,8,9417,Interstate Power and Light Co,IA,Investor Owned,Final,"77,174.279","402,676.508","408,458","56,612.753","381,266.987","85,566","54,255.299","600,235.742","1,411",0.000,0.000,0,"188,042","1,384,179","495,435"
2021,8,12341,MidAmerican Energy Co,IA,Investor Owned,Final,"82,979.998","645,164.127","612,591","47,234.230","438,607.717","100,393","110,145.975","1,361,249.922","1,594",0.000,0.000,0,"240,360","2,445,022","714,578"
2021,8,88888,Total EPM,IA,,Final,"211,868.055","1,452,965.424","1,420,015","131,994.325","1,115,473.358","246,989","195,810.988","2,376,816.939","9,769",0.000,0.000,0,"539,673","4,945,256","1,676,773"
2021,8,0,Adjustment 2021,ID,,Final,"8,452.434","81,770.297","72,975","3,181.543","41,031.977","9,416","2,124.151","35,099.952","2,188",0.000,0.000,0,"13,758","157,902","84,579"
2021,8,9187,City of Idaho Falls - (ID),ID,Municipal,Final,"1,623.150","19,257.494","25,119","1,966.361","28,834.062","4,323",340.723,"6,485.100",5,0.000,0.000,0,"3,930","54,577","29,447"
2021,8,9191,Idaho Power Co,ID,Investor Owned,Final,"51,253.856","470,556.598","487,320","29,819.660","367,073.866","71,998","46,654.045","633,143.565","19,695",0.000,0.000,0,"127,728","1,470,774","579,013"
2021,8,10454,Kootenai Electric Cooperative,ID,Cooperative,Final,"3,154.913","30,617.765","27,319","1,168.475","12,575.401","2,344",191.380,"2,853.480",43,0.000,0.000,0,"4,515","46,047","29,706"
2021,8,11273,Lower Valley Energy Inc,ID,Cooperative,Final,83.000,"1,074.000","1,461",30.000,431.000,367,202.000,"4,166.000",46,0.000,0.000,0,315,"5,671","1,874"
2021,8,12692,"Missoula Electric Coop, Inc",ID,Cooperative,Final,3.219,25.878,41,4.254,42.481,21,0.000,0.000,0,0.000,0.000,0,7,68,62
2021,8,14354,PacifiCorp,ID,Investor Owned,Final,"6,501.958","53,925.621","70,165","4,065.762","42,167.624","9,902","19,790.478","234,583.933","5,760",0.000,0.000,0,"30,358","330,677","85,827"
2021,8,16565,Salmon River Electric Coop Inc,ID,Cooperative,Final,198.000,"1,710.000","2,305",113.000,"1,440.000",463,270.000,"4,105.000",206,0.000,0.000,0,581,"7,255","2,974"
2021,8,20169,Avista Corp,ID,Investor Owned,Final,"10,275.298","102,172.199","121,131","8,181.220","90,796.855","18,516","4,774.636","103,980.704",371,0.000,0.000,0,"23,231","296,950","140,018"
2021,8,22814,Raft Rural Elec Coop Inc,ID,Cooperative,Final,131.357,"1,341.565","1,336",300.692,"5,786.606",388,"1,283.077","30,509.585",944,0.000,0.000,0,"1,715","37,638","2,668"
2021,8,88888,Total EPM,ID,,Final,"81,677.185","762,451.417","809,172","48,830.967","590,179.872","117,738","75,630.490","1,054,927.319","29,258",0.000,0.000,0,"206,139","2,407,559","956,168"
2021,8,0,Adjustment 2021,IL,,Final,"320,460.552","2,421,847.372","2,082,661","316,426.289","3,476,795.807","332,784","254,182.607","3,538,776.563","4,891","2,388.066","38,007.794",3,"893,458","9,475,428","2,420,339"
2021,8,4110,Commonwealth Edison Co,IL,Investor Owned,Final,"335,417.003","2,586,528.598","2,757,603","91,464.074","808,948.945","223,600","7,319.667","85,740.690",146,0.000,0.000,0,"434,201","3,481,218","2,981,349"
2021,8,12341,MidAmerican Energy Co,IL,Investor Owned,Final,"8,994.758","72,109.410","73,849","5,626.579","54,273.857","11,586","4,719.258","61,303.985",46,0.000,0.000,0,"19,341","187,687","85,481"
2021,8,13032,Mt Carmel Public Utility Co,IL,Investor Owned,Final,841.000,"5,284.000","4,365",195.000,"1,330.000",810,305.000,"2,152.000",91,0.000,0.000,0,"1,341","8,766","5,266"
2021,8,56697,Ameren Illinois Company,IL,Investor Owned,Final,"52,962.794","503,411.432","428,617","25,359.004","266,191.455","64,536","1,763.952","25,121.201",278,0.000,0.000,0,"80,086","794,724","493,431"
2021,8,57313,Tesla Inc.,IL,Behind the Meter,Final,0.180,2.940,3,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,3,3
2021,8,59579,Sunnova,IL,Behind the Meter,Final,10.598,86.141,107,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,11,86,107
2021,8,59647,Sunrun Inc.,IL,Behind the Meter,Final,974.664,"11,705.620","12,451",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,975,"11,706","12,451"
2021,8,88888,Total EPM,IL,,Final,"719,661.549","5,600,975.513","5,359,656","439,070.946","4,607,540.064","633,316","268,290.484","3,713,094.439","5,452","2,388.066","38,007.794",3,"1,429,411","13,959,618","5,998,427"
2021,8,0,Adjustment 2021,IN,,Final,"139,671.454","1,051,925.637","776,771","48,667.359","430,194.966","72,046","55,486.168","707,695.722","4,608",0.002,-0.059,0,"243,825","2,189,816","853,425"
2021,8,261,AGC Division of APGI Inc,IN,Investor Owned,Final,0.000,0.000,0,0.000,0.000,0,"13,958.390","223,217.504",2,0.000,0.000,0,"13,958","223,218",2
2021,8,9273,Indianapolis Power & Light Co,IN,Investor Owned,Final,"57,115.598","506,639.508","454,362","19,430.131","169,261.967","54,958","49,125.994","595,989.879","5,481",0.000,0.000,0,"125,672","1,271,891","514,801"
2021,8,9324,Indiana Michigan Power Co,IN,Investor Owned,Final,"65,464.474","447,280.161","414,347","43,781.007","390,295.162","55,578","46,671.306","593,893.018","4,015",0.000,0.000,0,"155,917","1,431,468","473,940"
2021,8,13756,Northern Indiana Pub Serv Co,IN,Investor Owned,Final,"66,260.165","438,261.199","438,261","55,228.734","395,163.623","58,502","44,202.882","737,274.080","2,143",132.397,"1,392.250",1,"165,824","1,572,091","498,907"
2021,8,15470,"Duke Energy Indiana, LLC",IN,Investor Owned,Final,"117,752.675","930,348.029","748,495","84,284.130","815,381.365","105,118","68,439.400","890,712.645","2,689",0.000,0.000,0,"270,476","2,636,442","856,302"
2021,8,17633,Southern Indiana Gas & Elec Co,IN,Investor Owned,Final,"25,764.557","163,131.203","130,686","16,400.698","121,214.487","19,166","15,217.262","194,445.898",114,0.000,0.000,0,"57,383","478,792","149,966"
2021,8,59579,Sunnova,IN,Behind the Meter,Final,0.376,2.537,2,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,3,2
2021,8,88888,Total EPM,IN,,Final,"472,029.299","3,537,588.274","2,962,924","267,792.059","2,321,511.570","365,368","293,101.402","3,943,228.746","19,052",132.399,"1,392.191",1,"1,033,055","9,803,721","3,347,345"
2021,8,0,Adjustment 2021,KS,,Final,"51,133.889","357,353.888","320,940","42,082.456","353,986.799","96,961","25,526.962","327,987.410","12,251",0.000,0.000,0,"118,743","1,039,328","430,152"
2021,8,3892,City of Coffeyville - (KS),KS,Municipal,Final,703.038,"6,377.931","4,861",713.911,"6,601.283","1,007","3,669.979","54,449.278",10,0.000,0.000,0,"5,087","67,428","5,878"
2021,8,5860,Empire District Electric Co,KS,Investor Owned,Final,"1,442.045","11,535.066","8,218",689.050,"5,552.380","1,456",472.762,"5,013.805",43,0.000,0.000,0,"2,604","22,101","9,717"
2021,8,9996,City of Kansas City - (KS),KS,Municipal,Final,"8,894.000","72,452.000","59,827","10,261.000","104,165.000","7,024","3,600.000","42,673.000",82,0.000,0.000,0,"22,755","219,290","66,933"
2021,8,10000,Evergy Metro,KS,Investor Owned,Final,"49,007.096","357,546.554","238,099","35,957.546","327,643.668","31,069","2,625.445","26,676.096",882,0.000,0.000,0,"87,590","711,866","270,050"
2021,8,10005,"Evergy Kansas South, Inc",KS,Investor Owned,Final,"49,622.992","398,770.671","294,298","34,533.212","337,752.381","40,820","21,541.323","317,186.112","3,226",0.000,0.000,0,"105,698","1,053,709","338,344"
2021,8,12524,Midwest Energy Inc,KS,Cooperative,Final,"4,098.328","35,796.004","29,752","3,812.125","33,293.546","13,309","7,081.900","81,216.222","6,946",0.000,0.000,0,"14,992","150,306","50,007"
2021,8,22500,"Evergy Kansas Central, Inc",KS,Investor Owned,Final,"53,540.281","427,992.208","337,682","42,998.463","427,355.337","54,517","13,189.874","166,678.842","1,191",0.000,0.000,0,"109,729","1,022,026","393,390"
2021,8,27000,WAPA-- Western Area Power Administration,KS,Federal,Final,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
2021,8,88888,Total EPM,KS,,Final,"218,441.669","1,667,824.322","1,293,677","171,047.763","1,596,350.394","246,163","77,708.245","1,021,880.765","24,631",0.000,0.000,0,"467,198","4,286,055","1,564,471"
2021,8,0,Adjustment 2021,KY,,Final,"121,753.064","1,029,342.856","738,149","49,327.315","444,652.959","88,689","32,816.368","477,533.268",936,0.000,0.000,0,"203,897","1,951,529","827,774"
2021,8,7174,Gibson Electric Members Corp,KY,Cooperative,Final,480.000,"3,914.000","2,577",271.000,"2,296.000",865,70.000,"1,128.000",1,0.000,0.000,0,821,"7,338","3,443"
2021,8,9964,Kenergy Corp,KY,Cooperative,Final,"9,005.000","72,696.000","46,986","3,472.000","30,360.000","11,767","30,521.000","630,646.000",29,0.000,0.000,0,"42,998","733,702","58,782"
2021,8,10171,Kentucky Utilities Co,KY,Investor Owned,Final,"64,325.064","574,495.137","441,668","57,164.373","535,573.207","93,869","35,685.557","548,154.026","1,704",0.000,0.000,0,"157,175","1,658,222","537,241"
2021,8,11249,Louisville Gas & Electric Co,KY,Investor Owned,Final,"56,654.382","508,874.804","375,149","47,982.045","481,138.828","51,264","14,997.067","227,171.188",546,0.000,0.000,0,"119,633","1,217,185","426,959"
2021,8,14724,Pennyrile Rural Electric Coop,KY,Cooperative,Final,"6,848.000","57,529.000","39,736","3,601.000","29,666.000","5,645","2,123.000","31,004.000",26,0.000,0.000,0,"12,572","118,199","45,407"
2021,8,17564,South Kentucky Rural E C C,KY,Cooperative,Final,"7,229.178","68,323.519","63,357","1,021.159","8,206.713","5,628","2,672.736","34,471.675",635,0.000,0.000,0,"10,923","111,002","69,620"
2021,8,18642,Tennessee Valley Authority,KY,Federal,Final,0.000,0.000,0,"2,200.050","30,711.290",7,"14,408.015","343,814.827",10,0.000,0.000,0,"16,608","374,526",17
2021,8,19446,Duke Energy Kentucky,KY,Investor Owned,Final,"16,481.008","161,506.009","130,930","14,493.716","167,706.317","15,329","5,317.522","69,560.737",354,0.000,0.000,0,"36,292","398,773","146,613"
2021,8,20130,Warren Rural Elec Coop Corp,KY,Cooperative,Final,"9,591.000","87,611.000","57,902","4,948.000","41,558.000","13,084","5,257.000","81,321.000",42,0.000,0.000,0,"19,796","210,490","71,028"
2021,8,22053,Kentucky Power Co,KY,Investor Owned,Final,"26,106.818","173,214.475","133,535","14,845.943","108,803.109","30,685","12,548.931","175,294.621","1,074",0.000,0.000,0,"53,502","457,312","165,294"
2021,8,49998,City of Berea Municipal Utility,KY,Municipal,Final,432.218,"4,785.516","4,663",157.640,"1,838.006",586,270.762,"3,935.964",58,0.000,0.000,0,861,"10,559","5,307"
2021,8,88888,Total EPM,KY,,Final,"318,905.732","2,742,292.316","2,034,652","199,484.241","1,882,510.429","317,418","156,687.958","2,624,035.306","5,415",0.000,0.000,0,"675,078","7,248,838","2,357,485"
2021,8,0,Adjustment 2021,LA,,Final,"88,660.121","871,434.135","533,036","34,645.279","368,695.977","69,805","27,787.815","400,964.758","4,223",1.333,11.324,0,"151,095","1,641,106","607,064"
2021,8,3265,Cleco Power LLC,LA,Investor Owned,Final,"58,334.000","411,956.000","248,638","32,744.000","276,385.000","42,600","15,693.000","171,108.000",535,0.000,0.000,0,"106,771","859,449","291,773"
2021,8,11241,Entergy Louisiana LLC,LA,Investor Owned,Final,"172,016.728","1,514,561.786","956,060","113,846.387","1,097,192.808","143,934","170,097.659","2,729,952.431","11,909",0.000,0.000,0,"455,961","5,341,707","1,111,903"
2021,8,13478,"Entergy New Orleans, LLC",LA,Investor Owned,Final,"30,846.567","254,897.421","190,097","26,549.027","272,832.120","19,309","2,802.023","39,159.137","1,732",80.389,759.403,1,"60,278","567,648","211,139"
2021,8,17698,Southwestern Electric Power Co,LA,Investor Owned,Final,"40,003.807","350,852.027","206,298","22,150.422","238,533.084","25,245","6,961.322","97,180.397","2,073",0.000,0.000,0,"69,116","686,566","233,616"
2021,8,59579,Sunnova,LA,Behind the Meter,Final,2.440,16.064,28,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,2,16,28
2021,8,59943,Spruce Finance,LA,Behind the Meter,Final,4.006,51.448,77,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,4,51,77
2021,8,88888,Total EPM,LA,,Final,"389,867.669","3,403,768.881","2,134,234","229,935.115","2,253,638.989","300,893","223,341.819","3,438,364.723","20,472",81.722,770.727,1,"843,226","9,096,543","2,455,600"
2021,8,0,Adjustment 2021,MA,,Final,"290,900.772","1,293,217.147","1,689,284","364,544.242","1,995,412.354","305,293","84,955.113","547,149.764","9,037","1,684.115","25,867.995",2,"742,084","3,861,647","2,003,616"
2021,8,6374,Fitchburg Gas & Elec Light Co,MA,Investor Owned,Final,"2,703.217","11,293.026","18,835",714.796,"3,277.237","3,126",293.143,"1,726.380",7,0.000,0.000,0,"3,711","16,297","21,968"
2021,8,8774,City of Holyoke - (MA),MA,Municipal,Final,"1,489.000","10,528.000","14,983","2,728.000","20,813.000","2,871",438.000,"4,521.000",21,0.000,0.000,0,"4,655","35,862","17,875"
2021,8,11804,Massachusetts Electric Co,MA,Investor Owned,Final,"96,281.062","446,989.711","605,032","13,416.809","131,237.387","65,671","2,372.930","15,029.299","1,165",0.000,0.000,0,"112,071","593,256","671,868"
2021,8,13206,Nantucket Electric Co,MA,Investor Owned,Final,585.726,"2,569.495","1,831",98.385,516.508,259,0.813,3.633,1,0.000,0.000,0,685,"3,090","2,091"
2021,8,15748,Town of Reading - (MA),MA,Municipal,Final,"3,947.396","26,653.365","26,886","4,183.387","35,909.247","3,251",0.000,0.000,0,0.000,0.000,0,"8,131","62,563","30,137"
2021,8,20310,Town of Wellesley - (MA),MA,Municipal,Final,"1,581.000","10,486.000","8,995","1,190.000","8,703.000","1,205",536.000,"3,992.000",5,0.000,0.000,0,"3,307","23,181","10,205"
2021,8,54913,NSTAR Electric Company,MA,Investor Owned,Final,"63,720.000","264,443.000","415,496","22,418.000","107,994.000","52,639","1,590.000","6,936.000",655,0.000,0.000,0,"87,728","379,373","468,790"
2021,8,57313,Tesla Inc.,MA,Behind the Meter,Final,"1,831.670","12,384.430","19,247",33.240,436.880,25,0.000,0.000,0,0.000,0.000,0,"1,865","12,821","19,272"
2021,8,59086,"Constellation Solar Holding, LLC",MA,Behind the Meter,Final,0.000,0.000,0,41.430,359.490,3,0.000,0.000,0,0.000,0.000,0,41,359,3
2021,8,59579,Sunnova,MA,Behind the Meter,Final,"1,161.002","7,467.181","9,506",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"1,161","7,467","9,506"
2021,8,59580,"SunPower Capital, LLC",MA,Behind the Meter,Final,91.090,560.798,865,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,91,561,865
2021,8,59622,"Ahana Renewables, LLC",MA,Behind the Meter,Final,0.000,0.000,0,12.800,92.052,6,0.000,0.000,0,0.000,0.000,0,13,92,6
2021,8,59647,Sunrun Inc.,MA,Behind the Meter,Final,"4,416.395","24,699.495","35,645",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"4,416","24,699","35,645"
2021,8,59943,Spruce Finance,MA,Behind the Meter,Final,207.690,"1,551.372","2,213",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,208,"1,551","2,213"
2021,8,60025,Greenbacker Renewable Energy Corporation,MA,Behind the Meter,Final,0.000,0.000,0,1.125,81.540,2,0.000,0.000,0,0.000,0.000,0,1,82,2
2021,8,60981,"TerraForm US Energy Services, LLC",MA,Behind the Meter,Final,0.000,0.000,0,227.000,"1,799.000",25,0.000,0.000,0,0.000,0.000,0,227,"1,799",25
2021,8,61098,Longroad Energy,MA,Behind the Meter,Final,0.000,0.000,0,75.746,435.563,8,0.000,0.000,0,0.000,0.000,0,76,436,8
2021,8,61823,"Greenskies Renewable Energy, LLC",MA,Behind the Meter,Final,0.000,0.000,0,194.316,"2,647.754",1,0.000,0.000,0,0.000,0.000,0,194,"2,648",1
2021,8,88888,Total EPM,MA,,Final,"468,916.020","2,112,843.020","2,848,818","409,879.276","2,309,715.012","434,385","90,185.999","579,358.076","10,891","1,684.115","25,867.995",2,"970,665","5,027,784","3,294,096"
2021,8,0,Adjustment 2021,MD,,Final,"84,975.474","581,585.019","423,693","203,239.501","2,101,535.368","103,428","26,275.167","317,640.093","4,338","3,082.991","40,985.794",5,"317,573","3,041,746","531,464"
2021,8,84,A & N Electric Coop,MD,Cooperative,Final,41.857,368.967,267,5.296,42.529,44,0.000,0.000,0,0.000,0.000,0,47,411,311
2021,8,1167,Baltimore Gas & Electric Co,MD,Investor Owned,Final,"124,014.025","1,074,182.373","936,315","31,815.375","269,188.736","71,434","1,369.120","12,108.848","3,490",0.000,0.000,0,"157,199","1,355,480","1,011,239"
2021,8,5027,Delmarva Power,MD,Investor Owned,Final,"29,130.696","190,817.828","161,636","5,937.030","44,370.078","17,032",154.671,905.492,61,0.000,0.000,0,"35,222","236,093","178,729"
2021,8,15263,The Potomac Edison Company,MD,Investor Owned,Final,"30,191.933","277,097.405","222,266","6,717.647","56,602.628","20,541",699.596,"5,809.636","1,102",0.000,0.000,0,"37,609","339,510","243,909"
2021,8,15270,Potomac Electric Power Co,MD,Investor Owned,Final,"72,344.101","495,181.003","446,412","15,467.046","134,215.110","29,923",3.857,46.976,3,0.000,0.000,0,"87,815","629,443","476,338"
2021,8,17637,Southern Maryland Elec Coop Inc,MD,Cooperative,Final,"24,082.478","213,369.430","151,179","11,294.818","117,856.043","15,427",0.000,0.000,0,0.000,0.000,0,"35,377","331,225","166,606"
2021,8,57313,Tesla Inc.,MD,Behind the Meter,Final,"3,113.320","23,077.020","26,985",121.010,"1,629.050",148,0.000,0.000,0,0.000,0.000,0,"3,234","24,706","27,133"
2021,8,59086,"Constellation Solar Holding, LLC",MD,Behind the Meter,Final,0.000,0.000,0,111.170,"1,585.560",15,22.420,165.560,2,0.000,0.000,0,134,"1,751",17
2021,8,59579,Sunnova,MD,Behind the Meter,Final,555.093,"4,380.085","3,855",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,555,"4,380","3,855"
2021,8,59647,Sunrun Inc.,MD,Behind the Meter,Final,"3,211.394","22,945.606","24,839",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"3,211","22,946","24,839"
2021,8,59943,Spruce Finance,MD,Behind the Meter,Final,41.702,329.796,418,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,42,330,418
2021,8,60025,Greenbacker Renewable Energy Corporation,MD,Behind the Meter,Final,0.000,0.000,0,1.440,14.401,1,0.000,0.000,0,0.000,0.000,0,1,14,1
2021,8,60981,"TerraForm US Energy Services, LLC",MD,Behind the Meter,Final,0.000,0.000,0,19.000,389.000,7,0.000,0.000,0,0.000,0.000,0,19,389,7
2021,8,61098,Longroad Energy,MD,Behind the Meter,Final,0.000,0.000,0,85.779,703.146,28,0.000,0.000,0,0.000,0.000,0,86,703,28
2021,8,88888,Total EPM,MD,,Final,"371,702.073","2,883,334.532","2,397,865","274,815.112","2,728,131.649","258,028","28,524.831","336,676.605","8,996","3,082.991","40,985.794",5,"678,125","5,989,129","2,664,894"
2021,8,0,Adjustment 2021,ME,,Final,"9,775.523","48,527.917","77,048","27,065.060","222,569.269","21,317","17,600.407","195,616.253",960,0.000,0.000,0,"54,441","466,713","99,325"
2021,8,1179,Versant Power,ME,Investor Owned,Final,"11,948.642","67,674.847","127,264","3,612.140","24,169.461","22,751","1,320.666","8,056.318",157,0.000,0.000,0,"16,881","99,901","150,172"
2021,8,3266,Central Maine Power Co,ME,Investor Owned,Final,"51,616.990","310,816.870","516,656","14,866.850","113,196.870","51,174","1,136.050","9,184.220","1,300",0.000,0.000,0,"67,620","433,198","569,130"
2021,8,5609,Eastern Maine Electric Coop,ME,Cooperative,Final,834.612,"4,994.536","10,601",292.691,"1,959.765","2,297",150.424,"1,184.216",28,0.000,0.000,0,"1,278","8,139","12,926"
2021,8,8883,Houlton Water Company,ME,Municipal,Final,313.407,"2,739.666","3,907",186.408,"1,697.805","1,509",197.113,"2,048.627",77,0.000,0.000,0,697,"6,486","5,493"
2021,8,11477,Town of Madison - (ME),ME,Municipal,Final,251.015,"1,632.423","2,345",70.173,536.864,257,39.167,320.311,14,0.000,0.000,0,360,"2,490","2,616"
2021,8,57313,Tesla Inc.,ME,Behind the Meter,Final,0.000,0.000,0,16.150,137.480,4,0.000,0.000,0,0.000,0.000,0,16,137,4
2021,8,88888,Total EPM,ME,,Final,"74,740.189","436,386.259","737,821","46,109.472","364,267.514","99,309","20,443.827","216,409.945","2,536",0.000,0.000,0,"141,293","1,017,064","839,666"
2021,8,0,Adjustment 2021,MI,,Final,"44,948.794","287,259.118","446,326","57,621.955","585,549.880","64,655","52,919.414","757,002.793","2,641",-0.002,-0.032,0,"155,490","1,629,812","513,622"
2021,8,392,Alpena Power Co,MI,Investor Owned,Final,"1,200.200","8,761.600","13,713","1,037.900","8,690.600","2,888","1,074.900","14,642.300",3,0.000,0.000,0,"3,313","32,095","16,604"
2021,8,3828,Cloverland Electric Co-op,MI,Cooperative,Final,"2,899.600","22,186.000","35,664","2,725.900","26,518.000","7,304","1,129.200","12,724.000",8,0.000,0.000,0,"6,755","61,428","42,976"
2021,8,4254,Consumers Energy Co,MI,Investor Owned,Final,"276,549.715","1,479,619.196","1,640,337","171,838.114","1,216,732.404","226,793","60,434.971","627,820.319","1,343",0.000,0.000,0,"508,823","3,324,172","1,868,473"
2021,8,5109,DTE Electric Company,MI,Investor Owned,Final,"354,320.202","1,989,761.108","2,037,278","193,574.811","1,645,702.031","207,797","55,754.921","747,091.639",709,33.089,255.740,2,"603,683","4,382,811","2,245,786"
2021,8,9324,Indiana Michigan Power Co,MI,Investor Owned,Final,"19,715.251","124,612.262","111,418","9,809.726","76,702.260","18,467","5,702.698","51,842.080",785,0.000,0.000,0,"35,228","253,157","130,670"
2021,8,10704,City of Lansing - (MI),MI,Municipal,Final,"10,384.000","66,331.000","86,904","15,282.000","112,511.000","12,141","2,896.000","23,880.000",248,0.000,0.000,0,"28,562","202,722","99,293"
2021,8,13780,Northern States Power Co,MI,Investor Owned,Final,598.845,"4,761.888","7,595",464.549,"4,074.805","1,330",169.754,"2,470.801",2,0.000,0.000,0,"1,233","11,307","8,927"
2021,8,19578,Upper Peninsula Power Company,MI,Investor Owned,Final,"5,712.530","25,399.468","47,016","2,320.551","12,545.019","6,131","2,389.365","36,207.474",43,0.000,0.000,0,"10,422","74,152","53,190"
2021,8,60631,Upper Michigan Energy Resources Corp.,MI,Investor Owned,Final,"3,654.302","21,418.837","32,941","1,876.622","11,735.970","3,938","8,623.834","131,096.715",36,0.000,0.000,0,"14,155","164,252","36,915"
2021,8,88888,Total EPM,MI,,Final,"719,983.439","4,030,110.477","4,459,192","456,552.128","3,700,761.969","551,444","191,095.057","2,404,778.121","5,818",33.087,255.708,2,"1,367,664","10,135,906","5,016,456"
2021,8,0,Adjustment 2021,MN,,Final,"95,887.956","696,789.786","750,503","46,527.430","422,738.139","89,081","46,352.953","556,144.814","7,364",-0.004,-0.037,0,"188,768","1,675,673","846,948"
2021,8,689,Connexus Energy,MN,Cooperative,Final,"18,863.533","136,068.119","127,703","6,715.860","59,971.972","11,780","1,460.905","18,404.638",420,0.000,0.000,0,"27,040","214,445","139,903"
2021,8,5574,East Central Energy,MN,Cooperative,Final,"8,360.116","48,671.440","51,364","3,076.754","23,724.255","6,083","1,016.999","12,116.047",179,0.000,0.000,0,"12,454","84,512","57,626"
2021,8,10596,City of Lake Crystal - (MN),MN,Municipal,Final,172.862,919.484,"1,053",118.085,727.377,177,0.000,0.000,0,0.000,0.000,0,291,"1,647","1,230"
2021,8,12647,"ALLETE, Inc.",MN,Investor Owned,Final,"11,041.026","88,035.033","125,434","13,052.918","113,697.493","24,074","40,884.275","532,870.581",372,0.000,0.000,0,"64,978","734,603","149,880"
2021,8,13781,Northern States Power Co - Minnesota,MN,Investor Owned,Final,"145,854.097","1,031,256.823","1,187,494","150,725.586","1,201,828.803","142,680","66,323.703","674,500.208",496,218.647,"1,743.172",1,"363,122","2,909,329","1,330,671"
2021,8,13815,Northwestern Wisconsin Elec Co,MN,Investor Owned,Final,6.215,40.426,82,4.905,34.651,29,0.000,0.000,0,0.000,0.000,0,11,75,111
2021,8,14232,Otter Tail Power Co,MN,Investor Owned,Final,"5,745.752","44,042.242","50,426","8,371.318","90,126.432","13,298","3,695.530","69,301.639",11,0.000,0.000,0,"17,813","203,470","63,735"
2021,8,16181,Rochester Public Utilities,MN,Municipal,Final,"6,267.857","40,502.755","52,116","7,646.745","63,409.931","5,095",848.546,"7,549.827",1,0.000,0.000,0,"14,763","111,463","57,212"
2021,8,17267,Sioux Valley SW Elec Coop,MN,Cooperative,Final,834.114,"6,602.299","3,368",91.404,657.640,404,387.723,"4,327.027",109,0.000,0.000,0,"1,313","11,587","3,881"
2021,8,20996,Wright-Hennepin Coop Elec Assn,MN,Cooperative,Final,"8,000.436","62,115.397","50,490","2,831.671","26,864.123","6,318",544.433,"5,690.465",106,0.000,0.000,0,"11,377","94,670","56,914"
2021,8,25177,Dakota Electric Association,MN,Cooperative,Final,"15,350.000","103,333.000","103,223","8,573.000","82,861.000","7,963",393.000,"4,664.000",394,0.000,0.000,0,"24,316","190,858","111,580"
2021,8,27000,WAPA-- Western Area Power Administration,MN,Federal,Final,0.000,0.000,0,92.672,"4,091.206",4,0.000,0.000,0,0.000,0.000,0,93,"4,091",4
