UTILITY_ID,UTILNAME,STATE_CODE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MWh),RES_CONS ,COM_REV (Thousand $),COM_SALES (MWh),COM_CONS,IND_REV (Thousand $),IND_SALES (MWh),IND_CONS,TRA_REV (Thousand $),TRA_SALES (MWh),TRA_CONS,TOT_REV (Thousand $),TOT_SALES (MWh),TOT_CONS
0,Adjustment 2009,IL,2009,8,64822.799,577523.235,506226,239293.881,2830131.807,119874,240374.29,3384062.056,5011,3849.304,44509.08,2,548340.274,6836226.178,631113
3252,Central Illinois Light Co,IL,2009,8,18321,179410,186585,7368,70990,20574,624,14943,61,0,0,0,26313,265343,207220
3253,Central Illinois Pub Serv Co,IL,2009,8,33908,329223,330524,18970,175794,47337,1267,20295,448,52,758,1,54197,526070,378310
4110,Commonwealth Edison Co,IL,2009,8,300438.599,2671396.901,3413441,118025.055,1247896.638,314685,6276.116,112385.385,129,0,0,0,424739.77,4031678.924,3728255
9208,Illinois Power Co,IL,2009,8,59178,513119,545531,27896,235884,63672,402,6096,42,60,629,1,87536,755728,609246
12341,MidAmerican Energy Co,IL,2009,8,5709.704,57942.73,75399,3910.031,56400.84,9152,3809.045,86194.07,90,0,0,0,13428.78,200537.64,84641
13032,Mt Carmel Public Utility Co,IL,2009,8,677,4962,4567,183,1303,841,314,2594,102,0,0,0,1174,8859,5510
88888,Total EPM,IL,2009,8,483055,4333577,5062273,415646,4618400,576135,253066,3626570,5883,3961,45896,4,1155729,12624443,5644295
0,Adjustment 2009,IN,2009,8,100587.343,929387.789,723544,36458.759,376904.544,67363,33491.726,452778.966,3956,-0.148,-0.073,0,170537.68,1759071.226,794863
261,AGC Division of APG Inc,IN,2009,8,0,0,0,0,0,0,12703.04,385637,1,0,0,0,12703.04,385637,1
9273,Indianapolis Power & Light Co,IN,2009,8,34059.706,453034.205,414394,15468.421,181963.423,47646,38148.683,640796.275,5043,0,0,0,87676.81,1275793.903,467083
9324,Indiana Michigan Power Co,IN,2009,8,31282.018,390754.643,396403,27117.908,401757.074,52970,28998.595,576043.457,4190,0,0,0,87398.521,1368555.174,453563
13756,Northern Indiana Pub Serv Co,IN,2009,8,36875,339417,398313,35575,374338,53698,40186,664165,2452,143,1465,1,112779,1379385,454464
15470,Duke Energy Indiana Inc,IN,2009,8,75356,786977,666311,61889,792241,100688,55402,909245,2819,0,0,0,192647,2488463,769818
17633,Southern Indiana Gas & Elec Co,IN,2009,8,19094.467,150985.726,127225,13897.521,133379.936,18494,15653.783,216193.84,107,0,0,0,48645.771,500559.502,145826
88888,Total EPM,IN,2009,8,297255,3050556,2726190,190407,2260584,340859,224584,3844860,18568,143,1465,1,712388,9157465,3085618
0,Adjustment 2009,KS,2009,8,36269.154,334421.93,302003,26832.524,307226.9,86532,15661.849,236635.263,11339,0,0,0,78763.527,878284.093,399874
3892,City of Coffeyville,KS,2009,8,513.369,5929.291,5280,520.809,6113,998,2538.181,51118,10,0,0,0,3572.359,63160.291,6288
5860,Empire District Electric Co,KS,2009,8,901.402,10880.625,8629,462.49,5159.944,1404,384.416,5750.874,49,0,0,0,1748.308,21791.443,10082
9996,Kansas City City of,KS,2009,8,6098,58407,56540,5836,85117,7098,3734,63597,95,0,0,0,15668,207121,63733
10000,Kansas City Power & Light Co,KS,2009,8,31750.945,288108.726,211724,25824.15,294739.602,26452,2651.734,33934.408,1003,0,0,0,60226.829,616782.736,239179
10005,Kansas Gas & Electric Co,KS,2009,8,31320,330393,277975,23387,291388,34897,17348,311902,3611,0,0,0,72055,933683,316483
12524,Midwest Energy Inc,KS,2009,8,3422.262,35033.24,29734,3089.5,32986.736,12527,5186.186,71690.733,6095,0,0,0,11697.948,139710.709,48356
22500,Westar Energy Inc,KS,2009,8,35451,367322,320807,33181,425364,47833,10213,155457,1242,0,0,0,78845,948143,369882
88888,Total EPM,KS,2009,8,145726,1430496,1212692,119133,1448095,217741,57717,930085,23444,0,0,0,322577,3808676,1453877
0,Adjustment 2009,KY,2009,8,91244.59,950103.956,701171,35347.743,378830.575,80488,26272.86,397565.392,2146,0,0,0,152865.193,1726499.923,783805
5748,Electric Energy Inc,KY,2009,8,0,0,0,0,0,0,24916,446400,1,0,0,0,24916,446400,1
9964,Kenergy Corp,KY,2009,8,4772,68744,45009,1872,28045,9675,25780,666173,33,0,0,0,32424,762962,54717
10171,Kentucky Utilities Company,KY,2009,8,38559,499383,421398,37960,530329,88990,26498,477083,1956,0,0,0,103017,1506795,512344
11249,Louisville Gas and Electric Company,KY,2009,8,33381,450138,344127,34154,487680,45269,13132,226749,434,0,0,0,80667,1164567,389830
14724,Pennyrile Rural Electric Coop,KY,2009,8,4895,51142,37540,2426,23102,9281,2020,26555,35,0,0,0,9341,100799,46856
17564,South Kentucky Rural  Electric Coop Corp,KY,2009,8,4848.943,60401.313,60548,722.932,7391.324,4993,2017.283,30252.773,532,0,0,0,7589.158,98045.41,66073
18642,Tennessee Valley Authority,KY,2009,8,0,0,0,0,0,0,21573,480149,21,0,0,0,21573,480149,21
19446,Duke Energy Kentucky,KY,2009,8,13637,140979,119519,14591,161786,14662,5833,71881,384,0,0,0,34061,374646,134565
20130,Warren Rural Elec Coop Corp,KY,2009,8,6424,69467,49498,2942,28539,10041,3705,48830,44,0,0,0,13071,146836,59583
22053,Kentucky Power Co,KY,2009,8,15628.658,190535.944,143272,11039.477,133623.632,29928,15940.939,262701.127,1437,0,0,0,42609.074,586860.703,174637
49998,City of Berea Municipal Utilities,KY,2009,8,320,4361,4323,172,2488,661,256,4045,55,0,0,0,748,10894,5039
88888,Total EPM,KY,2009,8,213710,2485255,1926405,141227,1781815,293988,167944,3138384,7078,0,0,0,522881,7405454,2227471
0,Adjustment 2009,LA,2009,8,70675.381,924947.596,526613,28761.649,398366.914,64775,6245.847,97624.39,2762,1.905,13.16,0,105684.782,1420952.06,594150
3265,Cleco Power LLC,LA,2009,8,37025,407362,233903,21229,262192,39100,11483,195172,632,0,0,0,69737,864726,273635
11241,Entergy Louisiana Inc,LA,2009,8,70108,956948,577196,42938,603973,80645,51770,1153916,7387,0,0,0,164816,2714837,665228
13478,Entergy New Orleans Inc,LA,2009,8,21784,182792,132399,25108,252242,14366,4034,51567,2385,81,732,24,51007,487333,149174
17698,Southwestern Electric Power Co,LA,2009,8,22056,275324,159052,15080,248192,19695,3740,70567,1979,0,0,0,40876,594083,180726
55936,Entergy Gulf States - LA LLC,LA,2009,8,40013,586842,325631,30774,508069,50875,29799,677086,3541,0,0,0,100586,1771997,380047
88888,Total EPM,LA,2009,8,261661,3334216,1954794,163891,2273035,269456,107072,2245932,18686,83,745,24,532707,7853928,2242960
0,Adjustment 2009,MA,2009,8,83240.68,503905.212,597358,167738.896,1126323.836,122206,195778.929,1312534.77,7358,1721.674,29225.356,1,448480.179,2971989.174,726923
6374,Fitchburg Gas and Electric Light Company,MA,2009,8,2794,15163,24231,1152,6031,3595,144,893,7,0,0,0,4090,22087,27833
8774,Holyoke City of,MA,2009,8,1229,9959,14555,2095,17413,2678,399,4519,70,0,0,0,3723,31891,17303
11804,Massachusetts Electric Co,MA,2009,8,131863.56,882002.546,1027821,46431.84,321489.65,116077,5886.88,46068.67,2845,0,0,0,184182.28,1249560.866,1146743
13206,Nantucket Electric Co,MA,2009,8,2214.683,12483.029,11190,742.571,4142.831,1270,0.076,0.261,3,0,0,0,2957.33,16626.121,12463
15748,Reading Town of,MA,2009,8,3436,25462,25555,274,2012,570,4227,36405,2826,0,0,0,7937,63879,28951
20455,Western Massachusetts Elec Co,MA,2009,8,16552.659,112975.199,175880,5970.859,43021.995,19444,644.719,5529.595,815,0,0,0,23168.237,161526.789,196139
54913,NSTAR Electric Company,MA,2009,8,86128,494989,782872,42357,229200,109053,13520,98231,2219,0,0,0,142005,822420,894144
88888,Total EPM,MA,2009,8,327459,2056939,2659462,266762,1749634,374893,220601,1504181,16143,1722,29225,1,816543,5339980,3050499
0,Adjustment 2009,MD,2009,8,61057.873,413631.07,288535,258883.956,2217483.733,89846,41464.863,416489.347,3196,4178.628,45808.077,5,365585.32,3093412.227,381582
84,A & N Electric Coop,MD,2009,8,28.352,219.383,285,7.634,56.944,48,0,0,0,0,0,0,35.986,276.327,333
1167,Baltimore Gas & Electric Co,MD,2009,8,208441,1302180,1070959,50990,384701,79653,2934,23908,3502,0,0,0,262365,1710789,1154114
5027,Delmarva Power,MD,2009,8,29291.925,192723.318,171736,7161.959,56129.068,20197,118.526,1225.106,145,0,0,0,36572.41,250077.492,192078
15263,The Potomac Edison Company,MD,2009,8,33911.327,272881.023,217964,8334.908,75419.665,22230,2025.132,26666.85,1944,0,0,0,44271.367,374967.538,242138
15270,Potomac Electric Power Co,MD,2009,8,98499.644,571581.853,437491,21825.535,176313.818,30879,22.208,489.83,1,0,0,0,120347.387,748385.501,468371
88888,Total EPM,MD,2009,8,431230,2753217,2186970,347204,2910104,242853,46565,468779,8788,4179,45808,5,829177,6177908,2438616
0,Adjustment 2009,ME,2009,8,60341.564,389427.849,695278,48169.405,388867.485,87961,24617.576,247991.06,2842,0,0,0,133128.545,1026286.394,786081
3266,Central Maine Power Co,ME,2009,8,1,7,28,2,17,6,0,0,0,0,0,0,3,24,34
5609,Eastern Maine Electric Coop,ME,2009,8,0,0,0,0,0,0,0,0.001,1,0,0,0,0,0.001,1
11477,Town of Madison (ME),ME,2009,8,203.672,1399.266,2233,57.785,400.443,273,72.034,517.686,17,0,0,0,333.491,2317.395,2523
88888,Total EPM,ME,2009,8,60546,390834,697539,48229,389285,88240,24690,248509,2860,0,0,0,133465,1028628,788639
0,Adjustment 2009,MI,2009,8,21769.065,227331.482,438190,25263.441,387329.332,57820,21901.844,356015.056,2948,0,0,0,68934.35,970675.87,498958
392,Alpena Power Co,MI,2009,8,850,6952,13716,993,9190,4008,658,11232,4,0,0,0,2501,27374,17728
4254,Consumers Energy Co,MI,2009,8,151580,1108610,1590282,117792,1037258,216150,74510,864173,8423,0,0,0,343882,3010041,1814855
5107,City of Detroit,MI,2009,8,3.4,33,87,3413,39844,111,0,0,0,38.3,366,1,3454.7,40243,199
5109,Detroit Edison Co,MI,2009,8,193674,1549254,1923886,162524,1716523,199527,67057,840315,954,0,0,0,423255,4106092,2124367
5659,Edison Sault Electric Co,MI,2009,8,847.821,9589.649,19212,1797.681,23833.208,3737,1133.1,17337.26,5,0,0,0,3778.602,50760.117,22954
9324,Indiana Michigan Power Co,MI,2009,8,7179.966,106254.697,109190,5771.78,81099.301,17538,4229.127,76212.818,1002,0,0,0,17180.873,263566.816,127730
10704,Lansing City of,MI,2009,8,4835,52112,82782,9332,109361,12854,2188,29562,275,0,0,0,16355,191035,95911
13780,Northern States Power Co - Wisconsin,MI,2009,8,333,3661,7755,330,3866,1480,155,2696,2,0,0,0,818,10223,9237
19578,Upper Peninsula Power Co,MI,2009,8,3308,20122,46057,2956,21348,5730,1926,33497,14,0,0,0,8190,74967,51801
20847,Wisconsin Electric Power Co,MI,2009,8,1814,13695,24331,1533,13154,3115,8790,148616,11,0,0,0,12137,175465,27457
20860,Wisconsin Public Service Corp,MI,2009,8,531.375,5175.072,8000,224.942,2165.96,894,1016.555,17162.638,41,0,0,0,1772.872,24503.67,8935
88888,Total EPM,MI,2009,8,386726,3102790,4263488,331931,3444972,522964,183565,2396819,13679,38,366,1,902259,8944946,4800132
0,Adjustment 2009,MN,2009,8,62107.817,569322.886,663597,31813.643,368510.319,70081,30749.754,446316.384,5912,0,0,0,124671.214,1384149.589,739590
689,Connexus Energy,MN,2009,8,12334,102208,111949,5948,63151,11679,870,9762,338,0,0,0,19152,175121,123966
5574,East Central Energy,MN,2009,8,5250.91,35930.501,47301,2381.833,20988.242,4929,628.043,9027.212,130,0,0,0,8260.786,65945.955,52360
9417,Interstate Power and Light Co,MN,2009,8,2863,25615,35947,1381,13086,6750,2532,30798,608,0,0,0,6776,69499,43305
10596,City of Lake Crystal,MN,2009,8,101,709,1033,76,631,180,0,0,0,0,0,0,177,1340,1213
12647,"ALLETE, Inc.",MN,2009,8,6620.276,78620.67,121619,8561.642,116358.615,22226,16069.493,290469.774,426,0,0,0,31251.411,485449.059,144271
13781,Northern States Power Co - Minnesota,MN,2009,8,86987,796512,1081847,107126,1243881,131406,55269,788783,464,142,1834,1,249524,2831010,1213718
13815,Northwestern Wisconsin Elec Co,MN,2009,8,3.624,27.391,54,1.639,11.7,14,0,0,0,0,0,0,5.263,39.091,68
14232,Otter Tail Power Co,MN,2009,8,3501,35849,48409,6007,78376,12285,2482,46339,11,0,0,0,11990,160564,60705
16181,Rochester Public Utilities,MN,2009,8,4001,30546,42949,6074,60057,4563,1666,21550,2,0,0,0,11741,112153,47514
17267,Sioux Valley SW Elec Coop,MN,2009,8,418.699,4647.457,2712,32.1,337.685,166,183.688,2835.128,70,0,0,0,634.487,7820.27,2948
20996,Wright-Hennepin Coop Elec Assn,MN,2009,8,4535.855,42243.746,41197,2192.907,25891.108,5078,501.967,6209.747,55,0,0,0,7230.729,74344.601,46330
25177,Dakota Electric Association,MN,2009,8,9365,86553,93208,519,4668,4655,6107,81531,2754,0,0,0,15991,172752,100617
88888,Total EPM,MN,2009,8,198089,1808785,2291822,172115,1995948,274012,117059,1733621,10770,142,1834,1,487405,5540188,2576605
0,Adjustment 2009,MO,2009,8,105926.587,1066607.413,808498,40454.286,443362.397,101388,19564.971,271108.983,2448,0,0,0,165945.844,1781078.793,912334
3093,Carroll Electric Coop Corp,MO,2009,8,772,9510,10373,153,2054,793,0,0,0,0,0,0,925,11564,11166
4675,Cuivre River Electric Coop Inc,MO,2009,8,6743,78747,53836,1676,24449,4828,0,0,0,0,0,0,8419,103196,58664
5860,Empire District Electric Co,MO,2009,8,16022.382,148563.633,124844,14339.728,146512.172,23376,5609.952,74688.872,282,0,0,0,35972.062,369764.677,148502
9231,Independence City of,MO,2009,8,6576.993,56626.538,51484,4605.018,46640.432,5104,255.574,3791.69,10,0,0,0,11437.585,107058.66,56598
10000,Kansas City Power & Light Co,MO,2009,8,26273.036,253883.989,238647,32427.406,409394.246,31342,7943.166,140492.571,1077,0,0,0,66643.608,803770.806,271066
12698,KCP&L Greater Missouri Operations,MO,2009,8,33226.828,312146.726,273604,24752.985,291014.417,38452,7780.74,125711.662,243,0,0,0,65760.553,728872.805,312299
17833,City Utilities of Springfield,MO,2009,8,7955.929,100642.078,94825,8897.911,144630.748,13950,2351.957,40871.914,319,0,0,0,19205.797,286144.74,109094
19436,Union Electric Co,MO,2009,8,123236,1288053,1033718,107931,1361362,149886,37410,637039,4587,129,1513,1,268706,3287967,1188192
88888,Total EPM,MO,2009,8,326733,3314780,2689829,235237,2869419,369119,80916,1293705,8966,129,1513,1,643015,7479417,3067915
0,Adjustment 2009,MS,2009,8,78465.481,771640.86,489098,34076.411,345677.931,89290,25565.42,321070.665,3683,0,0,0,138107.312,1438389.456,582071
3841,Coast Electric Power Assn,MS,2009,8,13320,114148,70541,3737,33721,6152,1466,19259,8,0,0,0,18523,167128,76701
6641,4-County Electric Power Assn,MS,2009,8,5416,54808,36585,2545,24311,8640,1194,13503,17,0,0,0,9155,92622,45242
12685,Entergy Mississippi Inc,MS,2009,8,52489,596287,366538,41382,512266,67038,13042,204615,3644,0,0,0,106913,1313168,437220
12686,Mississippi Power Co,MS,2009,8,26803,218136,151907,27011,288243,33377,25036,396096,511,0,0,0,78850,902475,185795
17252,Singing River Elec Pwr Assn,MS,2009,8,10780.499,98800.073,61023,3482.838,32628.943,8386,970.014,11280.114,11,0,0,0,15233.351,142709.13,69420
17647,Southern Pine Elec Power Assn,MS,2009,8,10640,94045,60366,3008,26817,4573,5135,57380,39,0,0,0,18783,178242,64978
18642,Tennessee Valley Authority,MS,2009,8,0,0,0,0,0,0,14326,304041,8,0,0,0,14326,304041,8
19273,Tupelo City of,MS,2009,8,1353,16397,10612,2700,31200,4641,1188,18860,11,0,0,0,5241,66457,15264
88888,Total EPM,MS,2009,8,199267,1964262,1246670,117942,1294865,222097,87922,1346105,7932,0,0,0,405132,4605232,1476699
0,Adjustment 2009,MT,2009,8,7580.761,72621.575,85907,5394.775,73941.164,12557,18009.639,327746.352,3866,0,0,0,30985.175,474309.091,102330
6395,Flathead Electric Coop Inc,MT,2009,8,3257,42497,51421,2389,37457,9709,823,16351,82,0,0,0,6469,96305,61212
12087,McKenzie Electric Coop Inc,MT,2009,8,2.794,28.248,114,0.084,0.055,2,0,0,0,0,0,0,2.878,28.303,116
12199,Montana-Dakota Utilities Co,MT,2009,8,1357,15250,18637,1562,21411,5216,1167,21269,131,0,0,0,4086,57930,23984
12692,"Missoula Electric Coop, Inc",MT,2009,8,994.746,11102.007,12327,264.363,3443.45,1290,125.073,2623.487,283,0,0,0,1384.182,17168.944,13900
12825,NorthWestern Corporation,MT,2009,8,16452.825,175676.308,267390,23619.763,266603.102,63732,3534.056,47521.411,3388,0,0,0,43606.644,489800.821,334510
19156,Powder River Energy Corporation,MT,2009,8,2,29,41,191,2601,181,314,7536,62,0,0,0,507,10166,284
19545,Black Hills Power Inc,MT,2009,8,0.36,5.674,13,6.76,77.165,21,191.308,4533.058,2,0,0,0,198.428,4615.897,36
19603,USBIA-Mission Valley Power,MT,2009,8,717,12148,14489,519,8581,6334,3,86,1,0,0,0,1239,20815,20824
20169,Avista Corp,MT,2009,8,0.173,4.21,8,0.639,8.095,12,0,0,0,0,0,0,0.812,12.305,20
20997,Yellowstone Valley Elec Co-op Inc.,MT,2009,8,1554.745,14477.226,15160,374.784,3746.079,1400,154.216,1950.769,180,0,0,0,2083.745,20174.074,16740
88888,Total EPM,MT,2009,8,31919,343839,465507,34322,417869,100454,24321,429617,7995,0,0,0,90563,1191325,573956
0,Adjustment 2009,NC,2009,8,189504.771,1670436.59,1142959,80156.247,873760.256,155930,22360.3,311986.166,1749,-0.026,-0.036,-7,292021.292,2856182.976,1300631
3046,Progress Energy Carolinas,NC,2009,8,160917.937,1459848.978,1094489,112570.682,1293368.98,192311,54897.252,766194.534,4036,0,0,0,328385.871,3519412.492,1290836
5416,"Duke Energy Carolinas, LLC",NC,2009,8,168946.357,2053592.822,1574542,140071.065,2035625.605,259046,66232.294,1226104.481,5561,36.559,549.6,8,375286.275,5315872.508,1839157
6235,Fayetteville Public Works Comm,NC,2009,8,7667,89152,68388,5689,79360,8466,1403,30136,21,0,0,0,14759,198648,76875
9837,Jones-Onslow Elec Member Corp,NC,2009,8,8964,81326,57936,2020,22377,4686,115,1402,3,0,0,0,11099,105105,62625
16496,Rutherford Elec Member Corp,NC,2009,8,8298,79957,62687,1211,11836,4296,912,12559,34,0,0,0,10421,104352,67017
18642,Tennessee Valley Authority,NC,2009,8,0,0,0,0,0,0,41,533,6,0,0,0,41,533,6
19876,Virginia Electric & Power Co,NC,2009,8,17952.846,171582,100760,8443.302,96415,17757,8710.35,136319,59,0,0,0,35106.498,404316,118576
24889,Brunswick Electric Member Corp,NC,2009,8,13120,114507,79079,2334,25752,2346,0,0,0,0,0,0,15454,140259,81425
88888,Total EPM,NC,2009,8,575371,5720402,4180840,352495,4438495,644838,154671,2485234,11469,37,550,1,1082574,12644681,4837148
0,Adjustment 2009,ND,2009,8,3544.17,39943.64,41458,2884.729,46233.905,6325,7279.706,136237.586,893,0,0,0,13708.605,222415.131,48676
4717,Dakota Valley Elec Coop Inc,ND,2009,8,591.736,6235.244,5106,282.385,3587.492,597,982.657,20028.231,333,0,0,0,1856.778,29850.967,6036
12087,McKenzie Electric Coop Inc,ND,2009,8,233.716,3232.037,4436,781.765,9304.807,1322,830.746,17276.333,13,0,0,0,1846.227,29813.177,5771
12090,"McLean Electric Coop, Inc",ND,2009,8,375,3653,2946,114,1206,338,207,4290,41,0,0,0,696,9149,3325
12199,Montana-Dakota Utilities Co,ND,2009,8,3804,48018,62640,5044,70596,12020,671,11593,149,0,0,0,9519,130207,74809
12301,Nodak Electric Coop Inc,ND,2009,8,1780,19387,16710,0,0,0,1956,37493,483,0,0,0,3736,56880,17193
13196,Northern Plains Electric Coop,ND,2009,8,875,9121,9701,377,5239,1361,406,7259,11,0,0,0,1658,21619,11073
13694,"North Central Elec Coop, Inc",ND,2009,8,411.92,4432.642,5903,596.434,7373.474,1513,27.972,426.58,4,0,0,0,1036.326,12232.696,7420
13781,Northern States Power Co - Minnesota,ND,2009,8,4897,53968,75319,7163,94913,12229,1449,24674,18,0,0,0,13509,173555,87566
14232,Otter Tail Power Co,ND,2009,8,3043,33474,44193,5585,74240,12829,387,6785,2,0,0,0,9015,114499,57024
19790,Verendrye Electric Coop Inc,ND,2009,8,861,8820,10085,704,9313,1398,693,14059,62,0,0,0,2258,32192,11545
20413,Mountrail-Williams Elec Coop,ND,2009,8,431.52,4673.76,6385,314.12,3314.6,1497,1235.97,19415.29,593,0,0,0,1981.61,27403.65,8475
24949,Cass County Elec Coop Inc,ND,2009,8,2850,29608,29919,1962,27780,3990,280,5260,19,0,0,0,5092,62648,33928
55959,Roughrider Electric Cooperative,ND,2009,8,498,6460,8260,999,14066,2456,722,13865,57,0,0,0,2219,34391,10773
88888,Total EPM,ND,2009,8,24196,271026,323061,26807,367167,57875,17128,318662,2678,0,0,0,68132,956856,383614
0,Adjustment 2009,NE,2009,8,18128.195,188523.744,206069,15678.571,195941.481,55950,12730.443,171285.617,35521,0,0,0,46537.209,555750.842,297540
4373,Cornhusker Public Power Dist,NE,2009,8,705.889,6976.006,6802,418.749,5494.87,401,1113.918,19257.11,2116,0,0,0,2238.556,31727.986,9319
4911,Dawson Power District,NE,2009,8,1580,16972,15331,440,5713,1474,4707,47109,5514,0,0,0,6727,69794,22319
6779,Fremont City of,NE,2009,8,840,13410,12088,267,3768,1575,1031,18104,472,0,0,0,2138,35282,14135
8245,Hastings City of,NE,2009,8,972.724,11417.458,10612,737.651,10041.297,2165,1080.543,20627.699,142,0,0,0,2790.918,42086.454,12919
11018,Lincoln Electric System,NE,2009,8,11125.994,109862,112211,10135.406,136361,16781,2692.124,45466,206,0,0,0,23953.524,291689,129198
11251,Loup River Public Power Dist,NE,2009,8,1591,17192,14626,1713,22026,3980,3389,60864,44,0,0,0,6693,100082,18650
12539,Midwest Electric Member Corp,NE,2009,8,299.083,2455.46,3174,387.142,4034.281,1099,4270.277,48984.807,1849,0,0,0,4956.502,55474.548,6122
13337,Nebraska Public Power District,NE,2009,8,8010.6,67781.7,69287,8784.5,97413.3,17644,5817.9,94710.9,793,0,0,0,22613,259905.9,87724
13664,Norris Public Power District,NE,2009,8,1755,18274,12967,487,4874,3494,2345,32585,1485,0,0,0,4587,55733,17946
14127,Omaha Public Power District,NE,2009,8,33354,325517,299737,26761,346508,43288,13384,279029,150,0,0,0,73499,951054,343175
17642,Southern Public Power District,NE,2009,8,2076.943,17789.503,15106,317.866,2723.892,2257,5716.742,89566.517,9105,0,0,0,8111.551,110079.912,26468
27058,"High West Energy, Inc",NE,2009,8,148,1341,1724,70,707,61,1128,11872,1167,0,0,0,1346,13920,2952
40606,Grand Island City of,NE,2009,8,1798.924,22691.127,20029,1450.928,17881.821,4219,1693.833,28454.833,85,0,0,0,4943.685,69027.781,24333
88888,Total EPM,NE,2009,8,82386,820203,799763,67649,853488,154388,61100,967916,58649,0,0,0,211135,2641607,1012800
0,Adjustment 2009,NH,2009,8,2371.86,16114.766,7013,13169.755,107418.113,-5802,13661.88,105574.084,10,0,0,0,29203.495,229106.963,1221
13441,New Hampshire Elec Coop Inc,NH,2009,8,7331,37423,68055,3537,20193,9981,139,1103,8,0,0,0,11007,58719,78044
15472,Public Service Co of NH,NH,2009,8,48608.607,299499.864,420274,34267.043,239202.366,71709,7374.045,54799.136,2929,0,0,0,90249.695,593501.366,494912
24590,Unitil Energy Systems,NH,2009,8,6521,45634,63842,4200,28975,11994,810,6761,53,0,0,0,11531,81370,75889
26510,Granite State Electric Co,NH,2009,8,3316.115,24722.251,35257,2835.611,24480.232,5828,277.283,2317.999,190,0,0,0,6429.009,51520.482,41275
88888,Total EPM,NH,2009,8,68149,423394,594441,58009,420269,93710,22262,170555,3190,0,0,0,148420,1014218,691341
0,Adjustment 2009,NJ,2009,8,4991.478,62698.467,68014,228304.354,1828236.102,31459,80579.595,660782.267,1187,3461.579,26527.571,6,317337.006,2578244.407,100666
963,Atlantic City Electric Co,NJ,2009,8,90439,507420,480926,37454,245570,61708,2166,5804,863,0,0,0,130059,758794,543497
9726,Jersey Central Power & Lt Co,NJ,2009,8,200355.809,1087408.319,968761,86105.48,507232.791,116185,6123.389,39872.529,2235,0,0,0,292584.678,1634513.639,1087181
15477,Public Service Elec & Gas Co,NJ,2009,8,282171,1672532,1870914,232984,1409117,258771,14274,120660,8956,0,0,0,529429,3202309,2138641
16213,Rockland Electric Co,NJ,2009,8,16548,91120,63232,9750,58066,8820,252,1780,21,0,0,0,26550,150966,72073
88888,Total EPM,NJ,2009,8,594505,3421179,3451847,594598,4048222,476943,103395,828899,13262,3462,26528,6,1295960,8324827,3942058
0,Adjustment 2009,NM,2009,8,14111.773,107397.067,145337,12662.256,136013.385,26356,10958.833,155791.271,2667,0,0,0,37732.862,399201.723,174360
3287,"Central Valley Elec Coop, Inc",NM,2009,8,415.273,6016.311,5110,648.767,7324.454,5486,2566.737,48245.252,2184,0,0,0,3630.777,61586.017,12780
5701,El Paso Electric Co,NM,2009,8,8228,74147,79066,8680,94844,10272,468,6503,9,0,0,0,17376,175494,89347
6204,City of Farmington,NM,2009,8,1907.069,23321.508,34041,3038.611,38114.2,9770,1791.41,36975.994,8,0,0,0,6737.09,98411.702,43819
9699,"Jemez Mountains Elec Coop, Inc",NM,2009,8,1762,14337,27500,1615,14568,3517,.,.,.,0,0,0,3377,28905,31017
11204,Los Alamos County,NM,2009,8,437.366,4714.744,7818,563.175,6498.742,886,2678.252,41060.87,3,0,0,0,3678.793,52274.356,8707
13314,Navajo Tribal Utility Authority,NM,2009,8,342,3464,7636,526,4759,806,258,3356,88,0,0,0,1126,11579,8530
15473,Public Service Co of NM,NM,2009,8,38154,336099,444510,37332,408496,54595,6911,120682,270,0,0,0,82397,865277,499375
17718,Southwestern Public Service Co,NM,2009,8,8623,104546,90895,9784,137482,23577,6326,143654,54,0,0,0,24733,385682,114526
22690,Roosevelt County Elec Coop Inc,NM,2009,8,264,3796,3650,103,1163,1008,1039,14766,1653,0,0,0,1406,19725,6311
88888,Total EPM,NM,2009,8,74244,677839,845563,74953,849263,136273,32997,571034,6936,0,0,0,182195,2098136,988772
0,Adjustment 2009,NV,2009,8,2662.416,26225.611,18286,3397.033,30126.064,3779,6956.536,145485.716,1212,0.102,0,0,13016.087,201837.391,23277
2008,City of Boulder City,NV,2009,8,891.385,14232.637,6772,449.385,5435.062,890,0,0,0,0,0,0,1340.77,19667.699,7662
4356,Colorado River Comm of Nevada,NV,2009,8,0,0,0,3191,75645,2,1657,58193,5,0,0,0,4848,133838,7
13073,"Mt Wheeler Power, Inc",NV,2009,8,264.156,3038.802,4987,173.415,2112.428,1531,2212.396,37433.794,495,0,0,0,2649.967,42585.024,7013
13407,Nevada Power Co,NV,2009,8,174004,1308609,726773,49698,460540,99652,87942,682829,1685,94,784,18,311738,2452762,828128
17166,Sierra Pacific Power Co,NV,2009,8,31760,230764,275327,33843,274566,44227,16894,212603,115,0,0,0,82497,717933,319669
18260,Surprise Valley Electrification Corp.,NV,2009,8,0.049,0.407,2,0.591,9.472,6,0,0,0,0,0,0,0.64,9.879,8
19840,"Valley Electric Assn, Inc",NV,2009,8,3430.438,30555.479,18297,1349.485,13463.059,2213,272.302,2985.846,189,0,0,0,5052.225,47004.384,20699
20332,Wells Rural Electric Co,NV,2009,8,289,3052,4219,315,4389,829,2023,66264,124,0,0,0,2627,73705,5172
