UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
17874,City of St George,UT,2005,6,1486,22749,20373,765,8352,3466,1250,17362,487,,,,3501,48463,24326
18206,Strawberry Electric Serv Dist,UT,2005,6,249,2538,2586,69,630,435,44,439,57,,,,362,3607,3078
20332,Wells Rural Electric Co,UT,2005,6,26,290,528,53,778,216,37,669,7,0,0,0,116,1737,751
22814,Raft Rural Elec Coop Inc,UT,2005,6,15,207,333,6,120,41,160,3964,128,,,,181,4291,502
88888,Total EPM,UT,2005,6,46196,582903,0,52220,762404,0,33050,690744,0,,,0,131638,2038240,0
0,State Level Adjustment,VA,2005,6,50627,524135,0,20955,245143,0,11904,214477,0,,,0,83487,983754,0
733,Appalachian Power Co,VA,2005,6,24232,422951,431367,16234,344959,69416,17356,512040,1983,,,,57822,1279950,502766
5027,Conectiv,VA,2005,6,1323,12158,18647,1293,14980,3220,435,6063,37,,,,3051,33201,21904
10171,Kentucky Utilities Co,VA,2005,6,1295,21493,25324,1275,21858,4417,1079,22470,99,,,,3649,65821,29840
15263,The Potomac Edison Co,VA,2005,6,5911,88115,80800,3477,62495,13285,4112,101837,1469,,,,13500,252447,95554
18642,Tennessee Valley Authority,VA,2005,6,,,,,,,21,751,,,,,21,751,
19876,Virginia Electric & Power Co,VA,2005,6,208342,2319496,1933964,200724,3377951,232615,34810,752274,584,887,13645,1,444763,6463366,2167164
19882,Virginia Tech Electric Service,VA,2005,6,214,3570,5111,951,19597,1136,35,917,2,0,0,0,1200,24084,6249
40228,Rappahannock Electric Coop,VA,2005,6,12144,109593,85596,1335,11787,5436,5171,84195,233,0,0,0,18650,205575,91265
88888,Total EPM,VA,2005,6,304088,3501511,0,246244,4098770,0,74923,1695024,0,,,0,626143,9308949,0
0,State Level Adjustment,VT,2005,6,2700,20728,0,1160,8832,0,1032,12488,0,,,0,4893,42047,0
2548,City of Burlington-Electric,VT,2005,6,795,7782,16962,1812,17029,3616,610,7034,15,,,,3217,31845,20593
3292,Central Vermont Pub Serv Corp,VT,2005,6,10191,77110,130439,9299,76906,21238,2659,33617,37,,,,22149,187633,151714
7601,Green Mountain Power Corp,VT,2005,6,6696,51419,76092,6586,61096,13761,4323,56985,25,0,0,0,17605,169500,89878
16182,Rochester Elec Lgt and Power,VT,2005,6,35,291,714,20,179,130,,,,,,,55,470,844
19791,"Vermont Electric Cooperative, Inc.",VT,2005,6,2533,19002,35792,1021,9539,3371,707,9368,13,,,,4261,37909,39176
19794,Omya Inc,VT,2005,6,40,528,831,35,414,70,1172,17068,2,,,,1247,18010,903
88888,Total EPM,VT,2005,6,22990,176860,0,19933,173995,0,10503,136560,0,,,0,53427,487414,0
0,State Level Adjustment,WA,2005,6,35031,582753,0,24426,477982,0,31104,939687,0,,,0,90561,2000422,0
1738,Bonneville Power Admin,WA,2005,6,,,,2123,69044,8,3971,204266,3,,,,6094,273310,11
3660,Clark County of-PUD No 1,WA,2005,6,10701,131837,157740,6823,107660,13010,2781,58893,24,0,0,0,20305,298390,170774
10454,Kootenai Electric Coop Inc,WA,2005,6,5,84,65,0,0,4,0,0,1,,,,5,84,70
14354,PacifiCorp,WA,2005,6,5039,104647,99173,6432,118093,17044,5020,116414,5898,0,0,0,16491,339154,122115
15500,Puget Sound Energy Inc,WA,2005,6,46089,685870,892719,50185,694535,114364,7755,114912,3910,,,,104029,1495317,1010993
16868,Seattle City of,WA,2005,6,14016,202497,336154,23626,385165,39065,5616,102119,238,4,56,4,43262,689837,375461
17470,Snohomish County PUD No 1,WA,2005,6,17026,222981,272246,13037,195703,27780,4036,72598,79,0,0,0,34099,491282,300105
18429,"Tacoma, City of",WA,2005,6,7870,113634,144067,1597,24476,13635,8978,209675,2476,4,64,1,18449,347849,160179
20169,Avista Corp,WA,2005,6,8616,142505,195763,12241,174502,22086,3531,74189,908,,,,24388,391196,218757
88888,Total EPM,WA,2005,6,144393,2186808,0,140490,2247160,0,72792,1892753,0,,,0,357683,6326841,0
0,State Level Adjustment,WI,2005,6,37667,381095,0,17341,243932,0,21315,341074,0,,,0,76323,966101,0
4247,Consolidated Water Power Co,WI,2005,6,41,678,975,37,625,202,5906,124494,1,,,,5984,125797,1178
4715,Dahlberg Light & Power Co,WI,2005,6,513,5284,9585,148,1647,1077,103,1575,39,,,,764,8506,10701
5574,East Central Energy,WI,2005,6,275,2701,4415,43,434,279,,,,,,,318,3135,4694
11479,Madison Gas & Electric Co,WI,2005,6,9930,78170,118540,17061,203492,18399,1733,28543,54,,,,28724,310205,136993
13697,North Central Power Co Inc,WI,2005,6,210,1665,4009,76,660,423,11,125,3,,,,297,2450,4435
13780,Northern States Power Co,WI,2005,6,12328,152185,195770,15259,239328,34799,5610,117818,113,,,,33197,509331,230682
13815,Northwestern Wisconsin Elec Co,WI,2005,6,724,6308,9949,397,3893,1424,310,3915,26,,,,1431,14116,11399
15086,Pioneer Power and Light Co,WI,2005,6,90,1000,1937,12,120,113,23,246,36,,,,125,1366,2086
18336,"Superior Water, Light and Power Co",WI,2005,6,442,6191,12485,536,10198,1861,1003,29123,127,,,,1981,45512,14473
20847,Wisconsin Electric Power Co,WI,2005,6,84175,866885,952907,66980,785844,102970,46550,789508,2974,,,,197705,2442237,1058851
20856,Wisconsin Power & Light Co,WI,2005,6,31912,306157,384852,19582,214909,54184,28715,466528,992,,,,80209,987594,440028
20860,Wisconsin Public Service Corp,WI,2005,6,26552,255672,368423,24876,351503,45182,16812,335161,226,,,,68240,942336,413831
40036,Westfield Electric Company,WI,2005,6,36,400,576,19,197,133,55,701,32,,,,110,1298,741
88888,Total EPM,WI,2005,6,204895,2064391,0,162367,2056782,0,128146,2238811,0,,,0,495408,6359984,0
0,State Level Adjustment,WV,2005,6,786,8815,0,326,4165,0,111,2622,0,,,0,1223,15602,0
733,Appalachian Power Co,WV,2005,6,22582,402613,368050,17121,336423,63300,14399,385157,2403,,,,54102,1124193,433753
1764,Black Diamond Power Co,WV,2005,6,76,1001,1497,37,414,392,,,,,,,113,1415,1889
5731,Elk Power Co,WV,2005,6,61,794,1131,63,717,755,,,,,,,124,1511,1886
5779,Elkhorn Public Service Co,WV,2005,6,9,103,126,2,31,62,,,,,,,11,134,188
10262,Kimball Light and Water Co,WV,2005,6,15,178,224,4,53,86,,,,,,,19,231,310
12796,Monongahela Power Co,WV,2005,6,19937,272975,319862,13611,229363,43532,16317,391178,7167,15,308,1,49880,893824,370562
15263,The Potomac Edison Co,WV,2005,6,8050,113770,104381,3691,63860,14485,3212,73185,1761,,,,14953,250815,120627
19461,Union Power Co,WV,2005,6,54,755,1145,33,411,289,,,,,,,87,1166,1434
19498,United Light and Power Co,WV,2005,6,51,670,789,35,380,296,,,,,,,86,1050,1085
20078,War Light and Power Co,WV,2005,6,47,586,714,27,334,287,,,,,,,74,920,1001
20521,Wheeling Power Co,WV,2005,6,2137,36535,35522,2249,41932,5473,3515,106282,282,,,,7901,184749,41277
88888,Total EPM,WV,2005,6,53805,838795,0,37199,678083,0,37554,958424,0,,,0,128573,2475610,0
0,State Level Adjustment,WY,2005,6,2563,25973,0,2180,29882,0,1660,27290,0,,,0,6403,83146,0
3461,Cheyenne Light Fuel & Power Co,WY,2005,6,2108,20307,35471,3574,43402,2848,730,11230,2,,,,6412,74939,38321
7222,Gillette City of,WY,2005,6,453,6472,9139,728,12907,2088,,,,,,,1181,19379,11227
8566,High Plains Power Inc,WY,2005,6,796,8903,10847,389,4739,694,2333,56450,31,,,,3518,70092,11572
11273,Lower Valley Energy Inc,WY,2005,6,1346,24992,16891,980,19776,4462,1,1,148,0,0,0,2327,44769,21501
12199,MDU Resources Group Inc,WY,2005,6,713,8676,11705,705,11442,2232,51,938,22,,,,1469,21056,13959
12825,NorthWestern Energy LLC,WY,2005,6,10,116,161,316,2563,413,,,,,,,326,2679,574
14354,PacifiCorp,WY,2005,6,4335,59070,100978,6092,97511,21889,19645,508186,2717,0,0,0,30072,664767,125584
19156,Powder River Energy Corporation,WY,2005,6,696,10746,12155,3928,78681,9298,2393,72788,3170,,,,7017,162215,24623
19545,Black Hills Power Inc,WY,2005,6,103,1291,1929,142,1879,565,472,9330,8,,,,717,12500,2502
88888,Total EPM,WY,2005,6,13123,166546,0,19034,302782,0,27285,686213,0,,,0,59442,1155542,0
99999,National Total EPM,,2005,6,11416926,116627438,0,10145416,114100729,0,5157166,88032968,0,,,0,26772174,319380923,0
0,State Level Adjustment,AK,2005,7,3350,13767,0,6347,28647,0,1216,7927,0,,,0,10914,50341,0
213,Alaska Electric Light&Power Co,AK,2005,7,741,8709,13288,676,10328,2103,268,4446,98,0,0,0,1685,23483,15489
219,Alaska Power Co,AK,2005,7,402,1681,4408,775,3764,1996,,,,,,,1177,5445,6404
599,Anchorage Municipal Light and Power,AK,2005,7,1246,10516,23968,6526,69928,6124,,,,,,,7772,80444,30092
1651,Bethel Utilities Corp,AK,2005,7,246,703,1562,696,2279,1066,,,,,,,942,2982,2628
3522,Chugach Electric Assn Inc,AK,2005,7,4994,38810,68463,5154,50138,8553,332,3788,6,,,,10480,92736,77022
7353,Golden Valley Elec Assn Inc,AK,2005,7,2725,22529,34805,1173,10881,5738,5118,60061,441,,,,9016,93471,40984
10210,Ketchikan Public Utilities,AK,2005,7,408,4189,6094,507,5550,1127,111,1372,14,,,,1026,11111,7235
10433,Kodiak Electric Assn Inc,AK,2005,7,366,2133,4593,246,1505,1086,1128,7520,94,,,,1740,11158,5773
10451,Kotzebue Electric Assn Inc,AK,2005,7,230,803,1219,179,670,33,,,,,,,409,1473,1252
11824,Matanuska Electric Assn Inc,AK,2005,7,3096,26942,46194,1775,19563,3170,,,,,,,4871,46505,49364
19277,TDX North Slope Generating Co,AK,2005,7,,,,256,1665,54,,,,,,,256,1665,54
19558,Homer Electric Assn Inc,AK,2005,7,1600,11669,22902,1583,13590,3539,914,15629,28,,,,4097,40888,26469
88888,Total EPM,AK,2005,7,19404,142451,0,25893,218508,0,9087,100743,0,,,0,54385,461702,0
0,State Level Adjustment,AL,2005,7,80461,986508,0,37551,526865,0,17456,344825,0,,,0,135469,1858198,0
195,Alabama Power Co,AL,2005,7,176122,2049425,1178023,108981,1384189,212035,100052,1922562,5406,,,,385155,5356176,1395464
4958,Decatur Utilities,AL,2005,7,2179,37011,22465,1853,28127,3805,3152,69534,21,,,,7183,134672,26291
6422,Florence City of,AL,2005,7,4264,63439,38470,820,10514,6941,2559,42129,682,,,,7643,116082,46093
9094,Huntsville City of,AL,2005,7,13402,210418,128966,9315,150503,18269,5315,104564,104,,,,28032,465485,147339
9739,Joe Wheeler Elec Member Corp,AL,2005,7,4248,56582,33613,1988,24324,7755,1524,31616,18,,,,7760,112523,41386
17252,Singing River Elec Pwr Assn,AL,2005,7,35,409,257,4,45,14,0,0,0,0,0,0,39,454,271
18642,Tennessee Valley Authority,AL,2005,7,,,,,,,18629,506955,22,,,,18629,506955,22
88888,Total EPM,AL,2005,7,280711,3403792,0,160512,2124567,0,148687,3022185,0,,,0,589910,8550545,0
0,State Level Adjustment,AR,2005,7,46344,565541,0,16557,258235,0,25650,553714,0,,,0,88551,1377490,0
814,Entergy Arkansas Inc,AR,2005,7,68973,809253,567110,37003,612055,85873,36377,689314,26513,,,,142353,2110622,679496
817,Arkansas Valley Elec Coop Corp,AR,2005,7,5181,66129,46695,862,12107,3223,1141,22479,12,,,,7184,100715,49930
3093,Carroll Electric Coop Corp,AR,2005,7,8062,101242,62739,1602,23257,4397,997,22049,11,,,,10661,146548,67147
5860,Empire District Electric Co,AR,2005,7,337,4226,3324,255,3354,737,378,6987,9,,,,970,14567,4070
6342,First Electric Coop Corp,AR,2005,7,10222,104396,71886,1625,15843,4630,2872,42337,1640,,,,14719,162576,78156
14063,Oklahoma Gas & Electric Co,AR,2005,7,7179,88290,52491,4713,87057,9593,4446,95720,449,0,0,0,16338,271067,62533
17698,Southwestern Electric Power Co,AR,2005,7,9656,136634,92653,8002,125269,16339,8197,148350,832,,,,25855,410253,109824
88888,Total EPM,AR,2005,7,155954,1875711,0,70619,1137177,0,80058,1580950,0,,,0,306631,4593838,0
0,State Level Adjustment,AZ,2005,7,14295,138554,0,10374,222925,0,5167,74986,0,,,0,29836,436465,0
176,Ajo Improvement Co,AZ,2005,7,69,577,829,69,676,178,20,180,1,,,,158,1433,1008
803,Arizona Public Service Co,AZ,2005,7,152037,1643119,893358,91470,1215309,107686,11872,189666,3795,0,0,0,255379,3048094,1004839
12919,Morenci Water and Electric,AZ,2005,7,129,1176,1718,144,1406,256,7087,134193,1,,,,7360,136775,1975
13314,Navajo Tribal Utility Authority,AZ,2005,7,780,9300,25338,1291,14584,3144,1485,20684,6,0,0,0,3556,44568,28488
16572,Salt River Project,AZ,2005,7,138710,1509686,782922,76575,999266,81178,12134,214315,46,0,0,0,227419,2723267,864146
19189,Trico Electric Cooperative Inc,AZ,2005,7,4234,40302,30485,1173,12552,1425,391,5307,50,,,,5798,58161,31960
19728,"UNS Electric, Inc",AZ,2005,7,10363,106269,74630,6230,64530,12909,1105,15352,9,,,,17698,186151,87548
21538,"Mohave Electric Cooperative, Inc",AZ,2005,7,4099,47790,32274,1545,21312,3630,345,6840,25,,,,5989,75942,35929
24211,Tucson Electric Power Co,AZ,2005,7,47621,508907,346710,23353,230967,33289,19698,285646,676,,,,90672,1025520,380675
25866,Ak-Chin Electric Utility Auth,AZ,2005,7,61,595,259,154,2200,70,3,64,45,,,,218,2859,374
88888,Total EPM,AZ,2005,7,372398,4006275,0,212378,2785727,0,59307,947233,0,,,0,644083,7739235,0
0,State Level Adjustment,CA,2005,7,51720,441433,0,175272,1750178,0,184037,1780914,0,,,0,412326,4004518,0
4390,City of Corona,CA,2005,7,11,86,139,243,2065,126,93,644,5,,,,347,2795,270
9216,Imperial Irrigation District,CA,2005,7,21964,222781,107051,16434,160561,17630,1161,10446,935,,,,39559,393788,125616
11208,Los Angeles City of,CA,2005,7,58336,571193,1237208,115499,1204126,189145,17705,209580,14129,1163,13052,329,192703,1997951,1440811
12745,Modesto Irrigation District,CA,2005,7,10250,84067,92398,7720,77310,14711,4242,66890,254,0,0,0,22212,228267,107363
14328,Pacific Gas & Electric Co,CA,2005,7,357815,2647926,4238853,444601,3011411,589704,92253,817553,898,16,188,1,894685,6477078,4829456
14354,PacifiCorp,CA,2005,7,2585,30221,34371,2231,27526,7523,1775,38165,1961,,,,6591,95912,43855
14534,City of Pasadena,CA,2005,7,3239,27144,52703,8545,78513,9065,0,0,0,26,178,4,11810,105835,61772
16534,Sacramento Municipal Util Dist,CA,2005,7,62221,535013,508271,8322,72919,51657,60481,546989,12229,355,2745,128,131379,1157666,572285
16609,San Diego Gas & Electric Co,CA,2005,7,91466,587340,1179390,89777,594741,141448,19504,192552,476,749,8000,3,201496,1382633,1321317
16612,San Francisco City & County of,CA,2005,7,,,,5070,55364,5,40,824,1,326,8683,1,5436,64871,7
17166,Sierra Pacific Power Co,CA,2005,7,2105,19536,40316,1573,14968,5163,812,8034,42,,,,4490,42538,45521
17609,Southern California Edison Co,CA,2005,7,357014,2560839,4099610,583393,3252294,538415,106277,739104,37761,902,5427,52,1047586,6557664,4675838
17612,Southern California Water Co,CA,2005,7,1231,5637,21314,1063,4895,1511,44,306,4,,,,2338,10838,22829
18260,Surprise Valley Electrification Corp.,CA,2005,7,141,1893,2686,44,595,789,513,9234,713,,,,698,11722,4188
19281,Turlock Irrigation District,CA,2005,7,9248,84817,68377,2206,27076,22090,7048,91393,4188,0,0,0,18502,203286,94655
19840,"Valley Electric Assn, Inc",CA,2005,7,1,9,14,,,,103,1342,28,,,,104,1351,42
27000,Western Area Power Admn.,CA,2005,7,,,,,,,,,,35,3250,1,35,3250,1
88888,Total EPM,CA,2005,7,1029347,7819935,0,1461993,10334542,0,496088,4513970,0,,,0,2992297,22741963,0
0,State Level Adjustment,CO,2005,7,39256,405566,0,21786,264404,0,18375,283414,0,,,0,79416,953384,0
3989,Colorado Springs City of,CO,2005,7,10412,108934,176812,13638,163210,24080,6019,80418,210,,,,30069,352562,201102
6604,Fort Collins City of,CO,2005,7,2719,38909,54950,2506,41343,6535,1788,40090,18,,,,7013,120342,61503
9336,Intermountain Rural Elec Assn,CO,2005,7,10583,110593,116856,4432,50708,10025,987,13821,53,,,,16002,175122,126934
10066,K C Electric Association,CO,2005,7,296,3072,3248,431,5299,2301,1493,26290,752,,,,2220,34661,6301
12698,Aquila Inc,CO,2005,7,6873,60830,78553,5357,64214,11791,4056,57189,100,,,,16286,182233,90444
12866,Moon Lake Electric Assn Inc,CO,2005,7,62,850,1436,173,2630,683,1960,40541,11,,,,2195,44021,2130
15257,"Poudre Valley R  E  A, Inc",CO,2005,7,2390,30404,29990,392,4652,3178,2369,37640,915,,,,5151,72696,34083
15466,Public Service Co of Colorado,CO,2005,7,80067,938083,1083878,97153,1258767,209541,22834,473497,327,73,1619,1,200127,2671966,1293747
16603,"San Luis Valley R E C, Inc",CO,2005,7,487,4039,8224,238,2444,864,2399,27287,2589,,,,3124,33770,11677
19499,"United Power, Inc",CO,2005,7,4129,45089,46250,3053,39095,8639,637,11326,712,,,,7819,95510,55601
88888,Total EPM,CO,2005,7,157274,1746369,0,149159,1896766,0,62917,1091513,0,,,0,369422,4736267,0
0,State Level Adjustment,CT,2005,7,8256,61542,0,8474,75749,0,1541,22523,0,,,0,18271,159811,0
4176,Connecticut Light & Power Co,CT,2005,7,144270,1058756,1049743,108840,927079,111192,29820,306959,3993,1498,17879,2,284428,2310673,1164930
7716,Groton Dept of Utilities,CT,2005,7,1003,8822,10495,1142,11642,1461,2627,30245,3,0,0,0,4772,50709,11959
19497,United Illuminating Co,CT,2005,7,41115,261809,288397,33093,265709,29896,8956,85887,1651,,,,83164,613405,319944
20038,Wallingford Town of,CT,2005,7,1792,22677,20781,1829,25061,3536,1010,13943,26,,,,4631,61681,24343
88888,Total EPM,CT,2005,7,196436,1413606,0,153378,1305240,0,43954,459557,0,,,0,395266,3196279,0
0,State Level Adjustment,DC,2005,7,725,5594,0,65277,699819,0,,,0,,,0,72441,763294,0
15270,Potomac Electric Power Co,DC,2005,7,22213,221799,199317,27398,253800,21058,,,,,,,49611,475599,220375
88888,Total EPM,DC,2005,7,22938,227393,0,92675,953619,0,4034,27165,0,,,0,122052,1238893,0
0,State Level Adjustment,DE,2005,7,3007,25665,0,2510,20772,0,5166,104510,0,,,0,10683,150947,0
5027,Conectiv,DE,2005,7,30161,316643,257594,25345,330016,31271,8518,139545,268,,,,64024,786204,289133
5070,Delaware Electric Cooperative,DE,2005,7,9102,89633,65758,1588,18623,6584,0,0,0,,,,10690,108256,72342
5335,Dover City of,DE,2005,7,2038,19138,18156,2204,22020,3006,2130,29978,39,,,,6372,71136,21201
13519,Newark City of,DE,2005,7,913,8563,10039,777,6233,1351,1634,21453,51,,,,3324,36249,11441
88888,Total EPM,DE,2005,7,45221,459642,0,32424,397664,0,17448,295486,0,,,0,95093,1152792,0
0,State Level Adjustment,FL,2005,7,224985,2295809,0,120275,1492168,0,23547,323345,0,,,0,368805,4111263,0
6452,Florida Power & Light Co,FL,2005,7,545725,5659299,3830254,334797,4092584,476751,21232,308745,20762,654,8081,23,902408,10068709,4327790
6455,Progress Energy Florida,FL,2005,7,207564,2107002,1424148,111936,1455251,186612,24163,352778,2704,,,,343663,3915031,1613464
6457,Florida Public Utilities Co,FL,2005,7,2354,37069,23194,1909,34149,4429,326,9230,2,,,,4589,80448,27625
7801,Gulf Power Co,FL,2005,7,54951,602413,351294,29428,376919,53617,12442,187212,297,0,0,0,96821,1166544,405208
9617,Jacksonville Electric Authority,FL,2005,7,49707,627176,350261,28820,433153,42655,13374,274123,218,43,727,1,91944,1335179,393135
18454,Tampa Electric Co,FL,2005,7,87187,904286,558154,61839,743574,75671,14373,224520,1340,5,62,1,163404,1872442,635166
88888,Total EPM,FL,2005,7,1172473,12233054,0,689004,8627798,0,109457,1679953,0,,,0,1971634,22549616,0
0,State Level Adjustment,GA,2005,7,198202,2342238,0,78326,1063268,0,31817,679599,0,,,0,308345,4085105,0
3408,Chattanooga City of,GA,2005,7,989,14807,9634,406,5704,1297,119,2083,3,0,0,0,1514,22594,10934
3916,Cobb Electric Membership Corp,GA,2005,7,23465,277964,167544,8318,156110,18892,914,21277,40,,,,32697,455351,186476
7140,Georgia Power Co,GA,2005,7,257659,2711157,1819850,220587,2917957,272734,129004,2170078,7572,987,14531,1,608237,7813723,2100157
9601,Jackson Electric Member Corp,GA,2005,7,26074,273590,171581,10270,125310,16724,2539,46965,75,,,,38883,445865,188380
16687,Savannah Electric & Power Co,GA,2005,7,24767,232028,126733,18638,176492,19079,6146,70434,85,,,,49551,478954,145897
88888,Total EPM,GA,2005,7,531156,5851784,0,336545,4444841,0,170539,2990436,0,,,0,1039227,13301592,0
0,State Level Adjustment,HI,2005,7,24,-399,0,192,228,0,139,204,0,,,0,354,33,0
8287,Hawaii Electric Light Co Inc,HI,2005,7,10519,36776,59757,10692,38512,12671,5077,21451,63,,,,26288,96739,72491
10071,Kauai Island Utility Cooperative,HI,2005,7,4105,14129,25562,3196,10620,4517,4283,15181,128,,,,11584,39930,30207
11843,Maui Electric Co Ltd,HI,2005,7,9576,38947,53437,8988,35970,9549,7713,35725,136,,,,26277,110642,63122
19547,Hawaiian Electric Co Inc,HI,2005,7,33815,188024,256360,35135,213242,33342,38295,272196,351,,,,107245,673462,290053
88888,Total EPM,HI,2005,7,58039,277477,0,58203,298572,0,55507,344757,0,,,0,171748,920806,0
0,State Level Adjustment,IA,2005,7,46980,505929,0,17445,255280,0,16575,315392,0,,,0,80999,1076600,0
471,Amana Society Service Co,IA,2005,7,87,866,700,99,976,175,489,6496,1,,,,675,8338,876
9417,Interstate Power and Light Co,IA,2005,7,53709,462384,405845,30578,338181,71023,36588,597720,2537,,,,120875,1398285,479405
12341,MidAmerican Energy Co,IA,2005,7,59842,685432,526710,32978,482124,84694,23577,571759,1199,,,,116397,1739315,612603
88888,Total EPM,IA,2005,7,160618,1654611,0,81100,1076561,0,77229,1491367,0,,,0,318946,4222538,0
0,State Level Adjustment,ID,2005,7,3389,44373,0,2044,32378,0,742,14478,0,,,0,6175,91228,0
9187,Idaho Falls City of,ID,2005,7,1090,15852,20835,1533,21112,3229,390,7044,8,,,,3013,44008,24072
9191,Idaho Power Co,ID,2005,7,28441,415777,360911,15718,311433,53908,30748,683391,16578,,,,74907,1410601,431397
10454,Kootenai Electric Coop Inc,ID,2005,7,967,14995,18658,481,8189,1586,110,2319,42,,,,1558,25503,20286
11273,Lower Valley Energy Inc,ID,2005,7,42,656,1188,12,223,161,90,2211,40,0,0,0,144,3090,1389
14354,PacifiCorp,ID,2005,7,3119,42962,51185,1561,24096,7483,13075,303841,5466,,,,17755,370899,64134
16565,Salmon River Electric Coop Inc,ID,2005,7,148,1664,1989,91,1278,420,741,16686,182,,,,980,19628,2591
20169,Avista Corp,ID,2005,7,4700,72370,96509,5143,77676,15558,4426,106891,501,,,,14269,256937,112568
22814,Raft Rural Elec Coop Inc,ID,2005,7,151,1853,1418,56,1222,244,905,28749,490,,,,1112,31824,2152
88888,Total EPM,ID,2005,7,42047,610502,0,26639,477607,0,51227,1165610,0,,,0,119913,2253718,0
0,State Level Adjustment,IL,2005,7,51258,573428,0,80549,836386,0,74149,1644116,0,,,0,205956,3053930,0
970,Ameren Energy Marketing,IL,2005,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252,Central Illinois Light Co,IL,2005,7,19784,253298,180985,13699,192152,23367,8071,134729,681,,,,41554,580179,205033
3253,Central Illinois Pub Serv Co,IL,2005,7,39604,451012,330009,29824,390209,55193,15479,344849,667,60,3148,1,84967,1189218,385870
4110,Commonwealth Edison Co,IL,2005,7,349470,3812220,3338501,216006,2680336,343094,76753,1252493,1132,1282,12371,2,643511,7757420,3682729
9208,Illinois Power Co,IL,2005,7,61034,725776,536367,39683,458303,72070,20827,389243,339,1,7,4,121545,1573329,608780
9417,Interstate Power and Light Co,IL,2005,7,944,10489,10788,536,6067,1949,1249,19514,111,,,,2729,36070,12848
12341,MidAmerican Energy Co,IL,2005,7,8793,88040,74935,4635,60714,9120,3360,64043,90,,,,16788,212797,84145
13032,Mt Carmel Public Utility Co,IL,2005,7,575,6181,4594,159,1633,846,343,5825,105,,,,1077,13639,5545
17535,South Beloit Wtr Gas & Elec,IL,2005,7,718,10583,8292,300,4732,963,331,7143,46,,,,1349,22458,9301
88888,Total EPM,IL,2005,7,532180,5931027,0,385391,4630532,0,200562,3861955,0,,,0,1119476,14439040,0
0,State Level Adjustment,IN,2005,7,70341,937588,0,23181,367742,0,31403,506909,0,,,0,124926,1812239,0
261,AGC Division of APG Inc,IN,2005,7,,,,,,,9363,395157,1,,,,9363,395157,1
9273,Indianapolis Power & Light Co,IN,2005,7,32953,535873,411301,14103,198661,45659,33991,714507,5043,,,,81047,1449041,462003
9324,Indiana Michigan Power Co,IN,2005,7,32843,500173,396965,23352,409712,50985,24759,569079,4137,,,,80954,1478964,452087
13756,Northern Indiana Pub Serv Co,IN,2005,7,42618,441901,392951,33517,390637,51533,36912,703983,2522,121,1267,1,113168,1537788,447007
15470,PSI Energy Inc,IN,2005,7,62809,914236,658616,44354,777480,96781,40536,899938,2899,,,,147699,2591654,758296
17633,Southern Indiana Gas & Elec Co,IN,2005,7,14079,171409,125656,9193,148439,18730,8312,197557,203,,,,31584,517405,144589
88888,Total EPM,IN,2005,7,255643,3501180,0,147700,2292671,0,185276,3987130,0,,,0,588741,9782248,0
0,State Level Adjustment,KS,2005,7,32917,314482,0,19420,218315,0,13342,246657,0,,,0,65679,779454,0
5860,Empire District Electric Co,KS,2005,7,1056,13872,8820,427,5664,1457,359,7154,46,,,,1842,26690,10323
9996,Kansas City City of,KS,2005,7,6410,70632,57214,5800,86839,6843,3686,73916,97,0,0,0,15896,231387,64154
10000,Kansas City Power & Light Co,KS,2005,7,25970,336938,203729,20581,307676,25231,2432,44132,1045,,,,48983,688746,230005
10005,Kansas Gas & Electric Co,KS,2005,7,31836,391132,270935,19321,302051,31818,14200,320440,3473,,,,65357,1013623,306226
12524,Midwest Energy Inc,KS,2005,7,2718,32478,28663,3432,41472,14187,2629,40875,2927,,,,8779,114825,45777
12698,Aquila Inc,KS,2005,7,7455,66620,52190,6562,59683,16281,4998,67565,74,,,,19015,193868,68545
17718,Southwestern Public Service Co,KS,2005,7,93,1068,1034,105,925,423,,,,,,,198,1993,1457
22500,Westar Energy Inc,KS,2005,7,29004,430202,313390,23754,430703,45900,7307,166230,1207,,,,60065,1027135,360497
88888,Total EPM,KS,2005,7,137459,1657424,0,99402,1453328,0,48953,966969,0,,,0,285814,4077721,0
0,State Level Adjustment,KY,2005,7,69836,958974,0,27360,407075,0,27813,485927,0,,,0,125009,1851976,0
5748,Electric Energy Inc,KY,2005,7,,,,,,,0,0,1,,,,0,0,1
9964,Kenergy Corp,KY,2005,7,4384,71302,44196,1897,30929,8991,19389,700059,31,,,,25670,802290,53218
10171,Kentucky Utilities Co,KY,2005,7,35247,618836,403759,29191,555255,85495,21276,480861,1914,,,,85714,1654952,491168
11249,Louisville Gas and Electric Company,KY,2005,7,37068,568282,347118,29731,473882,46663,12251,259706,400,,,,79050,1301870,394181
14724,Pennyrile Rural Electric Coop,KY,2005,7,3608,48550,35753,1891,23407,9558,1619,28399,34,,,,7118,100357,45345
