UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
7174,Gibson Electric Members Corp,TN,2004,11,2076,27119,28156,1111,13072,5758,807,13410,15,,,,3994,53601,33929
7625,Greeneville City of,TN,2004,11,1973,28059,29676,1598,21876,6554,1535,33898,26,,,,5106,83833,36256
9777,Johnson City City of,TN,2004,11,3726,52345,59543,3376,47476,9719,1739,30069,35,,,,8841,129890,69297
10171,Kentucky Utilities Co,TN,2004,11,,8,5,,,,,,,,,,,8,5
10331,Kingsport Power Co,TN,2004,11,2395,46079,40033,1855,34262,5511,2508,73625,185,,,,6758,153966,45729
10421,Knoxville Utilities Board,TN,2004,11,10180,144460,163382,9878,140789,21903,5402,118435,70,,,,25460,403684,185355
10906,Lenoir City of,TN,2004,11,3244,48060,42996,2739,39855,8797,818,14626,30,,,,6801,102541,51823
12293,Memphis City of,TN,2004,11,24307,337641,357009,27471,387413,42889,16607,345571,394,12,106,1,68397,1070731,400293
12470,Middle Tennessee E M C,TN,2004,11,10016,142973,137125,7407,107695,20321,3732,78207,89,,,,21155,328875,157535
13216,Nashville Electric Service,TN,2004,11,19247,266833,296642,24185,342070,39475,12414,247907,197,,,,55846,856810,336314
17564,South Kentucky Rural  Electric Coop,TN,2004,11,6,70,156,4,56,30,2,27,1,,,,12,153,187
17694,Southwest Tennessee E M C,TN,2004,11,3199,41847,39248,1411,16822,7451,540,9022,11,,,,5150,67691,46710
18642,Tennessee Valley Authority,TN,2004,11,,,,,,,20537,641297,39,,,,20537,641297,39
19574,Upper Cumberland E M C,TN,2004,11,2752,34576,38860,1521,18416,6848,471,8468,9,,,,4744,61460,45717
19898,Volunteer Electric Coop,TN,2004,11,6083,84115,86560,2989,40919,15194,1111,24475,15,,,,10183,149509,101769
88888,Total EPM,TN,2004,11,168560,2359285,0,157578,2205815,0,115808,2658257,0,,,0,441957,7223463,0
0,State Level Adjustment,TX,2004,11,646226,6673732,0,503303,6230633,0,395086,6362096,0,,,0,1545129,19273724,0
5701,El Paso Electric Co,TX,2004,11,11507,98677,225286,19616,188118,25962,5847,89813,50,,,,36970,376608,251298
7806,Entergy Gulf States Inc,TX,2004,11,36083,389619,326584,28667,344884,41521,36002,604691,4786,,,,100752,1339194,372891
16604,San Antonio City of,TX,2004,11,38177,542467,545258,39185,627452,69887,8576,173802,132,,,,85938,1343721,615277
17698,Southwestern Electric Power Co,TX,2004,11,4524,108207,134848,8118,151811,26859,8912,231057,4403,,,,21554,491075,166110
17718,Southwestern Public Service Co,TX,2004,11,12464,181672,217492,22594,284060,59559,24921,564264,160,,,,59979,1029996,277211
88888,Total EPM,TX,2004,11,748981,7994374,0,621483,7826958,0,479344,8025723,0,,,0,1850322,23854318,0
88888,Total EPM,US,2004,11,8037045,89649741,0,7699345,95752665,0,4282408,84190552,0,,,0,20059533,270162928,0
0,State Level Adjustment,UT,2004,11,4259,57281,0,6556,90104,0,196,7929,0,,,0,11011,155314,0
2010,Bountiful City City of,UT,2004,11,806,10137,14469,591,8123,1503,173,3698,1,0,0,0,1570,21958,15973
11135,City of Logan,UT,2004,11,555,6144,14582,1050,14611,1999,377,7063,7,,,,1982,27818,16588
12866,Moon Lake Electric Assn Inc,UT,2004,11,306,6797,9971,772,15163,2955,244,4758,7,,,,1322,26718,12933
13073,"Mt Wheeler Power, Inc",UT,2004,11,12,153,201,21,256,108,2,33,2,,,,35,442,311
13314,Navajo Tribal Utility Authority,UT,2004,11,16,196,726,28,342,90,,,,,,,44,538,816
14354,PacifiCorp,UT,2004,11,30945,465996,636511,29250,583802,71221,19161,542728,8330,152,2347,12,79508,1594873,716074
15444,Provo City Corp,UT,2004,11,1187,15747,28940,1822,28931,4729,473,11227,1,0,0,0,3482,55905,33670
17845,City of Springville,UT,2004,11,506,4687,7855,426,3925,851,676,8662,88,0,0,0,1608,17274,8794
17874,City of St George,UT,2004,11,1093,14187,9752,649,6602,4518,1077,14500,9514,,,,2819,35289,23784
18206,Strawberry Electric Serv Dist,UT,2004,11,217,2192,2556,53,437,432,17,144,13,,,,287,2773,3001
20332,Wells Rural Electric Co,UT,2004,11,32,383,529,58,849,211,53,977,7,0,0,0,143,2209,747
22814,Raft Rural Elec Coop Inc,UT,2004,11,22,208,335,7,161,41,1,8,17,,,,30,377,393
88888,Total EPM,UT,2004,11,39956,584108,0,41283,753306,0,22450,601727,0,,,0,103841,1941488,0
0,State Level Adjustment,VA,2004,11,34879,369816,0,17164,228773,0,10442,203564,0,,,0,62486,802152,0
733,Appalachian Power Co,VA,2004,11,25323,450474,428493,14862,306911,68746,16446,507333,2005,,,,56631,1264718,499244
5027,Conectiv,VA,2004,11,1047,10991,18477,935,12915,3202,302,5193,38,,,,2284,29099,21717
10171,Kentucky Utilities Co,VA,2004,11,1731,31587,25449,1272,23007,4314,1106,23715,105,,,,4109,78309,29868
15263,The Potomac Edison Co,VA,2004,11,6609,98917,79369,2717,48135,13002,3688,91715,1465,,,,13014,238767,93836
18642,Tennessee Valley Authority,VA,2004,11,,,,,,,21,751,1,,,,21,751,1
19876,Virginia Electric & Power Co,VA,2004,11,152508,1867104,1916071,159655,2712019,230245,32602,726859,600,817,11696,1,345582,5317678,2146917
40228,Rappahannock Electric Coop,VA,2004,11,10314,97787,83644,1001,9173,5232,4195,72364,231,0,0,0,15510,179324,89107
88888,Total EPM,VA,2004,11,232411,2926676,0,197606,3340933,0,68802,1631494,0,,,0,499637,7910798,0
0,State Level Adjustment,VT,2004,11,2010,15821,0,710,5577,0,754,6265,0,,,0,3474,27662,0
2548,City of Burlington-Electric,VT,2004,11,786,7673,16047,1611,15265,3565,467,5595,14,,,,2864,28533,19626
3292,Central Vermont Pub Serv Corp,VT,2004,11,10389,77138,129774,9029,72497,20963,3103,36659,37,,,,22521,186294,150774
7601,Green Mountain Power Corp,VT,2004,11,6402,47115,75971,5967,55994,13695,4263,57107,24,,,,16632,160216,89690
16182,Rochester Elec Lgt and Power,VT,2004,11,63,353,714,32,171,132,,,,,,,95,524,846
19791,"Vermont Electric Cooperative, Inc.",VT,2004,11,2448,17580,35462,956,8321,3357,710,9244,9,,,,4114,35145,38828
19794,Omya Inc,VT,2004,11,31,391,830,34,348,73,1200,17035,2,,,,1265,17774,905
88888,Total EPM,VT,2004,11,22129,166071,0,18339,158173,0,10497,131905,0,,,0,50965,456148,0
0,State Level Adjustment,WA,2004,11,38668,679242,0,26281,488376,0,25199,734621,0,,,0,90144,1902186,0
1738,Bonneville Power Admin,WA,2004,11,,,,3116,78328,8,4774,138511,4,,,,7890,216839,12
3660,Clark County of-PUD No 1,WA,2004,11,17294,221533,155349,7157,106133,12803,2775,52588,22,,,,27226,380254,168174
10454,Kootenai Electric Coop Inc,WA,2004,11,6,98,51,0,3,4,0,0,1,,,,6,101,56
14354,PacifiCorp,WA,2004,11,7341,154897,98483,5354,106130,16873,5530,83009,5922,,,,18225,344036,121278
15500,Puget Sound Energy Inc,WA,2004,11,56741,889339,882806,51721,710346,112598,7866,114587,3945,,,,116328,1714272,999349
16868,Seattle City of,WA,2004,11,13761,213309,334656,23910,377796,38801,5032,96391,252,207,3197,74,42910,690693,373783
17470,Snohomish County PUD No 1,WA,2004,11,17046,216583,269465,12057,164786,28246,3861,66884,84,0,0,0,32964,448253,297795
18429,"Tacoma, City of",WA,2004,11,7934,124698,129892,2966,72694,14204,7131,169618,2134,4,63,1,18035,367073,146231
20169,Avista Corp,WA,2004,11,12902,217224,195673,12142,172010,22029,3045,64117,937,,,,28089,453351,218639
88888,Total EPM,WA,2004,11,171693,2716923,0,144704,2276602,0,65213,1520326,0,,,0,381817,6517058,0
0,State Level Adjustment,WI,2004,11,27652,336101,0,8776,142079,0,18068,375424,0,,,0,54497,853604,0
4247,Consolidated Water Power Co,WI,2004,11,36,633,972,28,526,201,4627,120887,1,,,,4691,122046,1174
4715,Dahlberg Light & Power Co,WI,2004,11,412,4194,9593,140,1452,1068,113,1583,40,,,,665,7229,10701
5574,East Central Energy,WI,2004,11,309,3145,4446,31,342,210,,,,,,,340,3487,4656
11479,Madison Gas & Electric Co,WI,2004,11,6844,63004,112078,11106,164454,17290,1060,23523,56,,,,19010,250981,129424
13697,North Central Power Co Inc,WI,2004,11,198,1613,3887,60,512,427,11,123,3,,,,269,2248,4317
13780,Northern States Power Co,WI,2004,11,10434,137206,195295,5676,84675,33293,10805,226741,1607,0,0,0,26915,448622,230195
13815,Northwestern Wisconsin Elec Co,WI,2004,11,557,5174,8627,349,3439,1402,297,3852,29,,,,1203,12465,10058
15086,Pioneer Power and Light Co,WI,2004,11,78,946,1918,10,120,119,24,349,32,,,,112,1415,2069
18336,"Superior Water, Light and Power Co",WI,2004,11,486,6919,12448,568,10418,1844,1325,30836,125,,,,2379,48173,14417
20847,Wisconsin Electric Power Co,WI,2004,11,57590,614990,946468,52135,660856,101924,37823,696967,2957,0,0,0,147548,1972813,1051349
20856,Wisconsin Power & Light Co,WI,2004,11,22467,232726,380103,12988,160428,53417,21896,404519,951,,,,57351,797673,434471
20860,Wisconsin Public Service Corp,WI,2004,11,21914,234110,366019,18419,300115,44887,12225,300499,225,0,0,0,52558,834724,411131
40036,Westfield Electric Company,WI,2004,11,26,343,571,15,182,138,40,564,33,,,,81,1089,742
88888,Total EPM,WI,2004,11,149003,1641104,0,110301,1529598,0,108314,2185867,0,,,0,367619,5356569,0
0,State Level Adjustment,WV,2004,11,615,6766,0,286,3655,0,43,891,0,,,0,944,11313,0
733,Appalachian Power Co,WV,2004,11,21260,376192,367904,15099,283556,62631,13194,339465,2384,,,,49553,999213,432919
1764,Black Diamond Power Co,WV,2004,11,67,1140,1493,36,428,391,,,,,,,103,1568,1884
5731,Elk Power Co,WV,2004,11,49,733,1134,46,699,749,,,,,,,95,1432,1883
5779,Elkhorn Public Service Co,WV,2004,11,8,124,135,3,61,62,,,,,,,11,185,197
10262,Kimball Light and Water Co,WV,2004,11,12,213,229,6,112,91,,,,,,,18,325,320
12796,Monongahela Power Co,WV,2004,11,17663,239619,319211,10912,187912,43013,16478,417153,7095,21,419,1,45074,845103,369320
15263,The Potomac Edison Co,WV,2004,11,8661,122244,102298,3159,54196,14161,2948,70911,1726,,,,14768,247351,118185
19461,Union Power Co,WV,2004,11,44,787,1054,30,469,251,,,,,,,74,1256,1305
19498,United Light and Power Co,WV,2004,11,49,752,803,36,523,301,,,,,,,85,1275,1104
20078,War Light and Power Co,WV,2004,11,34,544,733,24,398,289,,,,,,,58,942,1022
20521,Wheeling Power Co,WV,2004,11,1445,22939,35612,1475,26387,5431,3488,102439,279,,,,6408,151765,41322
88888,Total EPM,WV,2004,11,49907,772053,0,31112,558396,0,36151,930859,0,,,0,117191,2261728,0
0,State Level Adjustment,WY,2004,11,2114,25383,0,1773,28135,0,1144,22911,0,,,0,5031,76430,0
3461,Cheyenne Light Fuel & Power Co,WY,2004,11,1899,20499,32360,2251,31051,5486,1670,28432,13,,,,5820,79982,37859
7222,Gillette City of,WY,2004,11,456,6653,8727,608,10618,1854,,,,,,,1064,17271,10581
8566,High Plains Power Inc,WY,2004,11,705,8858,10339,278,3990,1115,2007,52424,29,,,,2990,65272,11483
11273,Lower Valley Energy Inc,WY,2004,11,1303,23538,16401,842,15873,4531,30,763,4,0,0,0,2175,40174,20936
12199,MDU Resources Group Inc,WY,2004,11,753,9605,11644,596,9832,2109,46,764,22,,,,1395,20201,13775
12825,NorthWestern Energy LLC,WY,2004,11,11,126,171,215,1817,394,,,,,,,226,1943,565
14354,PacifiCorp,WY,2004,11,5914,84762,100289,5867,92230,21728,18418,473227,2720,,,,30199,650219,124737
19156,Powder River Energy Corporation,WY,2004,11,710,11214,12057,3584,71319,8899,2726,83012,3163,,,,7020,165545,24119
19545,Black Hills Power Inc,WY,2004,11,106,1366,1925,126,1618,558,487,9585,9,0,0,0,719,12569,2492
88888,Total EPM,WY,2004,11,13971,192004,0,16140,266483,0,26528,671118,0,,,0,56639,1129606,0
99999,National Total EPM,,2004,11,8037045,89649741,0,7699345,95752665,0,4282408,84190552,0,,,0,20059533,270162928,0
0,State Level Adjustment,AK,2004,12,4183,19648,0,5743,29204,0,1165,7928,0,,,0,11090,56780,0
213,Alaska Electric Light&Power Co,AK,2004,12,1278,12839,13271,852,10627,2101,343,4530,100,0,0,0,2473,27996,15472
219,Alaska Power Co,AK,2004,12,496,2064,4327,656,3122,1881,,,,,,,1152,5186,6208
599,Anchorage Municipal Light and Power,AK,2004,12,1593,14521,23811,6210,71045,6048,,,,,,,7803,85566,29859
653,Andreanof Electric Corp,AK,2004,12,6,12,27,8,17,9,,,,,,,14,29,36
1651,Bethel Utilities Corp,AK,2004,12,359,1068,1558,869,2991,1020,,,,,,,1228,4059,2578
3465,Chitina Electric Inc,AK,2004,12,4,10,31,9,24,27,0,0,0,0,0,0,13,34,58
3522,Chugach Electric Assn Inc,AK,2004,12,6932,60449,67179,5447,59069,8407,268,3389,6,,,,12647,122907,75592
4959,Aniak Light & Power Co Inc,AK,2004,12,41,86,173,50,117,37,,,,,,,91,203,210
6111,Central Electric Inc,AK,2004,12,12,23,117,11,23,17,,,,,,,23,46,134
7353,Golden Valley Elec Assn Inc,AK,2004,12,3926,31281,34442,1578,13974,5659,5422,60249,420,,,,10926,105504,40521
7822,Gustavus Electric Inc,AK,2004,12,46,73,393,28,49,112,,,,,,,74,122,505
7833,Gwitchyaa Zhee Utility Co,AK,2004,12,33,106,251,43,125,78,7,21,6,,,,83,252,335
9000,Hughes Power and Light Co,AK,2004,12,4,8,31,8,16,16,,,,,,,12,24,47
9832,Kuiggluum Kallugvia,AK,2004,12,30,67,158,13,42,17,0,0,0,0,0,0,43,109,175
10210,Ketchikan Public Utilities,AK,2004,12,577,6077,6047,560,6249,1099,114,1521,14,,,,1251,13847,7160
10433,Kodiak Electric Assn Inc,AK,2004,12,500,3113,4560,294,1907,1084,688,4730,92,,,,1482,9750,5736
10451,Kotzebue Electric Assn Inc,AK,2004,12,282,1004,1221,195,724,34,,,,,,,477,1728,1255
11591,Manley Utility Co,AK,2004,12,8,11,72,9,12,14,,,,,,,17,23,86
11824,Matanuska Electric Assn Inc,AK,2004,12,4621,43176,44639,1752,19919,3070,,,,,,,6373,63095,47709
12119,McGrath Light and Power Co,AK,2004,12,26,68,164,28,81,59,,,,,,,54,149,223
13211,Napakiak Ircinraq Power Co,AK,2004,12,23,37,94,10,18,23,,,,0,0,0,33,55,117
18474,Tanana Power Co Inc,AK,2004,12,28,52,156,38,89,20,,,,,,,66,141,176
19277,TDX North Slope Generating Co,AK,2004,12,,,,354,2765,55,,,,,,,354,2765,55
19558,Homer Electric Assn Inc,AK,2004,12,1776,15912,22219,1410,14342,3510,603,11992,29,,,,3789,42246,25758
26754,Paxson Inn and Lodge,AK,2004,12,0,0,1,4,14,6,,,,,,,4,14,7
29297,Pelican Utility District,AK,2004,12,5,34,73,6,42,36,7,52,20,,,,18,128,129
88888,Total EPM,AK,2004,12,26789,211739,0,26185,236607,0,8617,94412,0,,,0,61590,542758,0
0,State Level Adjustment,AL,2004,12,54748,730777,0,29132,394620,0,16986,369195,0,,,0,100866,1494592,0
195,Alabama Power Co,AL,2004,12,104399,1468422,1170814,75723,1107628,209260,66225,1867586,5260,,,,246347,4443636,1385334
4958,Decatur Utilities,AL,2004,12,1753,29174,22526,1489,21770,3727,2154,59007,20,,,,5396,109951,26273
6422,Florence City of,AL,2004,12,3322,48361,38144,630,7678,6717,2224,33889,697,,,,6176,89928,45558
9094,Huntsville City of,AL,2004,12,11688,183233,126680,8024,127014,18009,3618,75291,99,,,,23330,385538,144788
9739,Joe Wheeler Elec Member Corp,AL,2004,12,3457,44789,33495,1641,19165,7772,1305,24000,18,,,,6403,87954,41285
17252,Singing River Elec Pwr Assn,AL,2004,12,26,337,256,3,36,15,0,0,0,0,0,0,29,373,271
18642,Tennessee Valley Authority,AL,2004,12,,,,,,,16644,529916,22,,,,16644,529916,22
88888,Total EPM,AL,2004,12,179393,2505093,0,116642,1677911,0,109156,2958884,0,,,0,405191,7141888,0
0,State Level Adjustment,AR,2004,12,21335,328282,0,10032,177128,0,19508,533204,0,,,0,50875,1038614,0
814,Entergy Arkansas Inc,AR,2004,12,38094,503016,562886,23606,417234,83374,25510,568992,21209,,,,87210,1489242,667469
817,Arkansas Valley Elec Coop Corp,AR,2004,12,3807,48301,45784,611,8792,3155,950,22326,12,,,,5368,79419,48951
3093,Carroll Electric Coop Corp,AR,2004,12,4932,83856,60985,808,16588,4286,519,17732,11,,,,6259,118176,65282
5860,Empire District Electric Co,AR,2004,12,228,3563,3296,161,2921,731,211,5688,9,,,,600,12172,4036
6342,First Electric Coop Corp,AR,2004,12,5708,77127,70914,829,11027,4362,861,27625,462,,,,7398,115779,75738
14063,Oklahoma Gas & Electric Co,AR,2004,12,4522,62295,52035,2845,55887,9526,3360,89297,451,0,0,0,10727,207479,62012
17698,Southwestern Electric Power Co,AR,2004,12,5055,92359,91135,4396,101463,16280,4476,132988,827,,,,13927,326810,108242
88888,Total EPM,AR,2004,12,83681,1198799,0,43288,791040,0,55395,1397852,0,,,0,182364,3387691,0
0,State Level Adjustment,AZ,2004,12,7959,87673,0,7187,142609,0,4200,105022,0,,,0,19346,335304,0
176,Ajo Improvement Co,AZ,2004,12,52,424,827,31,341,129,33,295,55,,,,116,1060,1011
803,Arizona Public Service Co,AZ,2004,12,72204,900516,880232,64002,846511,105499,10947,195040,3771,0,0,0,147153,1942067,989502
12919,Morenci Water and Electric Co,AZ,2004,12,99,883,1676,118,1150,245,6924,139161,1,,,,7141,141194,1922
13314,Navajo Tribal Utility Authority,AZ,2004,12,1156,13476,35858,1251,14310,3047,1232,22878,4,0,0,0,3639,50664,38909
16572,Salt River Project,AZ,2004,12,57616,798838,772718,45217,713040,79442,9169,223682,47,,,,112002,1735560,852207
19189,Trico Electric Cooperative Inc,AZ,2004,12,2196,22038,29158,913,9224,1392,377,5603,51,,,,3486,36865,30601
19728,"UNS Electric, Inc",AZ,2004,12,6108,60617,72521,4105,39963,12934,1033,14519,10,0,0,0,11246,115099,85465
21538,"Mohave Electric Cooperative, Inc",AZ,2004,12,1861,19344,31084,1099,14260,3552,1549,25550,24,,,,4509,59154,34660
24211,Tucson Electric Power Co,AZ,2004,12,22896,286023,341870,14499,151105,32984,14565,238356,678,0,0,0,51960,675484,375532
88888,Total EPM,AZ,2004,12,172147,2189832,0,138422,1932513,0,50029,970106,0,,,0,360598,5092451,0
0,State Level Adjustment,CA,2004,12,34916,338274,0,156657,1925141,0,129236,1641545,0,,,0,322936,3940929,0
4390,City of Corona,CA,2004,12,1,4,19,155,1543,72,73,864,6,0,0,0,229,2411,97
9216,Imperial Irrigation District,CA,2004,12,7257,72491,102596,10493,101285,17157,1122,10005,943,,,,18872,183781,120696
11208,Los Angeles City of,CA,2004,12,61827,607136,1235327,106467,1147953,185482,17517,207581,14147,1177,14269,342,186988,1976939,1435298
12745,Modesto Irrigation District,CA,2004,12,6970,72090,91036,4959,62866,14428,2855,53119,239,0,0,0,14784,188075,105703
14328,Pacific Gas & Electric Co,CA,2004,12,351499,2827463,4733488,323277,4333090,656854,68490,734065,937,50,146,1,743316,7894764,5391280
14354,PacifiCorp,CA,2004,12,3801,46298,34247,2298,27579,7535,569,5291,1959,,,,6668,79168,43741
16534,Sacramento Municipal Util Dist,CA,2004,12,39002,428597,503790,5497,59324,51181,29422,373487,12079,195,2538,125,74116,863946,567175
16609,San Diego Gas & Electric Co,CA,2004,12,90188,647496,1169744,72383,527537,140641,15173,168572,458,785,8000,3,178529,1351605,1310846
16612,San Francisco City & County of,CA,2004,12,,,,4130,57263,18,45,845,1,342,9123,1,4517,67231,20
17166,Sierra Pacific Power Co,CA,2004,12,3009,28304,39812,1573,14049,5034,1300,14606,49,,,,5882,56959,44895
17609,Southern California Edison Co,CA,2004,12,334777,2443844,4065241,340333,3016705,529425,65994,701459,39183,509,5048,50,741613,6167056,4633899
17612,Southern California Water Co,CA,2004,12,1009,6419,21177,736,3536,1507,457,3709,4,,,,2202,13664,22688
18260,Surprise Valley Electrification Corp,CA,2004,12,241,3575,2670,57,815,790,21,288,719,,0,0,319,4678,4179
19281,Turlock Irrigation District,CA,2004,12,5653,59731,66464,1247,14727,21159,3895,64926,2922,0,0,0,10795,139384,90545
19840,"Valley Electric Assn, Inc",CA,2004,12,1,12,11,,,,0,1,8,,,,1,13,19
88888,Total EPM,CA,2004,12,940151,7581734,0,1030262,11293413,0,336169,3980363,0,,,0,2311767,22930603,0
0,State Level Adjustment,CO,2004,12,21565,252387,0,14775,205465,0,10109,229247,0,,,0,46449,687099,0
3989,Colorado Springs City of,CO,2004,12,10674,133897,174810,10335,157849,23478,7365,131619,615,,,,28374,423365,198903
6604,Fort Collins City of,CO,2004,12,2657,41027,53733,2075,37115,6387,1482,36593,18,,,,6214,114735,60138
9336,Intermountain Rural Elec Assn,CO,2004,12,10310,120734,114120,3422,44539,9741,608,9855,42,,,,14340,175128,123903
10066,K C Electric Association,CO,2004,12,281,3356,3242,397,6098,2307,9,166,735,,,,687,9620,6284
12698,Aquila Inc,CO,2004,12,5219,53566,77968,4589,61087,11576,2381,37326,105,,,,12189,151979,89649
12866,Moon Lake Electric Assn Inc,CO,2004,12,74,1106,1409,161,2352,680,1669,36515,11,,,,1904,39973,2100
15257,"Poudre Valley R  E  A, Inc",CO,2004,12,2413,34201,29610,373,4889,3112,1430,29221,886,,,,4216,68311,33608
15466,Public Service Co of Colorado,CO,2004,12,55068,763187,1083872,73279,974697,210570,27795,448398,337,106,2002,1,156248,2188284,1294780
16603,"San Luis Valley R E C, Inc",CO,2004,12,602,6194,8140,287,3399,863,35,632,2564,,,,924,10225,11567
19499,"United Power, Inc",CO,2004,12,4057,48658,43942,2707,39003,8275,427,8311,670,,,,7191,95972,52887
88888,Total EPM,CO,2004,12,112920,1458313,0,112400,1536493,0,53310,967883,0,,,0,278736,3964691,0
0,State Level Adjustment,CT,2004,12,4572,41308,0,5384,60330,0,2009,27226,0,,,0,11966,128865,0
4176,Connecticut Light & Power Co,CT,2004,12,98065,999816,1053371,63742,781890,111010,19755,295417,3976,876,16040,2,182438,2093163,1168359
7716,Groton Dept of Utilities,CT,2004,12,1082,10339,10363,1030,11174,1457,1929,28626,3,0,0,0,4041,50139,11823
19497,United Illuminating Co,CT,2004,12,26859,218914,289190,21638,213222,29879,7145,72175,1735,,,,55642,504311,320804
20038,Wallingford Town of,CT,2004,12,1439,20118,20662,1304,21075,3462,722,12141,26,,,,3465,53334,24150
88888,Total EPM,CT,2004,12,132017,1290495,0,93098,1087691,0,31560,435585,0,,,0,257552,2829812,0
0,State Level Adjustment,DC,2004,12,825,14381,0,5795,82317,0,0,-3343,0,,,0,8398,117015,0
15270,Potomac Electric Power Co,DC,2004,12,10943,155201,190256,40526,635610,23701,196,23666,1,,,,51665,814477,213958
88888,Total EPM,DC,2004,12,11768,169582,0,46321,717927,0,196,20323,0,,,0,60063,931492,0
0,State Level Adjustment,DE,2004,12,2236,20371,0,1642,18120,0,5916,88119,0,,,0,9794,126611,0
5027,Conectiv,DE,2004,12,19246,235812,255722,18214,265457,31085,7173,126160,270,,,,44633,627429,287077
5070,Delaware Electric Cooperative,DE,2004,12,5275,64126,64102,882,11544,6312,52,843,1,,,,6209,76513,70415
5335,Dover City of,DE,2004,12,1367,13862,17931,1450,17298,2967,1599,25085,37,,,,4416,56245,20935
13519,Newark City of,DE,2004,12,671,7409,10050,446,5200,1323,966,15978,48,,,,2083,28587,11421
88888,Total EPM,DE,2004,12,28795,341580,0,22634,317619,0,15706,256185,0,,,0,67135,915385,0
0,State Level Adjustment,FL,2004,12,144280,1712412,0,86376,1116437,0,21530,317004,0,,,0,252192,3145856,0
6452,Florida Power & Light Co,FL,2004,12,360230,3959508,3771608,281487,3632631,467105,23042,373678,18271,596,7923,23,665355,7973740,4257007
6455,Progress Energy Florida,FL,2004,12,129345,1372338,1390228,106421,1193946,184292,21695,350115,2766,,,,257461,2916399,1577286
6457,Florida Public Utilities Co,FL,2004,12,1484,23815,23012,1351,25052,4447,260,7410,2,,,,3095,56277,27461
7801,Gulf Power Co,FL,2004,12,32592,448518,343151,19779,326910,52336,6870,167865,285,0,0,0,59241,943293,395772
9617,JEA,FL,2004,12,33427,462285,346988,21850,368576,42230,11216,264507,213,19,372,1,66512,1095740,389432
18454,Tampa Electric Co,FL,2004,12,60838,610479,549940,53715,625402,74501,13911,216506,1299,4,46,1,128468,1452433,625741
88888,Total EPM,FL,2004,12,762196,8589355,0,570979,7288954,0,98524,1697085,0,,,0,1432324,17583738,0
0,State Level Adjustment,GA,2004,12,135552,1757327,0,60674,789490,0,28895,663375,0,,,0,225121,3210192,0
3916,Cobb Electric Membership Corp,GA,2004,12,5307,143320,161210,3788,77908,18566,329,18037,44,,,,9424,239265,179820
7140,Georgia Power Co,GA,2004,12,138108,2061402,1801426,159020,2318825,269022,98861,2007791,7676,784,15510,1,396773,6403528,2078125
9601,Jackson Electric Member Corp,GA,2004,12,12617,199932,167824,7678,100271,16238,1683,39976,75,,,,21978,340179,184137
16687,Savannah Electric & Power Co,GA,2004,12,14429,165941,124789,10946,128400,18497,4205,81766,89,,,,29580,376107,143375
88888,Total EPM,GA,2004,12,306013,4327922,0,242106,3414894,0,133973,2810945,0,,,0,682876,10569271,0
0,State Level Adjustment,HI,2004,12,20,86,0,2248,17385,0,82,641,0,,,0,2351,18111,0
8287,Hawaii Electric Light Co Inc,HI,2004,12,9144,35722,58861,8790,35593,12667,4663,21722,66,,,,22597,93037,71594
10071,Kauai Island Utility Cooperative,HI,2004,12,4441,13568,25353,3172,9435,4492,4015,12838,123,,,,11628,35841,29968
11843,Maui Electric Co Ltd,HI,2004,12,8606,36163,52559,7493,31704,9303,6367,31762,134,,,,22466,99629,61996
19547,Hawaiian Electric Co Inc,HI,2004,12,30521,177962,254797,30663,202812,33304,35073,253688,355,,,,96257,634462,288456
88888,Total EPM,HI,2004,12,52732,263501,0,52366,296929,0,50200,320651,0,,,0,155299,881080,0
0,State Level Adjustment,IA,2004,12,34179,412607,0,14860,240248,0,12155,273919,0,,,0,61194,926773,0
471,Amana Society Service Co,IA,2004,12,54,609,697,69,790,175,328,5283,1,,,,451,6682,873
9417,Interstate Power and Light Co,IA,2004,12,33341,340553,403660,21043,296340,69603,25990,600024,2475,,,,80374,1236917,475738
12341,MidAmerican Energy Co,IA,2004,12,32865,404243,524173,22772,377513,84438,24048,608733,1193,,,,79685,1390489,609804
88888,Total EPM,IA,2004,12,100439,1158012,0,58744,914891,0,62521,1487959,0,,,0,221704,3560861,0
0,State Level Adjustment,ID,2004,12,5492,73936,0,2336,35727,0,964,24652,0,,,0,8792,134314,0
9187,Idaho Falls City of,ID,2004,12,2017,29554,20588,1702,22263,3224,404,6898,8,,,,4123,58715,23820
9191,Idaho Power Co,ID,2004,12,30325,511599,353116,14095,316048,53002,8870,274453,16391,,,,53290,1102100,422509
10454,Kootenai Electric Coop Inc,ID,2004,12,1445,23702,18385,444,7501,1516,77,1953,60,,,,1966,33156,19961
11273,Lower Valley Energy Inc,ID,2004,12,59,1150,1297,12,242,228,118,3290,1,,,,189,4682,1526
14354,PacifiCorp,ID,2004,12,1958,76387,50491,2950,55113,7345,4669,152258,5420,,,,9577,283758,63256
16565,Salmon River Electric Coop Inc,ID,2004,12,194,2566,1902,128,2019,259,445,13708,1,,,,767,18293,2162
