UTILITY CHARATERISTICS,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
2024,10,19882,Virginia Tech Electric Service,VA,State,Final,702.265,"3,809.983","5,629","3,312.660","22,106.808","1,174",95.810,776.256,7,0.000,0.000,0,"4,111","26,693","6,810"
2024,10,40228,Rappahannock Electric Coop,VA,Cooperative,Final,"24,136.000","137,871.000","168,918","4,618.000","35,370.000","12,304","10,162.000","105,847.000",584,0.000,0.000,0,"38,916","279,088","181,806"
2024,10,57313,Tesla Inc.,VA,Behind the Meter,Final,1.034,28.719,66,2.675,25.899,2,0.000,0.000,0,0.000,0.000,0,4,55,68
2024,10,59579,Sunnova,VA,Behind the Meter,Final,5.294,208.270,220,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,5,208,220
2024,10,88888,State Total,VA,,Final,"415,511.421","2,809,600.253","3,668,616","560,824.365","6,374,007.691","446,740","112,432.691","1,173,093.934","3,846","2,132.042","23,988.527",1,"1,090,901","10,380,690","4,119,203"
2024,10,0,State Adjustment 2024,VT,,Final,"3,870.635","19,637.412","39,416","2,182.779","12,812.104","7,350","1,263.423","7,898.942",139,0.000,0.000,0,"7,317","40,348","46,905"
2024,10,2548,City of Burlington Electric - (VT),VT,Municipal,Final,"1,270.569","6,486.990","17,854","2,540.376","13,509.931","4,026",448.951,"5,260.058",9,0.000,0.000,0,"4,260","25,257","21,889"
2024,10,7601,Green Mountain Power Corp,VT,Investor Owned,Final,"26,788.000","113,230.000","227,205","23,601.000","117,184.000","48,454","9,084.000","82,077.000",74,0.000,0.000,0,"59,473","312,491","275,733"
2024,10,19791,"Vermont Electric Cooperative, Inc",VT,Cooperative,Final,"3,981.643","16,672.293","35,897","1,910.758","10,622.566","5,129","1,001.433","7,430.153",17,0.000,0.000,0,"6,894","34,725","41,043"
2024,10,57313,Tesla Inc.,VT,Behind the Meter,Final,134.498,632.525,"1,588",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,134,633,"1,588"
2024,10,59580,"SunStrong Management, LLC",VT,Behind the Meter,Final,28.814,79.827,336,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,29,80,336
2024,10,59622,"Ahana Renewables, LLC",VT,Behind the Meter,Final,0.000,0.000,0,13.058,65.740,1,0.000,0.000,0,0.000,0.000,0,13,66,1
2024,10,59647,Sunrun Inc.,VT,Behind the Meter,Final,378.928,"1,444.169","2,504",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,379,"1,444","2,504"
2024,10,60025,Greenbacker Renewable Energy Corporation,VT,Behind the Meter,Final,0.000,0.000,0,285.980,"1,938.640",25,0.000,0.000,0,0.000,0.000,0,286,"1,939",25
2024,10,60981,"TerraForm US Energy Services, LLC",VT,Behind the Meter,Final,0.000,0.000,0,57.211,216.671,2,0.000,0.000,0,0.000,0.000,0,57,217,2
2024,10,88888,State Total,VT,,Final,"36,453.087","158,183.216","324,800","30,591.162","156,349.652","64,987","11,797.807","102,666.153",239,0.000,0.000,0,"78,842","417,199","390,026"
2024,10,0,State Adjustment 2024,WA,,Final,"68,170.289","693,902.938","669,686","55,399.784","935,874.712","84,475","34,520.041","618,299.419","13,519",-0.702,-336.341,0,"158,089","2,247,741","767,680"
2024,10,1738,Bonneville Power Administration,WA,Federal,Final,0.000,0.000,0,"4,378.599","51,718.249",7,564.943,"45,224.194",3,0.000,0.000,0,"4,944","96,942",10
2024,10,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Final,"20,314.000","184,598.000","218,756","9,800.000","110,010.000","20,351","3,762.000","62,140.000",31,0.000,0.000,0,"33,876","356,748","239,138"
2024,10,4442,PUD No 1 of Cowlitz County,WA,Political Subdivision,Final,"4,127.000","43,130.000","48,433","2,552.000","28,402.000","5,449","14,446.000","221,448.000",31,0.000,0.000,0,"21,125","292,980","53,913"
2024,10,10454,Kootenai Electric Cooperative,WA,Cooperative,Final,15.487,133.158,93,3.421,30.358,5,0.022,0.000,1,0.000,0.000,0,19,164,99
2024,10,14354,PacifiCorp,WA,Investor Owned,Final,"13,172.247","107,806.978","114,549","14,322.237","141,865.299","17,425","6,888.558","83,107.564","5,425",0.000,0.000,0,"34,383","332,780","137,399"
2024,10,15500,Puget Sound Energy Inc,WA,Investor Owned,Final,"127,107.263","859,146.166","1,096,190","100,269.962","704,401.500","143,207","11,402.531","88,241.810","3,166",174.818,"1,315.800",1,"238,955","1,653,105","1,242,564"
2024,10,16868,City of Seattle - (WA),WA,Municipal,Final,"31,569.179","216,413.865","464,764","49,097.102","407,675.969","52,684","7,122.331","67,684.421",60,718.213,"6,433.102",3,"88,507","698,207","517,511"
2024,10,17470,PUD No 1 of Snohomish County,WA,Political Subdivision,Final,"32,871.000","271,181.000","347,738","20,369.000","207,542.000","35,379","2,629.000","32,500.000",74,0.000,0.000,0,"55,869","511,223","383,191"
2024,10,18429,City of Tacoma - (WA),WA,Municipal,Final,"15,213.043","126,681.813","190,378","2,818.560","25,438.029","21,289","13,485.387","171,153.835","3,043",6.176,62.271,1,"31,523","323,336","214,711"
2024,10,20169,Avista Corp,WA,Investor Owned,Final,"21,028.851","170,714.590","245,410","23,258.305","183,003.499","27,261","9,335.850","106,232.262",813,0.000,0.000,0,"53,623","459,950","273,484"
2024,10,57313,Tesla Inc.,WA,Behind the Meter,Final,2.343,32.677,99,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,2,33,99
2024,10,59579,Sunnova,WA,Behind the Meter,Final,3.383,9.044,15,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,3,9,15
2024,10,88888,State Total,WA,,Final,"333,594.085","2,673,750.229","3,396,111","282,268.970","2,795,961.615","407,532","104,156.663","1,496,031.505","26,166",898.505,"7,474.832",5,"720,918","6,973,218","3,829,814"
2024,10,0,State Adjustment 2024,WI,,Final,"49,292.733","315,724.457","535,349","28,621.413","255,590.039","59,035","27,870.962","332,023.381","3,353",0.002,-0.030,0,"105,785","903,338","597,737"
2024,10,4247,Consolidated Water Power Co,WI,Investor Owned,Final,5.353,45.521,70,16.394,163.368,14,"2,259.738","35,238.323",6,0.000,0.000,0,"2,281","35,447",90
2024,10,4715,Dahlberg Light & Power Co,WI,Investor Owned,Final,678.603,"4,942.773","10,972",182.796,"1,439.021","1,291",127.306,"1,282.870",33,0.000,0.000,0,989,"7,665","12,296"
2024,10,5574,East Central Energy,WI,Cooperative,Final,546.072,"2,798.303","5,169",69.746,444.234,388,0.000,0.000,0,0.000,0.000,0,616,"3,243","5,557"
2024,10,11479,Madison Gas & Electric Co,WI,Investor Owned,Final,"12,036.000","58,140.000","143,933","23,904.000","178,071.000","21,035","1,075.000","12,297.000",20,0.000,0.000,0,"37,015","248,508","164,988"
2024,10,13697,North Central Power Co Inc,WI,Investor Owned,Final,301.895,"1,876.050","5,010",87.674,620.664,520,27.398,302.406,5,0.000,0.000,0,417,"2,799","5,535"
2024,10,13780,Northern States Power Co,WI,Investor Owned,Final,"19,303.385","133,022.486","221,427","21,153.258","209,101.075","41,806","12,145.956","170,851.932",115,0.000,0.000,0,"52,603","512,975","263,348"
2024,10,13815,Northwestern Wisconsin Elec Co,WI,Investor Owned,Final,846.169,"5,774.463","12,981",486.508,"3,988.681","2,007",324.883,"3,485.930",27,0.000,0.000,0,"1,658","13,249","15,015"
2024,10,15086,Pioneer Power and Light Co,WI,Investor Owned,Final,202.000,"1,170.000","2,022",66.000,391.000,224,53.000,458.000,33,0.000,0.000,0,321,"2,019","2,279"
2024,10,18336,Superior Water and Light Co,WI,Investor Owned,Final,843.366,"5,871.150","13,265",979.336,"9,356.405","2,213","5,061.965","66,372.254",114,0.000,0.000,0,"6,885","81,600","15,592"
2024,10,20847,Wisconsin Electric Power Co,WI,Investor Owned,Final,"100,359.324","529,212.673","1,049,692","95,118.905","712,339.069","121,917","46,651.878","549,421.015",615,16.908,94.357,2,"242,147","1,791,067","1,172,226"
2024,10,20856,Wisconsin Power & Light Co,WI,Investor Owned,Final,"39,053.076","240,734.791","435,557","21,941.847","185,457.767","63,151","33,460.970","427,954.848","1,134",0.000,0.000,0,"94,456","854,147","499,842"
2024,10,20860,Wisconsin Public Service Corp,WI,Investor Owned,Final,"34,719.285","205,338.883","412,860","38,467.045","335,919.906","56,040","22,281.245","330,720.653",196,0.000,0.000,0,"95,468","871,979","469,096"
2024,10,40036,Westfield Electric Company,WI,Investor Owned,Final,65.000,354.000,622,66.000,380.000,143,67.000,379.000,30,0.000,0.000,0,198,"1,113",795
2024,10,59579,Sunnova,WI,Behind the Meter,Final,.,63.243,82,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,63,82
2024,10,88888,State Total,WI,,Final,"258,252.261","1,505,068.793","2,849,011","231,160.922","1,893,262.229","369,784","151,407.301","1,930,787.612","5,681",16.910,94.327,2,"640,837","5,329,213","3,224,478"
2024,10,0,State Adjustment 2024,WV,,Final,943.976,"5,875.084","9,884",627.641,"5,254.957","1,836",1.574,17.215,111,0.000,0.000,0,"1,573","11,147","11,831"
2024,10,733,Appalachian Power Co,WV,Investor Owned,Final,"53,145.000","284,843.000","348,246","34,418.000","263,775.000","67,054","30,219.000","328,079.000","2,194",0.000,0.000,0,"117,782","876,697","417,494"
2024,10,1764,Black Diamond Power Co,WV,Investor Owned,Final,348.127,"1,966.594","3,388",169.497,"1,002.035",452,0.000,0.000,0,0.000,0.000,0,518,"2,969","3,840"
2024,10,12796,Monongahela Power Co,WV,Investor Owned,Final,"32,000.838","217,407.795","334,460","24,156.168","245,994.051","56,251","35,945.306","465,447.730","6,446",0.000,0.000,0,"92,102","928,850","397,157"
2024,10,15263,The Potomac Edison Company,WV,Investor Owned,Final,"15,400.186","116,636.244","136,112","7,583.735","63,760.298","20,291","6,668.130","87,526.276","1,803",0.000,0.000,0,"29,652","267,923","158,206"
2024,10,20521,Wheeling Power Co,WV,Investor Owned,Final,"4,772.000","25,063.000","34,278","4,302.000","32,776.000","6,427","27,274.000","357,848.000",437,0.000,0.000,0,"36,348","415,687","41,142"
2024,10,59579,Sunnova,WV,Behind the Meter,Final,.,7.136,5,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,7,5
2024,10,88888,State Total,WV,,Final,"106,610.127","651,798.853","866,373","71,257.041","612,562.341","152,311","100,108.010","1,238,918.221","10,991",0.000,0.000,0,"277,975","2,503,279","1,029,675"
2024,10,0,State Adjustment 2024,WY,,Final,"3,771.949","23,384.783","41,572","3,232.559","27,304.906","9,285","4,553.618","42,143.971","2,910",0.000,0.000,0,"11,558","92,834","53,767"
2024,10,3461,Cheyenne Light Fuel & Power,WY,Investor Owned,Final,"3,401.170","19,344.190","40,117","12,847.749","135,602.930","5,550","1,190.769","12,633.880",2,0.000,0.000,0,"17,440","167,581","45,669"
2024,10,7222,City of Gillette - (WY),WY,Municipal,Final,"1,315.817","9,678.252","13,992","1,602.704","15,849.178","2,740",0.000,0.000,0,0.000,0.000,0,"2,919","25,527","16,732"
2024,10,8566,High Plains Power Inc,WY,Cooperative,Final,"1,279.523","8,366.320","12,696",365.951,"3,320.040",410,"4,554.884","57,486.710",740,0.000,0.000,0,"6,200","69,173","13,846"
2024,10,11273,Lower Valley Energy Inc,WY,Cooperative,Final,"1,920.401","27,898.000","22,812","1,186.060","17,975.000","6,020",114.405,"2,027.000",247,0.000,0.000,0,"3,221","47,900","29,079"
2024,10,12199,Montana-Dakota Utilities Co,WY,Investor Owned,Final,"1,088.000","8,731.000","14,649","1,016.000","11,491.000","2,819",13.000,125.000,14,0.000,0.000,0,"2,117","20,347","17,482"
2024,10,12825,NorthWestern Energy LLC - (MT),WY,Investor Owned,Final,22.505,170.906,294,597.344,"2,940.141",424,0.000,0.000,0,0.000,0.000,0,620,"3,111",718
2024,10,14354,PacifiCorp,WY,Investor Owned,Final,"10,819.649","69,714.207","118,240","12,885.407","108,460.151","23,975","41,395.326","492,051.409","2,678",0.000,0.000,0,"65,100","670,226","144,893"
2024,10,19156,Powder River Energy Corp,WY,Cooperative,Final,"1,608.180","12,618.750","15,447","5,097.480","56,707.500","7,437","5,612.780","76,819.850","3,961",0.000,0.000,0,"12,318","146,146","26,845"
2024,10,19545,"Black Hills Power, Inc.",WY,Investor Owned,Final,173.384,"1,204.150","2,023",455.801,"3,564.400",611,847.349,"8,726.450",10,0.000,0.000,0,"1,477","13,495","2,644"
2024,10,27000,WAPA-- Western Area Power Administration,WY,Federal,Final,0.000,0.000,0,113.397,"2,811.256",1,4.126,"1,540.958",5,0.000,0.000,0,118,"4,352",6
2024,10,27058,"High West Energy, Inc",WY,Cooperative,Final,737.146,"4,857.768","5,592","1,357.085","27,838.269",22,"1,518.500","14,867.415","1,341",0.000,0.000,0,"3,613","47,563","6,955"
2024,10,88888,State Total,WY,,Final,"26,137.724","185,968.326","287,434","40,757.537","413,864.771","59,294","59,804.757","708,422.643","11,908",0.000,0.000,0,"126,700","1,308,256","358,636"
2024,10,88888,US Total,US,,Final,"18,127,233.340","106,083,279.511","144,161,699","15,583,364.751","120,898,704.573","19,585,129","7,161,787.514","88,353,891.422","1,130,035","70,389.217","566,106.189",81,"40,942,775","315,901,982","164,876,944"
2024,9,0,State Adjustment 2024,AK,,Final,"4,185.898","12,456.872","25,199","8,972.604","29,808.784","10,490","2,523.015","9,850.793",319,0.000,0.000,0,"15,682","52,116","36,008"
2024,9,213,Alaska Electric Light & Power Co.,AK,Investor Owned,Final,"1,214.773","10,093.995","15,452","1,028.813","10,255.421","2,466","1,102.094","10,480.582",140,0.000,0.000,0,"3,346","30,830","18,058"
2024,9,219,Alaska Power and Telephone Co,AK,Investor Owned,Final,778.200,"2,079.710","5,769","1,281.426","4,050.541","2,737",0.000,0.000,0,0.000,0.000,0,"2,060","6,130","8,506"
2024,9,221,"Alaska Village Elec Coop, Inc",AK,Cooperative,Final,"2,351.438","3,253.475","7,618","3,674.274","6,348.408","3,851",0.000,0.000,0,0.000,0.000,0,"6,026","9,602","11,469"
2024,9,3522,Chugach Electric Assn Inc,AK,Cooperative,Final,"9,157.408","42,340.868","97,062","16,787.205","97,598.251","16,304",656.954,"4,708.228",5,0.000,0.000,0,"26,602","144,647","113,371"
2024,9,7353,Golden Valley Elec Assn Inc,AK,Cooperative,Final,"5,651.638","18,224.563","40,756","2,423.762","8,626.458","6,946","12,470.898","61,294.005",591,0.000,0.000,0,"20,546","88,145","48,293"
2024,9,10210,Ketchikan Public Utilities,AK,Municipal,Final,514.669,"3,904.352","6,557",691.351,"5,375.571","1,399",352.594,"3,312.872",14,0.000,0.000,0,"1,559","12,593","7,970"
2024,9,10433,Kodiak Electric Assn Inc,AK,Cooperative,Final,528.000,"2,680.000","4,730",343.000,"1,756.000","1,430","1,377.000","7,946.000",123,0.000,0.000,0,"2,248","12,382","6,283"
2024,9,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Final,260.453,553.216,"1,202",385.867,886.816,124,0.000,0.000,0,0.000,0.000,0,646,"1,440","1,326"
2024,9,11824,Matanuska Electric Assn Inc,AK,Cooperative,Final,"8,143.058","33,421.528","65,002","5,310.867","25,410.562","6,843",0.000,0.000,0,0.000,0.000,0,"13,454","58,832","71,845"
2024,9,19277,TDX North Slope Generating Co,AK,Investor Owned,Final,0.000,0.000,0,766.240,"3,203.960",164,0.000,0.000,0,0.000,0.000,0,766,"3,204",164
2024,9,19558,Homer Electric Assn Inc,AK,Cooperative,Final,"4,007.508","13,392.329","29,886","3,327.031","12,644.771","4,411","1,745.056","14,711.238",22,0.000,0.000,0,"9,080","40,748","34,319"
2024,9,88888,State Total,AK,,Final,"36,793.043","142,400.908","299,233","44,992.440","205,965.543","57,165","20,227.611","112,303.718","1,214",0.000,0.000,0,"102,013","460,670","357,612"
2024,9,0,State Adjustment 2024,AL,,Final,"136,584.475","979,016.241","774,489","67,107.032","545,529.131","134,975","25,717.238","326,854.993","1,069",0.000,0.000,0,"229,409","1,851,400","910,533"
2024,9,195,Alabama Power Co,AL,Investor Owned,Final,"258,453.000","1,482,180.000","1,334,459","174,480.000","1,176,077.000","208,422","129,035.000","1,692,934.000","6,102",0.000,0.000,0,"561,968","4,351,191","1,548,983"
2024,9,4958,Decatur Utilities,AL,Municipal,Final,"3,336.000","30,873.000","22,814","3,283.000","30,697.000","4,116","2,632.000","42,334.000",11,0.000,0.000,0,"9,251","103,904","26,941"
2024,9,6422,City of Florence - (AL),AL,Municipal,Final,"6,929.000","59,153.000","41,662","5,017.000","40,322.000","10,603",616.000,"9,875.000",7,0.000,0.000,0,"12,562","109,350","52,272"
2024,9,9094,City of Huntsville - (AL),AL,Municipal,Final,"30,350.000","264,285.000","196,401","22,700.000","203,881.000","22,938","3,020.000","40,765.000",28,0.000,0.000,0,"56,070","508,931","219,367"
2024,9,9739,Joe Wheeler Elec Member Corp,AL,Cooperative,Final,"8,320.000","57,954.000","36,962","4,320.000","30,149.000","9,143","5,061.000","80,721.000",22,0.000,0.000,0,"17,701","168,824","46,127"
2024,9,17252,Singing River Elec Cooperative,AL,Cooperative,Final,61.098,466.431,336,7.070,57.505,14,0.000,0.000,0,0.000,0.000,0,68,524,350
2024,9,18642,Tennessee Valley Authority,AL,Federal,Final,0.000,0.000,0,"2,741.118","35,562.473",1,"19,254.237","387,430.800",11,0.000,0.000,0,"21,995","422,993",12
2024,9,88888,State Total,AL,,Final,"444,033.573","2,873,927.672","2,407,123","279,655.220","2,062,275.109","390,212","185,335.475","2,580,914.793","7,250",0.000,0.000,0,"909,024","7,517,118","2,804,585"
2024,9,0,State Adjustment 2024,AR,,Final,"56,607.889","484,290.900","412,394","26,134.347","261,456.448","51,754","19,914.591","231,905.410","9,128",-0.016,0.010,0,"102,657","977,653","473,276"
2024,9,814,Entergy Arkansas LLC,AR,Investor Owned,Final,"101,206.528","741,440.485","609,522","56,858.747","570,602.388","100,614","59,111.755","906,405.843","27,612",0.066,0.320,1,"217,177","2,218,449","737,749"
2024,9,817,Arkansas Valley Elec Coop Corp,AR,Cooperative,Final,"7,643.023","55,376.397","54,561","1,678.981","16,390.241","4,153","1,273.511","23,524.003",49,0.000,0.000,0,"10,596","95,291","58,763"
2024,9,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Final,"13,647.655","108,197.922","100,331","4,231.575","42,424.045","6,889","2,464.110","31,259.577",53,0.000,0.000,0,"20,343","181,882","107,273"
2024,9,5860,Empire District Electric Co,AR,Investor Owned,Final,703.621,"5,494.515","4,802",422.946,"3,996.574",828,240.689,"3,223.642",9,0.000,0.000,0,"1,367","12,715","5,639"
2024,9,6342,First Electric Coop Corp,AR,Cooperative,Final,"13,703.709","107,697.501","95,545","3,386.066","21,072.195","7,068","4,030.169","46,653.526","1,857",0.000,0.000,0,"21,120","175,423","104,470"
2024,9,12681,Mississippi County Electric Co,AR,Cooperative,Final,422.713,"4,357.010","3,252",131.537,"1,357.910",788,"12,809.495","262,637.344","1,043",0.000,0.000,0,"13,364","268,352","5,083"
2024,9,13718,City of North Little Rock - (AR),AR,Municipal,Final,"4,827.106","40,983.404","35,077","2,080.881","17,731.000","4,809","3,717.296","35,953.519",330,3.625,26.160,1,"10,629","94,694","40,217"
2024,9,14063,Oklahoma Gas & Electric Co,AR,Investor Owned,Final,"8,486.842","57,763.905","58,400","8,506.219","73,619.128","11,436","7,201.057","82,241.063",352,0.000,0.000,0,"24,194","213,624","70,188"
2024,9,17698,Southwestern Electric Power Co,AR,Investor Owned,Final,"11,431.966","99,361.044","108,477","10,176.433","112,589.425","18,758","6,079.280","86,990.652",594,0.000,0.000,0,"27,688","298,941","127,829"
2024,9,59579,Sunnova,AR,Behind the Meter,Final,14.118,47.496,60,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,14,47,60
2024,9,60025,Greenbacker Renewable Energy Corporation,AR,Behind the Meter,Final,0.000,0.000,0,19.250,313.120,3,0.000,0.000,0,0.000,0.000,0,19,313,3
2024,9,88888,State Total,AR,,Final,"218,695.170","1,705,010.579","1,482,421","113,626.982","1,121,552.474","207,100","116,841.953","1,710,794.579","41,027",3.675,26.490,2,"449,168","4,537,384","1,730,550"
2024,9,0,State Adjustment 2024,AZ,,Final,"29,461.581","203,655.830","91,277","27,048.008","242,138.515","28,637","10,222.327","131,711.921","4,300",0.032,0.013,0,"66,732","577,506","124,214"
2024,9,176,Ajo Improvement Co,AZ,Investor Owned,Final,99.590,820.000,811,55.750,485.000,205,0.000,0.000,0,0.000,0.000,0,155,"1,305","1,016"
2024,9,803,Arizona Public Service Co,AZ,Investor Owned,Final,"275,248.534","1,655,392.291","1,261,091","203,299.803","1,540,238.646","141,152","18,275.215","166,378.977","2,511",0.000,0.000,0,"496,824","3,362,010","1,404,754"
2024,9,12919,Morenci Water and Electric,AZ,Investor Owned,Final,316.400,"2,758.600","2,228",225.450,"2,020.300",399,"10,488.450","235,124.000",2,0.000,0.000,0,"11,030","239,903","2,629"
2024,9,13314,Navajo Tribal Utility Authority,AZ,State,Final,"1,755.000","10,211.000","26,965","2,852.000","16,128.000","3,325",529.000,"7,010.000",4,0.000,0.000,0,"5,136","33,349","30,294"
2024,9,16572,Salt River Project,AZ,Political Subdivision,Final,"232,207.000","1,711,446.000","1,055,891","144,778.790","1,323,519.130","113,035","28,988.000","375,970.000",46,96.211,865.873,1,"406,070","3,411,801","1,168,973"
2024,9,19189,Trico Electric Cooperative Inc,AZ,Cooperative,Final,"9,643.985","70,598.857","52,086","2,806.865","23,498.981","2,338",317.835,"3,830.019",30,0.000,0.000,0,"12,769","97,928","54,454"
2024,9,19728,"UNS Electric, Inc",AZ,Investor Owned,Final,"16,718.497","103,142.588","94,646","9,966.596","65,931.375","12,276",922.943,"7,902.014",6,0.000,0.000,0,"27,608","176,976","106,928"
2024,9,21538,"Mohave Electric Cooperative, Inc.",AZ,Cooperative,Final,"3,451.700","46,625.800","40,771","1,330.600","19,267.000","4,518",348.400,"7,342.300",23,0.000,0.000,0,"5,131","73,235","45,312"
2024,9,24211,Tucson Electric Power Co,AZ,Investor Owned,Final,"66,997.546","445,109.791","411,076","31,507.591","198,542.325","41,867","26,452.911","264,474.960",561,6.116,34.794,1,"124,964","908,162","453,505"
2024,9,25866,Ak-Chin Electric Utility Authority,AZ,State,Final,77.534,591.000,319,294.498,"4,127.000",123,16.760,135.000,33,0.000,0.000,0,389,"4,853",475
2024,9,27000,WAPA-- Western Area Power Administration,AZ,Federal,Final,0.000,0.000,0,203.570,"8,245.754",12,462.658,"23,710.480",5,0.000,0.000,0,666,"31,956",17
2024,9,57313,Tesla Inc.,AZ,Behind the Meter,Final,"4,506.755","39,523.005","40,230",520.105,"6,171.913",831,0.000,0.000,0,0.000,0.000,0,"5,027","45,695","41,061"
2024,9,59086,"Constellation Solar Holding, LLC",AZ,Behind the Meter,Final,0.000,0.000,0,704.500,"6,579.330",9,0.000,0.000,0,0.000,0.000,0,705,"6,579",9
2024,9,59579,Sunnova,AZ,Behind the Meter,Final,"1,647.937","10,246.470","8,919",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"1,648","10,246","8,919"
2024,9,59580,"SunStrong Management, LLC",AZ,Behind the Meter,Final,"1,533.978","10,209.297","11,479",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"1,534","10,209","11,479"
2024,9,59622,"Ahana Renewables, LLC",AZ,Behind the Meter,Final,0.000,0.000,0,10.358,72.780,3,0.000,0.000,0,0.000,0.000,0,10,73,3
2024,9,59647,Sunrun Inc.,AZ,Behind the Meter,Final,"6,041.834","45,845.567","39,931",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"6,042","45,846","39,931"
2024,9,59943,Spruce Finance,AZ,Behind the Meter,Final,363.056,"3,567.543","3,614",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,363,"3,568","3,614"
2024,9,60025,Greenbacker Renewable Energy Corporation,AZ,Behind the Meter,Final,0.000,0.000,0,6.850,112.350,4,0.000,0.000,0,0.000,0.000,0,7,112,4
2024,9,60981,"TerraForm US Energy Services, LLC",AZ,Behind the Meter,Final,0.000,0.000,0,170.832,"1,489.743",29,0.000,0.000,0,0.000,0.000,0,171,"1,490",29
2024,9,66026,Palmetto,AZ,Behind the Meter,Final,254.583,"1,948.446","1,839",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,255,"1,948","1,839"
2024,9,66036,"EverBright, LLC",AZ,Behind the Meter,Final,179.293,"2,059.969","1,465",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,179,"2,060","1,465"
2024,9,88888,State Total,AZ,,Final,"650,504.803","4,363,752.054","3,144,638","425,782.166","3,458,568.142","348,763","97,024.499","1,223,589.671","7,521",102.359,900.680,2,"1,173,414","9,046,811","3,500,924"
2024,9,0,State Adjustment 2024,CA,,Final,"1,052,857.643","2,857,777.003","5,523,711","1,478,325.783","4,717,353.605","802,496","480,414.025","1,978,568.848","27,125","4,120.941","32,075.824",1,"3,015,718","9,585,775","6,353,333"
2024,9,4390,City of Corona - (CA),CA,Municipal,Final,183.682,"1,063.277","1,285",825.397,"4,676.680",549,375.625,"2,632.918",9,0.000,0.000,0,"1,385","8,373","1,843"
2024,9,9216,Imperial Irrigation District,CA,Political Subdivision,Final,"42,196.000","269,562.000","142,472","25,208.000","165,648.000","21,832","1,524.000","8,764.000",801,0.000,0.000,0,"68,928","443,974","165,105"
2024,9,11208,Los Angeles Department of Water & Power,CA,Municipal,Final,"228,541.105","909,688.236","1,413,211","262,038.054","1,086,147.812","91,355","20,827.733","97,000.125","9,532","2,837.352","12,645.192",2,"514,244","2,105,481","1,514,100"
2024,9,12745,Modesto Irrigation District,CA,Political Subdivision,Final,"24,671.169","110,395.346","103,487","15,327.918","85,722.019","29,729","11,139.410","85,384.179",144,0.000,0.000,0,"51,138","281,502","133,360"
2024,9,14328,Pacific Gas & Electric Co.,CA,Investor Owned,Final,"408,640.000","1,094,301.000","1,759,245","322,518.000","774,794.000","205,448","306,888.000","833,950.000","70,303",0.000,0.000,0,"1,038,046","2,703,045","2,034,996"
2024,9,14354,PacifiCorp,CA,Investor Owned,Final,"4,501.400","21,945.194","36,299","3,343.495","17,637.179","7,623","1,997.219","12,990.481","1,945",0.000,0.000,0,"9,842","52,573","45,867"
2024,9,14534,City of Pasadena - (CA),CA,Municipal,Final,"12,348.731","46,514.701","58,613","16,706.420","73,247.013","8,516",0.000,0.000,0,160.124,673.678,1,"29,215","120,435","67,130"
2024,9,16534,Sacramento Municipal Util Dist,CA,Political Subdivision,Final,"96,282.128","451,143.874","594,660","68,565.472","375,216.128","71,272","20,723.300","135,641.726","2,524",464.179,"2,403.136",1,"186,035","964,405","668,457"
2024,9,16609,San Diego Gas & Electric Co,CA,Investor Owned,Final,"59,334.011","145,774.666","286,708","40,955.576","106,179.488","31,986","10,355.994","36,704.922","1,107","1,581.089","7,663.639",5,"112,227","296,323","319,806"
2024,9,16612,City & County of San Francisco,CA,Municipal,Final,"1,023.503","3,827.202","2,829","14,941.866","66,915.899",288,"1,823.312","6,005.338",31,"2,066.690","8,437.700",1,"19,855","85,186","3,149"
2024,9,16655,City of Santa Clara - (CA),CA,Municipal,Final,"3,645.183","21,632.512","50,305","2,303.416","10,231.054","6,566","57,466.501","386,067.836","1,281",17.566,63.190,1,"63,433","417,995","58,153"
2024,9,17609,Southern California Edison Co,CA,Investor Owned,Final,"686,827.000","2,142,384.000","3,244,185","692,062.000","2,422,306.000","452,226","71,897.000","312,430.000","20,031",0.000,0.000,0,"1,450,786","4,877,120","3,716,442"
2024,9,17612,Bear Valley Electric Service,CA,Investor Owned,Final,"1,878.972","6,341.433","23,329",804.002,"2,803.723","1,479",166.783,673.336,7,0.000,0.000,0,"2,850","9,818","24,815"
