UTILITY_ID,UTILNAME,STATE_CODE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MWh),RES_CONS ,COM_REV (Thousand $),COM_SALES (MWh),COM_CONS,IND_REV (Thousand $),IND_SALES (MWh),IND_CONS,TRA_REV (Thousand $),TRA_SALES (MWh),TRA_CONS,TOT_REV (Thousand $),TOT_SALES (MWh),TOT_CONS
17539,South Carolina Electric&Gas Co,SC,2011,6,96125,869799,570530,81467,767652,92791,37032,520669,736,0,0,0,214624,2158120,664057
17543,South Carolina Pub Serv Auth,SC,2011,6,18327,174563,136184,19110,215744,28434,36241,612795,30,0,0,0,73678,1003102,164648
88888,Total EPM,SC,2011,6,329830,3075960,2102255,195911,2074897,340110,144948,2325789,4496,0,0,0,670689,7476646,2446861
0,Adjustment 2011,SD,2011,6,8676.878,82039.417,81509,6880.948,96520.414,12968,1910.254,27339.069,829,0,0,0,17468.08,205898.9,95306
1769,"Black Hills Electric Coop, Inc",SD,2011,6,894.508,7152.946,8053,258.833,2150.133,1115,0,0,0,0,0,0,1153.341,9303.079,9168
2285,City of Brookings - (SD),SD,2011,6,472,5593,8262,250,2923,1294,829,12557,141,0,0,0,1551,21073,9697
3236,"Central Electric Coop, Inc - (SD)",SD,2011,6,681.623,6265.167,6453,137.26,1470.227,665,760.77,12119.502,142,0,0,0,1579.653,19854.896,7260
11475,City of Madison - (SD),SD,2011,6,269,2673,2805,131,1830,410,200,2636,47,0,0,0,600,7139,3262
12199,Montana-Dakota Utilities Co,SD,2011,6,404,4113,6604,364,4207,2034,46,725,25,0,0,0,814,9045,8663
12341,MidAmerican Energy Co,SD,2011,6,350.913,4265.469,3582,314.217,4008.503,814,536.639,11950.106,21,0,0,0,1201.769,20224.078,4417
13337,Nebraska Public Power District,SD,2011,6,103,1136.6,1044,92.8,1426.3,219,0,0,0,0,0,0,195.8,2562.9,1263
13750,"Northern Electric Coop, Inc",SD,2011,6,630.02,6396.697,5135,260.899,3273.541,635,610.548,9209.176,185,0,0,0,1501.467,18879.414,5955
13781,Northern States Power Co - Minnesota,SD,2011,6,6339,59600,73127,6877,79792,10975,1996,28913,19,0,0,0,15212,168305,84121
13809,NorthWestern Energy - (SD),SD,2011,6,3214,34888,48603,4137,50055,12393,1281,23288,60,0,0,0,8632,108231,61056
14232,Otter Tail Power Co,SD,2011,6,497.162,6938.365,8802,1167.652,21112.241,2788,0,0,0,0,0,0,1664.814,28050.606,11590
15040,City of Pierre - (SD),SD,2011,6,332.83,3871.006,6064,161.54,1777.552,1008,427.976,6568.427,180,0,0,0,922.346,12216.985,7252
16286,Rosebud Electric Coop Inc,SD,2011,6,341,3449,4588,121,1430,709,1,11,25,0,0,0,463,4890,5322
17267,Sioux Valley SW Elec Coop,SD,2011,6,1804.074,17267.458,16675,331.453,2908.731,1819,1253.772,19694.738,364,0,0,0,3389.299,39870.927,18858
19293,Southeastern Electric Coop Inc,SD,2011,6,1412.273,14257.449,13234,647.664,7980.259,1638,1339.568,20495.462,208,0,0,0,3399.505,42733.17,15080
19545,Black Hills Power Inc,SD,2011,6,3747.777,33993.48,54165,5595.09,57834.384,13889,1237.003,20326.631,32,0,0,0,10579.87,112154.495,68086
19896,City of Volga,SD,2011,6,77,720,841,11,99,111,191,2858,29,0,0,0,279,3677,981
20187,Watertown Municipal Utilities,SD,2011,6,629,7814,11100,240,2447,1880,1062,16658,391,0,0,0,1931,26919,13371
20401,West River Electric Assn Inc,SD,2011,6,1250.72,9907.829,13880,629.477,5883.127,1657,51.695,603.586,8,0,0,0,1931.892,16394.542,15545
88888,Total EPM,SD,2011,6,32127,312342,374526,28609,349128,69021,13734,215953,2706,0,0,0,74470,877423,446253
0,Adjustment 2011,TN,2011,6,118677.969,1156743.078,856328,92202.455,841696.521,188633,44359.529,491641.781,624,0.003,0.015,0,255239.956,2490081.395,1045585
727,Appalachian Electric Coop,TN,2011,6,5247,48461,38646,2058,18340,6111,701,8309,8,0,0,0,8006,75110,44765
814,Entergy Arkansas Inc,TN,2011,6,0.472,4.582,6,0.219,0.117,4,0.104,0.429,3,0,0,0,0.795,5.128,13
2247,City of Bristol - (TN),TN,2011,6,3065,32450,28412,2160,20648,4437,1678,19486,23,0,0,0,6903,72584,32872
3408,City of Chattanooga - (TN),TN,2011,6,17199,180435,139407,16346,169626,22977,4846,55630,91,0,0,0,38391,405691,162475
3704,City of Clarksville - (TN),TN,2011,6,7024,67082,54019,4411,41951,7642,1535,17793,15,0,0,0,12970,126826,61676
3758,City of Cleveland - (TN),TN,2011,6,2960,31369,25003,3276,33076,4400,2346,29580,24,0,0,0,8582,94025,29427
3812,City of Clinton - (TN),TN,2011,6,3491,33177,25161,1910,17223,4314,1805,21927,19,0,0,0,7206,72327,29494
4624,Cumberland Elec Member Corp,TN,2011,6,12649,123346,77509,4275,38319,12173,3897,47963,38,0,0,0,20821,209628,89720
5399,Duck River Elec Member Corp,TN,2011,6,8357,79279,60393,3788,34203,10436,2251,25421,18,0,0,0,14396,138903,70847
7174,Gibson Electric Members Corp,TN,2011,6,4994,42085,28743,1592,14153,5965,1292,16123,13,0,0,0,7878,72361,34721
7625,City of Greeneville - (TN),TN,2011,6,3371,35046,30694,2471,24609,6989,2636,32718,23,0,0,0,8478,92373,37706
9777,Johnson City - (TN),TN,2011,6,7037,68561,65014,5283,51016,10449,2459,26326,33,0,0,0,14779,145903,75496
10171,Kentucky Utilities Co,TN,2011,6,0.327,7,5,0,0,0,0,0,0,0,0,0,0.327,7,5
10331,Kingsport Power Co,TN,2011,6,4271.383,53132.64,41651,3001.19,39103.446,6009,4621.162,85530.304,173,0,0,0,11893.735,177766.39,47833
10421,Knoxville Utilities Board,TN,2011,6,18960,202465,172226,15461,161084,24205,9259,111375,68,0,0,0,43680,474924,196499
10906,City of Lenoir - (TN),TN,2011,6,7510,78553,48392,5433,54373,10408,1191,12919,31,0,0,0,14134,145845,58831
12293,City of Memphis - (TN),TN,2011,6,55322.184,594355.517,360762,43232.568,450216.807,43342,22985.145,337333.96,359,14,124,1,121553.897,1382030.284,404464
12470,Middle Tennessee E M C,TN,2011,6,23295,242735,161407,14240,145690,23795,7058,76748,112,0,0,0,44593,465173,185314
13216,Nashville Electric Service,TN,2011,6,43180,415431,323346,40439,393917,41143,22169,255524,234,0,0,0,105788,1064872,364723
17564,South Kentucky Rural E C C,TN,2011,6,10.697,100.447,158,7.26,66.129,30,5.648,53.454,3,0,0,0,23.605,220.03,191
17694,Southwest Tennessee E M C,TN,2011,6,7333,69686,42217,2163,17932,7436,501,5658,4,0,0,0,9997,93276,49657
18642,Tennessee Valley Authority,TN,2011,6,0,0,0,0,0,0,37165.749,594819.053,37,0,0,0,37165.749,594819.053,37
19574,Upper Cumberland E M C,TN,2011,6,5020,47511,40354,2272,20362,7151,1470,15999,16,0,0,0,8762,83872,47521
19898,Volunteer Electric Coop,TN,2011,6,11766,113737,92958,5220,48931,17618,1942,23014,17,0,0,0,18928,185682,110593
88888,Total EPM,TN,2011,6,370741,3715752,2712811,271242,2636536,465667,178173,2311892,1986,14,124,1,820170,8664304,3180465
0,Adjustment 2011,TX,2011,6,1431334.704,12496011.742,8009854,871617.847,9585603.23,1112273,483896.393,7272898.397,91129,562.393,5533.188,2,2787411.337,29360046.557,9213258
5701,El Paso Electric Co,TX,2011,6,21604,181489,255522,32456,284894,32254,6209,94486,44,0,0,0,60269,560869,287820
16604,City of San Antonio - (TX),TX,2011,6,103698,1005502,641002,86798,1025874,80643,6468,87283,65,0,0,0,196964,2118659,721710
17008,Sharyland Utilities LP,TX,2011,6,3150,27260,25781,4468,40254,13605,3388,36151,778,0,0,0,11006,103665,40164
17698,Southwestern Electric Power Co,TX,2011,6,22296,265997,146276,15847,247627,30003,14071,239983,4445,0,0,0,52214,753607,180724
17718,Southwestern Public Service Co,TX,2011,6,26083,273081,205023,25199,353402,56794,29076,637677,134,0,0,0,80358,1264160,261951
55937,Entergy Texas Inc.,TX,2011,6,58998.896,570222.45,360283,34719.333,427496.413,46730,32578.276,571442.155,4988,0,0,0,126296.505,1569161.018,412001
88888,Total EPM,TX,2011,6,1667165,14819563,9643741,1071105,11965151,1372302,575687,8939921,101583,562,5533,2,3314519,35730168,11117628
88888,Total EPM,US,2011,6,15079525,125982785,126411464,12592190,118170174,17684700,5992674,83911564,714869,70755,642809,93,33735143,328707332,144811126
0,Adjustment 2011,UT,2011,6,9533.604,106881.449,128392,8298.074,101527.565,17114,1591.497,25264.253,276,-0.001,0.012,-10,19423.174,233673.279,145772
2010,City of Bountiful,UT,2011,6,994,10062,15271,658,7138,1331,187,2837,1,0,0,0,1839,20037,16603
11135,City of Logan - (UT),UT,2011,6,639,6465,16806,1153,13096,2236,806,11418,10,0,0,0,2598,30979,19052
12866,Moon Lake Electric Assn Inc,UT,2011,6,594,8457,11571,1468,21334,3643,326,5008,9,0,0,0,2388,34799,15223
13073,"Mt Wheeler Power, Inc",UT,2011,6,11.255,132.513,209,14.485,174.928,121,39.789,620.818,60,0,0,0,65.529,928.259,390
13314,Navajo Tribal Utility Authorit,UT,2011,6,21,198,468,32,248,66,0,0,0,0,0,0,53,446,534
14354,PacifiCorp,UT,2011,6,46927.886,499129.145,704335,55686.811,693986.408,89800,38532.115,699171.644,8104,246.451,2398.987,11,141393.263,1894686.184,802250
15444,Provo City Corp,UT,2011,6,1335,15722,30838,2106,29855,4597,554,11472,1,0,0,0,3995,57049,35436
17845,City of Springville,UT,2011,6,567.163,5359.597,9447,650.369,5744.242,981,553.026,6934.69,2,0,0,0,1770.558,18038.529,10430
17874,City of St George,UT,2011,6,1521.24,18860.959,22745,802.8,8413.771,3784,1416.43,19276.187,647,0,0,0,3740.47,46550.917,27176
18206,Strawberry Electric Serv Dist,UT,2011,6,268.977,2377.745,2724,60.955,485.973,440,28.515,253.597,58,0,0,0,358.447,3117.315,3222
20332,Wells Rural Electric Co,UT,2011,6,32,305,507,62,796,210,37,717,5,0,0,0,131,1818,722
22814,Raft Rural Elec Coop Inc,UT,2011,6,21,212,340,8,118,53,205,5009,264,0,0,0,234,5339,657
88888,Total EPM,UT,2011,6,62466,674162,943653,71000,882918,124376,44276,787982,9437,246,2399,1,177989,2347461,1077467
0,Adjustment 2011,VA,2011,6,72732.905,593256.594,446816,30762.855,284053.494,55709,17793.337,205252.024,650,-0.003,0.083,0,121289.094,1082562.195,503175
84,A & N Electric Coop,VA,2011,6,2743.748,22794.097,30288,1468.968,13187.355,4026,1319.636,14843.14,16,0,0,0,5532.352,50824.592,34330
733,Appalachian Power Co,VA,2011,6,44798,475805,445079,26248,355111,73724,26804,482898,1915,0,0,0,97850,1313814,520718
10171,Kentucky Utilities Co,VA,2011,6,2024,25370,24890,1626,21078,4407,1236,19154,73,0,0,0,4886,65602,29370
17066,Shenandoah Valley Elec Coop,VA,2011,6,9990.128,99710.09,74634,2605.81,26396.359,13900,6710.094,76392.125,368,0,0,0,19306.032,202498.574,88902
19876,Virginia Electric & Power Co,VA,2011,6,305696.883,2755089,2068745,269111.056,3473120,248277,30992.979,533362,483,1281.647,15511,1,607082.565,6777082,2317506
19882,Virginia Tech Electric Service,VA,2011,6,412.612,3346.849,5263,2416.216,24336.997,1152,115.293,1199.3,5,0,0,0,2944.121,28883.146,6420
40228,Rappahannock Electric Coop,VA,2011,6,18911,165905,126391,3049,29547,12883,10633,153478,589,0,0,0,32593,348930,139863
88888,Total EPM,VA,2011,6,457309,4141277,3222106,337288,4226830,414078,95604,1486579,4099,1282,15511,1,891483,9870197,3640284
0,Adjustment 2011,VT,2011,6,3558.165,22183.251,40612,2128.215,13097.463,5346,1053.648,6583.581,135,0,0,0,6740.028,41864.295,46093
2548,City of Burlington Electric - (VT),VT,2011,6,1053,6638,17467,2133,15932,3725,1021,6314,13,0,0,0,4207,28884,21205
3292,Central Vermont Pub Serv Corp,VT,2011,6,11616,72790,137099,9776,69556,23156,2644,28371,34,0,0,0,24036,170717,160289
7601,Green Mountain Power Corp,VT,2011,6,6796,42413,80878,7639,57920,14681,4813,51292,28,0,0,0,19248,151625,95587
19791,"Vermont Electric Cooperative, Inc",VT,2011,6,3154.714,16569.437,33834,1636.532,10391.717,4035,632.571,6358.181,8,0,0,0,5423.817,33319.335,37877
19794,Omya Inc,VT,2011,6,51.875,549.371,801,46.527,457.278,77,1373.616,16499.2,2,0,0,0,1472.018,17505.849,880
88888,Total EPM,VT,2011,6,26230,161143,310691,23359,167354,51020,11538,115418,220,0,0,0,61127,443915,361931
0,Adjustment 2011,WA,2011,6,44597.815,643658.493,551605,27188.754,482463.607,83062,30488.574,749988.231,11444,0.013,0.003,0,102275.156,1876110.334,646111
1738,Bonneville Power Admin,WA,2011,6,0,0,0,1625.997,67457.475,7,8134.58,796097.074,2,0,0,0,9760.577,863554.549,9
3660,PUD No 1 of Clark County - (WA),WA,2011,6,12336,133011,168391,7636,107006,16006,3392,65176,26,0,0,0,23364,305193,184423
4442,PUD No 1 of Cowlitz County,WA,2011,6,3112,49277,43079,1949,26990,5059,7622,303662,119,0,0,0,12683,379929,48257
10454,Kootenai Electric Cooperative,WA,2011,6,9.041,116.917,86,0.049,0.241,2,0.041,0.015,1,0,0,0,9.131,117.173,89
14354,PacifiCorp,WA,2011,6,6743.493,87869.797,103464,7990.06,100978.167,18351,4990.654,81033.216,5764,0,0,0,19724.207,269881.18,127579
15500,Puget Sound Energy Inc,WA,2011,6,78504.7,750173.847,956639,67996.217,733756.231,122655,8753.155,100575.303,3641,30.084,384,1,155284.156,1584889.381,1082936
16868,City of Seattle - (WA),WA,2011,6,18427.927,232456.037,360289,26323.714,392496.584,39685,5150.663,88215.327,216,4.029,55.85,4,49906.333,713223.798,400194
17470,Snohomish County PUD No 1,WA,2011,6,20958,266488,291503,14238,204294,30095,4189,72819,79,0,0,0,39385,543601,321677
18429,City of Tacoma  - (WA),WA,2011,6,9974.644,137152.373,151805,1782.942,25370.029,15377,10308.883,214764.419,3081,17.664,87.429,1,22084.133,377374.25,170264
20169,Avista Corp,WA,2011,6,13436.805,156690.525,209811,16646.603,182569.924,23343,4895.807,81459.171,913,0,0,0,34979.215,420719.62,234067
88888,Total EPM,WA,2011,6,208100,2456894,2836672,173377,2323382,353642,87925,2553790,25286,52,527,6,469455,7334593,3215606
0,Adjustment 2011,WI,2011,6,43566.507,324922.353,477130,23737.92,224795.099,53200,25950.729,343717.604,1837,0,0,0,93255.156,893435.056,532167
4247,Consolidated Water Power Co,WI,2011,6,4.896,57.132,89,19.281,299.501,23,5139.794,84175.153,1,0,0,0,5163.971,84531.786,113
4715,Dahlberg Light & Power Co,WI,2011,6,700.397,5091.056,10153,194.409,1537.188,1134,134.649,1388.152,36,0,0,0,1029.455,8016.396,11323
5574,East Central Energy,WI,2011,6,381.059,2599.189,4717,54.356,411.464,273,0,0,0,0,0,0,435.415,3010.653,4990
11479,Madison Gas & Electric Co,WI,2011,6,10967,69686,123920,22593,205110,19749,1877,23783,45,0,0,0,35437,298579,143714
13697,North Central Power Co Inc,WI,2011,6,238.269,1581.028,4472,98.367,744.446,437,11.929,107.648,3,0,0,0,348.565,2433.122,4912
13780,Northern States Power Co,WI,2011,6,18528,152472,203071,21398,221272,37611,10033,133751,99,0,0,0,49959,507495,240781
13815,Northwestern Wisconsin Elec Co,WI,2011,6,803.596,6150.549,10397,425.962,3737.334,1468,315.096,3733.345,29,0,0,0,1544.654,13621.228,11894
15086,Pioneer Power and Light Co,WI,2011,6,113,795,1986,33,240,162,25,164,20,0,0,0,171,1199,2168
18336,Superior Water and Light Co,WI,2011,6,597.918,5721.063,12536,758.057,9382.468,1986,2273.704,36167.625,115,0,0,0,3629.679,51271.156,14637
20847,Wisconsin Electric Power Co,WI,2011,6,89262,634984,979021,85675,728604,112932,54158,636043,679,0,0,0,229095,1999631,1092632
20856,Wisconsin Power & Light Co,WI,2011,6,38300,286757,399275,22557,195469,57823,29049,385364,962,0,0,0,89906,867590,458060
20860,Wisconsin Public Service Corp,WI,2011,6,28948.774,209567.071,375648,31365.244,327452.046,53946,21451.361,336431.833,213,0,0,0,81765.379,873450.95,429807
40036,Westfield Electric Company,WI,2011,6,50,323,587,44,293,149,65,475,16,0,0,0,159,1091,752
88888,Total EPM,WI,2011,6,232461,1700706,2603002,208954,1919348,340893,150484,1985301,4055,0,0,0,591899,5605355,2947950
0,Adjustment 2011,WV,2011,6,1056.317,7329.696,9084,564.146,4757.414,1493,128.381,1352.569,19,0.002,0.043,0,1748.846,13439.722,10596
733,Appalachian Power Co,WV,2011,6,38280,423185,369749,25239,325721,66429,26284,443209,2437,0,0,0,89803,1192115,438615
1764,Black Diamond Power Co,WV,2011,6,360,2498,4513,99,1374,520,0,0,0,0,0,0,459,3872,5033
12796,Monongahela Power Co,WV,2011,6,25334.97,254859.108,331688,18445.43,226963.784,47052,20888.347,326129.033,7725,24.537,300.769,1,64693.284,808252.694,386466
15263,The Potomac Edison Company,WV,2011,6,10455.468,113071.052,116981,6029.855,76380.709,16804,4567.458,70090.28,2001,0,0,0,21052.781,259542.041,135786
20521,Wheeling Power Co,WV,2011,6,3051.915,33049.196,35215,3243.792,40805.781,5761,5635.246,108834.793,259,0,0,0,11930.953,182689.77,41235
88888,Total EPM,WV,2011,6,78539,833992,867230,53621,676003,138059,57503,949616,12441,25,301,1,189688,2459911,1017731
0,Adjustment 2011,WY,2011,6,3029.168,24511.783,37859,2892.604,31010.476,8785,2513.562,32861.36,1053,0,0,0,8435.334,88383.619,47697
3461,Cheyenne Light Fuel & Power Co,WY,2011,6,2135.932,19162.84,35054,4261.436,50134.23,4439,864.034,14365.3,2,0,0,0,7261.402,83662.37,39495
7222,City of Gillette - (WY),WY,2011,6,882.361,9323.156,13083,986.778,13932.279,2423,0,0,0,0,0,0,1869.139,23255.435,15506
8566,High Plains Power Inc,WY,2011,6,1084.228,9826.199,11761,538.307,6507.852,443,3898.114,58846.536,459,0,0,0,5520.649,75180.587,12663
11273,Lower Valley Energy Inc,WY,2011,6,1483,24818,18595,985,17696,5919,136,2748,154,0,0,0,2604,45262,24668
12199,Montana-Dakota Utilities Co,WY,2011,6,889,8891,12579,738,10537,2548,21,276,20,0,0,0,1648,19704,15147
12825,NorthWestern Energy LLC - (MT),WY,2011,6,12.132,113.301,178,464.874,3254.986,395,0,0,0,0,0,0,477.006,3368.287,573
14354,PacifiCorp,WY,2011,6,6231.647,69031.468,109202,8676.197,107662.071,23695,30623.411,622191.21,2704,0,0,0,45531.255,798884.749,135601
19156,Powder River Energy Corp,WY,2011,6,1172.19,14945.81,14378,6703.12,90939.07,10791,5630.86,115973.29,3359,0,0,0,13506.17,221858.17,28528
19545,Black Hills Power Inc,WY,2011,6,154.586,1496.991,2190,213.834,2004.096,681,710.952,10631.958,11,0,0,0,1079.372,14133.045,2882
27058,"High West Energy, Inc",WY,2011,6,455,3810,4319,24,224,19,483,4120,1042,0,0,0,962,8154,5380
88888,Total EPM,WY,2011,6,17529,185931,259198,26484,333902,60138,44881,862014,8804,0,0,0,88894,1381846,328140
0,Adjustment 2011,AK,2011,7,5443.847,17631.475,30614,9412.183,32316.996,11332,2266.284,9525.572,609,0,0,0,17122.314,59474.043,42555
213,Alaska Electric Light&Power Co,AK,2011,7,1027.583,8529.15,13879,990.253,9763.762,2169,456.522,5023.815,94,0,0,0,2474.358,23316.727,16142
219,Alaska Power and Telephone Co,AK,2011,7,645.419,1727.496,4815,922.351,3888.45,2233,0,0,0,0,0,0,1567.77,5615.946,7048
599,Anchorage Municipal Light and Power,AK,2011,7,1270.343,9628.168,24292,7595.672,73756.069,6266,0,0,0,0,0,0,8866.015,83384.237,30558
1651,Bethel Utilities Corp,AK,2011,7,381,719,1650,1121,2214,1035,0,0,0,0,0,0,1502,2933,2685
3522,Chugach Electric Assn Inc,AK,2011,7,5692,37577,69963,5577,43951,9164,552,4876,7,0,0,0,11821,86404,79134
7353,Golden Valley Elec Assn Inc,AK,2011,7,4540.651,20126.319,37864,1995.451,9766.901,6400,10924.321,66392.915,485,0,0,0,17460.423,96286.135,44749
10210,Ketchikan Public Utilities,AK,2011,7,445.036,4291.474,6251,536.252,5256.249,1235,124.512,1417.534,12,0,0,0,1105.8,10965.257,7498
10433,Kodiak Electric Assn Inc,AK,2011,7,452,2308,4687,293,1541,1039,1151,6485,99,0,0,0,1896,10334,5825
10451,Kotzebue Electric Assn Inc,AK,2011,7,226,546,1159,386,976,129,0,0,0,0,0,0,612,1522,1288
11824,Matanuska Electric Assn Inc,AK,2011,7,4791,30893,53499,2764,21258,3656,0,0,0,0,0,0,7555,52151,57155
19277,TDX North Slope Generating Co,AK,2011,7,0,0,0,628,3085,76,0,0,0,0,0,0,628,3085,76
19558,Homer Electric Assn Inc,AK,2011,7,2990.64,13527.637,25736,2936.677,15067.36,3863,937.326,10785.198,26,0,0,0,6864.643,39380.195,29625
88888,Total EPM,AK,2011,7,27906,147505,274409,35158,222841,48597,16412,104506,1332,0,0,0,79475,474852,324338
0,Adjustment 2011,AL,2011,7,128782.097,1138350.702,669959,55688.9,523943.014,119821,29955.503,366459.599,-169,0,0,0,214426.5,2028753.315,789611
195,Alabama Power Co,AL,2011,7,245313,2098453,1230397,152415,1407165,196932,126137,1873651,5769,0,0,0,523865,5379269,1433098
4958,Decatur Utilities,AL,2011,7,3280,37415,22293,2821,29641,3942,3839,51723,22,0,0,0,9940,118779,26257
6422,City of Florence - (AL),AL,2011,7,6349.997,64268.115,39849,3917.005,37193.681,7386,1252.532,14285.314,760,0,0,0,11519.534,115747.11,47995
9094,City of Huntsville - (AL),AL,2011,7,22535,242302,147237,14920,159448,20217,8220,94567,118,0,0,0,45675,496317,167572
9739,Joe Wheeler Elec Member Corp,AL,2011,7,6351,59217,34669,2876,24692,8126,4905,61873,21,0,0,0,14132,145782,42816
17252,Singing River Elec Pwr Assn,AL,2011,7,48.785,447.164,369,6.695,63.927,20,0,0,0,0,0,0,55.48,511.091,389
18642,Tennessee Valley Authority,AL,2011,7,0,0,0,0,0,0,36005,522555,21,0,0,0,36005,522555,21
88888,Total EPM,AL,2011,7,412660,3640453,2144773,232645,2182147,356444,210314,2985114,6542,0,0,0,855619,8807714,2507759
0,Adjustment 2011,AR,2011,7,56519.324,599273.872,386295,23164.817,278635.557,48072,19233.596,264101.51,8306,3.165,23.906,1,98920.902,1142034.845,442674
814,Entergy Arkansas Inc,AR,2011,7,94015.49,944807.63,584598,49711.955,659201.648,89551,44176.75,663928.31,26051,1.49,16.56,1,187905.685,2267954.148,700201
817,Arkansas Valley Elec Coop Corp,AR,2011,7,7226,83084,49483,1215,17164,3494,1010,23393,14,0,0,0,9451,123641,52991
3093,Carroll Electric Coop Corp - (AR),AR,2011,7,12589,136175,71642,2915,36373,5046,1408,25616,24,0,0,0,16912,198164,76712
5860,Empire District Electric Co,AR,2011,7,530.038,4687.197,3569,384.329,3704.938,759,579.858,7488.103,9,0,0,0,1494.225,15880.238,4337
6342,First Electric Coop Corp,AR,2011,7,12492.789,134729.941,80844,1950.28,19483.312,5423,3987.001,53325.254,2067,0,0,0,18430.07,207538.507,88334
12681,Mississippi County Electric Co,AR,2011,7,563.559,6457.264,3407,144.886,1678.827,640,12438.004,267696.203,650,0,0,0,13146.449,275832.294,4697
14063,Oklahoma Gas & Electric Co,AR,2011,7,9882,104060,54559,6956,81049,10345,6137,97192,418,0,0,0,22975,282301,65322
17698,Southwestern Electric Power Co,AR,2011,7,14202,161849,95499,11179,144773,17345,9494,140158,636,0,0,0,34875,446780,113480
88888,Total EPM,AR,2011,7,208020,2175124,1329896,97621,1242063,180675,98464,1542898,38175,5,40,2,404110,4960126,1548748
0,Adjustment 2011,AZ,2011,7,21503.025,160723.87,170988,18360.392,225243.756,31268,8607.526,118294.285,2697,0,0,0,48470.943,504261.911,204953
176,Ajo Improvement Co,AZ,2011,7,74.86,627,844,36.6,358,177,11.46,102,1,0,0,0,122.92,1087,1022
803,Arizona Public Service Co,AZ,2011,7,217992,1761966,988230,134332,1272516,122177,15086,181262,3753,0,0,0,367410,3215744,1114160
12919,Morenci Water and Electric,AZ,2011,7,183,1693,2070,163,1590,270,6360,144162,2,0,0,0,6706,147445,2342
13314,Navajo Tribal Utility Authorit,AZ,2011,7,1183,11024,27962,2066,17174,3421,1482,18346,2,0,0,0,4731,46544,31385
16572,Salt River Project,AZ,2011,7,195675,1673977,853920,112842,1072526,95196,22897,293994,43,0,0,0,331414,3040497,949159
19189,Trico Electric Cooperative Inc,AZ,2011,7,6709.82,48678,38216,2539.35,21755,2047,216.67,2314,43,0,0,0,9465.84,72747,40306
19728,"UNS Electric, Inc",AZ,2011,7,9894.405,104511.922,80598,5157.705,55715.597,10646,2877.838,42235.27,24,0,0,0,17929.948,202462.789,91268
21538,"Mohave Electric Cooperative, I",AZ,2011,7,4523,46359.2,34708,1837.8,21792.2,3968,473.4,6894.9,26,0,0,0,6834.2,75046.3,38702
24211,Tucson Electric Power Co,AZ,2011,7,52648.367,497276.405,366345,25802.361,220982.361,36180,23301.726,295145.926,637,0,0,0,101752.454,1013404.692,403162
25866,Ak-Chin Electric Utility Auth,AZ,2011,7,76.328,673,282,225.663,2683,93,2.609,55,21,0,0,0,304.6,3411,396
88888,Total EPM,AZ,2011,7,510463,4307509,2564163,303363,2912336,305443,81316,1102805,7249,0,0,0,895142,8322651,2876855
0,Adjustment 2011,CA,2011,7,33513.403,517161.25,687784,171415.479,2289932.063,124665,161748.961,1795327.312,5352,2155.033,30629.748,-6,368832.876,4633050.373,817795
4390,City of Corona,CA,2011,7,29.924,212.363,460,727.211,4199.582,362,354.658,2234.641,8,0,0,0,1111.793,6646.586,830
9216,Imperial Irrigation District,CA,2011,7,25659,210140,126962,18015,152468,20217,1037,7311,842,0,0,0,44711,369919,148021
11208,Los Angeles Department of Water & Power,CA,2011,7,75198.996,575629.258,1267501,166297.975,1219901.593,184929,21779.776,172663.197,12360,1708.951,13052.258,2,264985.698,1981246.306,1464792
12745,Modesto Irrigation District,CA,2011,7,16920.951,91646.714,93587,11731.275,80110.583,19315,6498.497,61598.023,156,0,0,0,35150.723,233355.32,113058
14328,Pacific Gas & Electric Co,CA,2011,7,454289.429,2803534.596,4562354,530972.143,3104772.373,625220,108406.428,812847.031,957,0,0,0,1093668,6721154,5188531
14354,PacifiCorp,CA,2011,7,3311.555,25108.158,35237,2488.927,20830.941,7747,3039.984,29306.499,1981,0,0,0,8840.466,75245.598,44965
14534,City of Pasadena - (CA),CA,2011,7,4337.341,27995.814,54193,10264.483,73727.831,8389,0,0,0,118.553,823.866,1,14720.377,102547.511,62583
16534,Sacramento Municipal Util Dist,CA,2011,7,69947.548,517879.077,529695,8234.733,58489.676,55583,64978.568,474236.138,12890,407.611,2469.98,1,143568.46,1053074.871,598169
16609,San Diego Gas & Electric Co,CA,2011,7,115267.302,627610.906,1236805,94657.011,553983.832,149350,22290.524,169267.947,476,600.492,8260,4,232815.329,1359122.685,1386635
16612,City & County of San Francisco,CA,2011,7,0,0,0,7330.403,72016.538,1940,28.554,542.472,1,318.128,8477.087,1,7677.085,81036.097,1942
17609,Southern California Edison Co,CA,2011,7,473863,2709444,4288397,614125,3141070,577400,84338,656124,33362,878,5506,9,1173204,6512144,4899168
17612,Bear Valley Electric Service,CA,2011,7,1954.631,8105.483,21721,1088.824,3784.619,1509,170.467,646.044,10,0,0,0,3213.922,12536.146,23240
18260,Surprise Valley Electrificatio,CA,2011,7,148.892,1987.112,2831,51.303,703.355,849,462.228,7877.217,751,0,0,0,662.423,10567.684,4431
19281,Turlock Irrigation District,CA,2011,7,11290,75175,71895,3332,28393,24074,11328,95750,4431,0,0,0,25950,199318,100400
