UTILITY CHARATERISTICS,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
2022,6,60025,Greenbacker Renewable Energy Corporation,NY,Behind the Meter,Final,0.000,0.000,0,7.600,50.600,1,0.000,0.000,0,0.000,0.000,0,8,51,1
2022,6,60981,"TerraForm US Energy Services, LLC",NY,Behind the Meter,Final,0.000,0.000,0,26.000,208.000,6,0.000,0.000,0,0.000,0.000,0,26,208,6
2022,6,61098,Longroad Energy,NY,Behind the Meter,Final,0.000,0.000,0,19.436,94.165,3,0.000,0.000,0,0.000,0.000,0,19,94,3
2022,6,88888,State Total,NY,,Final,"953,097.963","4,263,376.205","7,333,658","1,165,777.645","6,005,193.517","1,166,495","108,152.461","1,433,613.034","7,378","29,650.753","204,556.091",8,"2,256,679","11,906,739","8,507,539"
2022,6,0,State Adjustment 2022,OH,,Final,"425,782.946","3,060,727.118","3,283,145","365,145.271","3,425,520.051","458,882","315,546.022","3,914,673.530","14,619",274.809,"2,263.109",2,"1,106,749","10,403,184","3,756,648"
2022,6,3542,Duke Energy Ohio Inc,OH,Investor Owned,Final,"36,225.217","299,458.256","299,509","5,706.559","108,047.568","23,762","1,033.827","8,388.689",480,0.000,0.000,0,"42,966","415,895","323,751"
2022,6,3755,Cleveland Electric Illum Co,OH,Investor Owned,Final,"12,884.957","86,663.434","132,519","6,012.531","40,299.475","12,675","2,814.096","45,219.625",96,0.000,0.000,0,"21,712","172,183","145,290"
2022,6,4922,Dayton Power & Light Co,OH,Investor Owned,Final,"31,710.000","256,019.000","279,588","9,547.000","89,363.000","22,800","2,585.000","24,599.000",508,50.000,410.000,1,"43,892","370,391","302,897"
2022,6,13998,Ohio Edison Co,OH,Investor Owned,Final,"37,433.161","257,623.053","303,622","10,323.614","77,293.078","26,976","3,955.697","43,619.400",221,0.000,0.000,0,"51,712","378,536","330,819"
2022,6,14006,Ohio Power Co,OH,Investor Owned,Final,"107,945.000","650,933.000","723,838","26,079.000","199,749.000","80,505","22,967.000","284,841.000","3,642",0.000,0.000,0,"156,991","1,135,523","807,985"
2022,6,14015,Ohio Valley Electric Corp,OH,Investor Owned,Final,0.000,0.000,0,0.000,0.000,0,804.000,"8,022.000",1,0.000,0.000,0,804,"8,022",1
2022,6,18997,The Toledo Edison Co,OH,Investor Owned,Final,"9,938.387","66,910.874","86,431","2,819.735","18,167.460","8,767","8,581.027","122,207.960",116,0.000,0.000,0,"21,339","207,286","95,314"
2022,6,57313,Tesla Inc.,OH,Behind the Meter,Final,0.000,0.000,0,16.620,848.770,19,0.000,0.000,0,0.000,0.000,0,17,849,19
2022,6,59579,Sunnova,OH,Behind the Meter,Final,0.027,1.051,1,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,1,1
2022,6,61098,Longroad Energy,OH,Behind the Meter,Final,0.000,0.000,0,6.829,58.170,1,0.000,0.000,0,0.000,0.000,0,7,58,1
2022,6,88888,State Total,OH,,Final,"661,919.695","4,678,335.786","5,108,653","425,657.159","3,959,346.572","634,387","358,286.669","4,451,571.204","19,683",324.809,"2,673.109",3,"1,446,188","13,091,927","5,762,726"
2022,6,0,State Adjustment 2022,OK,,Final,"86,966.549","684,226.363","516,114","56,483.169","468,124.423","100,300","30,121.479","353,683.370","4,034",0.000,0.000,0,"173,571","1,506,034","620,448"
2022,6,817,Arkansas Valley Elec Coop Corp,OK,Cooperative,Final,794.158,"5,610.596","4,167",386.477,"3,037.450",529,0.000,0.000,0,0.000,0.000,0,"1,181","8,648","4,696"
2022,6,5860,Empire District Electric Co,OK,Investor Owned,Final,460.367,"4,262.449","3,794",550.840,"5,990.781",947,317.832,"4,236.921",10,0.000,0.000,0,"1,329","14,490","4,751"
2022,6,7490,Grand River Dam Authority,OK,State,Final,0.000,0.000,0,39.176,346.539,47,"20,260.540","308,111.243",31,0.000,0.000,0,"20,300","308,458",78
2022,6,13734,Northeast Oklahoma Electric Co,OK,Cooperative,Final,"4,353.000","34,330.000","37,037","1,801.000","16,248.000","4,047",232.000,"2,825.000",11,0.000,0.000,0,"6,386","53,403","41,095"
2022,6,14062,Oklahoma Electric Coop Inc,OK,Cooperative,Final,"12,040.000","77,608.000","56,160","4,131.000","28,366.000","5,399","2,090.000","28,260.000",131,0.000,0.000,0,"18,261","134,234","61,690"
2022,6,14063,Oklahoma Gas & Electric Co,OK,Investor Owned,Final,"129,072.816","965,131.291","695,670","110,435.206","935,318.950","110,777","58,824.877","649,150.348","8,903",0.000,0.000,0,"298,333","2,549,601","815,350"
2022,6,15474,Public Service Co of Oklahoma,OK,Investor Owned,Final,"85,692.632","671,210.534","491,052","57,924.903","622,639.806","74,963","31,849.306","537,256.054","6,430",0.000,0.000,0,"175,467","1,831,106","572,445"
2022,6,19785,Verdigris Valley Elec Coop Inc,OK,Cooperative,Final,"6,043.000","57,049.000","34,290",513.000,"4,507.000","3,519",874.000,"9,895.000",732,0.000,0.000,0,"7,430","71,451","38,541"
2022,6,88888,State Total,OK,,Final,"325,422.522","2,499,428.233","1,838,284","232,264.771","2,084,578.949","300,528","144,570.034","1,893,417.936","20,282",0.000,0.000,0,"702,257","6,477,425","2,159,094"
2022,6,0,State Adjustment 2022,OR,,Final,"36,396.701","346,409.081","351,598","21,643.739","261,501.873","48,544","61,299.682","943,410.461","8,945",-0.007,-0.001,0,"119,340","1,551,321","409,087"
2022,6,1738,Bonneville Power Administration,OR,Federal,Final,0.000,0.000,0,14.076,402.730,1,0.000,0.000,0,0.000,0.000,0,14,403,1
2022,6,6022,City of Eugene - (OR),OR,Municipal,Final,"7,489.234","59,229.098","86,921","5,766.478","60,630.084","8,985","2,717.561","46,638.802","1,202",0.000,0.000,0,"15,973","166,498","97,108"
2022,6,9191,Idaho Power Co,OR,Investor Owned,Final,"1,525.485","11,412.050","13,865",982.833,"10,198.423","3,633","3,734.172","33,050.583","2,330",0.000,0.000,0,"6,242","54,661","19,828"
2022,6,14354,PacifiCorp,OR,Investor Owned,Final,"37,810.056","383,300.124","535,345","36,917.585","451,598.487","72,067","11,246.686","156,260.845","9,088",131.738,"1,207.778",1,"86,106","992,367","616,501"
2022,6,15248,Portland General Electric Co,OR,Investor Owned,Final,"75,119.648","529,918.947","809,434","56,034.837","514,687.620","108,085","22,026.003","335,393.634","4,303",64.083,656.726,1,"153,245","1,380,657","921,823"
2022,6,18260,Surprise Valley Electrification,OR,Cooperative,Final,105.157,"1,007.614","1,188",43.966,406.198,463,278.410,"3,359.070",289,0.000,0.000,0,428,"4,773","1,940"
2022,6,28541,Clatskanie Peoples Util Dist,OR,Political Subdivision,Final,409.392,"5,484.034","3,746",114.339,"1,693.275",554,"3,592.780","76,896.176",6,0.000,0.000,0,"4,117","84,073","4,306"
2022,6,40437,Emerald People's Utility Dist,OR,Political Subdivision,Final,"1,890.689","15,829.076","19,810",882.789,"8,535.729","2,232",452.997,"6,140.293",756,0.000,0.000,0,"3,226","30,505","22,798"
2022,6,57313,Tesla Inc.,OR,Behind the Meter,Final,228.420,"2,221.660","3,659",55.360,"1,029.570",48,0.000,0.000,0,0.000,0.000,0,284,"3,251","3,707"
2022,6,59647,Sunrun Inc.,OR,Behind the Meter,Final,4.239,45.623,85,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,4,46,85
2022,6,60981,"TerraForm US Energy Services, LLC",OR,Behind the Meter,Final,0.000,0.000,0,10.000,120.000,3,0.000,0.000,0,0.000,0.000,0,10,120,3
2022,6,61098,Longroad Energy,OR,Behind the Meter,Final,0.000,0.000,0,9.506,121.275,24,0.000,0.000,0,0.000,0.000,0,10,121,24
2022,6,88888,State Total,OR,,Final,"160,979.021","1,354,857.307","1,825,651","122,475.508","1,310,925.264","244,639","105,348.291","1,601,149.864","26,919",195.814,"1,864.503",2,"388,999","4,268,797","2,097,211"
2022,6,0,State Adjustment 2022,PA,,Final,"227,200.383","1,299,968.738","1,527,945","214,170.310","2,205,949.924","302,373","322,747.291","4,018,769.702","12,317","2,006.810","24,811.147",6,"766,125","7,549,500","1,842,641"
2022,6,3597,Citizens Electric Co - (PA),PA,Investor Owned,Final,738.982,"5,548.259","5,898",261.173,"1,983.994","1,132",177.758,"1,675.059",27,0.000,0.000,0,"1,178","9,207","7,057"
2022,6,5487,Duquesne Light Co,PA,Investor Owned,Final,"55,956.960","307,460.000","423,989","14,380.490","110,901.600","39,911","1,212.830","9,130.900",434,0.000,0.000,0,"71,550","427,493","464,334"
2022,6,12390,Metropolitan Edison Co,PA,Investor Owned,Final,"52,375.337","366,140.164","409,431","10,321.732","67,022.365","41,591","12,024.255","83,739.345",348,0.000,0.000,0,"74,721","516,902","451,370"
2022,6,14711,Pennsylvania Electric Co,PA,Investor Owned,Final,"44,372.384","252,711.882","406,429","12,193.865","73,111.648","52,991","8,461.608","44,415.723",273,0.000,0.000,0,"65,028","370,239","459,693"
2022,6,14715,PPL Electric Utilities Corp,PA,Investor Owned,Final,"116,931.636","635,396.676","833,578","38,234.530","252,387.143","99,894","9,578.973","78,697.430","1,137",0.000,0.000,0,"164,745","966,481","934,609"
2022,6,14716,Pennsylvania Power Co,PA,Investor Owned,Final,"17,183.209","107,859.577","122,602","3,516.859","21,240.932","12,249","2,738.738","17,393.233",110,0.000,0.000,0,"23,439","146,494","134,961"
2022,6,14940,PECO Energy Co,PA,Investor Owned,Final,"124,153.448","844,197.828","1,168,126","27,700.882","225,967.669","102,101","9,136.309","90,602.647",457,0.000,0.000,0,"160,991","1,160,768","1,270,684"
2022,6,15045,Pike County Light & Power Co,PA,Investor Owned,Final,521.080,"2,230.561","3,265",770.270,"3,707.529",760,0.000,0.000,0,0.000,0.000,0,"1,291","5,938","4,025"
2022,6,19390,"UGI Utilities, Inc",PA,Investor Owned,Final,"7,739.670","40,948.929","55,189","2,415.090","13,899.769","7,925",254.330,"1,555.174",131,0.000,0.000,0,"10,409","56,404","63,245"
2022,6,20334,Wellsborough Electric Co,PA,Investor Owned,Final,532.426,"3,073.033","5,133",302.167,"1,888.723","1,216",201.151,"1,390.666",3,0.000,0.000,0,"1,036","6,352","6,352"
2022,6,20387,West Penn Power Company,PA,Investor Owned,Final,"66,905.087","497,201.100","521,115","12,952.740","93,730.448","67,658","10,597.975","68,386.092",539,115.791,795.273,1,"90,572","660,113","589,313"
2022,6,57313,Tesla Inc.,PA,Behind the Meter,Final,"1,112.550","7,683.290","6,955",1.630,263.300,8,0.000,0.000,0,0.000,0.000,0,"1,114","7,947","6,963"
2022,6,59579,Sunnova,PA,Behind the Meter,Final,768.723,"7,579.674","5,568",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,769,"7,580","5,568"
2022,6,59580,"SunPower Capital, LLC",PA,Behind the Meter,Final,2.239,16.867,52,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,2,17,52
2022,6,59647,Sunrun Inc.,PA,Behind the Meter,Final,680.509,"5,451.539","4,975",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,681,"5,452","4,975"
2022,6,60981,"TerraForm US Energy Services, LLC",PA,Behind the Meter,Final,0.000,0.000,0,28.000,393.000,19,0.000,0.000,0,0.000,0.000,0,28,393,19
2022,6,61098,Longroad Energy,PA,Behind the Meter,Final,0.000,0.000,0,34.871,244.276,5,0.000,0.000,0,0.000,0.000,0,35,244,5
2022,6,61823,"Greenskies Renewable Energy, LLC",PA,Behind the Meter,Final,0.000,0.000,0,4.849,69.765,1,0.000,0.000,0,0.000,0.000,0,5,70,1
2022,6,88888,State Total,PA,,Final,"717,174.623","4,383,468.117","5,500,250","337,289.458","3,072,762.085","729,834","377,131.218","4,415,755.971","15,776","2,122.601","25,606.420",7,"1,433,718","11,897,593","6,245,867"
2022,6,0,State Adjustment 2022,RI,,Final,"4,122.006","15,036.640","29,260","35,535.012","208,050.201","14,064","7,279.743","43,529.826",481,348.297,"1,883.683",1,"47,285","268,500","43,806"
2022,6,1857,Block Island Utility District,RI,Political Subdivision,Final,210.550,604.020,"1,618",256.920,777.750,371,0.000,0.000,0,0.000,0.000,0,467,"1,382","1,989"
2022,6,13214,The Narragansett Electric Co,RI,Investor Owned,Final,"40,673.401","173,386.350","398,675","9,276.200","79,112.856","43,783","1,343.382","6,075.580","1,052",0.000,0.000,0,"51,293","258,575","443,510"
2022,6,14537,Pascoag Utility District,RI,Municipal,Final,420.030,"2,677.740","4,356",48.150,251.290,542,186.640,"1,220.500",61,0.000,0.000,0,655,"4,150","4,959"
2022,6,57313,Tesla Inc.,RI,Behind the Meter,Final,12.690,90.140,95,29.780,280.180,214,0.000,0.000,0,0.000,0.000,0,42,370,309
2022,6,59579,Sunnova,RI,Behind the Meter,Final,213.999,"1,830.726","2,000",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,214,"1,831","2,000"
2022,6,59647,Sunrun Inc.,RI,Behind the Meter,Final,282.688,"1,648.068","1,952",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,283,"1,648","1,952"
2022,6,88888,State Total,RI,,Final,"45,935.364","195,273.684","437,956","45,146.062","288,472.277","58,974","8,809.765","50,825.906","1,594",348.297,"1,883.683",1,"100,239","536,456","498,525"
2022,6,0,State Adjustment 2022,SC,,Final,"134,842.186","964,599.416","766,270","43,534.303","348,354.898","101,597","24,425.660","313,847.565",898,0.000,0.000,0,"202,802","1,626,802","868,765"
2022,6,1613,Berkeley Electric Coop Inc,SC,Cooperative,Final,"17,606.000","132,162.000","104,540","16,560.819","233,805.249","14,734",122.180,"1,389.750",10,0.000,0.000,0,"34,289","367,357","119,284"
2022,6,3046,Duke Energy Progress - (NC),SC,Investor Owned,Final,"19,261.941","163,143.020","142,486","10,300.949","108,343.612","32,909","10,204.594","142,607.809",444,0.000,0.000,0,"39,767","414,094","175,839"
2022,6,5416,"Duke Energy Carolinas, LLC",SC,Investor Owned,Final,"78,273.247","717,844.956","539,594","45,464.241","536,632.406","104,262","43,806.351","764,665.031","1,518",0.000,0.000,0,"167,544","2,019,142","645,374"
2022,6,11118,Lockhart Power Co,SC,Investor Owned,Final,691.929,"5,072.037","4,927",573.490,"6,973.114","1,302",796.567,"11,259.660",9,0.000,0.000,0,"2,062","23,305","6,238"
2022,6,14398,Palmetto Electric Coop Inc,SC,Cooperative,Final,"10,121.465","89,457.325","66,114","4,747.916","44,886.110","11,131",679.516,"8,032.406",27,0.000,0.000,0,"15,549","142,376","77,272"
2022,6,17539,"Dominion Energy South Carolina, Inc",SC,Investor Owned,Final,"141,724.000","855,995.000","676,283","103,356.000","761,547.000","107,705","50,076.000","492,494.000",762,0.000,0.000,0,"295,156","2,110,036","784,750"
2022,6,17543,South Carolina Public Service Authority,SC,State,Final,"25,888.501","205,320.469","170,550","20,918.178","220,737.510","31,646","37,671.741","495,621.871",28,0.000,0.000,0,"84,478","921,680","202,224"
2022,6,59579,Sunnova,SC,Behind the Meter,Final,25.368,334.789,281,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,25,335,281
2022,6,59647,Sunrun Inc.,SC,Behind the Meter,Final,"1,032.896","8,403.614","7,733",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"1,033","8,404","7,733"
2022,6,88888,State Total,SC,,Final,"429,467.533","3,142,332.626","2,478,778","245,455.896","2,261,279.899","405,286","167,782.609","2,229,918.092","3,696",0.000,0.000,0,"842,706","7,633,531","2,887,760"
2022,6,0,State Adjustment 2022,SD,,Final,"12,774.036","100,967.643","87,919","7,516.329","71,428.903","13,190","3,678.091","41,754.569","2,307",0.000,0.000,0,"23,968","214,151","103,416"
2022,6,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,"1,236.820","7,016.680","8,841",441.797,"3,035.773","1,835",88.026,527.400,94,0.000,0.000,0,"1,767","10,580","10,770"
2022,6,2285,City of Brookings - (SD),SD,Municipal,Final,793.000,"6,126.000","10,441",357.000,"2,720.000","1,529","1,372.000","14,472.000",163,0.000,0.000,0,"2,522","23,318","12,133"
2022,6,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Final,"1,038.379","7,251.955","6,420",256.225,"2,102.639",669,"1,233.992","14,711.548",174,0.000,0.000,0,"2,529","24,066","7,263"
2022,6,11475,City of Madison - (SD),SD,Municipal,Final,376.000,"3,253.000","2,783",255.000,"2,933.000",447,272.000,"3,426.000",66,0.000,0.000,0,903,"9,612","3,296"
2022,6,12199,Montana-Dakota Utilities Co,SD,Investor Owned,Final,650.000,"4,564.000","6,406",621.000,"5,025.000","2,087",65.000,702.000,8,0.000,0.000,0,"1,336","10,291","8,501"
2022,6,12341,MidAmerican Energy Co,SD,Investor Owned,Final,402.370,"4,412.554","4,201",398.917,"4,892.290","1,014",865.432,"16,261.241",25,0.000,0.000,0,"1,667","25,566","5,240"
2022,6,13337,Nebraska Public Power District,SD,Political Subdivision,Final,102.041,"1,012.418","1,081",104.127,"1,506.700",222,0.000,0.000,0,0.000,0.000,0,206,"2,519","1,303"
2022,6,13750,"Northern Electric Coop, Inc",SD,Cooperative,Final,"1,010.433","7,662.027","5,459",401.902,"3,859.081",875,751.283,"9,009.205",243,0.000,0.000,0,"2,164","20,530","6,577"
2022,6,13781,Northern States Power Co - Minnesota,SD,Investor Owned,Final,"10,411.207","74,350.289","87,465","11,383.072","94,211.516","12,982","3,158.368","33,795.032",26,0.000,0.000,0,"24,953","202,357","100,473"
2022,6,13809,NorthWestern Energy - (SD),SD,Investor Owned,Final,"4,718.000","35,578.000","50,980","6,043.000","49,571.000","13,286","3,080.000","39,039.000",61,0.000,0.000,0,"13,841","124,188","64,327"
2022,6,14232,Otter Tail Power Co,SD,Investor Owned,Final,"1,133.964","8,214.416","9,033","3,055.646","32,688.166","2,921",0.000,0.000,0,0.000,0.000,0,"4,190","40,903","11,954"
2022,6,15040,City of Pierre - (SD),SD,Municipal,Final,430.823,"4,136.509","6,175",190.598,"1,646.466","1,028",390.710,"5,584.137",165,0.000,0.000,0,"1,012","11,367","7,368"
2022,6,16286,Rosebud Electric Coop Inc,SD,Cooperative,Final,419.000,"3,592.000","4,810",145.000,"1,477.000",769,2.958,25.000,36,0.000,0.000,0,567,"5,094","5,615"
2022,6,17267,Sioux Valley SW Elec Coop,SD,Cooperative,Final,"2,842.365","21,731.094","21,167",527.542,"3,552.592","2,311","2,475.467","29,437.444",506,0.000,0.000,0,"5,845","54,721","23,984"
2022,6,19293,Southeastern Electric Coop Inc - (SD),SD,Cooperative,Final,"2,481.243","21,093.391","18,300","1,417.597","15,112.648","2,593","2,097.802","25,534.351",271,0.000,0.000,0,"5,997","61,740","21,164"
2022,6,19545,"Black Hills Power, Inc.",SD,Investor Owned,Final,"5,555.941","39,175.000","59,020","8,124.871","64,278.000","13,652","1,505.127","18,333.000",6,0.000,0.000,0,"15,186","121,786","72,678"
2022,6,19896,City of Volga - (SD),SD,Municipal,Final,123.000,961.000,"1,023",14.000,106.000,140,366.000,"4,600.000",38,0.000,0.000,0,503,"5,667","1,201"
2022,6,20187,Watertown Municipal Utilities,SD,Municipal,Final,"1,007.000","9,359.000","11,061","1,006.000","10,211.000","2,521",897.000,"11,177.000",98,0.000,0.000,0,"2,910","30,747","13,680"
2022,6,20401,West River Electric Assn Inc,SD,Cooperative,Final,"1,854.432","12,179.219","16,917","1,054.500","7,714.606","2,114",260.994,"2,424.054",18,0.000,0.000,0,"3,170","22,318","19,049"
2022,6,27000,WAPA-- Western Area Power Administration,SD,Federal,Final,0.000,0.000,0,648.624,"26,728.275",20,4.891,258.797,4,0.000,0.000,0,654,"26,987",24
2022,6,88888,State Total,SD,,Final,"49,360.054","372,636.195","419,502","43,962.747","404,800.655","76,205","22,565.141","271,071.778","4,309",0.000,0.000,0,"115,888","1,048,509","500,016"
2022,6,0,State Adjustment 2022,TN,,Final,"129,430.402","1,051,064.891","883,940","108,515.460","845,825.401","210,086","46,043.214","595,104.798",357,0.000,0.000,0,"283,989","2,491,995","1,094,383"
2022,6,727,Appalachian Electric Coop,TN,Cooperative,Final,"6,483.000","49,856.000","42,005","2,926.000","22,935.000","7,259",567.000,"7,274.000",7,0.000,0.000,0,"9,976","80,065","49,271"
2022,6,814,Entergy Arkansas LLC,TN,Investor Owned,Final,0.181,1.496,1,0.314,1.714,3,0.151,0.546,3,0.000,0.000,0,1,4,7
2022,6,2247,City of Bristol - (TN),TN,Municipal,Final,"3,487.000","31,258.000","29,305","3,357.000","28,157.000","4,822",748.000,"10,548.000",8,0.000,0.000,0,"7,592","69,963","34,135"
2022,6,3408,City of Chattanooga - (TN),TN,Municipal,Final,"21,711.000","180,604.000","157,677","21,845.000","189,443.000","25,270","6,553.000","105,908.000",65,0.000,0.000,0,"50,109","475,955","183,012"
2022,6,3704,City of Clarksville - (TN),TN,Municipal,Final,"10,487.000","82,877.000","70,523","6,516.000","53,549.000","8,963",526.000,"6,918.000",3,0.000,0.000,0,"17,529","143,344","79,489"
2022,6,3758,City of Cleveland - (TN),TN,Municipal,Final,"4,035.000","30,869.000","27,921","4,235.000","34,784.000","4,854","1,800.000","24,085.000",16,0.000,0.000,0,"10,070","89,738","32,791"
2022,6,3812,City of Clinton - (TN),TN,Municipal,Final,"4,132.000","32,456.000","25,833","2,137.000","16,656.000","4,791","1,626.000","23,720.000",10,0.000,0.000,0,"7,895","72,832","30,634"
2022,6,4624,Cumberland Elec Member Corp,TN,Cooperative,Final,"17,949.000","140,284.000","94,747","6,741.000","52,170.000","11,639","4,238.000","58,273.000",26,0.000,0.000,0,"28,928","250,727","106,412"
2022,6,5399,Duck River Elec Member Corp,TN,Cooperative,Final,"10,214.000","80,929.000","68,476","5,830.000","43,429.000","12,777","2,048.000","26,354.000",15,0.000,0.000,0,"18,092","150,712","81,268"
2022,6,7174,Gibson Electric Members Corp,TN,Cooperative,Final,"5,150.000","38,320.000","29,071","2,342.000","17,576.000","6,213","1,112.000","14,617.000",7,0.000,0.000,0,"8,604","70,513","35,291"
2022,6,7625,City of Greeneville - (TN),TN,Municipal,Final,"4,215.000","33,434.000","31,738","3,284.000","26,221.000","7,864","2,016.000","30,595.000",18,0.000,0.000,0,"9,515","90,250","39,620"
2022,6,9777,Johnson City - (TN),TN,Municipal,Final,"9,801.000","73,617.000","70,154","7,595.000","63,574.000","11,580",954.000,"15,525.000",13,0.000,0.000,0,"18,350","152,716","81,747"
2022,6,10331,Kingsport Power Co,TN,Investor Owned,Final,"5,075.226","50,266.509","42,262","3,555.703","32,420.005","6,102","5,084.715","72,992.670",194,0.000,0.000,0,"13,716","155,679","48,558"
2022,6,10421,Knoxville Utilities Board,TN,Municipal,Final,"24,640.000","209,510.000","188,682","23,778.000","202,159.000","24,934","4,700.000","93,528.000",26,0.000,0.000,0,"53,118","505,197","213,642"
2022,6,10906,City of Lenoir - (TN),TN,Municipal,Final,"10,202.000","85,181.000","59,128","8,001.000","67,302.000","13,101","1,044.000","14,219.000",9,0.000,0.000,0,"19,247","166,702","72,238"
2022,6,12293,City of Memphis - (TN),TN,Municipal,Final,"59,678.915","509,649.273","376,818","61,770.734","526,151.973","43,757","9,501.069","146,985.718",94,0.000,0.000,0,"130,951","1,182,787","420,669"
2022,6,12470,Middle Tennessee E M C,TN,Cooperative,Final,"43,936.000","391,049.000","286,896","32,642.000","294,003.000","40,440","5,775.000","77,976.000",40,0.000,0.000,0,"82,353","763,028","327,376"
2022,6,13216,Nashville Electric Service,TN,Municipal,Final,"57,454.000","441,751.000","391,796","64,579.000","550,248.000","45,146","6,927.000","89,259.000",60,0.000,0.000,0,"128,960","1,081,258","437,002"
2022,6,17564,South Kentucky Rural E C C,TN,Cooperative,Final,13.100,98.570,159,5.640,40.320,29,6.000,36.970,3,0.000,0.000,0,25,176,191
2022,6,17694,Southwest Tennessee E M C,TN,Cooperative,Final,"7,827.000","61,602.000","43,268","2,770.000","19,766.000","8,213",135.000,"1,830.000",1,0.000,0.000,0,"10,732","83,198","51,482"
2022,6,18642,Tennessee Valley Authority,TN,Federal,Final,0.000,0.000,0,"5,127.541","56,220.982",6,"29,711.740","532,014.046",18,0.000,0.000,0,"34,839","588,235",24
2022,6,19574,Upper Cumberland E M C,TN,Cooperative,Final,"6,306.000","50,047.000","44,135","3,350.000","25,679.000","8,126",930.000,"12,345.000",9,0.000,0.000,0,"10,586","88,071","52,270"
2022,6,19898,Volunteer Electric Coop,TN,Cooperative,Final,"14,183.000","117,710.000","101,479","6,792.000","55,446.000","21,883","3,169.000","49,427.000",18,0.000,0.000,0,"24,144","222,583","123,380"
2022,6,60025,Greenbacker Renewable Energy Corporation,TN,Behind the Meter,Final,0.000,0.000,0,59.380,629.580,15,0.000,0.000,0,0.000,0.000,0,59,630,15
2022,6,88888,State Total,TN,,Final,"456,409.824","3,742,434.739","3,066,014","387,754.772","3,224,386.975","527,873","135,214.889","2,009,535.748","1,020",0.000,0.000,0,"979,379","8,976,357","3,594,907"
2022,6,0,State Adjustment 2022,TX,,Final,"2,013,346.158","14,969,784.260","10,054,395","1,100,129.228","11,885,728.425","1,301,968","796,780.491","10,506,689.084","313,871","1,036.910","14,969.017",3,"3,911,293","37,377,171","11,670,237"
2022,6,5701,El Paso Electric Co,TX,Investor Owned,Final,"40,236.000","281,991.000","307,466","35,716.000","301,458.000","38,953","5,941.000","88,214.000",41,0.000,0.000,0,"81,893","671,663","346,460"
2022,6,13830,Nueces Electric Cooperative,TX,Cooperative,Final,"3,765.789","26,952.768","17,332",683.848,"6,238.968","1,933",38.361,66.889,22,0.000,0.000,0,"4,488","33,259","19,287"
2022,6,16604,City of San Antonio - (TX),TX,Municipal,Final,"164,534.410","1,179,607.381","821,753","143,235.500","1,198,547.950","95,709","5,902.290","54,534.625",37,0.000,0.000,0,"313,672","2,432,690","917,499"
2022,6,17698,Southwestern Electric Power Co,TX,Investor Owned,Final,"33,833.768","237,455.548","154,511","24,193.367","216,903.622","31,213","25,604.790","302,235.276","4,203",0.000,0.000,0,"83,632","756,594","189,927"
2022,6,17718,Southwestern Public Service Co,TX,Investor Owned,Final,"36,363.915","254,090.384","218,904","28,992.812","299,715.368","58,269","35,977.228","648,902.692",140,0.000,0.000,0,"101,334","1,202,708","277,313"
2022,6,55937,Entergy Texas Inc.,TX,Investor Owned,Final,"87,282.106","681,917.651","433,239","45,267.291","471,419.982","54,000","49,996.370","803,724.244","6,551",0.000,0.000,0,"182,546","1,957,062","493,790"
2022,6,57313,Tesla Inc.,TX,Behind the Meter,Final,866.130,"7,772.680","7,262",214.490,"2,297.030","1,271",0.000,0.000,0,0.000,0.000,0,"1,081","10,070","8,533"
2022,6,59579,Sunnova,TX,Behind the Meter,Final,736.246,"8,036.799","5,654",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,736,"8,037","5,654"
2022,6,59647,Sunrun Inc.,TX,Behind the Meter,Final,766.971,"5,628.753","4,600",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,767,"5,629","4,600"
2022,6,60981,"TerraForm US Energy Services, LLC",TX,Behind the Meter,Final,0.000,0.000,0,9.000,123.000,2,0.000,0.000,0,0.000,0.000,0,9,123,2
2022,6,88888,State Total,TX,,Final,"2,381,731.493","17,653,237.224","12,025,116","1,378,441.536","14,382,432.345","1,583,318","920,240.530","12,404,366.810","324,865","1,036.910","14,969.017",3,"4,681,450","44,455,005","13,933,302"
2022,6,0,State Adjustment 2022,UT,,Final,"17,421.355","180,891.954","179,360","11,838.408","127,868.282","25,088","2,666.707","38,461.170",-63,-0.003,0.036,0,"31,926","347,221","204,385"
2022,6,2010,City of Bountiful,UT,Municipal,Final,"1,363.000","12,777.000","15,633",722.000,"7,211.000","1,653",212.000,"3,333.000",1,0.000,0.000,0,"2,297","23,321","17,287"
