UTILITY_ID,UTILNAME,STATE_CODE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MWh),RES_CONS ,COM_REV (Thousand $),COM_SALES (MWh),COM_CONS,IND_REV (Thousand $),IND_SALES (MWh),IND_CONS,TRA_REV (Thousand $),TRA_SALES (MWh),TRA_CONS,TOT_REV (Thousand $),TOT_SALES (MWh),TOT_CONS
88888,Total EPM,MD,2008,4,238389,1782629,2178925,257859,2170912,241046,45675,454214,8743,4601,44297,5,546523,4452052,2428719
0,Adjustment 2008,ME,2008,4,54462.831,327999.347,692894,38584.393,314871.226,87293,28199.887,248509.986,2800,0,0,0,121247.111,891380.559,782987
3266,Central Maine Power Co,ME,2008,4,1,5,28,2,18,6,0,0,0,0,0,0,3,23,34
5609,Eastern Maine Electric Coop,ME,2008,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
11477,Town of Madison (ME),ME,2008,4,132,1333,2231,36,350,293,51,551,17,0,0,0,219,2234,2541
88888,Total EPM,ME,2008,4,54596,329337,695153,38622,315239,87592,28251,249061,2818,0,0,0,121469,893638,785563
0,Adjustment 2008,MI,2008,4,26022.521,271699.671,446649,23935.223,327414.952,55195,21167.493,326967.615,1416,-0.009,-0.025,0,71125.228,926082.213,503260
392,Alpena Power Co,MI,2008,4,775,6715,13732,899,8899,4008,758,11952,4,0,0,0,2432,27566,17744
4254,Consumers Energy Co,MI,2008,4,90797,912213,1575053,81457,917388,215154,59931,849486,8660,0,0,0,232185,2679087,1798867
5107,City of Detroit,MI,2008,4,1.2,13,81,4537,41373,121,0,0,0,55,400,1,4593.2,41786,203
5109,Detroit Edison Co,MI,2008,4,113552,1044303,1956037,147362,1538231,198382,76702,1037810,1068,0,0,0,337616,3620344,2155487
5659,Edison Sault Electric Co,MI,2008,4,1430.623,16173.893,19324,1781.555,22385.854,3689,1221.6,17961.62,5,0,0,0,4433.778,56521.367,23018
9324,Indiana Michigan Power Co,MI,2008,4,5990.562,90693.137,109143,4432.007,62274.855,17369,4226.578,77007.63,1023,0,0,0,14649.147,229975.622,127535
10704,Lansing City of,MI,2008,4,3555,42729,83036,6928,93405,12917,2035,34379,279,0,0,0,12518,170513,96232
13780,Northern States Power Co,MI,2008,4,382.814,4139,7796,399.066,4737,1440,141.063,2251,2,0,0,0,922.943,11127,9238
19578,Upper Peninsula Power Co,MI,2008,4,3177,20895,46096,2592,19858,5744,2045,27860,13,0,0,0,7814,68613,51853
20847,Wisconsin Electric Power Co,MI,2008,4,1336,12074,24389,1098,12054,3050,7400,210455,12,0,0,0,9834,234583,27451
20860,Wisconsin Public Service Corp,MI,2008,4,509.436,4903.726,8061,195.832,1886.645,883,910.251,16226.256,41,0,0,0,1615.519,23016.627,8985
88888,Total EPM,MI,2008,4,247529,2426551,4289397,275617,3049907,517952,176538,2612356,12523,55,400,1,699739,8089215,4819873
0,Adjustment 2008,MN,2008,4,60512.833,674236.082,660230,26173.04,330774.714,70445,26110.106,419575.4,3414,0,0,0,112795.979,1424586.196,734089
689,Anoka Electric Coop,MN,2008,4,7691,82727,112086,3912,55558,9918,481,9153,331,0,0,0,12084,147438,122335
5574,East Central Energy,MN,2008,4,4621.684,41232.647,47242,1676.31,21727.537,4801,424.948,8625.419,114,0,0,0,6722.942,71585.603,52157
9417,Interstate Power and Light Co,MN,2008,4,2242,24790,36210,979,12237,6755,1774,29013,612,0,0,0,4995,66040,43577
10596,City of Lake Crystal,MN,2008,4,60,640,1043,52,695,181,0,0,0,0,0,0,112,1335,1224
12647,"ALLETE, Inc.",MN,2008,4,6037.285,84510.47,119607,6043.847,94315.993,21077,24893.591,547342.142,431,0,0,0,36974.723,726168.605,141115
13781,Northern States Power Co,MN,2008,4,59462,615942,1077942,73771,1041232,129786,42878,755947,495,149,1880,1,176260,2415001,1208224
13815,Northwestern Wisconsin Elec Co,MN,2008,4,3.59,28.032,53,1.192,8.183,15,0,0,0,0,0,0,4.782,36.215,68
14232,Otter Tail Power Co,MN,2008,4,3267,46294,46661,5293,84157,11846,1730,43155,11,0,0,0,10290,173606,58518
16181,Rochester Public Utilities,MN,2008,4,2673,23751,42554,4344,46657,4527,1786,26708,2,0,0,0,8803,97116,47083
17267,Sioux Valley SW Elec Coop,MN,2008,4,431.681,5759.347,2687,30.002,361.289,158,138.727,2365.5,63,0,0,0,600.41,8486.136,2908
20996,Wright-Hennepin Coop Elec Assn,MN,2008,4,3544.862,38665.009,40564,1688.916,21647.519,4965,376.604,5084.546,51,0,0,0,5610.382,65397.074,45580
25177,Dakota Electric Association,MN,2008,4,5997,63601,92843,379,4132,4498,4231,66295,2720,0,0,0,10607,134028,100061
88888,Total EPM,MN,2008,4,156544,1702177,2279722,124343,1713503,268972,104824,1913264,8244,149,1880,1,385860,5330824,2556939
0,Adjustment 2008,MO,2008,4,65064.888,748008.121,801773,26632.803,346070.24,101373,21534.512,365856.733,2667,0,0,0,113232.203,1459935.094,905813
3093,Carroll Electric Coop Corp,MO,2008,4,647,6755,10175,110,1318,778,0,0,0,0,0,0,757,8073,10953
4675,Cuivre River Electric Coop Inc,MO,2008,4,5065,70913,53140,1185,20280,4594,0,0,0,0,0,0,6250,91193,57734
5860,Empire District Electric Co,MO,2008,4,10034.387,110388.847,124174,8821.461,118681.774,23342,3553.659,64293.535,287,0,0,0,22409.507,293364.156,147803
9231,Independence City of,MO,2008,4,2935.675,31266.728,51731,3304.086,37371.978,5137,234.098,3755.061,12,0,0,0,6473.859,72393.767,56880
10000,Kansas City Power & Light Co,MO,2008,4,13366.603,160100.64,239029,22027.971,334919.636,31451,6736.734,137324.449,1101,0,0,0,42131.308,632344.725,271581
12698,KCP&L Greater Missouri Operations,MO,2008,4,19867.617,218927.69,272272,15755.718,243101.55,38459,5077.254,105246.16,243,0,0,0,40700.589,567275.4,310974
17833,City Utilities of Springfield,MO,2008,4,5031.222,65600.568,93269,7863.594,115299.906,13825,2500.289,41287.925,323,0,0,0,15395.105,222188.399,107417
19436,Union Electric Co,MO,2008,4,51074,837202,1029688,60030,1210069,148394,20579,618700,4702,87,1917,1,131770,2667888,1182785
88888,Total EPM,MO,2008,4,173086,2249163,2675251,145731,2427112,367353,60216,1336464,9335,87,1917,1,379120,6014656,3051940
0,Adjustment 2008,MS,2008,4,43317.696,446102.593,486076,26654.049,268562.095,91066,23995.049,326686.157,3701,0,0,0,93966.794,1041350.845,580843
3841,Coast Electric Power Assn,MS,2008,4,7666,67494,69413,2443,22273,6011,1330,19202,11,0,0,0,11439,108969,75435
6641,4-County Electric Power Assn,MS,2008,4,3675,35568,35751,1765,14949,8105,1350,18637,20,0,0,0,6790,69154,43876
12685,Entergy Mississippi Inc,MS,2008,4,31334,328173,363612,36328,382972,67385,14657,205043,2822,0,0,0,82319,916188,433819
12686,Mississippi Power Co,MS,2008,4,13937,122125,151337,19129,227401,33791,18521,328307,518,0,0,0,51587,677833,185646
17252,Singing River Elec Pwr Assn,MS,2008,4,6299.709,60251.296,59818,2397.838,24093.087,8360,586.087,7220.095,11,0,0,0,9283.634,91564.478,68189
17647,Southern Pine Elec Power Assn,MS,2008,4,6581,59423,60047,2896,28290,4498,3945,52736,24,0,0,0,13422,140449,64569
18642,Tennessee Valley Authority,MS,2008,4,0,0,0,0,0,0,15900.215,358278.997,8,0,0,0,15900.215,358278.997,8
19273,Tupelo City of,MS,2008,4,617,7308,10794,1906,21510,4614,1098,17665,12,0,0,0,3621,46483,15420
88888,Total EPM,MS,2008,4,113427,1126445,1236848,93519,990050,223830,81382,1333775,7127,0,0,0,288329,3450270,1467805
0,Adjustment 2008,MT,2008,4,6830.694,83587.499,80553,4395.09,67581.462,10682,23799.647,375095.626,2246,0,0,0,35025.431,526264.587,93481
6395,Flathead Electric Coop Inc,MT,2008,4,4359,62231,56990,2340,36799,12794,1072,23683,81,0,0,0,7771,122713,69865
12087,McKenzie Electric Coop Inc,MT,2008,4,3.198,39.124,112,0.063,0.049,2,0,0,0,0,0,0,3.261,39.173,114
12199,Montana-Dakota Utilities Co,MT,2008,4,834,10237,18554,970,15327,5106,1196,25675,133,0,0,0,3000,51239,23793
12692,"Missoula Electric Coop, Inc",MT,2008,4,1060.786,13046.009,12128,225.364,3273.006,1206,218.062,1341.332,278,0,0,0,1504.212,17660.347,13612
12825,NorthWestern Corporation,MT,2008,4,17835.705,170687.049,266077,22759.757,235583.739,62836,2948.328,43424.208,189,0,0,0,43543.79,449694.996,329102
19156,Powder River Energy Corporation,MT,2008,4,3,39,41,161,2742,168,299,8389,62,0,0,0,463,11170,271
19545,Black Hills Power Inc,MT,2008,4,0.688,8.7,13,6.648,87.045,21,153.367,3146.072,2,0,0,0,160.703,3241.817,36
19603,USBIA-Mission Valley Power,MT,2008,4,1174,21528,14181,608,10067,6152,64,1453,1,0,0,0,1846,33048,20334
20169,Avista Corp,MT,2008,4,0.563,12.43,10,1.054,16.814,9,0,0,0,0,0,0,1.617,29.244,19
20997,Yellowstone Valley Elec Co-op Inc.,MT,2008,4,1368.457,14843.802,14868,308.288,3427.609,1331,9.005,20.557,170,0,0,0,1685.75,18291.968,16369
88888,Total EPM,MT,2008,4,33470,376260,463527,31775,374905,100307,29759,482228,3162,0,0,0,95005,1233392,566996
0,Adjustment 2008,NC,2008,4,102158.208,940381.963,1134518,59880.461,668332.69,151420,18919.806,299724.928,1697,0.313,4.932,-8,180958.788,1908444.513,1287627
3046,Progress Energy Carolinas,NC,2008,4,93485.172,999370.259,1075622,79180.662,1012196.186,191399,44184.967,719730.269,3407,0,0,0,216850.801,2731296.714,1270428
5416,"Duke Energy Carolinas, LLC",NC,2008,4,108908,1269402,1585210,103640,1632238,261996,49263,1120808,5420,32.071,490.549,9,261843.071,4022938.549,1852635
6235,Fayetteville Public Works Comm,NC,2008,4,5145,59271,68843,4919,65457,15914,1291,27801,22,0,0,0,11355,152529,84779
9837,Jones-Onslow Elec Member Corp,NC,2008,4,5292,50178,55815,1470,16145,4631,0,0,0,0,0,0,6762,66323,60446
16496,Rutherford Elec Member Corp,NC,2008,4,6656,60818,62386,1061,9829,4213,892,12566,32,0,0,0,8609,83213,66631
18642,Tennessee Valley Authority,NC,2008,4,0,0,0,0,0,0,30.931,384.452,5,0,0,0,30.931,384.452,5
19876,Virginia Electric & Power Co,NC,2008,4,8454.16,96164,100351,5045.213,68386,17714,5186.576,119856,60,0,0,0,18685.949,284406,118125
24889,Brunswick Electric Member Corp,NC,2008,4,7199,61384,77495,1647,17841,2077,0,0,0,0,0,0,8846,79225,79572
88888,Total EPM,NC,2008,4,337298,3536969,4160240,256843,3490425,649364,119768,2300871,10643,32,495,1,713942,9328760,4820248
0,Adjustment 2008,ND,2008,4,3309.859,44885.571,40599,2406.496,44639.129,6224,7667.779,120369.692,443,0,0,0,13384.134,209894.392,47266
4717,Dakota Valley Elec Coop Inc,ND,2008,4,617.696,8071.772,5070,275.314,3919.2,566,976.001,23695.626,317,0,0,0,1869.011,35686.598,5953
12087,McKenzie Electric Coop Inc,ND,2008,4,238.126,3728.13,4235,774.02,9821.245,1173,566.761,11945.44,13,0,0,0,1578.907,25494.815,5421
12090,"McLean Electric Coop, Inc",ND,2008,4,236,2508,2886,82,970,295,133,3067,37,0,0,0,451,6545,3218
12199,Montana-Dakota Utilities Co,ND,2008,4,3068,38277,61776,4224,58871,11673,1064,20862,154,0,0,0,8356,118010,73603
12301,Nodak Electric Coop Inc,ND,2008,4,1989,28749,16456,0,0,0,1984,36049,479,0,0,0,3973,64798,16935
13196,Northern Plains Electric Coop,ND,2008,4,1113,17397,9630,334,4923,1340,276,5064,11,0,0,0,1723,27384,10981
13694,"North Central Elec Coop, Inc",ND,2008,4,561.744,9998.491,5787,524.997,7476.584,1498,27.401,496.62,4,0,0,0,1114.142,17971.695,7289
13781,Northern States Power Co,ND,2008,4,4404,54420,74533,6107,87893,12106,1483,25913,21,0,0,0,11994,168226,86660
14232,Otter Tail Power Co,ND,2008,4,3543,47484,44205,5415,77658,12610,394,6382,2,0,0,0,9352,131524,56817
19790,Verendrye Electric Coop Inc,ND,2008,4,838,11081,9566,525,7941,1329,590,13721,61,0,0,0,1953,32743,10956
20413,Mountrail-Williams Elec Coop,ND,2008,4,598,7799,5994,315,4182,1295,784,13669,356,0,0,0,1697,25650,7645
24949,Cass County Elec Coop Inc,ND,2008,4,3030,41615,28894,1596,26933,3745,239,5335,19,0,0,0,4865,73883,32658
55959,Roughrider Electric Cooperative,ND,2008,4,628,10710,8122,928,13846,2358,712,15775,57,0,0,0,2268,40331,10537
88888,Total EPM,ND,2008,4,24174,326724,317753,23507,349073,56212,16897,302344,1974,0,0,0,64578,978142,375939
0,Adjustment 2008,NE,2008,4,17193.611,221238.872,205541,12651.283,178262.347,55015,10381.229,155373.934,15030,0,0,0,40226.123,554875.153,275586
4373,Cornhusker Public Power Dist,NE,2008,4,589.724,6895.201,6729,336.529,5904.917,373,363.193,9712.805,1999,0,0,0,1289.446,22512.923,9101
4911,Dawson Power District,NE,2008,4,1161,17984,15250,310,4930,1434,221,6797,5407,0,0,0,1692,29711,22091
6779,Fremont City of,NE,2008,4,582,10366,12056,189,3120,1551,770,17156,473,0,0,0,1541,30642,14080
8245,Hastings City of,NE,2008,4,572.048,6923.276,10570,592.902,8095.87,2272,1161.887,21468.843,131,0,0,0,2326.837,36487.989,12973
11018,Lincoln Electric System,NE,2008,4,5046.116,76819,110845,5916.856,106496,16403,2055.568,44641,207,0,0,0,13018.54,227956,127455
11251,Loup River Public Power Dist,NE,2008,4,1076,19975,14537,754,13374,3793,2036,55987,51,0,0,0,3866,89336,18381
12539,Midwest Electric Member Corp,NE,2008,4,237.723,2307.431,3163,276.701,3280.504,1094,2749.409,1220.313,1754,0,0,0,3263.833,6808.248,6011
13337,Nebraska Public Power District,NE,2008,4,5353.4,65454.1,69120,5018.3,84672.9,17626,3716.8,101989.2,757,0,0,0,14088.5,252116.2,87503
13664,Norris Public Power District,NE,2008,4,1226,17464,13467,372,4595,3470,1049,22010,1414,0,0,0,2647,44069,18351
14127,Omaha Public Power District,NE,2008,4,16249,215869,296127,17109,275304,42657,8466,230123,137,0,0,0,41824,721296,338921
17642,Southern Public Power District,NE,2008,4,1207.105,18668.308,15042,250.987,2744.37,2298,1696.404,39106.533,278,0,0,0,3154.496,60519.211,17618
27058,"High West Energy, Inc",NE,2008,4,210,1738,1722,70,699,62,425,3536,1165,0,0,0,705,5973,2949
40606,Grand Island City of,NE,2008,4,1087.35,13679.327,19824,959.768,12472.75,4196,1323.596,22266.319,78,0,0,0,3370.714,48418.396,24098
88888,Total EPM,NE,2008,4,51791,695382,793993,44807,703952,152244,36415,731388,28881,0,0,0,133013,2130721,975118
0,Adjustment 2008,NH,2008,4,504.179,4627.738,9641,7704.415,50855.304,3100,6218.586,48139.562,197,0,0,0,14427.18,103622.604,12938
13441,New Hampshire Elec Coop Inc,NH,2008,4,6816,37149,67887,3031,18113,10229,579,4101,10,0,0,0,10426,59363,78126
15472,Public Service Co of NH,NH,2008,4,34047.622,229981.786,417044,31089.163,243274.141,71035,12335.488,104491.584,2754,0,0,0,77472.273,577747.511,490833
24590,Unitil Energy Systems,NH,2008,4,5588,38029,63402,3715,24989,12025,957,6700,59,0,0,0,10260,69718,75486
26510,Granite State Electric Co,NH,2008,4,3721.1,23107.805,34707,3564.445,25214.087,5862,793.834,5729.897,202,0,0,0,8079.379,54051.789,40771
88888,Total EPM,NH,2008,4,50677,332895,592681,49104,362446,102251,20884,169162,3222,0,0,0,120665,864503,698154
0,Adjustment 2008,NJ,2008,4,7026.678,49009.576,66569,112491.743,834651.093,8330,77910.755,639091.66,645,2681.177,20400.544,5,200110.353,1543152.873,75549
963,Atlantic City Electric Co,NJ,2008,4,40655,289225,479590,31972,236426,63860,2943,24387,939,0,0,0,75570,550038,544389
9726,Jersey Central Power & Lt Co,NJ,2008,4,82899.745,598601.662,964421,76938.908,546820.763,121206,7995.322,57327.879,2399,0,0,0,167833.975,1202750.304,1088026
15477,Public Service Elec & Gas Co,NJ,2008,4,112087,827038,1831952,154654,1381305,265194,13998,154526,9433,477,3674,1,281216,2366543,2106580
16213,Rockland Electric Co,NJ,2008,4,6712,46994,63237,7498,54382,9032,391,2556,25,0,0,0,14601,103932,72294
88888,Total EPM,NJ,2008,4,249380,1810868,3405769,383555,3053585,467622,103238,877889,13441,3158,24075,6,739331,5766416,3886838
0,Adjustment 2008,NM,2008,4,7045.155,59317.509,147755,9097.317,105266.361,25935,8652.341,136274.421,2566,0,0,0,24794.813,300858.291,176256
3287,"Central Valley Elec Coop, Inc",NM,2008,4,359.895,4064.014,5013,787.383,7724.51,5516,3815.259,54172.248,1838,0,0,0,4962.537,65960.772,12367
5701,El Paso Electric Co,NM,2008,4,5865,37607,77355,9047,68685,10136,27,7599,7,0,0,0,14939,113891,87498
6204,City of Farmington,NM,2008,4,1597.119,19297.083,33508,2766.403,33661.502,9646,2064.23,44469.332,8,0,0,0,6427.752,97427.917,43162
9699,"Jemez Mountains Elec Coop, Inc",NM,2008,4,1738,14378,27481,1296,11482,3480,32,340,2,0,0,0,3066,26200,30963
11204,Los Alamos County,NM,2008,4,297.739,4456,8059,488.376,4986,914,1540.282,27638.913,3,0,0,0,2326.397,37080.913,8976
13314,Navajo Tribal Utility Authority,NM,2008,4,377,3570,7699,504,4219,760,299,3923,86,0,0,0,1180,11712,8545
15473,Public Service Co of NM,NM,2008,4,18563,220417,440269,23638,318436,54079,9363,148382,280,0,0,0,51564,687235,494628
17718,Southwestern Public Service Co,NM,2008,4,4148,59303,88860,7116,106895,22275,6521,142297,53,0,0,0,17785,308495,111188
22690,Roosevelt County Elec Coop Inc,NM,2008,4,290,2944,3642,126,1098,965,1351,13973,1571,0,0,0,1767,18015,6178
88888,Total EPM,NM,2008,4,40281,425354,839641,54866,662453,133706,33665,579069,6414,0,0,0,128812,1666876,979761
0,Adjustment 2008,NV,2008,4,1272.288,14499.088,18254,2017.228,26085.866,3865,9941.424,112515.774,1145,0,-0.081,0,13230.94,153100.647,23264
2008,City of Boulder,NV,2008,4,308.725,5599,6806,276.676,3780,897,0,0,0,0,0,0,585.401,9379,7703
4356,Colorado River Comm of Nevada,NV,2008,4,0,0,0,2452.241,61886.281,2,2564.658,66900.782,5,0,0,0,5016.899,128787.063,7
13073,"Mt Wheeler Power, Inc",NV,2008,4,437.71,6415.77,4904,213.43,2772.54,1515,1602.3,25737.16,390,0,0,0,2253.44,34925.47,6809
13407,Nevada Power Co,NV,2008,4,53658,420665,721233,36051,344790,98224,49030,623869,1631,59,668,17,138798,1389992,821105
17166,Sierra Pacific Power Co,NV,2008,4,20658,159681,276010,27209,233598,43674,21224,228667,114,0,0,0,69091,621946,319798
18260,Surprise Valley Electrification Corp.,NV,2008,4,0,0,0,0.5,8,5,0,0,0,0,0,0,0.5,8,5
19840,"Valley Electric Assn, Inc",NV,2008,4,2008.662,16785.316,18333,1077.3,10507.94,2322,169.665,1750.201,182,0,0,0,3255.627,29043.457,20837
20332,Wells Rural Electric Co,NV,2008,4,411,4719,4188,294,4272,803,1808,52506,116,0,0,0,2513,61497,5107
22814,Raft Rural Elec Coop Inc,NV,2008,4,120,1689,1517,159,3535,247,7,177,44,0,0,0,286,5401,1808
88888,Total EPM,NV,2008,4,78874,630053,1051245,69750,691236,151554,86347,1112123,3627,59,668,17,235031,2434080,1206443
0,Adjustment 2008,NY,2008,4,84065.297,517872.57,985731,531865.623,3441551.823,250119,66441.515,861176.037,4980,23114.921,204569.357,-125,705487.356,5025169.787,1240705
3249,Central Hudson Gas & Elec Corp,NY,2008,4,26581,163023,244017,17433,125601,44154,1734,13247,1034,0,0,0,45748,301871,289205
4226,Consolidated Edison Co-NY Inc,NY,2008,4,178924,782788,2331567,176947,920815,391939,3152,17270,237,208,829,12,359231,1721702,2723755
6369,Fishers Island Utility Co Inc,NY,2008,4,70,223,659,28,92,108,0,0,0,0,0,0,98,315,767
11171,Long Island Power Authority,NY,2008,4,121539,636354,991345,102618,633430,113075,0,0,0,3707,21339,132,227864,1291123,1104552
13511,New York State Elec & Gas Corp,NY,2008,4,55392,371347,655400,22878,176778,76711,8522,120922,1256,193,2197,4,86985,671244,733371
13573,Niagara Mohawk Power Corp.,NY,2008,4,120004,760478.5,1279418,56921.9,360187.1,110192,22031.2,102189.8,772,30.3,157.9,2,198987.4,1223013.3,1390384
14154,Orange & Rockland Utils Inc,NY,2008,4,12673,72109,137840,12077,84088,21622,2684,23489,72,0,0,0,27434,179686,159534
14711,Pennsylvania Electric Co,NY,2008,4,224.742,2484.993,3311,110.036,1270.898,463,70.155,826.894,11,0,0,0,404.933,4582.785,3785
16183,Rochester Gas & Electric Corp,NY,2008,4,21686,135474,262788,9306,63449,23989,4671,55629,445,0,0,0,35663,254552,287222
88888,Total EPM,NY,2008,4,621159,3442154,6892076,930185,5807263,1032372,109306,1194750,8807,27253,229092,25,1687903,10673259,7933280
0,Adjustment 2008,OH,2008,4,66360.263,685907.133,933858,60470.275,640376.979,120872,64976.484,991474.018,3802,0.004,0.013,0,191807.026,2317758.143,1058532
3542,Duke Energy Ohio Inc,OH,2008,4,50424,465727,604492,55701,587307,72505,30709,438883,2218,0,0,0,136834,1491917,679215
3755,Cleveland Electric Illum Co,OH,2008,4,34676.542,330280.249,617544,36400.794,315185.078,78371,43546.555,624700.955,1943,363.228,3487.721,1,114987.119,1273654.003,697859
4062,Columbus Southern Power Co,OH,2008,4,45549,474097,668936,49639,621775,78486,25584,453979,3451,0,0,0,120772,1549851,750873
4922,Dayton Power & Light Co,OH,2008,4,36229,352622,457443,29657,345387,55815,8640,121590,1605,35,395,1,74561,819994,514864
13998,Ohio Edison Co,OH,2008,4,56554.156,518858.282,764083,44625.4,411922.661,92885,39767.321,593371.157,761,0,0,0,140946.877,1524152.1,857729
14006,Ohio Power Co,OH,2008,4,38936,474389,610556,29646,420225,94594,56518,1198599,7319,0,0,0,125100,2093213,712469
14015,Ohio Valley Electric Corp,OH,2008,4,0,0,0,0,0,0,1685,21591,1,0,0,0,1685,21591,1
18997,The Toledo Edison Co,OH,2008,4,16778.4,148828.861,246203,15283.023,139812.869,19524,23356.109,433208.055,162,0,0,0,55417.532,721849.785,265889
88888,Total EPM,OH,2008,4,345507,3450710,4903115,321422,3481992,613052,294782,4877396,21262,398,3883,2,962111,11813980,5537431
0,Adjustment 2008,OK,2008,4,34811.313,369670.786,461323,24157.104,280299.338,93765,15172.766,266916.971,1190,0,0,0,74141.183,916887.095,556278
817,Arkansas Valley Elec Coop Corp,OK,2008,4,285,3637,3939,112,1758,479,0,0,0,0,0,0,397,5395,4418
5860,Empire District Electric Co,OK,2008,4,295.711,3693.694,4186,235.551,2734.317,957,270.935,4223.926,16,0,0,0,802.197,10651.937,5159
7490,Grand River Dam Authority,OK,2008,4,0,0,0,35.88,494.594,53,2398.805,57158.19,31,0,0,0,2434.685,57652.784,84
13734,"Northeast Oklahoma Electric Coop, Inc",OK,2008,4,2852,32524,34403,751,8507,3862,51,710,8,0,0,0,3654,41741,38273
14062,Oklahoma Electric Coop Inc,OK,2008,4,4650,38947,43342,1549,15763,3861,655,8695,21,0,0,0,6854,63405,47224
14063,Oklahoma Gas & Electric Co,OK,2008,4,36709,454866,602342,38599,612584,89605,23750,484675,9039,0,0,0,99058,1552125,700986
15474,Public Service Co of Oklahoma,OK,2008,4,30336,331511,451914,32378,471192,66831,24669,453797,6708,0,0,0,87383,1256500,525453
19785,Verdigris Valley Elec Coop Inc,OK,2008,4,2453,29167,28907,437,4589,4166,458,6298,573,0,0,0,3348,40054,33646
88888,Total EPM,OK,2008,4,112392,1264016,1630356,98255,1397921,263579,67426,1282474,17586,0,0,0,278072,3944412,1911521
0,Adjustment 2008,OR,2008,4,27636.738,405192.945,342822,16423.766,245603.05,47465,23667.383,417770.708,6152,0.02,-0.031,0,67727.907,1068566.672,396439
1738,Bonneville Power Admin,OR,2008,4,0,0,0,11.5,330,1,0,0,0,0,0,0,11.5,330,1
6022,Eugene City of,OR,2008,4,7420,91558,77325,4854,72395,9014,2689,64774,4,0,0,0,14963,228727,86343
9191,Idaho Power Co,OR,2008,4,883.314,16699.445,13312,523.728,10094.029,3417,861.496,25215.302,1620,0,0,0,2268.538,52008.776,18349
14354,PacifiCorp,OR,2008,4,39924.871,473625.847,466773,24286.553,370819.671,76201,11355.076,243675.457,9827,70.237,1065.735,22,75636.737,1089186.71,552823
15248,Portland General Electric Co,OR,2008,4,65293.369,656788.983,710362,46749.907,557045.939,96907,12105.713,184433.595,1116,36.174,444.97,23,124185.163,1398713.487,808408
18260,Surprise Valley Electrification Corp.,OR,2008,4,113,1711,1116,21.5,296,333,16,242,240,0,0,0,150.5,2249,1689
28541,Clatskanie Peoples Util Dist,OR,2008,4,319.724,7655.387,4051,117.412,2645.944,589,3509.11,76526.118,5,0,0,0,3946.246,86827.449,4645
88888,Total EPM,OR,2008,4,141591,1653232,1615761,92988,1259230,233927,54204,1012637,18964,106,1511,45,288890,3926609,1868697
0,Adjustment 2008,PA,2008,4,28664.058,244817.074,409024,48796.109,491206.998,66014,35096.497,484498.419,1507,137.174,1546.953,7,112693.838,1222069.444,476552
3597,Citizens Electric Co,PA,2008,4,782,7298,5604,310,2591,1091,437,3994,38,0,0,0,1529,13883,6733
5487,Duquesne Light Co,PA,2008,4,26029,189096,407277,19883,178359,51090,2060,21583,632,0,0,0,47972,389038,458999
12390,Metropolitan Edison Co,PA,2008,4,38164.697,373932.23,482231,30073.607,366418.32,63127,21000.27,314629.903,1781,0,0,0,89238.574,1054980.453,547139
14711,Pennsylvania Electric Co,PA,2008,4,33248.492,322443.905,501980,30468.405,395644.556,81170,22195.751,372680.812,2345,0,0,0,85912.648,1090769.273,585495
14715,PPL Electric Utilities Corporation,PA,2008,4,125060,1218713,1217343,95846,1113805,169917,48741,800514,4562,518,9336,1,270165,3142368,1391823
14716,Pennsylvania Power Co,PA,2008,4,11629.747,101048.55,124986,4806.252,45211.13,17119,201.575,1946.263,71,0,0,0,16637.574,148205.943,142176
14940,PECO Energy Co,PA,2008,4,117167.083,831876.991,1405235,78066.717,628048.995,134922,112532.969,1301700.269,3107,4643.489,56902.6,3,312410.258,2818528.855,1543267
15045,Pike County Light & Power Co,PA,2008,4,54,403,660,138,1100,237,0,0,0,0,0,0,192,1503,897
19390,"UGI Utilities, Inc",PA,2008,4,5010,35814,54593,3461,26223,7468,1150,9890,159,0,0,0,9621,71927,62220
20334,Wellsborough Electric Co,PA,2008,4,508,3485,4888,396,2616,1091,370,2979,13,0,0,0,1274,9080,5992
20387,West Penn Power Company,PA,2008,4,41168.803,513370.448,618350,24602.889,362558.246,82132,34824.222,670910.309,13351,62.987,1014.068,3,100658.901,1547853.071,713836
88888,Total EPM,PA,2008,4,427486,3842298,5232171,336848,3613782,675378,278609,3985326,27566,5362,68800,14,1048305,11510206,5935129
0,Adjustment 2008,RI,2008,4,-62.816,1149.591,125,8706.63,72022.883,2841,5132.336,40001.708,83,0,0,0,13776.15,113174.182,3049
1857,Block Island Power Co,RI,2008,4,113,241,1335,185,386,558,0,0,0,0,0,0,298,627,1893
13214,The Narragansett Electric Co,RI,2008,4,31707.047,210807.405,415204,32555.955,240991.921,51048,8937.801,74238.759,1931,0,0,0,73200.803,526038.085,468183
14537,Pascoag Utility District,RI,2008,4,315,2218,3937,50,309,550,187,1448,63,0,0,0,552,3975,4550
88888,Total EPM,RI,2008,4,32072,214416,420601,41498,313710,54997,14257,115688,2077,0,0,0,87827,643814,477675
0,Adjustment 2008,SC,2008,4,59210.627,587304.05,662280,22371.011,242768.545,80203,17885.177,305951.529,658,0,0,0,99466.815,1136024.124,743141
