UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
1738,Bonneville Power Admin,WA,2002,5,0,0,0,0,0,0,878,38647,4,1090,59677,6,1968,98324,10
3660,Clark County of-PUD No 1,WA,2002,5,10858,138518,144703,6268,106995,11686,2376,56074,18,239,2125,1133,19741,303712,157540
10454,Kootenai Electric Coop Inc,WA,2002,5,4,66,37,0,4,4,0,0,0,0,0,1,4,70,42
14354,PacifiCorp,WA,2002,5,3880,92460,97100,4738,94022,16047,3961,100525,6025,71,764,287,12650,287771,119459
15500,Puget Sound Energy Inc,WA,2002,5,49981,767914,839161,42499,631577,102591,6031,113884,3926,971,6386,1885,99482,1519761,947563
16868,Seattle City of,WA,2002,5,19808,273853,325899,19102,301848,31073,5502,133416,265,4130,67516,1854,48542,776633,359091
17470,Snohomish County PUD No 1,WA,2002,5,19225,249084,250599,10135,151717,24181,3799,67756,69,198,1124,1218,33357,469681,276067
18429,Tacoma City of,WA,2002,5,9155,154654,138670,1676,26504,14153,6443,141089,2199,1917,50099,437,19191,372346,155459
20169,Avista Corp,WA,2002,5,9045,147523,187134,10807,155466,21117,3256,69673,898,339,2535,318,23447,375197,209467
88888,Total EPM,WA,2002,5,159400,2495968,0,114978,1899257,0,61706,1335806,0,12371,259751,0,348456,5990782,0
0,State Level Adjustment,WI,2002,5,22144,290244,0,11313,189412,0,13058,315333,0,866,7227,0,47382,802216,0
4247,Consolidated Water Power Co,WI,2002,5,32,568,966,41,841,175,3978,116707,1,2,32,19,4053,118148,1161
4715,Dahlberg Light & Power Co,WI,2002,5,495,5451,9102,119,1389,1017,94,1485,39,6,48,18,714,8373,10176
11479,Madison Gas & Electric Co,WI,2002,5,5369,55389,108269,8553,128475,16699,1490,33143,68,1311,25450,74,16723,242457,125110
13697,North Central Power Co Inc,WI,2002,5,165,1548,3704,54,564,420,4,51,2,2,11,8,225,2174,4134
13780,Northern States Power Co,WI,2002,5,9496,121585,189127,5424,79343,31013,11816,233104,1558,373,2748,1038,27109,436780,222736
13815,Northwestern Wisconsin Elec Co,WI,2002,5,566,6216,9210,302,3750,1257,209,3640,26,10,74,107,1087,13680,10600
15086,Pioneer Power and Light Co,WI,2002,5,58,770,1838,6,78,102,13,160,32,2,15,9,79,1023,1981
18336,Superior Water and Light Co,WI,2002,5,424,6346,12373,511,10265,1786,977,26349,128,20,299,30,1932,43259,14317
20847,Wisconsin Electric Power Co,WI,2002,5,48078,557075,920652,47216,668936,99000,32392,692218,692,1203,13201,2220,128889,1931430,1022564
20856,Wisconsin Power & Light Co,WI,2002,5,17763,224466,364548,10628,156346,49964,16876,358720,942,450,4953,1502,45717,744485,416956
20860,Wisconsin Public Service Corp,WI,2002,5,18116,205865,350111,14854,258561,42511,12084,340570,222,510,2363,805,45564,807359,393649
40036,Westfield Electric Co,WI,2002,5,18,264,559,8,128,110,31,527,31,2,14,17,59,933,717
88888,Total EPM,WI,2002,5,122724,1475787,0,99029,1498088,0,93022,2122007,0,4757,56435,0,319533,5152317,0
0,State Level Adjustment,WV,2002,5,629,8753,0,278,3172,0,-33,1294,0,18,430,0,892,13649,0
733,Appalachian Power Co,WV,2002,5,20618,368506,367543,14901,292396,60186,13467,351069,2372,250,2276,804,49236,1014247,430905
1764,Black Diamond Power Co,WV,2002,5,62,968,1485,12,299,150,0,0,0,20,35,203,94,1302,1838
5731,Elk Power Co,WV,2002,5,45,671,1142,36,619,234,0,0,0,11,46,480,92,1336,1856
5779,Elkhorn Public Service Co,WV,2002,5,9,142,18,1,25,140,0,0,0,1,24,45,11,191,203
10262,Kimball Light and Water Co,WV,2002,5,16,265,253,2,35,37,0,0,0,3,35,57,21,335,347
12796,Monongahela Power Co,WV,2002,5,16932,225847,315305,9734,179335,41533,16416,430027,7106,194,2045,134,43276,837254,364078
15263,The Potomac Edison Co,WV,2002,5,5860,83383,95182,2861,48630,12993,2811,65760,1599,57,401,210,11589,198174,109984
19461,Union Power Co,WV,2002,5,40,691,1113,16,352,213,0,0,0,16,54,76,72,1097,1402
19498,United Light and Power Co,WV,2002,5,48,726,862,16,299,164,1,10,1,14,26,128,79,1061,1155
20078,War Light and Power Co,WV,2002,5,35,551,738,11,217,150,0,0,0,8,24,133,54,792,1021
20521,Wheeling Power Co,WV,2002,5,1765,25899,35736,1628,28650,5118,3033,86637,290,68,434,150,6494,141620,41294
88888,Total EPM,WV,2002,5,46059,716402,0,29496,554029,0,35695,934797,0,660,5830,0,111910,2211058,0
0,State Level Adjustment,WY,2002,5,1744,22063,0,1496,25110,0,652,14824,0,506,8675,0,4398,70672,0
3461,Cheyenne Light Fuel & Power Co,WY,2002,5,1707,16647,31256,2247,26842,5277,2059,31908,8,60,265,288,6073,75662,36829
7222,Gillette City of,WY,2002,5,426,6524,7985,578,10666,1599,0,0,0,0,0,0,1004,17190,9584
8566,High Plains Power Inc,WY,2002,5,656,8689,9960,321,4323,1076,1467,40553,29,0,0,0,2444,53565,11065
11273,Lower Valley Energy Inc,WY,2002,5,1110,21377,15001,869,16290,3601,202,3788,454,20,379,778,2201,41834,19834
12199,MDU Resources Group Inc,WY,2002,5,611,7782,11242,536,9316,2006,43,748,25,9,122,41,1199,17968,13314
12825,NorthWestern Energy LLC,WY,2002,5,8,124,163,287,4610,376,0,0,0,1,1,2,296,4735,541
14354,PacifiCorp,WY,2002,5,4133,60767,98320,4628,85714,21003,15092,450474,2811,279,5971,329,24132,602926,122463
19156,Powder River Energy Corp,WY,2002,5,713,11504,15658,2806,55675,8795,2220,72448,28,4,75,31,5743,139702,24512
19545,Black Hills Power Inc,WY,2002,5,98,1239,1899,112,1446,524,459,9196,10,5,42,11,674,11923,2444
88888,Total EPM,WY,2002,5,11206,156716,0,13880,239992,0,22194,623939,0,884,15530,0,48164,1036177,0
99999,National Total EPM,,2002,5,7544592,87318539,0,6978705,88974193,0,4038021,84459898,0,583079,8570664,0,19144397,269323294,0
0,State Level Adjustment,AK,2002,6,2777,13520,0,3688,20894,0,593,2831,0,1653,8604,0,8711,45849,0
213,Alaska Electric Light&Power Co,AK,2002,6,805,9200,12940,279,3758,1400,323,5127,99,369,5494,657,1776,23579,15096
219,Alaska Power Co,AK,2002,6,344,1647,4254,621,3480,1903,0,0,0,0,0,0,965,5127,6157
409,Arctic Utilities Inc,AK,2002,6,0,0,0,206,1415,93,0,0,0,0,0,0,206,1415,93
599,Anchorage Municipal Light and Pow,AK,2002,6,1062,10627,23709,4665,60518,5952,0,0,0,147,1544,4247,5874,72689,33908
653,Andreanof Electric Corp,AK,2002,6,6,10,26,4,9,5,0,0,0,8,17,4,18,36,35
1651,Bethel Utilities Corp,AK,2002,6,187,676,1525,492,2170,881,0,0,0,0,0,0,679,2846,2406
3465,Chitina Electric Inc,AK,2002,6,4,11,37,6,23,28,0,0,0,0,1,1,10,35,66
3522,Chugach Electric Assn Inc,AK,2002,6,3982,34652,64657,3753,41404,8040,386,4805,17,110,171,65,8231,81032,72779
4959,Aniak Light & Power Co Inc,AK,2002,6,31,64,173,27,62,43,0,0,0,0,0,0,58,126,216
5553,Egegik Light & Power Co,AK,2002,6,10,18,66,18,32,38,13,46,1,0,0,0,41,96,105
6111,Central Electric Inc,AK,2002,6,11,21,128,5,18,10,0,0,0,4,7,8,20,46,146
7353,Golden Valley Elec Assn Inc,AK,2002,6,2153,20408,32286,1037,9260,5353,3944,53480,443,0,0,0,7134,83148,38082
7822,Gustavus Electric Inc,AK,2002,6,39,73,352,19,42,75,0,0,0,7,13,27,65,128,454
7833,Gwitchyaa Zhee Utility Co,AK,2002,6,24,69,249,14,39,64,6,18,6,7,19,19,51,145,338
9000,Hughes Power and Light Co,AK,2002,6,2,4,26,2,4,10,0,0,0,1,2,3,5,10,39
9832,Kuiggluum Kallugvia,AK,2002,6,20,42,158,6,14,5,0,0,0,3,15,24,29,71,187
10210,Ketchikan Public Utilities,AK,2002,6,402,4296,5624,451,5123,1070,74,992,16,29,167,490,956,10578,7200
10433,Kodiak Electric Assn Inc,AK,2002,6,377,2318,4467,232,1537,937,637,4338,89,16,64,121,1262,8257,5614
10451,Kotzebue Electric Assn Inc,AK,2002,6,140,527,1028,201,835,110,0,0,0,35,142,28,376,1504,1166
11591,Manley Utility Co,AK,2002,6,5,8,67,7,9,17,0,0,0,0,0,0,12,17,84
11824,Matanuska Electric Assn Inc,AK,2002,6,2524,21348,38828,1475,15464,2947,0,0,0,14,61,27,4013,36873,41802
12119,McGrath Light and Power Co,AK,2002,6,22,56,177,18,52,45,0,0,0,29,85,22,69,193,244
13211,Napakiak Ircinraq Power Co,AK,2002,6,16,27,94,6,9,10,0,0,0,2,5,13,24,41,117
18474,Tanana Power Co Inc,AK,2002,6,23,42,156,18,32,14,0,0,0,1,2,1,42,76,171
19558,Homer Electric Assn Inc,AK,2002,6,1563,11831,21133,1509,13414,3291,679,15236,26,10,78,84,3761,40559,24534
26754,Paxson Inn and Lodge,AK,2002,6,0,0,1,3,11,6,0,0,0,0,0,0,3,11,7
29297,Pelican Utility Inc,AK,2002,6,6,38,79,3,18,14,16,123,21,2,12,66,27,191,180
88888,Total EPM,AK,2002,6,16535,131533,0,18765,179646,0,6671,86996,0,2447,16503,0,44418,414678,0
0,State Level Adjustment,AL,2002,6,54062,734213,0,24279,345845,0,30223,783914,0,3050,43647,0,111613,1907619,0
195,Alabama Power Co,AL,2002,6,122318,1627352,1142992,79248,1199019,199465,71680,1826580,4778,1302,16520,714,274548,4669471,1347949
4958,Decatur Utilities,AL,2002,6,1637,29327,22402,1618,26399,3584,2654,65275,19,74,715,82,5983,121716,26087
6422,Florence City of,AL,2002,6,3143,48694,37475,2183,32779,7633,664,11661,15,79,601,40,6069,93735,45163
9094,Huntsville City of,AL,2002,6,9431,165115,119211,7272,131489,18226,4227,90188,86,244,2633,134,21174,389425,137657
9739,Joe Wheeler Elec Member Corp,AL,2002,6,3198,43420,32590,1506,18921,7470,1610,31935,18,93,948,117,6407,95224,40195
17252,Singing River Elec Power Assn,AL,2002,6,25,293,236,3,34,14,0,0,0,0,0,0,28,327,250
88888,Total EPM,AL,2002,6,193814,2648414,0,116109,1754486,0,111058,2809553,0,4842,65064,0,425822,7277517,0
0,State Level Adjustment,AR,2002,6,29260,392830,0,8324,118190,0,23822,629841,0,1023,15607,0,62428,1156469,0
814,Entergy Arkansas Inc,AR,2002,6,42405,507317,551219,26503,444938,79167,29508,584125,23347,1393,21704,513,99809,1558084,654246
817,Arkansas Valley Elec Coop Corp,AR,2002,6,3317,41566,43672,500,7434,2326,695,18706,13,103,1320,583,4615,69026,46594
3093,Carroll Electric Coop Corp,AR,2002,6,4648,65985,54972,1150,20040,3958,620,18746,8,19,253,55,6437,105024,58993
5860,Empire District Electric Co,AR,2002,6,231,3162,3071,181,2981,622,294,6414,9,19,286,82,725,12843,3784
6342,First Electric Coop Corp,AR,2002,6,5690,68475,66238,1085,14679,3196,643,23318,2,501,6580,1631,7919,113052,71067
14063,Oklahoma Gas & Electric Co,AR,2002,6,4453,62882,51269,3035,74581,8285,2843,89972,421,493,9913,1152,10824,237348,61127
17698,Southwestern Electric Power Co,AR,2002,6,5057,76552,86860,4273,80631,14379,6904,160106,573,707,9145,1033,16941,326434,102845
88888,Total EPM,AR,2002,6,95061,1218769,0,45051,763474,0,65329,1531228,0,4258,64808,0,209698,3578280,0
0,State Level Adjustment,AZ,2002,6,15370,145778,0,10770,119857,0,4847,80554,0,2732,128719,0,33719,474907,0
176,Ajo Improvement Co,AZ,2002,6,53,406,839,46,480,127,10,88,1,14,118,52,123,1092,1019
803,Arizona Public Service Co,AZ,2002,6,98345,1071324,794360,83437,1008370,95611,12927,211040,3689,948,8562,978,195657,2299296,894638
3611,Citzens Communications Co,AZ,2002,6,4535,56603,66131,3208,38230,8121,894,15158,59,993,12027,2978,9630,122018,77289
12919,Morenci Water and Electric Co,AZ,2002,6,91,931,1677,104,1177,207,5728,133052,1,0,0,0,5923,135160,1885
16572,Salt River Project,AZ,2002,6,79176,947167,698525,51201,711499,62959,12055,251222,42,5533,80361,9986,147965,1990249,771512
24211,Tucson Electric Power Co,AZ,2002,6,32348,339941,322641,18245,172051,31518,19196,286869,705,2125,29063,61,71914,827924,354925
88888,Total EPM,AZ,2002,6,229918,2562150,0,167011,2051664,0,55657,977983,0,12345,258850,0,464931,5850646,0
0,State Level Adjustment,CA,2002,6,59031,611692,0,133760,1481853,0,146508,1794012,0,16995,439794,0,356295,4327351,0
11208,Los Angeles City of,CA,2002,6,49490,492123,1218031,106376,1139932,179116,16998,218597,15418,2739,32401,1830,175603,1883053,1414395
14328,Pacific Gas & Electric Co,CA,2002,6,280528,2110895,3977958,482916,2806926,537405,105395,777337,968,9151,59388,23657,877990,5754546,4539988
14354,PacifiCorp,CA,2002,6,1938,26450,33261,1729,22548,7165,1047,24683,1960,25,200,136,4739,73881,42522
16534,Sacramento Municipal Util Dist,CA,2002,6,38445,354401,472666,5921,56591,47320,37255,428884,11142,577,5369,2258,82198,845245,533386
16609,San Diego Gas & Electric Co,CA,2002,6,68348,477889,1119134,81291,511075,132466,20115,154915,408,1124,7364,1773,170878,1151243,1253781
17166,Sierra Pacific Power Co,CA,2002,6,1326,15315,39505,929,11147,4985,263,5145,37,6,36,25,2524,31643,44552
17609,Southern California Edison Co,CA,2002,6,270146,1887952,3922981,443599,2723300,480247,96919,778041,42668,8129,59960,11106,818793,5449253,4457002
17612,Southern California Water Co,CA,2002,6,675,5226,20316,562,3730,1491,42,320,4,7,18,4,1286,9294,21815
88888,Total EPM,CA,2002,6,769927,5981943,0,1257083,8757102,0,424542,4181934,0,38753,604530,0,2490306,19525509,0
0,State Level Adjustment,CO,2002,6,27224,308773,0,17934,235546,0,12676,217410,0,3579,68074,0,61413,829804,0
3989,Colorado Springs City of,CO,2002,6,6487,94073,164375,6484,112242,21310,5467,121060,222,662,8383,1116,19100,335758,187023
6604,Fort Collins City of,CO,2002,6,1893,29803,50315,2140,37863,6166,1460,35265,16,2,49,1,5495,102980,56498
9336,Intermountain Rural Elec Assn,CO,2002,6,6355,76550,99276,2985,40819,8223,524,8514,30,116,1531,272,9980,127414,107801
12698,Aquila Inc,CO,2002,6,3458,45338,75523,3343,57815,10883,1522,31479,104,496,9241,355,8819,143873,86865
12866,Moon Lake Electric Assn Inc,CO,2002,6,62,850,1461,675,10980,977,1556,27203,7,13,211,65,2306,39244,2510
15257,"Poudre Valley R  E  A, Inc",CO,2002,6,1537,21894,26761,1019,12498,3509,863,23499,2,8,100,110,3427,57991,30382
15466,Public Service Co of Colorado,CO,2002,6,48532,656808,1048652,62888,1129373,138310,17740,422116,272,2622,18700,68562,131782,2226997,1255796
88888,Total EPM,CO,2002,6,95548,1234089,0,97468,1637136,0,41808,886546,0,7498,106289,0,242322,3864061,0
0,State Level Adjustment,CT,2002,6,3445,32530,0,2133,20248,0,1699,23195,0,861,14987,0,8137,90960,0
4176,Connecticut Light & Power Co,CT,2002,6,77265,710397,1031031,75388,855711,103338,23585,316056,4065,2474,18605,2759,178712,1900769,1141193
7716,Groton Dept of Utilities,CT,2002,6,719,7396,9946,823,10104,1139,1885,30634,3,82,652,337,3509,48786,11425
19497,United Illuminating Co,CT,2002,6,20870,159463,287042,21754,194129,29775,8075,81925,1624,818,2883,1262,51517,438400,319703
20038,Wallingford Town of,CT,2002,6,1146,16775,20210,1138,18846,3097,899,15443,27,111,2067,184,3294,53131,23518
88888,Total EPM,CT,2002,6,103445,926561,0,101236,1099038,0,36143,467253,0,4346,39194,0,245169,2532046,0
0,State Level Adjustment,DC,2002,6,802,12040,0,38917,455675,0,-1,-93,0,2035,24476,0,41753,492098,0
15270,Potomac Electric Power Co,DC,2002,6,14416,155128,187521,30474,364860,21392,1258,22367,1,326,6252,32,46474,548607,208946
88888,Total EPM,DC,2002,6,15218,167168,0,69391,820535,0,1257,22274,0,2361,30728,0,88227,1040705,0
0,State Level Adjustment,DE,2002,6,1898,17886,0,2097,22607,0,5290,113550,0,51,557,0,9336,154599,0
5027,Conectiv,DE,2002,6,19034,204190,246279,21451,262808,29205,9345,186582,290,489,3209,315,50319,656789,276089
5070,Delaware Electric Coop Inc,DE,2002,6,5387,56414,56451,988,12357,5963,55,962,1,64,464,455,6494,70197,62870
5335,Dover City of,DE,2002,6,1239,13603,17402,1562,18923,2841,1924,31649,33,104,748,1,4829,64923,20277
13519,Newark City of,DE,2002,6,790,7192,9895,550,4221,1279,1536,18508,54,0,0,0,2876,29921,11228
88888,Total EPM,DE,2002,6,28348,299285,0,26648,320916,0,18150,351251,0,708,4978,0,73854,976429,0
0,State Level Adjustment,FL,2002,6,164706,2068892,0,95581,1459661,0,27809,534073,0,5248,78288,0,293343,4140915,0
6452,Florida Power & Light Co,FL,2002,6,320110,4599538,3555166,192975,3520144,437734,14616,358581,15388,5151,48674,2785,532852,8526937,4011073
6455,Florida Power Corp,FL,2002,6,134848,1611396,1236677,57710,941408,143133,16879,311167,2420,13905,239371,20360,223342,3103342,1402590
6457,Florida Public Utilities Co,FL,2002,6,1854,29633,22317,1457,27638,3981,283,7810,2,35,459,27,3629,65540,26327
7801,Gulf Power Co,FL,2002,6,35493,495042,331713,19529,335039,49043,8231,186137,270,233,1814,474,63486,1018032,381500
18454,Tampa Electric Co,FL,2002,6,69985,753395,517131,41145,527564,64612,14258,228238,924,11078,123457,5788,136466,1632654,588455
88888,Total EPM,FL,2002,6,726996,9557896,0,408397,6811454,0,82076,1626006,0,35650,492063,0,1253118,18487420,0
0,State Level Adjustment,GA,2002,6,134891,1681089,0,56540,762349,0,25937,627004,0,5059,59829,0,222427,3130271,0
3916,Cobb Electric Membership Corp,GA,2002,6,15220,185945,149482,5553,76812,11192,543,16013,41,897,11401,5337,22213,290171,166052
7140,Georgia Power Co,GA,2002,6,170618,2116371,1721165,143355,2406920,246701,92158,2264530,8362,4414,48665,3279,410545,6836486,1979507
9601,Jackson Electric Member Corp,GA,2002,6,15744,182829,153042,6438,84188,12018,1838,41359,78,996,12482,2428,25016,320858,167566
16687,Savannah Electric & Power Co,GA,2002,6,14551,173550,118752,10204,134667,16462,3578,66332,79,1070,12818,489,29403,387367,135782
88888,Total EPM,GA,2002,6,351024,4339784,0,222090,3464936,0,124054,3015238,0,12436,145195,0,709604,10965153,0
0,State Level Adjustment,HI,2002,6,-855,-3678,0,-695,-2992,0,-797,-3815,0,-44,-540,0,-2391,-11024,0
3611,Citzens Communications Co,HI,2002,6,2703,12114,24162,2239,9973,4106,2717,13773,113,234,193,3081,7893,36053,31462
8287,Hawaii Electric Light Co Inc,HI,2002,6,6624,30193,54987,6567,31821,10675,2869,18016,61,71,354,101,16131,80384,65824
11843,Maui Electric Co Ltd,HI,2002,6,5774,33049,50312,5856,32327,8611,4801,32433,132,72,461,155,16503,98270,59210
19547,Hawaiian Electric Co Inc,HI,2002,6,23418,168207,248129,23124,195203,31590,26881,259019,355,448,3551,1117,73871,625980,281191
88888,Total EPM,HI,2002,6,37664,239885,0,37091,266332,0,36471,319426,0,781,4019,0,112007,829663,0
0,State Level Adjustment,IA,2002,6,29922,332939,0,12211,184765,0,11210,240025,0,4529,124025,0,57873,881754,0
471,Amana Society Service Co,IA,2002,6,53,676,691,58,846,167,344,6111,1,3,55,4,458,7688,863
9417,Interstate Power and Light Co,IA,2002,6,27986,318992,397269,19373,281161,67850,28393,648573,1549,851,7739,915,76603,1256465,467583
12341,MidAmerican Energy Co,IA,2002,6,42546,467330,505382,24338,336094,70849,26880,630305,1086,7100,107179,11526,100864,1540908,588843
88888,Total EPM,IA,2002,6,100507,1119937,0,55980,802866,0,66827,1525014,0,12483,238998,0,235798,3686815,0
0,State Level Adjustment,ID,2002,6,3429,47740,0,8977,171799,0,-15377,-188331,0,823,19657,0,-2148,50865,0
967,Atlanta Power Co Inc,ID,2002,6,3,9,59,2,9,7,0,0,0,0,0,0,5,18,66
9187,Idaho Falls City of,ID,2002,6,879,15532,19910,1089,18546,3048,157,3254,7,187,3286,24,2312,40618,22989
9191,Idaho Power Co,ID,2002,6,22128,307408,326110,16271,284084,49400,47748,608217,14664,221,2293,299,86368,1202002,390473
10454,Kootenai Electric Coop Inc,ID,2002,6,871,13444,14238,364,6029,838,32,663,1,25,406,48,1292,20542,15125
11273,Lower Valley Energy Inc,ID,2002,6,115,1811,1099,105,2536,152,21,498,39,2,45,140,243,4890,1430
14354,PacifiCorp,ID,2002,6,2583,35159,45436,1777,31190,6569,7374,256003,5443,21,232,188,11755,322584,57636
16565,Salmon River Electric Coop Inc,ID,2002,6,165,1703,1890,117,2299,414,237,8982,2,104,2162,220,623,15146,2526
20169,Avista Corp,ID,2002,6,3836,60982,90603,4594,68059,14773,2735,60674,525,126,716,159,11291,190431,106060
88888,Total EPM,ID,2002,6,34009,483788,0,33296,584551,0,42927,749960,0,1509,28797,0,111741,1847096,0
0,State Level Adjustment,IL,2002,6,37829,427388,0,59853,759929,0,66674,1026317,0,8885,118410,0,173241,2332044,0
3252,Central Illinois Light Co,IL,2002,6,14839,178002,180856,12063,158906,22722,9368,207036,206,126,1826,2,36396,545770,203786
3253,Central Illinois Pub Serv Co,IL,2002,6,25626,291846,282351,4856,61755,41312,17426,388495,427,654,9957,1071,48562,752053,325161
4110,Commonwealth Edison Co,IL,2002,6,215442,2357231,3246704,192348,2381617,311743,71686,1224269,1010,42242,636509,15159,521718,6599626,3574616
9208,Illinois Power Co,IL,2002,6,43751,529210,526536,34204,406444,65129,27337,590188,321,2257,31978,5209,107549,1557820,597195
9417,Interstate Power and Light Co,IL,2002,6,640,8360,9406,431,5788,1744,656,12575,53,34,484,59,1761,27207,11262
12341,MidAmerican Energy Co,IL,2002,6,5713,58886,74484,3119,41710,7824,2425,58816,92,836,14206,1115,12093,173618,83515
13032,Mt Carmel Public Utility Co,IL,2002,6,372,4539,4608,113,1312,858,151,2089,109,183,3433,2,819,11373,5577
17535,South Beloit Wtr Gas & Elec,IL,2002,6,390,5451,7404,223,3401,864,377,7793,42,8,97,12,998,16742,8322
19436,Union Electric Co,IL,2002,6,6326,69253,57519,5476,97961,8818,5798,156526,287,178,1500,84,17778,325240,66708
88888,Total EPM,IL,2002,6,350928,3930166,0,312686,3918823,0,201898,3674104,0,55403,818400,0,920915,12341493,0
0,State Level Adjustment,IN,2002,6,50523,705636,0,15852,213841,0,21780,431867,0,1457,19953,0,89611,1371296,0
261,AGC Division of APG Inc,IN,2002,6,0,0,0,0,0,0,4336,379050,1,0,0,0,4336,379050,1
9273,Indianapolis Power & Light Co,IN,2002,6,24519,393916,396946,9671,142913,44106,35202,738794,4333,909,5092,641,70301,1280715,446026
9324,Indiana Michigan Power Co,IN,2002,6,23936,354953,392638,21040,373476,47264,25041,620023,4251,441,4879,1679,70458,1353331,445832
13756,Northern Indiana Pub Serv Co,IN,2002,6,28405,288020,381904,29376,342370,47790,34626,734812,2613,1151,8352,801,93558,1373554,433108
15470,PSI Energy Inc,IN,2002,6,47433,725083,639963,29971,577530,86562,35856,1047648,3543,767,4398,1641,114027,2354659,731709
17633,Southern Indiana Gas & Elec Co,IN,2002,6,7986,114143,115944,6538,118658,17278,7387,198426,176,173,1106,19,22084,432333,133417
88888,Total EPM,IN,2002,6,182802,2581751,0,112448,1768788,0,164228,4150620,0,4898,43780,0,464375,8544938,0
0,State Level Adjustment,KS,2002,6,23605,232654,0,12532,131276,0,11378,234723,0,1074,12362,0,48589,611015,0
5860,Empire District Electric Co,KS,2002,6,654,10360,8774,271,4114,1299,316,7090,49,31,621,162,1272,22185,10284
9996,Kansas City City of,KS,2002,6,2596,45823,57677,3683,67246,7148,2966,74504,116,531,6206,249,9776,193779,65190
10000,Kansas City Power & Light Co,KS,2002,6,20995,259612,192214,19602,278295,23608,2186,36892,1088,390,1153,58,43173,575952,216968
10005,Kansas Gas & Electric Co,KS,2002,6,22551,300908,262797,15865,255643,29329,14303,318176,3382,370,3540,0,53089,878267,295508
12524,Midwest Energy Inc,KS,2002,6,1312,15509,21964,1877,21956,11002,1921,28602,2504,79,664,141,5189,66731,35611
12698,Aquila Inc,KS,2002,6,3659,44959,52566,3804,51317,15675,3028,77095,82,230,2384,439,10721,175755,68762
17718,Southwestern Public Service Co,KS,2002,6,62,803,1062,74,986,394,0,0,0,10,153,37,146,1942,1493
22500,Western Resources Inc,KS,2002,6,22417,344590,303246,19615,394039,46321,8026,183062,1476,438,5190,0,50496,926881,351043
88888,Total EPM,KS,2002,6,97851,1255218,0,77323,1204872,0,44124,960144,0,3153,32273,0,222451,3452507,0
0,State Level Adjustment,KY,2002,6,45923,716735,0,20455,333420,0,19002,467175,0,984,16744,0,86365,1534073,0
1594,Berea College,KY,2002,6,159,3180,3920,96,1686,664,226,4887,54,8,108,444,489,9861,5082
5748,Electric Energy Inc,KY,2002,6,0,0,0,0,0,0,10198,288060,1,0,0,0,10198,288060,1
9964,Kenergy Corp,KY,2002,6,3635,59026,44451,1388,23358,5950,18758,682701,29,293,4607,805,24074,769692,51235
10171,Kentucky Utilities Co,KY,2002,6,21399,480556,389096,15556,367553,73224,16526,484797,2015,5348,134835,8467,58829,1467741,472802
11249,Louisville Gas & Electric Co,KY,2002,6,27561,437313,335101,19586,339057,40939,11137,273794,409,5742,115266,5728,64026,1165430,382177
14724,Pennyrile Rural Electric Coop,KY,2002,6,2538,35763,35000,1377,17825,8772,1358,24163,31,97,1217,174,5370,78968,43977
17564,South Kentucky Rural E C C,KY,2002,6,3109,49388,53175,338,5046,3429,1092,20687,360,42,665,675,4581,75786,57639
18642,Tennessee Valley Authority,KY,2002,6,0,0,0,0,0,0,26456,640714,18,129,2737,4,26585,643451,22
19446,"Union Light, Heat & Power Co",KY,2002,6,9076,133630,112808,6987,116919,12190,3589,66118,385,1475,24465,1051,21127,341132,126434
20130,Warren Rural Elec Coop Corp,KY,2002,6,3527,51455,45701,1706,23971,6873,2216,41120,41,174,1588,485,7623,118134,53100
22053,Kentucky Power Co,KY,2002,6,8765,182384,144170,5623,116077,26594,7593,251542,1500,76,696,439,22057,550699,172703
88888,Total EPM,KY,2002,6,125692,2149430,0,73112,1344912,0,118151,3245758,0,14368,302928,0,331324,7043027,0
0,State Level Adjustment,LA,2002,6,45237,636660,0,13337,189271,0,5785,96264,0,2085,15600,0,66444,937796,0
3265,Cleco Power LLC,LA,2002,6,25082,314443,216684,11177,161738,30722,12052,248059,734,3868,56011,6204,52179,780251,254344
7806,Entergy Gulf States Inc,LA,2002,6,33132,419201,291642,27136,387838,42097,43160,835976,3760,1584,19278,1481,105012,1662293,338980
11241,Entergy Louisiana Inc,LA,2002,6,64307,791569,567105,39650,493656,70775,61138,1286066,7073,3282,41720,5485,168377,2613011,650438
13478,Entergy New Orleans Inc,LA,2002,6,16321,206510,172070,13312,198132,16490,2048,33917,1109,5747,92709,1627,37428,531268,191296
17698,Southwestern Electric Power Co,LA,2002,6,12998,195907,148386,7086,138500,15867,3555,87194,1948,1155,19789,1123,24794,441390,167324
88888,Total EPM,LA,2002,6,197077,2564290,0,111698,1569135,0,127738,2587476,0,17721,245107,0,454234,6966009,0
0,State Level Adjustment,MA,2002,6,22575,209168,0,63671,662088,0,34749,451547,0,3158,28623,0,124152,1351426,0
1998,Boston Edison Co,MA,2002,6,35148,281002,588181,62872,493343,88336,8022,71797,1509,1297,9772,7015,107339,855914,685041
2886,Cambridge Electric Light Co,MA,2002,6,1491,11647,39811,6589,76215,6388,280,3625,26,76,466,334,8436,91953,46559
